label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174
0.03	south34_active	80	6115	17233	3464	1223	1020	6069	608	2029	510	2013	743	1684	1204	408	190	485	705	186	199	702	254	111	452	590	66	78	138	70	151	207	248	266	47	105	130	54	125	33	87	79	24	81	106	26	66	130	28	17	95	30	39	25	69	14	29	16	41	14	10	24	6	5	9	6	15	24	8	3	8	8	2	2	23	8	4	9	9	0	0	0	1	2	2	3	3	3	1	2	1	1	1	1	1	0	10	0	0	2	0	6	2	0	0	0	1	1	3	0	0	3	1	0	0	0	0	0	6	2	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south35_all	80	25347	22649	8348	5383	4209	7643	2657	3238	1928	2700	1528	2278	1757	1062	863	954	1059	625	540	954	475	390	615	805	296	281	275	263	258	331	304	361	147	201	191	136	183	94	125	107	92	112	153	55	96	155	58	52	123	49	53	41	77	30	42	28	50	28	20	30	24	14	20	27	22	38	15	10	10	10	9	13	21	10	6	8	9	6	10	3	7	4	6	7	4	7	9	4	1	2	4	3	5	5	6	3	2	4	1	6	6	2	3	1	1	1	1	2	3	2	2	0	0	0	0	1	1	2	0	0	0	0	0	1	3	3	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south35_active	80	5915	18162	3672	1284	1087	6536	683	2198	573	2100	781	1806	1304	443	217	551	767	214	185	797	252	112	484	686	86	95	148	86	146	246	247	307	60	117	142	57	124	31	79	86	32	82	133	23	71	130	33	21	108	33	42	24	66	19	26	14	39	14	9	25	8	4	7	9	15	31	6	3	7	7	4	4	18	7	4	6	8	0	0	0	2	2	2	3	2	6	1	2	1	0	2	1	3	2	5	0	1	3	0	6	2	0	1	0	1	1	0	2	0	2	1	0	0	0	0	0	1	2	0	0	0	0	0	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south36_all	80	25265	24004	8473	5425	4136	7844	2668	3366	1999	2767	1555	2328	1935	1042	868	999	1075	620	563	1042	476	392	652	886	318	310	262	253	265	301	324	357	152	190	172	124	188	97	140	134	74	114	143	51	90	162	49	51	96	52	58	48	75	44	37	35	46	29	21	36	26	18	25	25	20	34	21	12	18	10	10	12	19	15	5	8	3	8	7	4	8	1	7	12	6	4	10	4	2	5	4	4	6	6	11	7	2	4	1	0	6	2	1	2	1	1	1	14	4	0	1	0	0	0	0	2	0	2	0	0	0	0	0	1	3	0	1	0	2	0	1	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	5606	19711	3900	1316	1107	6784	735	2418	638	2208	837	1897	1492	444	229	601	825	231	205	884	264	124	527	779	103	112	147	92	151	228	255	303	61	112	126	52	139	41	94	107	26	83	120	27	67	141	25	21	80	34	45	31	61	33	25	21	35	15	11	31	9	4	11	14	8	27	8	3	15	8	5	4	14	12	4	6	1	1	0	0	4	0	4	7	3	3	1	1	2	0	2	1	3	2	11	4	1	3	0	0	2	1	1	0	1	1	0	14	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	25004	25029	8595	5550	4174	8295	2712	3469	2009	3051	1650	2352	1996	1005	864	1011	1169	610	572	1144	502	421	679	919	322	331	274	246	268	339	353	360	151	167	180	112	193	128	163	144	77	133	148	63	86	152	47	58	98	54	60	54	82	51	32	32	56	34	21	45	26	16	21	24	25	24	19	10	19	22	14	9	21	14	6	9	6	8	7	3	10	1	9	13	5	6	8	5	3	5	4	2	8	5	8	6	2	4	1	1	5	2	2	1	1	1	1	14	4	0	1	0	0	0	0	2	0	0	1	0	0	0	0	1	4	0	1	0	1	0	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	5309	20908	4144	1400	1193	7283	759	2551	678	2503	898	1934	1572	443	243	634	934	225	223	989	281	142	547	819	111	114	150	95	157	266	286	305	61	97	132	41	145	65	110	118	30	103	129	30	64	135	25	29	88	35	47	37	68	33	21	17	43	15	10	37	10	3	10	15	11	20	6	3	17	17	7	2	16	12	4	7	3	1	0	0	4	0	3	12	3	3	1	1	3	0	2	1	5	2	8	4	1	3	1	0	0	1	1	0	1	0	0	14	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	25033	25225	8593	5490	4190	8161	2738	3410	1983	3124	1707	2304	1983	950	826	993	1153	614	580	1193	498	415	705	927	323	315	274	250	265	392	358	401	145	140	181	106	199	144	169	165	82	150	133	63	87	115	48	53	114	50	45	51	89	50	35	37	44	30	22	47	21	19	20	19	25	14	18	13	19	21	14	11	20	13	15	6	11	7	5	4	8	5	8	12	4	16	3	4	4	5	1	2	5	3	8	5	3	2	1	1	1	1	1	1	0	1	1	12	4	0	0	0	0	0	0	2	0	0	1	0	0	2	1	0	2	0	1	0	1	0	2	1	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	5370	21094	4160	1361	1220	7151	761	2457	655	2562	911	1890	1572	409	219	617	900	233	246	1031	279	137	563	822	111	98	128	88	154	313	285	346	53	75	128	45	148	80	117	123	37	128	111	32	59	104	23	28	95	35	33	35	79	30	22	19	31	15	12	38	10	5	9	12	12	10	6	2	17	17	6	3	15	10	12	5	8	1	0	1	3	0	3	11	3	14	1	1	3	0	0	0	4	0	7	4	1	1	1	0	0	1	0	0	0	0	0	12	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	25034	24840	8502	5474	4179	8232	2715	3366	1973	3222	1790	2287	1962	968	838	960	1155	594	574	1221	541	409	653	862	310	291	321	247	275	408	379	403	141	134	175	108	189	132	158	165	92	155	108	76	87	96	55	66	101	45	62	48	78	36	39	28	45	28	16	48	18	21	13	15	24	15	12	16	21	21	18	11	20	7	17	4	13	9	7	4	7	7	8	9	1	14	2	3	4	3	2	3	3	4	9	0	5	2	2	4	3	0	1	2	0	2	0	7	0	0	1	0	0	0	0	1	0	0	1	0	0	2	1	0	1	0	0	0	1	0	1	1	0	0	1	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	5346	20705	4134	1325	1236	7225	721	2410	635	2619	945	1878	1568	434	239	605	898	227	248	1066	313	137	529	739	103	98	165	95	157	333	311	344	58	69	125	47	141	68	105	127	38	136	90	36	59	78	26	35	85	31	47	33	70	15	25	13	32	13	9	39	6	5	5	6	11	10	5	2	17	15	9	3	16	6	14	4	10	1	0	1	1	0	3	9	0	12	1	0	3	0	1	1	3	0	8	0	2	1	1	3	1	0	0	2	0	0	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	25001	25098	8426	5402	4210	8276	2707	3293	1961	3333	1820	2302	1904	959	836	950	1111	591	584	1174	560	392	699	923	327	284	317	251	276	428	364	426	152	149	193	123	178	135	131	161	87	159	103	72	87	101	52	65	127	54	61	54	83	34	52	29	43	37	12	49	12	22	16	16	22	16	9	17	33	17	18	11	21	15	27	3	14	8	8	5	6	7	4	8	1	13	4	7	4	2	2	4	4	4	16	2	6	2	4	3	2	0	2	2	1	3	1	7	0	0	6	0	0	0	0	1	0	0	1	0	1	2	2	0	0	5	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	5434	20947	4085	1286	1231	7253	713	2340	620	2737	950	1885	1506	432	228	607	847	225	245	1009	342	131	584	809	116	96	173	102	167	358	300	362	68	80	134	52	131	61	91	120	41	142	80	31	59	78	28	30	105	36	45	36	75	16	36	9	33	17	8	43	4	5	9	7	16	12	4	4	28	13	9	3	16	14	24	3	11	1	1	3	1	1	0	5	0	12	1	0	2	0	1	1	2	0	14	2	3	1	2	3	1	0	0	2	0	0	0	7	0	0	4	0	0	0	0	0	0	0	1	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
