label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170
0.03	north17_active	80	21763	4852	3977	2027	1973	4025	1154	1418	2347	1203	821	473	460	795	553	747	392	407	272	422	558	162	287	273	390	216	149	227	93	254	140	227	104	63	61	55	130	89	73	39	76	50	24	31	27	31	30	74	49	46	16	16	32	11	17	28	25	19	8	11	7	12	19	9	8	18	6	7	8	2	12	3	12	20	3	6	7	4	11	11	1	13	7	3	0	6	3	1	4	1	2	4	1	6	1	1	0	1	0	0	2	0	0	0	1	7	3	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	37306	10497	7786	4501	4003	6479	2524	2586	3720	2187	1594	1040	945	1276	984	1216	768	725	491	728	882	384	448	538	669	373	281	379	181	355	253	357	210	117	139	117	241	144	126	89	129	77	53	65	53	67	70	123	53	79	43	36	45	29	29	41	23	43	23	28	20	25	29	26	19	26	18	21	16	6	13	11	24	32	5	10	9	9	10	15	1	18	13	10	3	8	9	4	6	9	7	2	1	9	3	3	3	3	3	1	4	3	1	1	3	0	3	4	0	2	1	1	0	2	4	0	2	0	1	1	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	22203	4871	3995	1971	1957	4040	1198	1383	2395	1287	860	476	467	764	507	724	416	401	260	454	550	175	283	305	404	222	155	240	81	231	147	212	104	52	70	56	156	79	76	34	80	39	24	24	23	37	31	70	39	48	21	19	29	14	20	21	12	29	8	16	8	12	24	7	9	21	8	8	7	3	10	1	18	27	5	6	6	5	9	8	0	15	7	5	0	6	6	1	3	4	2	2	1	6	0	3	1	2	0	0	1	0	1	0	1	0	2	2	0	0	0	1	0	0	3	0	2	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	37388	10536	7751	4467	4007	6670	2557	2563	3588	2261	1557	1099	979	1305	959	1282	773	696	505	757	882	365	463	552	683	399	269	362	196	395	262	384	200	122	134	111	260	120	121	85	124	78	50	45	48	73	62	148	61	76	39	46	41	19	36	27	13	36	22	39	22	25	33	36	19	20	18	20	13	5	9	12	27	27	13	15	10	8	4	12	3	6	11	10	2	10	11	4	6	7	5	2	2	6	3	2	2	3	3	2	4	3	2	1	4	0	2	3	1	2	0	1	0	3	4	0	1	1	0	1	0	0	0	1	1	1	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north19_active	80	22317	4865	3986	1961	1979	4247	1199	1366	2269	1348	829	495	466	785	499	768	416	391	259	461	564	179	273	302	410	245	136	214	93	242	167	245	97	53	64	51	164	65	77	37	76	38	22	19	22	46	31	75	45	46	18	28	31	7	24	17	5	23	11	24	10	7	22	13	9	13	10	7	5	3	8	2	19	20	9	10	6	4	3	7	0	4	5	5	0	7	7	3	3	3	0	2	0	4	0	2	1	3	0	0	1	0	2	0	2	0	2	2	0	0	0	1	0	0	3	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north20_all	80	37213	10401	7680	4510	3932	6701	2512	2554	3566	2292	1502	1099	957	1312	978	1276	714	759	511	738	868	355	457	579	690	407	278	356	189	387	233	402	192	125	155	113	269	93	105	86	123	95	53	48	50	70	59	143	71	78	37	54	36	22	29	26	14	31	24	39	21	25	34	35	18	42	14	16	16	5	6	12	24	22	17	10	10	8	3	11	3	8	11	9	3	8	9	3	3	14	3	3	4	4	5	2	3	3	2	2	3	2	3	1	3	0	4	2	1	4	0	1	0	1	4	0	1	1	0	1	0	0	0	1	1	1	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north20_active	80	22070	4758	3882	1992	1966	4287	1205	1372	2213	1360	789	485	451	791	504	776	369	394	251	422	549	176	256	346	412	255	149	211	86	239	146	256	99	57	79	47	164	43	68	44	70	39	22	22	23	42	33	68	52	52	13	30	27	12	19	17	8	17	14	26	9	11	19	13	11	20	8	5	8	3	3	4	17	14	13	4	5	6	1	6	0	3	4	4	0	5	5	2	0	7	0	2	0	1	1	2	1	3	0	0	1	0	2	0	1	0	4	2	0	2	0	1	0	0	3	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south21_all	80	37265	10446	8028	4686	3981	6442	2526	2588	3642	2363	1560	1018	956	1422	1015	1319	755	693	525	673	814	390	540	503	531	422	268	371	206	402	278	380	197	115	137	120	242	97	115	107	126	80	57	61	63	88	61	124	57	66	33	53	34	30	40	40	26	41	18	45	22	18	17	54	20	10	9	25	12	9	13	5	28	10	21	3	23	9	11	12	6	5	9	7	3	5	4	4	0	3	2	5	4	1	0	0	1	6	1	0	4	0	0	3	1	2	7	0	0	5	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	22022	4715	4098	2080	1927	3879	1229	1390	2349	1370	803	451	438	878	544	778	393	404	282	397	541	172	305	283	328	250	137	219	120	258	178	263	121	53	55	56	166	55	74	59	90	45	27	29	28	55	34	89	24	34	16	26	19	10	20	24	15	26	9	40	9	10	10	27	10	4	3	13	5	1	8	2	17	7	16	1	22	4	8	7	5	2	6	3	1	5	1	3	0	2	1	2	3	0	0	0	0	2	1	0	3	0	0	1	0	1	7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	37361	10510	8000	4710	3935	6755	2456	2649	3576	2365	1562	1018	934	1455	1009	1326	776	712	524	687	765	390	544	502	579	416	254	365	190	393	291	381	205	119	150	128	224	103	113	97	121	80	63	54	65	71	73	99	71	58	36	47	37	26	44	35	29	40	22	53	22	19	16	58	27	15	8	19	15	7	13	9	22	10	10	5	19	10	9	9	7	6	11	7	3	4	5	5	0	4	6	5	2	2	0	3	1	4	0	1	5	1	0	4	0	2	9	4	1	5	2	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	22012	4671	4100	2068	1948	4112	1186	1443	2311	1354	797	446	424	887	546	788	404	403	278	393	505	172	292	288	353	242	132	212	110	271	174	269	144	53	62	58	145	58	69	54	86	45	32	22	27	39	45	60	36	28	18	23	21	10	26	24	13	24	11	44	10	12	8	33	14	9	3	11	7	1	8	6	13	4	6	3	18	4	7	3	5	1	6	4	1	3	2	4	0	2	5	2	1	1	0	0	1	2	0	1	3	0	0	2	0	1	9	4	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	37291	10430	7854	4749	3933	6621	2502	2727	3718	2438	1596	1054	948	1430	1024	1258	780	750	535	672	688	374	547	527	638	402	281	338	190	370	275	377	197	128	131	120	242	103	109	87	101	86	57	57	73	68	69	112	66	72	45	46	29	28	39	31	29	30	19	46	23	15	18	44	25	20	11	13	17	7	12	10	26	16	7	6	16	11	6	9	13	11	11	6	3	4	4	8	3	5	7	7	2	2	0	3	2	1	2	2	2	1	0	2	1	2	9	4	1	1	0	0	1	0	0	0	2	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	1	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	21926	4697	4010	2112	1953	4036	1176	1465	2401	1422	825	473	447	868	574	757	394	427	284	392	438	163	294	316	421	233	163	198	112	244	162	262	141	52	50	56	146	58	68	45	70	41	30	27	30	36	47	75	33	47	19	20	15	13	20	21	15	16	9	32	11	7	8	28	15	11	7	10	12	2	4	6	22	11	4	3	15	5	3	4	10	4	6	3	1	3	2	6	2	3	5	4	2	1	0	0	2	0	0	1	1	0	0	1	0	1	9	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	37462	10412	7830	4651	4005	6481	2501	2724	3875	2428	1567	1099	977	1381	997	1241	774	731	543	666	697	381	537	531	658	401	265	327	194	378	242	381	205	122	139	102	231	101	113	90	108	94	65	70	67	65	72	120	87	77	37	45	28	25	44	28	27	25	22	34	26	16	22	27	24	39	9	12	23	13	8	14	15	28	8	10	5	7	3	10	12	8	8	4	4	4	2	7	3	6	7	5	3	2	0	3	2	0	3	2	2	2	0	2	2	0	8	4	1	0	0	0	2	1	0	0	1	0	1	1	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	21968	4716	3935	2093	1988	4037	1196	1468	2495	1467	836	504	434	808	580	747	419	407	278	373	450	175	305	318	404	223	148	195	112	243	141	261	134	51	64	53	138	53	62	43	68	51	32	34	28	31	47	78	43	52	15	20	15	13	25	18	12	12	9	20	14	9	9	19	16	19	6	10	15	7	3	6	11	14	5	2	5	3	1	2	7	4	4	1	0	2	1	6	2	3	6	4	3	2	0	0	2	0	1	1	0	0	0	1	0	0	7	4	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	37350	10391	7809	4687	4028	6321	2538	2695	3800	2450	1556	1022	1000	1415	996	1294	717	729	544	639	759	361	510	511	649	377	286	379	217	382	227	402	219	128	122	103	241	103	105	86	104	84	62	69	60	70	80	130	68	72	37	37	33	28	40	27	29	27	26	34	25	21	33	15	24	43	13	13	20	13	10	13	16	27	13	10	9	14	5	10	19	11	10	4	4	6	1	5	5	3	10	6	2	2	0	5	2	4	5	2	1	1	0	4	4	0	3	4	2	0	3	0	1	1	0	1	3	0	1	6	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south25_active	80	21956	4749	3941	2124	1988	3928	1205	1405	2443	1493	821	466	453	845	560	804	404	384	271	369	512	169	285	318	417	203	161	224	114	247	138	259	122	61	59	47	155	54	48	36	60	43	33	33	30	37	46	81	34	54	15	16	19	15	25	16	16	11	13	15	11	14	15	10	15	16	7	9	14	7	7	6	13	16	10	2	8	7	1	4	11	4	6	2	0	2	1	4	2	1	8	4	2	1	0	3	1	2	1	1	0	0	0	2	1	0	2	4	1	0	3	0	0	0	0	1	2	0	1	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	37178	10585	7703	4588	4000	6424	2536	2679	3813	2355	1547	1031	1046	1436	956	1308	715	716	546	632	843	382	512	524	652	365	287	405	218	388	200	445	211	122	117	103	244	111	111	99	107	87	70	75	50	65	75	118	75	68	33	45	33	24	42	24	42	30	26	54	28	23	30	23	16	44	10	12	18	12	12	13	18	20	13	10	8	14	5	9	17	6	8	4	6	7	5	4	3	2	11	6	1	3	0	4	4	5	4	2	2	1	0	3	3	0	5	3	2	0	5	0	1	2	0	1	3	0	1	6	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0
0.03	south26_active	80	21862	4891	3904	2091	1978	4044	1208	1399	2462	1441	806	468	472	843	521	773	392	367	266	363	549	183	305	310	383	194	157	232	109	249	121	270	107	62	60	46	163	62	47	49	59	51	34	38	24	33	41	64	43	40	19	26	19	13	27	11	22	13	14	24	12	17	14	15	10	19	4	8	13	6	10	6	6	10	10	2	7	7	1	3	10	1	5	3	2	3	4	3	0	1	4	5	1	2	0	3	3	3	1	1	0	0	0	2	1	0	2	3	1	0	5	0	0	0	0	1	2	0	1	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	37298	10649	7788	4548	3904	6436	2532	2671	3565	2414	1576	997	1017	1437	954	1357	679	758	591	659	864	371	505	535	633	375	286	408	198	410	209	422	211	117	123	108	246	123	114	102	137	85	70	70	47	78	84	97	70	69	36	53	44	25	43	35	46	35	24	65	23	29	27	38	15	35	9	9	14	12	18	13	20	11	13	7	13	12	10	9	13	11	10	6	3	8	11	4	4	4	12	2	2	2	0	4	3	5	2	1	3	0	0	3	3	0	3	4	2	0	5	1	0	2	1	2	2	0	1	5	0	0	0	1	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0
0.03	south27_active	80	22004	4967	4001	2025	1911	4044	1202	1398	2290	1473	843	451	474	830	511	828	367	401	276	406	551	169	303	320	357	217	145	222	99	274	120	269	101	58	71	43	163	70	56	54	68	49	36	38	25	38	44	52	43	37	23	27	25	11	28	19	25	14	14	35	10	21	13	28	5	19	3	3	10	6	15	7	5	7	9	4	10	5	3	6	7	7	7	4	2	3	10	3	1	2	4	1	0	1	0	3	2	3	0	1	1	0	0	2	2	0	1	3	1	0	5	1	0	0	0	1	2	0	1	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south28_all	80	37725	10589	7788	4614	3919	6467	2517	2618	3490	2356	1595	1022	985	1383	972	1338	746	780	547	658	892	367	513	552	623	370	283	381	183	386	214	385	193	117	122	111	253	131	110	96	157	88	67	70	45	88	82	82	72	62	46	45	52	26	42	43	45	26	23	67	20	29	23	39	18	23	6	17	12	10	14	13	25	8	9	5	9	8	11	5	15	12	7	4	3	5	11	5	6	4	9	2	2	2	2	3	2	1	1	1	2	0	1	1	3	0	3	2	3	0	2	2	1	1	1	2	0	0	0	1	0	0	0	1	0	0	2	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0
0.03	south28_active	80	22263	4964	4006	2044	1933	4112	1206	1336	2263	1390	847	457	474	793	526	815	402	408	264	399	554	175	310	320	348	212	146	196	86	258	125	258	95	53	76	46	151	75	58	51	86	53	29	40	24	46	46	55	42	29	29	19	30	10	26	21	21	12	10	45	9	19	14	29	8	12	2	12	9	6	10	8	10	6	2	4	5	4	4	4	13	8	5	3	2	3	10	3	1	3	1	1	0	2	0	2	2	1	0	1	1	0	1	0	2	0	1	1	0	0	2	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south29_all	80	37638	10470	7973	4633	3820	6534	2477	2556	3534	2338	1669	984	982	1339	950	1316	755	790	544	710	840	375	491	549	610	395	288	406	165	408	230	324	207	116	129	117	283	132	117	99	167	90	68	64	42	81	78	91	63	64	51	51	40	24	39	41	42	28	22	52	15	25	14	35	18	26	7	22	12	11	12	11	36	11	7	6	12	4	10	9	15	19	7	3	3	4	15	4	3	4	15	1	2	1	2	1	0	1	2	1	1	0	1	0	1	0	1	1	3	0	1	2	2	1	1	1	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
0.03	south29_active	80	22150	4948	4122	2011	1868	4183	1196	1309	2287	1337	895	438	474	762	502	860	396	409	260	414	486	176	289	301	372	233	152	229	81	282	128	231	116	56	69	47	162	76	65	54	86	53	32	34	27	48	42	62	36	33	28	23	22	7	25	21	18	14	11	40	7	12	7	26	9	16	4	17	9	6	8	5	26	8	1	5	6	0	4	7	12	10	5	2	2	2	9	2	1	2	14	0	0	1	0	0	0	1	1	0	1	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south30_all	80	37564	10497	7940	4596	3941	6540	2503	2563	3461	2312	1666	1003	998	1368	998	1289	759	772	536	718	870	364	501	496	581	401	268	414	177	403	235	340	232	128	146	120	266	149	119	89	152	85	53	69	45	81	74	106	56	63	45	59	37	26	30	41	41	29	26	43	11	23	20	33	18	22	7	28	17	14	14	4	34	13	7	5	16	4	7	9	15	15	5	2	1	2	8	3	3	3	18	1	0	2	3	0	3	1	2	1	1	3	2	0	0	0	1	1	3	0	0	1	2	1	1	1	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south30_active	80	22090	4961	4068	2012	1949	4186	1196	1347	2187	1340	895	432	469	821	547	787	400	387	249	406	524	163	286	280	362	240	144	240	84	260	131	227	137	52	71	52	154	84	60	47	86	49	20	31	28	49	36	72	31	41	20	30	20	9	14	19	22	18	12	29	4	6	12	23	9	10	5	19	11	9	10	1	26	9	1	3	10	0	5	6	12	7	3	1	1	1	2	1	1	1	17	0	0	2	1	0	3	1	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south31_all	80	36397	10412	7797	4803	3862	6424	2466	2585	3472	2141	1526	1036	999	1393	995	1327	724	727	530	651	789	358	434	600	687	404	276	348	198	370	229	401	229	133	130	117	207	113	127	90	135	71	58	64	55	83	71	125	72	76	32	55	38	22	48	33	30	31	21	28	19	20	27	26	15	33	15	15	23	17	14	14	21	20	7	6	9	16	17	9	7	3	1	10	9	3	2	4	7	3	4	2	6	4	1	2	3	4	1	1	1	1	0	2	0	5	3	1	0	0	1	1	2	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
0.03	south31_active	80	21266	4722	4039	2206	1802	4102	1199	1433	2194	1158	805	471	485	840	527	848	384	407	264	380	500	167	253	375	420	227	153	219	90	229	127	241	129	71	69	58	142	75	71	49	94	30	26	34	25	47	43	58	55	42	19	27	17	9	24	16	16	16	12	16	11	9	16	19	9	18	9	9	10	13	7	8	10	10	3	2	3	11	11	8	2	3	0	5	2	2	1	2	5	2	2	0	5	4	0	2	3	2	1	0	1	1	0	1	0	4	2	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	36614	10481	7819	4785	3859	6379	2476	2594	3506	2191	1568	1032	978	1313	975	1366	730	704	538	693	846	355	472	580	640	367	284	366	189	360	235	349	242	124	119	98	206	103	138	103	137	70	63	64	56	85	78	150	75	74	30	59	38	19	32	35	29	23	22	26	15	25	26	35	15	15	13	17	19	16	13	17	17	15	7	10	10	16	19	14	6	7	8	10	7	6	3	0	8	5	3	2	7	4	0	3	3	4	4	1	1	6	0	3	4	2	1	0	0	1	1	1	2	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
0.03	south32_active	80	21448	4767	4096	2190	1816	4049	1216	1412	2218	1229	851	460	470	779	524	861	388	388	260	408	576	171	288	349	393	207	153	240	91	221	136	212	126	64	60	52	137	65	73	49	93	31	28	34	26	40	55	83	57	36	19	34	20	7	22	19	12	15	13	14	7	11	13	23	9	5	8	10	9	12	6	11	7	9	2	3	3	8	12	10	2	7	0	4	1	5	1	0	5	3	2	0	6	2	0	2	3	2	3	0	1	4	0	2	4	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	37322	10423	7896	4790	3962	6529	2526	2549	3539	2253	1572	1066	937	1390	948	1351	725	695	553	721	902	344	493	563	659	355	257	369	196	341	254	347	227	120	119	104	206	116	143	102	132	67	65	61	65	87	83	131	78	87	32	53	30	15	24	36	28	34	20	26	17	23	24	32	15	13	10	20	19	23	13	18	16	14	9	11	17	12	4	12	3	7	18	6	2	8	3	0	4	3	3	1	5	5	0	2	0	3	5	1	1	6	0	1	4	2	0	4	2	1	1	1	1	0	2	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south33_active	80	21896	4764	4113	2162	1916	4134	1238	1380	2279	1271	826	474	444	831	493	854	371	387	269	417	631	165	295	322	407	205	137	250	100	202	142	222	114	62	58	52	134	72	78	46	78	30	31	34	32	46	53	67	56	43	18	30	17	4	14	17	13	17	8	8	8	12	13	21	10	5	6	9	10	16	7	11	8	8	5	4	6	6	3	9	2	7	9	3	1	4	0	0	0	1	2	0	4	2	0	1	0	1	4	0	1	4	0	1	4	0	0	4	2	0	1	1	0	0	2	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	37541	10319	7913	4689	4064	6550	2479	2531	3639	2263	1605	1059	959	1421	964	1340	766	744	552	727	876	353	477	546	636	377	263	353	206	348	231	348	202	110	131	114	204	118	118	99	126	75	66	60	64	88	82	148	73	87	38	57	33	22	24	32	40	34	27	24	13	23	22	38	15	23	10	23	18	26	10	11	9	23	8	9	11	19	4	16	4	5	19	5	1	11	4	0	5	2	6	5	5	7	0	1	1	3	4	1	1	5	0	1	4	2	0	4	2	1	1	1	2	0	2	0	0	1	1	0	0	1	2	5	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south34_active	80	22056	4729	4113	2060	2021	4157	1201	1343	2315	1289	855	479	447	868	516	826	398	404	283	424	597	180	277	301	408	223	137	239	104	212	116	222	98	55	66	48	132	73	61	45	76	36	29	35	30	46	49	85	50	37	17	27	18	10	14	16	26	14	10	6	6	14	15	27	11	17	4	9	10	17	7	6	5	10	4	4	4	12	3	12	2	4	10	2	1	7	1	0	1	1	4	3	4	1	0	0	1	1	3	0	1	3	0	1	4	0	0	4	2	0	1	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
