label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163
0.03	north18_active	80	24949	5519	12496	7828	1179	4673	837	1995	419	1860	667	2127	796	1097	404	205	151	243	493	153	428	465	526	296	231	172	158	345	52	76	326	67	193	144	139	47	100	249	31	48	34	76	23	37	29	10	45	16	56	80	18	115	22	43	23	10	10	23	11	12	11	4	14	7	8	7	5	8	12	20	5	11	14	7	7	1	12	7	2	3	5	1	1	0	0	3	4	7	6	2	0	2	1	2	0	2	0	0	3	2	0	0	1	7	0	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	37770	13089	15959	10418	4178	6123	2753	3189	1832	2626	1558	2767	1382	1596	944	758	704	663	720	491	661	699	743	495	374	330	269	449	200	213	399	154	258	231	228	107	165	253	101	98	101	102	84	70	69	60	80	53	97	94	39	117	42	50	31	28	31	58	35	30	26	22	21	23	17	12	23	15	14	18	16	16	13	13	9	3	15	6	2	9	6	4	3	0	6	7	7	9	6	4	2	1	1	8	2	1	1	1	3	2	2	4	1	8	1	1	1	1	0	1	0	0	1	0	1	1	0	3	1	2	0	0	0	0	1	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north19_active	80	26601	5860	13374	8442	1239	4827	956	2158	476	1971	707	2388	835	1178	442	199	149	282	480	177	476	532	588	357	245	180	139	368	54	74	329	62	201	175	173	44	103	218	33	54	41	74	24	39	44	18	56	19	86	76	19	106	34	37	17	11	9	37	9	16	12	7	10	7	7	7	13	7	10	15	5	11	8	7	4	2	14	5	2	6	5	3	1	0	1	2	4	7	3	3	0	0	0	8	0	0	0	0	3	1	0	0	1	8	0	0	1	1	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	38101	13169	16496	10568	4131	6087	2714	3149	1881	2696	1576	2717	1418	1676	978	743	685	679	752	497	757	727	711	504	348	329	289	426	212	225	442	163	257	215	239	112	178	239	101	103	100	114	91	62	77	65	88	49	114	97	41	118	42	53	35	32	37	66	26	24	22	22	21	17	17	11	19	10	14	21	14	17	20	14	6	3	13	11	2	7	8	11	3	3	7	4	6	4	9	2	3	3	4	8	2	0	2	1	3	2	3	4	1	8	1	0	1	1	0	1	0	0	2	0	1	0	0	4	0	3	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0
0.03	north20_active	80	27117	5989	13880	8578	1204	4808	976	2116	495	2019	730	2334	839	1276	466	194	134	307	533	186	565	550	574	370	238	165	156	346	59	76	383	64	190	161	186	44	120	208	33	58	43	87	22	42	50	21	59	19	101	78	16	105	30	43	20	11	8	38	7	16	6	6	10	6	6	8	12	6	9	16	3	11	14	7	1	1	12	10	1	4	5	11	2	2	1	2	3	0	6	1	0	1	1	7	0	0	0	0	3	1	0	0	1	8	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
0.03	south21_all	80	34091	12771	14133	8873	4126	5261	2799	2961	1901	2449	1386	2645	1294	1555	892	716	651	612	703	482	644	605	549	486	388	311	292	443	234	189	350	168	244	178	217	132	148	215	114	111	109	94	57	64	81	70	67	47	117	80	34	100	27	43	21	31	27	20	34	16	23	14	31	16	19	14	19	6	17	20	11	18	13	6	12	9	8	26	8	8	15	7	5	5	2	5	8	7	5	1	4	2	3	2	3	2	3	3	2	1	2	1	2	2	1	2	0	1	0	1	4	3	1	1	4	0	3	0	0	9	2	0	0	2	0	0	1	1	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	22015	5033	11338	6694	1095	3913	853	1812	412	1649	614	2230	691	1154	356	154	157	208	429	138	435	418	401	316	226	151	128	362	48	53	279	59	179	125	158	47	99	176	46	63	45	53	19	31	50	20	33	19	104	69	9	84	12	24	6	12	7	16	15	6	12	3	22	1	10	4	13	2	13	12	3	8	6	1	4	3	5	19	1	1	7	5	4	4	0	3	2	5	4	0	1	2	1	1	1	1	1	1	2	0	2	0	0	1	0	2	0	1	0	0	1	3	0	1	2	0	1	0	0	9	2	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	35559	12911	14752	9250	4171	5405	2869	3071	1929	2460	1444	2780	1316	1629	893	716	651	632	689	486	602	642	610	522	402	310	305	413	223	177	368	169	268	198	210	125	149	248	132	114	116	84	59	66	68	64	74	46	116	88	34	107	34	40	23	31	19	22	27	19	13	17	37	11	18	15	13	6	17	16	10	16	14	4	12	14	8	27	5	8	13	7	7	2	3	6	9	8	7	2	4	1	2	4	3	3	2	3	2	0	3	3	1	4	1	2	0	2	0	1	5	3	1	1	4	0	1	1	2	5	3	0	1	3	0	0	1	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	23805	5342	12078	7176	1154	4074	891	1905	422	1731	664	2373	737	1235	370	153	138	254	426	160	404	458	466	374	233	171	153	337	53	48	306	59	200	143	158	52	98	216	55	65	46	45	15	34	40	21	38	17	102	80	13	89	15	26	9	15	7	20	11	11	6	2	27	0	10	5	10	2	12	11	1	8	6	1	4	4	5	23	0	2	7	5	4	2	0	4	2	5	6	0	1	1	1	3	0	1	0	1	2	0	3	1	0	3	0	2	0	1	0	0	2	3	0	1	2	0	0	0	1	5	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	36632	13111	15564	9666	4268	5614	2959	3156	1880	2469	1500	2907	1296	1652	905	740	676	640	757	467	723	664	633	547	396	318	301	459	198	182	360	180	236	210	215	122	139	248	114	95	108	74	69	83	74	61	64	57	105	109	41	104	39	48	24	35	22	26	24	20	11	21	31	10	15	17	16	16	20	15	7	14	16	6	9	10	7	20	3	11	7	5	5	4	4	1	9	11	9	4	4	1	0	5	3	3	1	2	2	0	3	3	1	3	4	3	1	1	0	1	4	1	1	1	4	0	0	1	2	5	3	0	1	2	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	25436	5660	12959	7694	1230	4359	970	2029	437	1754	710	2506	767	1287	406	171	137	270	527	176	517	512	501	399	234	180	157	388	46	53	292	54	174	159	160	49	86	214	46	48	48	44	19	52	47	26	34	20	91	97	19	86	20	35	9	16	7	21	12	11	5	5	24	0	5	5	12	7	15	12	2	6	8	2	2	2	4	18	0	3	7	4	2	2	0	1	1	8	7	0	1	0	0	4	0	1	0	0	2	0	3	1	0	2	2	3	1	0	0	0	2	1	0	0	2	0	0	0	1	5	3	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	38066	13172	16296	10136	4287	5718	2897	3127	1868	2455	1555	2983	1350	1696	936	763	674	636	787	480	765	730	677	562	396	313	305	444	202	187	349	193	231	207	230	123	142	244	103	92	104	75	81	77	76	67	55	57	102	92	52	78	48	59	32	38	20	28	18	20	20	23	36	16	14	17	26	19	19	14	7	11	12	8	11	14	7	13	6	7	4	3	5	3	6	2	8	14	8	5	3	1	0	8	6	5	1	1	2	0	1	2	0	2	4	2	1	3	0	1	2	0	0	1	1	0	0	1	4	0	3	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south24_active	80	27120	5956	13732	8199	1309	4530	979	2047	474	1789	752	2570	819	1332	443	200	149	276	571	178	575	576	541	410	238	171	151	368	54	63	296	66	175	151	187	52	90	219	43	46	51	48	22	51	49	26	29	18	88	80	28	63	30	43	16	20	4	21	8	14	9	7	29	1	5	6	22	10	15	11	2	5	8	4	3	3	5	11	2	2	3	2	2	0	0	1	2	11	7	1	0	0	0	7	0	1	0	0	2	0	1	1	0	2	2	1	1	2	0	1	1	0	0	0	1	0	0	0	3	0	3	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	37770	13121	16373	10248	4272	5736	2846	3131	1893	2336	1620	2897	1370	1651	957	745	686	650	795	466	777	761	690	558	373	330	281	482	194	193	332	179	228	226	241	130	141	267	96	106	87	83	69	85	73	58	55	49	84	112	55	82	55	84	38	43	21	34	19	23	20	20	28	17	9	17	32	20	20	16	9	10	12	9	8	15	12	6	8	10	4	7	7	7	6	1	6	13	6	4	4	1	2	5	4	5	2	4	18	1	0	0	3	1	4	2	1	2	0	1	0	0	1	1	0	0	1	0	2	0	0	0	1	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south25_active	80	26976	6009	13826	8275	1306	4541	985	2084	478	1677	779	2496	835	1285	445	211	156	267	582	159	587	611	567	396	219	158	135	400	58	69	285	65	178	167	197	46	85	236	41	53	41	53	19	56	49	23	34	14	74	100	31	67	32	68	14	24	7	25	8	14	8	7	24	2	2	6	27	10	18	13	3	5	9	5	2	3	12	4	3	3	3	6	2	3	0	0	2	11	4	1	0	0	0	5	1	1	1	2	18	0	0	0	3	1	2	1	1	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	37518	13068	16407	10352	4235	5832	2796	3029	1898	2350	1587	2832	1377	1652	925	742	678	644	789	471	701	759	664	544	397	337	276	534	205	227	326	190	266	259	250	142	134	272	106	121	87	101	65	79	72	52	58	41	79	105	52	98	51	81	35	40	23	28	22	22	25	15	27	20	8	14	28	22	16	18	8	8	12	6	8	14	18	17	7	8	9	11	10	6	7	2	4	12	3	2	3	1	2	6	4	8	2	3	18	1	0	1	3	0	2	1	1	2	0	1	0	0	1	0	0	0	2	0	2	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0
0.03	south26_active	80	26658	6016	13851	8348	1291	4629	966	1998	471	1690	734	2452	789	1300	416	205	147	243	566	162	529	591	541	374	232	153	125	446	66	89	282	81	213	199	214	50	74	242	45	67	46	74	19	47	44	15	33	14	71	89	25	85	30	71	11	26	8	21	10	14	8	8	20	4	2	6	25	16	14	13	3	5	8	3	4	3	18	13	3	4	6	7	5	3	1	1	2	10	1	1	0	0	0	6	1	4	1	2	18	0	0	1	3	0	1	0	1	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	south27_all	80	37660	13175	16133	10650	4086	5857	2772	3087	1904	2396	1587	2908	1362	1571	983	714	675	649	784	483	650	690	697	545	398	337	306	548	192	221	381	188	247	280	225	139	140	277	115	133	83	104	69	89	58	46	62	47	86	132	44	107	44	88	28	42	25	33	20	24	18	17	21	14	8	14	31	13	10	11	10	6	11	7	12	14	20	21	4	7	13	11	12	8	9	2	5	6	4	1	3	2	3	1	3	7	4	3	18	1	0	1	3	0	2	1	0	1	0	0	0	0	1	0	0	0	2	0	2	0	1	3	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0
0.03	south27_active	80	26747	6031	13598	8647	1213	4598	977	2049	457	1764	754	2529	780	1211	450	208	155	257	539	171	484	520	570	382	247	159	150	466	62	77	326	83	189	223	189	45	82	242	52	69	40	75	16	54	31	13	33	12	72	115	19	93	26	76	5	25	9	28	9	14	6	7	14	5	3	5	27	10	5	5	4	3	7	2	6	3	19	16	1	3	11	7	8	4	2	2	3	4	1	0	0	1	0	1	1	4	2	2	18	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	south28_all	80	37969	13147	16199	10777	4057	6109	2727	3115	1917	2495	1542	2999	1316	1606	965	736	663	643	798	505	675	687	618	477	366	359	330	556	195	223	396	183	263	251	217	145	142	239	125	128	93	108	73	80	53	58	59	56	85	120	47	114	38	56	22	34	23	30	21	24	20	23	18	16	11	11	16	18	14	10	12	6	13	6	12	11	24	24	2	6	11	11	12	7	8	4	4	12	3	2	2	2	2	2	3	4	5	3	19	3	0	2	0	0	1	2	0	1	0	0	0	0	1	0	0	1	2	0	0	0	1	3	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0
0.03	south28_active	80	26988	6032	13592	8837	1207	4795	980	2106	465	1799	721	2630	756	1246	451	220	152	263	548	179	506	504	479	327	228	168	177	468	66	78	332	71	200	198	175	51	91	208	61	65	38	71	14	48	31	21	37	17	69	100	18	99	22	46	6	17	8	22	13	13	3	6	11	5	3	5	13	12	3	7	6	3	10	0	6	5	23	18	0	3	9	8	10	3	2	4	2	10	0	1	0	1	0	2	1	4	2	2	18	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	south29_all	80	38031	13307	16239	10601	4033	5982	2704	3054	1938	2573	1566	3086	1291	1611	985	729	679	636	804	497	656	673	605	493	353	353	339	594	181	215	380	199	237	226	202	142	153	206	124	134	86	105	86	88	63	64	67	55	88	128	44	102	41	45	28	33	21	32	21	22	28	31	13	17	15	12	12	12	23	12	12	6	17	11	11	14	35	18	5	6	7	5	8	4	6	8	4	14	1	2	0	2	4	9	3	1	6	0	1	4	0	2	0	0	1	2	1	1	0	1	0	0	1	0	1	1	2	0	0	1	1	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0	2	0	0	0	0	0
0.03	south29_active	80	27019	6110	13597	8705	1195	4726	951	2032	508	1890	715	2694	745	1241	462	232	152	265	550	180	495	501	465	338	220	167	183	515	52	76	312	75	177	163	158	49	103	172	62	66	38	66	20	58	36	27	39	15	70	110	16	88	27	36	9	17	5	24	12	11	6	6	9	6	6	5	9	6	10	9	6	2	15	2	6	7	33	15	2	5	7	4	8	1	2	8	3	11	0	1	0	1	0	9	1	1	2	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0
0.03	south30_all	80	38259	13342	16574	10345	4051	5959	2665	3073	1920	2610	1546	3116	1311	1618	928	732	638	625	794	500	690	709	629	488	392	359	314	574	185	214	392	208	231	237	210	130	142	216	116	146	92	117	91	82	70	66	63	62	97	98	48	82	52	38	37	30	22	31	28	25	32	28	18	15	15	16	6	12	23	10	11	7	15	11	9	10	26	12	4	6	24	5	8	5	3	8	2	8	5	1	1	1	5	17	3	2	6	2	2	7	1	2	0	0	0	1	2	2	2	1	0	2	2	0	1	1	1	0	1	1	1	0	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	27148	6084	13919	8512	1211	4740	925	2045	500	1891	700	2733	770	1270	444	222	145	250	554	173	509	546	471	338	244	176	170	495	47	74	327	74	170	174	154	52	95	182	56	89	39	70	22	53	40	31	38	18	84	83	18	70	39	31	12	16	5	21	15	13	6	4	10	6	4	7	6	7	13	7	5	4	15	3	4	8	24	10	2	5	24	4	7	1	1	8	2	7	4	1	0	0	0	17	1	1	2	0	1	2	0	0	0	0	0	1	1	2	1	0	0	2	1	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	35563	13081	14638	9250	4057	5627	2657	3022	1860	2410	1481	2557	1267	1507	891	766	648	618	794	523	620	656	623	549	398	329	311	460	219	215	377	178	267	237	226	115	134	185	95	125	87	108	71	87	91	54	76	59	118	105	37	53	39	65	30	35	26	52	24	29	15	18	34	16	15	13	19	12	28	15	13	8	7	5	10	9	13	10	5	14	15	6	4	9	6	6	6	7	4	4	1	5	2	7	6	4	5	1	2	2	2	2	0	0	4	0	4	0	0	0	1	2	1	1	1	1	0	0	1	0	4	0	0	0	1	0	1	0	0	0	2	0	0	0	0	1	0	1	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	24017	5545	11951	7197	1038	4308	862	1927	435	1695	658	2124	687	1129	378	200	180	253	518	187	432	486	506	392	229	153	130	378	47	66	314	76	207	174	165	37	73	151	42	63	26	61	13	59	51	13	40	12	98	90	14	42	19	49	12	16	5	27	15	10	5	7	27	5	3	3	13	7	20	12	3	5	2	0	6	1	9	7	1	6	13	4	2	6	1	3	1	5	4	1	1	5	1	6	0	2	3	0	0	0	1	2	0	0	0	0	2	0	0	0	1	2	0	0	1	1	0	0	1	0	2	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	37035	13251	15387	9930	4048	5806	2718	3139	1883	2462	1501	2671	1334	1594	891	763	691	661	823	537	665	729	689	530	404	337	325	473	213	192	382	177	251	213	206	115	136	184	103	125	92	99	65	101	99	53	69	56	107	89	41	81	42	64	31	32	19	48	18	21	15	15	46	13	18	11	23	11	27	18	10	10	23	10	10	12	10	10	7	9	9	6	6	7	5	5	2	9	6	7	1	6	6	6	4	3	4	1	1	0	2	2	0	1	1	1	3	0	0	0	1	2	1	0	1	0	0	1	1	1	4	0	0	0	1	2	1	0	0	0	2	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	25751	5825	12775	7983	1107	4544	924	2050	454	1747	687	2243	772	1196	402	205	191	272	547	201	477	568	567	366	250	171	146	384	51	66	322	81	190	162	151	45	84	151	46	69	30	62	12	64	57	13	36	12	92	73	17	73	27	47	15	16	4	28	12	8	4	6	34	7	3	5	17	5	18	17	1	5	19	3	6	3	8	8	3	1	8	3	2	4	1	2	0	6	6	0	1	6	3	5	2	1	2	0	0	0	1	2	0	1	0	0	2	0	0	0	1	2	0	0	1	0	0	0	1	0	2	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	38015	13145	15857	10576	4133	5821	2710	3222	1773	2499	1529	2809	1436	1611	913	733	665	630	817	537	697	810	705	530	419	336	309	551	205	178	458	165	265	212	226	107	150	181	120	117	86	89	67	111	97	55	61	56	82	60	45	75	45	50	34	30	19	40	22	20	19	17	45	12	21	11	26	17	26	19	11	11	24	12	11	9	6	7	8	9	11	4	4	5	5	5	2	7	8	6	2	3	5	6	5	3	1	1	5	1	2	1	1	1	0	1	0	0	0	1	1	2	0	0	1	1	0	1	0	1	1	1	0	0	1	2	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	26996	5893	13341	8655	1169	4626	929	2111	436	1799	725	2404	839	1217	414	210	173	263	557	207	511	664	581	378	271	172	154	469	48	64	394	72	197	165	157	43	103	149	64	71	32	62	17	77	51	16	36	14	67	48	16	70	31	33	13	14	3	27	14	9	5	5	30	7	7	6	18	12	22	13	2	5	20	4	6	3	5	6	3	2	10	1	2	2	2	5	0	4	8	0	2	3	2	5	3	1	0	0	5	0	2	1	0	1	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	1	0	0	0	1	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	38122	13181	16244	10788	4212	5806	2791	3103	1806	2544	1538	2783	1429	1655	864	731	682	675	803	519	700	802	692	527	428	326	294	500	194	163	414	160	253	187	180	115	155	220	112	110	93	96	71	119	82	54	56	47	99	66	48	83	44	45	33	34	25	40	24	25	17	15	44	12	17	9	19	17	18	15	11	14	27	13	11	11	8	6	10	3	12	8	6	3	4	3	3	8	9	5	1	2	4	4	4	2	0	2	5	2	3	1	1	1	0	2	1	0	1	1	0	0	0	0	0	1	0	1	0	1	1	1	0	0	1	2	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	27080	5901	13734	8807	1241	4631	918	2049	447	1808	727	2405	835	1273	370	198	172	269	532	189	529	662	557	369	282	171	144	410	42	55	363	59	189	140	112	45	107	180	62	66	38	65	17	81	39	18	41	13	77	53	20	74	27	29	10	17	6	27	16	14	5	3	27	8	7	5	13	12	14	10	2	8	23	5	4	4	7	3	6	2	10	5	1	1	1	3	0	6	6	0	1	2	2	3	3	2	0	0	5	1	2	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	38193	13059	16334	10505	4262	5742	2762	3141	1804	2537	1513	2802	1386	1671	891	749	669	659	769	508	710	840	659	518	435	318	301	493	188	170	413	173	280	202	189	114	143	209	115	107	102	103	70	116	87	54	59	50	106	67	49	57	43	50	33	43	24	42	32	25	16	20	29	10	22	14	28	22	18	12	8	19	14	13	12	9	7	8	8	5	17	7	4	6	3	3	3	5	10	3	1	5	2	13	2	3	0	1	5	3	2	1	1	1	0	1	1	0	2	2	0	0	1	0	0	1	0	1	0	0	0	1	1	0	1	0	1	1	0	1	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	27108	5892	13819	8473	1231	4567	894	2091	447	1837	721	2417	783	1305	381	208	151	272	527	177	538	691	522	367	282	170	151	425	38	56	371	52	222	150	128	35	94	171	66	62	37	69	18	76	43	19	38	16	84	55	21	46	25	36	9	17	6	30	20	12	4	6	20	5	8	6	17	16	15	7	2	14	10	3	4	4	7	5	4	3	15	6	1	1	1	3	0	5	6	0	1	4	0	13	1	1	0	0	5	1	1	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	37677	12996	16479	10464	4242	5870	2759	3084	1838	2585	1562	2901	1349	1749	943	756	677	680	736	537	667	778	624	506	401	327	277	484	204	183	357	184	306	192	206	128	126	220	113	96	102	103	66	101	77	50	53	48	119	90	45	76	46	44	42	48	24	36	28	26	21	19	27	14	24	16	32	13	15	7	8	19	13	10	10	7	10	17	12	5	15	7	8	10	3	2	3	5	8	1	1	4	2	17	4	4	3	2	1	4	1	1	2	1	0	3	7	0	2	2	0	2	1	0	0	1	0	0	0	0	1	5	1	0	0	0	1	1	0	1	0	0	1	1	1	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0
0.03	south36_active	80	26750	5851	13957	8422	1248	4658	909	2076	472	1919	746	2504	750	1374	402	204	167	272	495	180	492	646	488	356	257	189	135	402	40	62	313	56	255	136	150	36	76	183	60	51	36	60	12	68	32	16	32	14	97	76	21	59	25	30	13	20	5	25	13	14	7	7	18	6	7	6	21	8	11	4	3	14	9	4	4	2	9	13	6	3	14	6	2	5	0	1	0	4	2	0	0	3	0	16	0	2	2	0	1	1	0	0	0	0	0	1	6	0	2	1	0	2	1	0	0	0	0	0	0	0	1	3	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0
