label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114
0.03	south27_all	80	10140	2515	1559	1139	1551	727	578	465	352	337	336	228	224	242	151	193	122	219	253	85	82	63	65	60	55	53	46	29	52	56	38	39	21	17	25	35	10	18	12	20	20	16	12	8	11	3	9	13	9	10	2	3	2	4	2	7	2	4	10	4	2	1	2	2	2	3	4	0	0	0	1	2	1	3	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	7842	550	509	332	1205	179	250	186	111	73	202	61	61	158	50	132	25	189	218	37	37	29	15	15	19	18	23	10	35	43	16	20	4	3	17	27	6	6	1	11	11	5	4	1	9	0	5	10	1	7	0	1	1	2	0	2	0	4	10	4	1	0	1	1	2	0	1	0	0	0	1	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	10282	2601	1577	1153	1557	687	602	491	359	340	360	235	195	243	133	179	130	214	242	85	93	70	73	55	42	48	44	32	45	53	34	33	25	19	25	36	10	20	10	18	15	15	11	8	13	4	10	14	6	12	1	7	2	3	1	5	4	3	6	2	2	2	1	0	2	2	2	0	0	1	1	1	1	2	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	7988	579	530	340	1221	170	278	205	111	68	223	55	51	161	36	127	27	182	199	33	42	32	13	17	15	14	19	10	31	37	17	18	4	4	17	30	10	6	1	13	9	4	3	1	11	0	7	11	0	9	0	5	0	1	0	1	1	2	6	2	1	1	0	0	2	0	1	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	10748	2644	1612	1153	1565	654	592	468	362	314	352	234	193	239	125	187	126	248	220	76	94	63	64	43	45	51	52	35	40	61	33	30	27	14	17	36	17	17	11	15	16	14	11	7	11	4	8	11	10	10	1	7	2	3	1	4	3	3	7	2	2	2	3	0	1	2	1	0	0	1	4	2	0	2	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	8532	608	552	372	1220	151	287	210	112	61	221	54	48	174	30	127	28	215	180	28	46	30	13	14	20	12	26	14	24	41	19	14	6	2	14	25	12	5	2	9	12	4	4	3	8	0	4	8	2	8	0	5	1	1	1	0	1	2	6	1	1	1	0	0	1	0	0	0	0	0	4	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	12052	2645	1699	1167	1708	645	638	491	366	295	374	227	177	265	127	189	124	291	246	86	100	64	69	45	47	48	59	38	47	58	37	29	28	14	29	62	21	18	8	12	42	13	9	8	13	7	8	13	12	8	0	6	3	3	3	5	5	2	13	2	2	2	2	3	0	1	0	2	1	1	4	1	1	3	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	9898	660	628	400	1374	175	348	238	123	69	250	42	46	188	29	137	36	260	206	31	56	33	14	14	22	9	34	12	28	43	21	18	6	3	22	53	12	5	2	7	41	3	5	3	11	2	5	10	2	6	0	5	2	0	1	1	2	0	12	1	1	1	0	1	0	0	0	2	1	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	14126	2528	1688	1119	2041	652	697	522	385	326	415	247	196	306	161	224	114	368	359	87	107	79	67	69	58	50	48	42	61	69	33	28	20	29	34	71	24	10	17	11	20	11	10	20	24	6	7	33	8	10	6	4	6	3	10	4	7	2	14	2	1	1	5	1	3	3	2	2	1	0	1	1	0	0	1	0	2	2	1	2	1	5	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	12090	739	720	403	1707	193	397	284	158	107	285	56	54	230	41	166	33	335	331	40	58	45	28	30	36	12	27	21	43	60	19	16	5	9	25	63	14	3	3	7	17	4	5	9	21	4	5	29	3	7	0	3	4	0	3	1	4	2	13	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	2	2	1	0	0	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	14206	2469	1736	1134	2096	681	626	509	382	319	413	234	177	312	166	221	107	399	382	85	107	67	61	57	65	54	36	33	63	64	35	26	19	23	40	61	30	11	15	11	26	8	11	18	23	4	4	21	10	10	8	9	5	3	9	3	9	3	17	2	2	1	6	1	3	3	2	3	1	0	0	2	0	0	1	0	2	0	1	2	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	12187	702	763	421	1763	204	359	281	157	98	281	60	50	238	51	156	37	367	352	37	54	35	26	29	38	17	17	15	43	54	20	14	6	7	34	56	19	4	1	9	24	4	7	8	21	1	2	19	2	8	1	8	4	1	2	1	6	3	16	1	1	0	0	0	2	1	2	1	0	0	0	1	0	0	1	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	13887	2502	1721	1176	2041	688	638	483	385	277	374	245	187	314	139	230	119	338	424	84	95	66	55	55	61	54	41	33	57	62	35	29	22	24	42	49	25	12	13	13	16	10	10	17	19	4	4	14	9	16	6	9	3	7	8	2	8	3	14	2	3	2	2	0	2	2	1	3	0	0	1	2	0	1	0	0	2	1	0	0	1	0	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	11871	703	713	447	1713	221	365	239	156	81	244	52	57	233	42	165	48	304	391	37	43	32	17	24	37	14	19	15	38	52	17	15	9	7	34	45	15	5	1	10	15	2	6	6	18	0	3	12	2	15	1	9	3	1	2	1	6	3	13	1	2	1	0	0	2	1	1	1	0	0	0	1	0	1	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	12891	2501	1683	1180	1855	673	620	476	403	273	355	240	198	277	154	234	111	266	341	94	95	56	55	56	55	48	50	35	49	68	23	29	17	24	47	51	18	14	15	9	22	17	9	14	18	3	7	16	9	25	7	6	3	7	4	5	6	5	12	0	3	4	3	2	1	2	1	3	0	0	1	4	1	1	1	0	0	1	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	10787	637	659	420	1533	189	330	236	136	63	240	56	62	205	51	168	41	230	309	39	43	23	14	21	29	10	28	13	37	58	8	14	7	9	39	46	10	3	3	7	21	5	4	4	16	0	5	14	1	24	1	6	2	1	2	4	5	5	12	0	3	1	0	0	1	2	1	2	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	11638	2517	1626	1178	1716	677	619	475	407	287	366	218	215	251	146	235	128	232	279	89	86	64	62	56	50	47	56	31	50	56	23	29	20	23	47	38	17	12	19	9	16	20	9	11	14	3	11	7	5	30	4	2	2	5	7	5	2	4	2	1	3	4	2	3	1	1	0	3	0	0	2	2	1	1	1	1	0	1	0	1	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	9469	580	569	373	1370	183	301	227	123	63	220	41	52	172	40	162	38	192	254	38	44	28	12	16	20	10	28	11	35	41	7	15	7	8	35	34	9	3	5	7	16	6	4	2	10	0	6	5	0	30	0	2	1	0	4	4	2	4	2	0	2	2	1	1	1	1	0	2	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	10267	2484	1611	1126	1469	682	594	501	416	298	382	209	219	252	152	217	123	221	260	91	72	57	62	50	51	47	54	33	39	53	26	27	25	20	45	34	12	13	21	8	14	19	6	12	12	3	14	9	8	19	5	6	3	4	6	5	2	3	4	1	3	3	2	3	1	1	0	4	0	0	1	3	2	0	1	1	1	0	1	1	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	8001	528	525	327	1104	155	258	212	117	70	228	46	54	170	38	137	30	174	225	36	36	20	14	12	19	8	29	10	29	42	10	14	6	6	34	29	5	2	6	7	13	8	2	2	8	0	8	8	0	18	0	4	1	0	4	4	1	3	4	0	1	1	1	1	1	1	0	4	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	10160	2494	1594	1109	1477	712	597	484	415	318	390	214	195	236	142	207	119	237	240	94	73	65	70	41	56	44	58	33	45	47	37	32	26	17	37	39	15	13	18	9	26	14	7	9	10	5	14	10	9	22	6	8	3	3	7	4	2	9	4	2	2	1	1	2	1	0	0	3	0	0	1	1	1	0	0	1	1	0	1	1	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	7916	542	514	316	1113	158	266	215	121	73	229	44	47	153	37	125	26	194	200	37	35	23	17	12	20	12	30	13	27	34	19	16	5	5	25	35	8	4	4	7	24	6	3	1	7	0	8	10	0	20	0	6	1	0	4	3	1	6	4	1	0	1	1	1	0	0	0	3	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	10147	2497	1603	1078	1469	698	575	475	395	311	366	201	213	248	138	182	107	219	243	94	73	65	70	46	54	48	55	30	31	43	36	32	26	17	34	45	13	13	15	5	32	12	10	6	7	7	10	13	7	15	6	10	3	5	4	3	3	8	7	1	3	1	0	1	2	0	1	3	1	1	0	1	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	2	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south38_active	80	7891	567	524	296	1123	160	250	212	112	74	217	41	45	162	36	119	27	183	198	37	30	23	16	14	20	15	30	14	16	32	19	18	4	5	24	35	7	5	3	3	28	3	3	1	7	2	7	13	0	13	0	7	1	0	2	1	1	5	6	1	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	10268	2493	1600	1104	1480	673	569	456	369	302	335	213	210	267	165	175	117	221	240	103	81	67	70	58	53	40	55	31	27	41	38	32	26	18	33	38	15	17	12	8	29	10	8	5	5	8	10	13	6	17	7	8	7	3	5	8	2	9	5	2	3	1	0	1	3	0	1	2	2	1	0	1	2	0	0	1	1	0	1	0	1	2	0	0	0	0	0	0	2	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	1	0
0.03	south39_active	80	8117	566	538	299	1140	165	263	206	118	80	182	48	45	183	38	109	27	195	197	42	47	27	17	23	22	13	28	17	11	30	20	19	6	5	21	29	6	4	5	5	26	2	2	1	5	2	7	13	1	15	1	6	2	0	2	5	1	5	3	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	11323	2497	1611	1150	1782	673	605	457	372	300	355	230	217	275	175	203	125	260	254	102	90	70	65	59	51	40	44	35	29	47	34	33	26	18	28	37	21	14	12	14	19	11	9	6	4	10	7	22	8	18	8	2	9	3	5	9	2	5	5	4	4	2	1	1	3	1	2	0	2	1	1	0	1	0	0	1	0	1	0	1	1	1	0	0	0	1	0	0	2	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0
0.03	south40_active	80	9290	622	597	332	1441	193	305	202	116	82	212	44	47	187	43	151	28	233	213	49	52	32	16	24	25	12	25	19	16	36	15	19	4	6	16	27	9	2	6	10	16	2	1	0	2	3	6	20	2	16	2	1	5	0	1	6	1	4	3	3	3	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
