label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104
0.03	south30_all	80	1489	716	1965	501	365	385	504	424	142	83	84	110	58	69	59	49	47	37	31	27	87	69	52	62	42	18	13	28	10	16	10	10	9	5	6	3	7	5	3	7	4	6	2	10	3	12	2	1	1	0	3	1	3	0	0	1	0	0	1	2	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	2	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	1	1	0	0	0
0.03	south30_active	80	633	333	1425	259	217	238	330	280	77	36	40	67	29	46	32	23	22	19	14	9	58	43	30	42	13	6	6	17	4	8	9	4	6	2	1	1	4	1	1	5	1	4	0	9	2	7	0	1	0	0	2	0	2	0	0	0	0	0	1	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	1422	695	1752	493	357	384	538	390	135	85	82	118	78	104	55	44	30	37	23	27	81	43	42	55	49	11	19	36	12	16	8	7	16	6	9	5	7	4	3	7	3	8	5	4	1	4	4	1	2	1	2	2	5	0	3	2	1	0	0	6	1	1	0	0	0	0	3	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south31_active	80	656	325	1114	284	197	239	361	255	70	51	48	74	39	61	29	14	19	19	15	12	45	25	18	38	22	6	8	25	7	11	3	4	9	3	6	0	4	1	0	4	2	6	1	2	0	4	1	1	1	0	1	1	5	0	3	2	1	0	0	6	0	1	0	0	0	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	1429	695	1704	485	366	373	585	412	121	82	87	128	74	103	49	42	29	49	26	28	95	56	47	53	52	15	18	48	12	16	13	1	17	5	5	6	6	5	7	6	2	6	3	4	2	4	2	1	2	1	2	2	5	1	3	3	1	0	2	1	1	1	0	0	0	0	1	1	0	1	0	1	2	1	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south32_active	80	647	338	1114	283	212	238	384	280	66	44	44	80	43	62	26	15	20	24	16	11	59	31	29	36	23	8	8	32	8	11	6	1	9	1	2	1	4	2	2	4	1	5	1	2	1	4	1	1	1	0	1	1	5	0	2	2	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	1447	727	1765	474	374	410	592	458	126	95	98	137	60	77	44	41	30	43	25	27	86	58	57	55	44	18	15	34	13	10	10	5	20	4	7	6	7	5	7	2	1	5	3	8	2	2	1	5	1	2	2	2	4	1	3	1	1	0	2	1	0	1	0	0	0	0	2	1	0	1	0	1	1	1	0	2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	645	365	1229	274	221	254	424	327	76	47	49	79	38	42	28	16	18	20	14	9	43	34	35	41	27	8	8	19	8	4	4	4	14	1	3	3	5	2	2	2	0	3	3	6	1	2	0	5	1	0	1	1	4	0	2	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	1450	716	1775	476	374	389	636	431	138	104	98	142	59	77	56	37	35	44	28	18	85	54	58	52	43	18	11	35	11	11	9	7	22	7	5	5	8	5	6	0	2	3	3	7	1	3	2	6	2	2	2	0	5	3	3	1	2	1	2	1	0	1	1	1	0	0	2	1	0	0	1	1	1	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	638	355	1265	273	221	244	456	301	84	51	48	84	34	46	32	17	18	21	17	4	52	28	33	40	31	7	8	20	7	7	5	4	14	2	1	3	7	4	3	0	0	1	3	6	1	2	0	6	1	0	2	0	5	0	2	0	1	0	1	1	0	1	1	1	0	0	1	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	1420	695	1845	465	379	398	571	392	132	101	90	154	55	73	63	41	41	41	33	17	77	60	47	41	38	15	7	42	14	11	8	7	13	7	4	4	15	5	4	8	1	3	3	8	0	3	2	8	3	1	3	1	4	2	5	1	2	1	1	1	0	1	1	2	0	0	1	0	0	0	1	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south35_active	80	629	351	1313	264	237	249	424	285	84	45	45	96	33	45	35	22	20	25	20	5	46	39	25	30	32	7	5	29	5	7	2	4	10	2	1	3	12	5	3	7	0	1	3	7	0	2	0	8	2	0	3	1	4	0	5	0	1	0	1	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	1393	712	1818	476	374	379	561	375	142	96	92	120	56	82	69	44	45	38	35	17	67	41	35	39	43	19	11	49	16	12	5	8	11	6	7	2	14	6	4	9	2	4	2	6	2	4	4	11	4	0	2	3	1	3	5	0	2	1	0	1	0	0	1	2	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south36_active	80	620	360	1286	281	224	240	384	271	88	47	46	73	34	52	40	25	23	22	18	5	42	23	13	29	35	9	10	34	8	9	1	6	8	3	3	1	10	5	3	8	1	1	1	4	0	3	1	11	3	0	2	3	1	1	4	0	1	0	0	1	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	1356	682	1758	472	367	399	585	406	152	86	86	133	51	110	62	45	41	33	32	20	84	53	33	49	48	14	13	58	23	16	6	8	9	5	6	3	9	7	5	11	2	4	2	8	4	4	3	7	4	0	2	3	0	2	6	0	0	1	0	2	0	0	1	1	0	2	1	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south37_active	80	611	338	1221	278	208	254	381	281	98	43	42	78	28	68	34	28	20	21	15	6	51	39	18	35	41	9	8	42	14	9	2	5	7	1	2	1	6	6	3	8	1	3	1	6	1	3	1	7	2	0	2	3	0	1	4	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	1401	697	1714	488	363	400	648	416	166	93	88	122	55	108	61	40	31	37	30	30	82	56	27	41	44	19	19	48	23	15	3	5	9	7	6	3	11	6	5	7	2	5	2	9	5	3	2	6	4	2	3	2	0	1	2	1	0	0	0	2	0	2	1	0	0	2	3	1	2	0	0	3	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south38_active	80	625	339	1192	300	209	249	427	279	106	47	46	62	32	66	31	22	16	21	17	8	45	43	15	29	34	13	9	35	15	6	2	4	8	5	2	2	7	5	3	2	2	3	0	5	1	3	1	5	2	1	2	2	0	1	0	0	0	0	0	1	0	2	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	1403	685	1733	475	365	403	666	447	150	105	83	128	54	108	54	36	31	41	21	35	72	58	32	29	48	16	21	30	20	18	5	6	16	11	5	3	3	4	4	6	1	7	2	9	3	0	0	4	3	2	3	1	0	0	2	3	0	1	0	6	0	2	1	0	0	2	2	2	2	0	0	3	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	653	342	1184	303	200	255	452	309	88	55	41	67	32	63	27	25	18	24	13	11	43	44	15	17	35	13	7	21	16	7	2	5	12	5	2	2	1	3	2	1	1	5	0	5	1	0	0	2	1	1	2	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	1394	694	1705	457	389	375	623	407	138	103	83	124	61	113	59	31	36	41	27	31	68	55	31	31	50	15	22	25	15	15	6	6	13	11	4	3	6	5	4	6	3	7	2	7	2	0	0	4	2	2	3	4	0	1	1	3	0	3	0	5	0	2	1	0	0	3	3	3	2	0	0	3	0	0	1	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	642	347	1171	283	232	245	438	287	80	44	40	71	40	55	33	18	22	21	20	12	35	36	17	20	37	11	7	16	12	6	2	4	8	6	1	1	2	1	2	1	1	4	0	4	1	0	0	2	0	1	2	2	0	0	0	0	0	1	0	1	0	2	1	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
