label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133
0.03	south23_active	80	1893	1105	252	232	390	218	114	89	137	133	62	42	43	58	72	31	82	11	84	70	13	20	17	19	16	7	8	13	18	28	21	16	17	4	4	3	9	17	3	6	7	2	5	5	8	6	13	3	2	3	5	2	5	5	2	2	1	12	1	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south24_all	80	3443	1969	577	481	753	388	222	196	275	237	121	100	107	116	120	67	136	48	143	111	32	42	38	32	33	23	29	21	32	50	31	32	30	13	11	12	18	21	8	8	20	4	8	4	17	16	22	9	6	6	6	8	6	8	5	5	1	12	2	2	1	8	1	1	2	2	1	4	1	6	1	1	6	1	6	3	1	3	0	0	0	2	2	1	0	0	1	0	0	1	2	0	1	0	0	0	0	5	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south24_active	80	2029	1208	268	235	429	239	99	103	156	139	65	44	53	75	74	29	88	16	100	69	14	21	22	18	17	7	7	11	20	30	22	19	19	5	4	4	13	14	4	6	9	0	2	2	7	10	12	7	3	5	5	3	5	6	2	2	1	9	1	0	1	5	0	0	2	1	0	2	1	3	1	0	4	1	1	2	1	0	0	0	0	2	0	1	0	0	0	0	0	1	2	0	1	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	3606	2080	612	516	783	408	227	192	280	266	125	111	102	135	142	76	144	52	146	108	38	38	40	32	31	18	26	27	34	56	30	38	23	10	10	8	17	19	10	7	17	4	8	5	20	14	20	10	4	7	1	6	3	11	0	6	1	7	1	8	1	11	1	2	2	2	0	3	0	6	1	0	4	1	6	1	0	0	0	1	1	2	2	1	0	0	1	1	0	1	1	0	2	0	0	0	0	4	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	2101	1319	295	277	450	245	97	98	161	154	58	56	53	88	91	36	98	21	96	74	18	20	26	17	17	7	7	13	23	36	22	26	13	4	4	2	11	10	6	4	6	0	3	2	9	11	11	8	2	6	1	2	2	9	0	2	1	4	0	2	1	8	0	0	2	1	0	1	0	3	1	0	4	1	1	0	0	0	0	1	0	2	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	3586	2113	611	516	772	430	214	205	260	269	121	108	88	140	139	82	142	54	147	92	45	33	40	33	25	19	27	25	32	69	27	41	23	7	12	11	17	15	11	8	18	5	11	7	17	13	9	11	3	8	1	4	3	10	0	8	1	6	2	7	2	11	1	5	2	2	1	2	1	9	1	0	4	1	5	1	0	0	0	2	1	2	0	2	0	0	0	1	0	0	1	0	2	0	1	1	0	5	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	2124	1337	299	273	480	249	95	99	154	161	51	53	43	97	87	41	97	21	92	63	18	17	22	16	11	10	9	13	19	42	23	28	14	4	5	5	10	5	7	5	10	1	6	3	8	12	2	8	2	8	1	2	2	10	0	4	1	4	0	2	1	7	0	2	2	1	1	1	0	6	1	0	4	1	0	0	0	0	0	1	0	2	0	2	0	0	0	1	0	0	1	0	1	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	3627	2162	617	513	757	431	215	219	242	274	131	108	75	156	134	83	132	59	140	85	41	28	44	33	28	28	21	27	35	60	24	40	23	8	9	10	17	9	10	6	14	4	15	8	17	14	9	7	4	6	0	2	2	11	1	11	2	3	3	9	3	9	2	4	1	1	2	2	2	7	0	1	1	1	1	2	0	0	1	2	1	1	0	1	2	0	0	1	0	0	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	3	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	2185	1391	324	281	480	248	93	110	142	175	62	57	34	109	83	45	87	23	90	57	16	14	19	14	11	16	10	14	20	35	17	26	16	5	6	5	12	3	7	4	8	2	6	3	8	12	3	4	2	6	0	1	1	11	0	8	1	3	0	4	1	5	0	2	0	0	1	1	0	6	0	0	0	0	1	1	0	0	0	1	0	1	0	1	2	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	3559	2198	621	532	758	425	205	223	244	282	122	118	69	145	124	72	160	50	135	91	39	26	45	30	33	32	21	24	24	50	25	46	22	8	9	12	20	12	8	10	16	7	12	4	12	17	13	7	7	4	0	1	3	13	1	14	2	3	2	6	3	6	1	4	2	2	3	2	3	5	1	1	1	1	1	1	1	4	1	1	0	1	0	1	2	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	1	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	2167	1408	334	292	498	253	101	115	144	175	63	53	29	96	77	41	99	17	83	61	12	9	19	11	13	22	10	15	9	27	18	29	15	7	6	6	12	5	4	7	10	4	5	1	5	10	8	3	4	3	0	1	2	6	0	13	1	2	0	4	1	3	0	2	1	1	1	1	1	4	1	0	0	0	1	1	0	4	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	3621	2252	604	533	784	446	205	233	260	279	131	128	78	151	110	72	165	45	141	77	28	25	47	24	38	36	22	26	27	47	35	44	21	13	6	12	18	17	9	10	15	10	8	4	8	10	17	5	7	4	1	1	5	14	3	13	2	2	3	3	4	10	3	1	2	2	3	2	3	5	1	1	2	1	1	2	1	4	1	1	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	2237	1443	327	292	543	276	106	128	143	175	70	56	34	98	69	36	102	18	92	48	12	11	25	11	15	27	12	16	11	23	24	27	13	11	2	6	12	14	5	8	9	6	2	1	6	4	14	2	4	2	1	1	5	7	1	12	0	1	0	2	2	9	0	0	1	1	0	2	1	3	1	0	1	0	1	2	0	4	0	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	3582	2220	630	570	841	456	219	224	257	264	133	131	89	148	116	57	181	38	144	94	30	25	54	21	35	32	23	31	22	57	36	44	30	17	7	15	14	20	11	10	21	11	9	2	7	13	26	3	7	4	3	3	5	12	4	12	1	4	3	4	5	9	5	2	2	2	5	3	1	2	1	3	1	0	4	1	1	4	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	2197	1412	315	313	570	271	109	122	150	163	74	61	39	95	68	26	122	19	92	65	16	10	30	9	14	25	8	14	10	42	27	31	15	13	3	9	9	19	6	8	14	6	3	1	5	4	22	1	4	2	1	0	5	5	2	9	0	1	0	2	2	9	2	1	2	1	0	3	1	1	1	2	1	0	2	1	0	4	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	3295	1918	608	491	767	424	208	183	239	218	106	94	87	138	129	70	87	39	112	82	32	28	60	27	25	23	27	25	26	34	40	64	20	8	11	5	26	41	11	14	16	13	10	1	6	5	14	5	6	3	3	3	9	7	0	5	1	6	1	10	4	2	4	0	1	1	1	5	1	3	1	0	1	1	0	1	0	9	1	0	1	1	2	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
0.03	south31_active	80	1974	1190	284	267	475	247	94	92	133	124	49	46	40	77	79	37	53	21	66	52	12	12	44	11	16	12	13	13	14	20	24	46	5	4	5	2	17	29	6	7	15	7	7	1	4	3	6	2	3	2	1	1	8	0	0	3	0	3	0	10	3	0	2	0	1	0	0	1	0	2	1	0	1	0	0	0	0	8	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south32_all	80	3413	1983	614	523	756	473	216	197	270	230	120	107	85	141	129	82	130	48	142	84	34	26	63	31	22	26	26	19	34	57	40	44	30	9	11	4	26	29	13	11	25	14	13	3	16	4	13	5	7	4	6	4	4	8	2	4	3	7	1	8	4	4	4	0	1	1	2	3	1	1	1	0	1	1	0	0	1	9	1	3	0	1	1	2	0	0	2	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south32_active	80	2108	1293	300	295	493	281	94	103	163	133	57	61	34	77	78	47	79	24	105	54	12	7	48	13	10	16	13	6	19	31	21	32	16	4	5	1	19	19	9	7	22	8	8	3	10	1	5	0	4	2	1	1	2	2	1	4	1	3	0	7	3	0	2	0	1	0	0	0	0	1	1	0	1	0	0	0	0	8	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	3489	2004	632	531	789	480	207	206	279	234	124	111	76	140	137	93	144	47	135	78	35	27	50	38	18	29	27	27	39	63	33	35	30	8	13	6	24	33	10	7	23	11	20	4	21	6	16	8	9	4	7	4	5	8	2	7	4	8	1	11	3	3	6	0	5	1	1	3	1	1	0	0	1	1	0	0	1	9	1	3	0	2	0	2	0	0	1	0	1	0	1	1	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	2208	1292	310	302	502	272	95	105	181	125	62	62	31	80	84	58	88	20	102	47	15	10	35	18	8	14	13	10	22	37	18	24	19	2	4	2	19	21	8	7	20	7	14	3	11	2	7	4	7	2	3	1	2	2	1	7	1	3	0	10	3	0	4	0	4	0	0	0	0	1	0	0	1	0	0	0	0	8	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	3422	2103	582	539	764	473	194	217	251	263	148	133	88	136	124	95	155	49	141	81	37	29	37	35	13	25	21	25	30	86	24	31	32	11	16	9	16	25	8	5	23	8	23	5	18	4	17	9	8	7	12	3	5	12	2	7	4	9	1	13	2	10	4	4	5	0	1	3	0	1	0	0	1	3	0	2	1	1	1	4	1	3	0	1	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	2120	1317	270	305	502	263	90	114	154	140	78	73	32	90	78	61	91	21	109	44	17	11	24	19	1	13	9	13	16	57	11	24	20	3	5	3	10	18	7	4	18	6	16	3	8	1	9	5	6	4	8	1	2	6	1	6	1	4	0	12	2	7	3	3	4	0	0	1	0	1	0	0	1	3	0	0	0	0	1	4	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	3463	2147	559	543	796	456	185	222	246	272	135	125	84	114	111	94	162	45	112	89	43	31	35	33	23	27	17	24	25	66	26	30	33	13	13	9	16	25	13	3	20	9	16	6	12	6	13	9	11	8	12	1	7	10	3	6	2	4	3	6	2	9	2	5	4	0	1	2	5	1	1	2	6	3	0	2	0	2	0	1	1	2	0	1	0	0	0	0	2	0	1	1	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	2127	1297	266	309	493	276	87	135	155	152	75	69	35	78	64	59	95	18	91	51	21	14	18	14	5	12	9	14	13	44	17	17	23	6	3	4	8	19	12	1	17	8	11	2	4	3	7	5	8	6	9	1	2	6	2	5	0	1	1	6	2	9	2	4	3	0	0	1	5	1	0	2	6	3	0	0	0	0	0	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	3477	2191	561	517	770	424	190	213	232	251	135	124	108	121	111	85	132	48	120	96	44	31	32	26	35	25	12	29	23	58	32	40	28	11	15	10	19	26	11	2	19	10	16	7	17	5	15	3	14	8	11	2	7	14	2	3	2	4	5	7	2	11	0	5	4	0	2	2	6	0	1	4	6	3	0	4	0	2	0	1	1	2	1	1	0	2	1	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south36_active	80	2120	1356	265	287	483	272	92	122	134	160	70	71	45	72	69	50	85	22	93	57	24	14	14	10	13	14	9	18	11	43	24	24	20	7	4	3	11	20	9	0	15	6	10	1	6	3	10	1	8	5	7	2	3	9	1	2	0	1	4	7	1	11	0	4	3	0	2	1	6	0	0	4	6	3	0	0	0	0	0	1	1	2	1	1	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	3491	2154	585	510	785	401	200	212	242	253	116	113	98	124	117	72	131	44	124	100	45	33	25	32	43	29	13	24	17	64	46	45	27	10	10	5	25	21	16	4	20	8	8	8	10	6	16	4	16	7	13	2	6	15	2	4	2	4	5	4	2	7	0	3	4	0	3	1	6	1	2	6	8	0	1	3	1	4	0	0	3	2	1	2	0	2	1	0	4	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south37_active	80	2151	1337	278	290	477	254	88	120	149	172	58	69	48	78	65	43	84	24	84	70	22	14	9	14	17	16	9	14	7	54	30	30	21	5	5	2	18	12	9	1	15	3	4	1	5	3	11	1	10	3	7	2	3	11	1	3	1	2	4	3	1	4	0	1	4	0	3	1	6	1	0	5	5	0	1	0	0	2	0	0	1	2	1	1	0	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	3525	2117	574	502	787	397	211	194	262	267	109	110	101	130	131	72	136	53	125	99	38	29	29	30	34	32	16	26	26	62	44	39	32	8	12	7	22	24	8	8	22	8	8	6	10	5	16	4	16	4	7	2	5	12	1	4	2	7	6	2	3	19	1	4	6	0	3	2	1	4	2	7	8	0	5	3	1	5	0	0	2	1	1	1	1	2	1	0	3	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south38_active	80	2189	1328	275	280	490	240	88	90	164	173	52	67	54	80	68	43	84	28	79	70	16	14	15	17	16	15	9	14	17	48	28	27	21	3	6	3	17	12	1	2	15	1	4	1	3	1	12	1	9	1	3	2	4	7	1	2	1	3	6	1	1	6	0	1	5	0	3	2	1	4	0	6	5	0	5	0	0	2	0	0	0	1	1	0	0	2	1	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	3525	2095	593	512	843	415	222	192	270	285	115	111	94	137	132	72	149	45	112	105	35	24	42	32	19	33	14	25	29	76	47	31	22	9	12	9	18	26	9	9	21	13	6	6	6	11	14	5	11	5	9	1	2	6	1	4	2	5	5	4	2	18	3	3	6	1	3	2	0	4	2	5	3	0	6	1	1	5	0	0	2	2	1	1	1	2	0	0	2	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	2177	1303	281	282	530	242	97	86	173	187	61	58	52	89	73	41	84	22	68	76	12	11	21	17	7	15	7	14	19	54	32	22	11	4	4	5	13	12	2	3	14	6	3	3	0	7	10	2	6	1	4	1	2	2	1	2	1	3	4	2	0	4	2	0	5	0	3	2	0	4	0	4	0	0	5	0	0	2	0	0	0	1	1	0	0	2	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	3580	2119	588	529	833	411	215	188	266	305	126	125	81	143	134	74	179	53	119	100	31	32	51	31	19	30	15	25	33	81	33	34	22	10	12	7	18	33	7	15	15	16	4	5	10	10	16	3	14	4	11	2	1	6	3	3	2	5	4	2	2	19	3	2	3	1	1	2	1	4	2	2	0	0	5	1	0	5	3	0	0	2	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	2234	1332	292	288	551	232	98	91	174	191	72	60	43	88	81	41	102	28	80	65	12	12	30	16	7	14	7	13	22	51	18	23	11	6	3	5	12	21	3	8	11	10	1	3	3	8	14	1	6	2	8	1	1	2	2	1	0	3	3	1	0	5	2	0	1	0	1	2	1	4	1	2	0	0	4	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
