label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103
0.03	south29_all	80	38209	12046	7877	4665	4183	5226	2408	1934	1685	1207	1201	1515	1202	575	678	801	348	402	375	259	224	373	297	188	143	158	232	96	92	114	64	56	68	69	70	43	33	19	24	12	17	11	26	15	18	28	19	9	10	11	3	12	10	4	14	1	3	8	15	4	2	3	5	1	1	0	8	0	1	1	0	2	1	2	0	2	0	3	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
0.03	south29_active	80	22304	5957	4025	2175	2177	3254	1241	989	924	589	613	892	722	267	357	456	163	218	178	123	107	209	161	98	63	93	134	34	44	65	29	33	30	40	43	26	18	10	12	9	9	5	16	5	10	20	11	3	3	5	3	6	10	2	6	1	0	6	11	0	0	1	4	1	1	0	6	0	1	0	0	2	0	0	0	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south30_all	80	36951	11884	7795	4661	4152	4904	2319	1908	1647	1154	1165	1459	1156	613	646	756	314	405	356	268	234	351	263	171	161	157	222	88	94	107	73	57	69	60	65	36	40	26	22	11	25	13	23	10	15	34	12	3	10	11	0	13	4	3	12	0	1	8	9	6	6	6	5	2	1	0	2	1	1	1	0	1	1	2	0	2	1	1	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
0.03	south30_active	80	21235	5837	3964	2200	2151	3033	1210	955	874	580	630	874	707	287	320	429	142	222	168	127	114	211	145	86	78	96	139	34	46	62	36	33	35	37	40	20	20	12	10	7	14	5	16	5	7	20	7	0	3	3	0	6	4	2	4	0	0	6	8	3	4	5	4	2	1	0	0	0	1	0	0	1	0	0	0	2	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south31_all	80	43126	13334	8716	4558	4568	5652	2633	2325	1901	1323	1258	1772	1389	615	690	795	387	473	388	255	290	360	382	165	171	178	190	99	111	134	64	65	100	56	86	65	38	36	47	10	29	18	56	10	13	30	4	16	9	21	8	12	8	4	8	12	4	7	21	9	4	2	5	0	3	1	0	0	3	0	0	0	0	1	1	1	0	2	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	25800	6884	4677	2078	2457	3523	1427	1268	1081	705	676	1054	857	288	381	474	197	265	197	136	143	227	221	91	86	109	124	44	55	78	38	29	65	34	55	34	21	17	26	4	18	8	33	4	7	21	2	7	8	17	2	5	3	2	4	6	2	6	19	4	2	0	2	0	3	0	0	0	2	0	0	0	0	1	0	1	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	41654	12972	8451	4640	4500	5435	2525	2216	1927	1304	1247	1755	1399	603	666	803	388	441	370	255	263	353	320	160	151	184	195	90	102	137	66	69	101	56	83	55	37	33	40	14	24	17	49	14	14	32	6	18	10	19	10	11	7	4	5	11	4	2	16	8	4	2	4	1	11	1	0	0	1	0	0	0	0	1	1	0	0	2	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	24485	6600	4412	2093	2411	3352	1329	1184	1075	674	680	1058	867	280	350	482	198	259	201	125	129	208	172	93	82	113	130	38	49	85	38	28	64	33	47	28	20	17	25	7	15	7	26	6	9	23	3	8	7	16	4	5	2	2	2	7	2	1	14	5	0	0	2	1	4	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	39642	12509	8107	4634	4311	5086	2436	2089	1826	1265	1128	1625	1292	562	624	756	399	419	377	244	255	341	292	183	142	184	205	81	95	126	65	70	87	53	86	51	36	30	25	15	29	17	30	16	10	23	9	12	7	9	11	11	8	5	26	10	1	2	13	7	6	3	1	1	11	1	0	1	2	1	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	23052	6296	4114	2141	2262	3084	1274	1148	992	632	595	980	758	247	317	465	205	242	216	105	119	190	164	91	75	118	136	34	43	85	35	30	47	34	40	29	18	17	14	6	21	7	17	8	5	19	6	8	5	7	5	5	2	3	9	7	0	1	11	5	2	0	1	1	4	0	0	1	2	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	37705	11984	7867	4631	4159	4976	2376	2013	1781	1256	1160	1454	1214	560	613	785	388	404	366	240	255	300	272	173	131	181	224	87	80	126	66	67	73	55	70	46	36	30	23	16	26	20	23	15	11	19	11	24	7	5	10	7	5	5	26	4	3	1	7	2	6	4	1	1	11	2	0	2	2	2	1	1	2	2	1	0	0	2	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	21583	5909	3908	2130	2164	2994	1225	1059	947	605	606	873	700	253	311	453	180	236	229	105	118	168	162	80	59	103	135	36	33	84	35	29	44	32	23	26	15	16	12	8	20	10	17	8	4	13	8	18	3	4	5	3	1	2	9	3	2	1	1	2	3	3	1	1	4	1	0	2	2	1	1	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	36594	11620	7671	4631	4102	4788	2408	1975	1688	1228	1123	1475	1172	557	629	702	367	412	357	257	248	284	260	159	142	177	206	78	89	115	59	69	68	59	63	38	34	32	20	14	36	20	22	11	16	19	13	35	7	12	10	8	5	4	27	4	5	3	8	2	5	4	1	0	0	2	0	2	3	3	2	1	3	2	1	0	0	2	2	0	0	0	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	20830	5641	3859	2174	2081	2904	1211	1040	851	572	597	923	671	254	322	399	172	247	218	110	118	156	145	77	64	97	132	29	45	71	30	30	40	31	28	22	15	14	11	5	26	10	16	7	8	10	8	21	2	11	5	5	2	2	11	2	4	1	2	1	4	3	1	0	0	1	0	2	2	2	1	1	2	2	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	36714	11686	7647	4558	4183	4803	2413	2040	1710	1248	1124	1505	1238	579	669	729	349	425	333	238	256	275	288	168	141	171	194	90	91	95	53	60	62	49	84	47	32	27	22	18	33	20	25	12	16	20	15	32	7	16	10	12	10	4	15	5	4	4	8	2	3	4	1	0	1	1	0	1	3	2	2	0	2	2	0	0	0	1	2	0	0	0	0	1	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	21011	5622	3873	2070	2166	2905	1218	1067	848	581	594	934	759	272	348	434	157	263	196	112	128	147	165	83	67	83	118	40	42	49	23	24	39	24	44	22	19	8	12	7	22	10	17	4	10	12	9	18	4	12	5	4	8	1	12	2	4	2	2	1	3	4	1	0	1	1	0	1	1	2	1	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	36580	11701	7785	4664	4104	4735	2340	2056	1704	1206	1102	1531	1277	605	658	734	346	458	306	242	270	317	283	161	141	152	204	82	94	90	60	50	72	49	91	50	28	33	30	16	38	19	35	11	17	18	17	42	7	15	11	10	12	3	11	7	6	5	4	2	1	4	1	0	2	2	1	0	2	1	1	1	1	0	1	0	0	0	1	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	21061	5667	3998	2119	2103	2836	1184	1097	838	572	577	954	800	283	351	464	166	279	170	117	136	174	169	86	71	69	134	41	52	47	30	17	42	25	59	25	15	10	15	7	22	10	21	2	12	8	11	10	4	12	5	3	10	2	10	2	3	3	2	1	1	4	0	0	1	2	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	36560	11959	7870	4613	4096	4856	2363	2106	1736	1187	1108	1446	1236	590	655	738	330	434	332	242	276	336	289	190	130	157	192	90	99	93	65	47	72	50	88	53	36	30	25	19	32	16	41	14	16	11	23	29	7	14	8	13	12	4	14	7	6	4	3	3	1	5	1	1	2	1	2	0	2	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	21013	5849	4008	2089	2128	2879	1204	1142	861	573	573	864	739	271	352	478	156	251	183	112	143	199	181	97	62	80	124	50	54	60	33	14	44	30	56	26	17	9	9	8	21	9	28	2	9	6	15	4	3	10	3	7	10	1	11	1	3	3	2	2	0	4	0	0	1	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	36121	11912	7815	4602	4139	4896	2410	2012	1735	1178	1095	1405	1209	583	688	755	336	418	328	247	253	321	293	188	138	139	194	83	96	97	66	41	77	47	67	44	42	36	27	15	21	13	40	16	12	15	19	30	7	6	12	10	8	4	9	4	6	4	4	4	1	7	4	3	1	1	2	0	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	20705	5864	3958	2082	2112	2896	1236	1066	896	572	550	864	744	268	357	468	162	237	179	109	132	193	179	87	62	80	123	42	54	58	41	16	52	28	42	27	17	14	9	8	11	9	29	4	3	8	12	4	2	4	7	6	8	1	5	0	3	3	3	2	0	6	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	36340	11882	7774	4557	4098	4824	2390	2009	1715	1167	1130	1346	1190	577	699	706	352	399	344	238	242	286	298	191	130	160	211	83	91	101	62	44	81	52	57	39	44	30	20	22	14	15	47	18	13	17	10	14	7	6	13	11	5	4	7	3	3	6	4	3	1	5	5	3	0	0	2	0	1	3	0	0	1	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	21042	5794	3898	2072	2105	2868	1220	1078	915	572	572	809	685	266	372	406	163	212	178	102	131	178	179	92	60	93	125	44	45	63	38	19	53	29	35	21	19	14	7	10	6	8	35	5	4	10	6	4	2	2	10	9	4	1	3	0	2	5	3	1	0	4	0	1	0	0	2	0	0	2	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
