label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104
0.03	south28_active	80	36213	15662	2432	1907	5013	688	2763	4119	2192	1327	503	225	203	427	644	569	253	747	183	305	153	295	353	266	238	170	75	35	32	35	146	62	84	112	13	7	79	30	5	6	12	7	23	11	29	10	0	5	9	10	3	9	2	2	10	2	3	2	1	0	0	1	3	0	10	2	1	0	6	0	2	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south29_all	80	47261	21032	7927	5495	6570	3011	3747	4749	2696	1891	1148	954	803	774	859	821	471	945	348	452	297	397	422	360	299	197	140	98	87	89	195	111	110	111	42	30	78	43	33	19	28	18	29	23	27	18	8	11	16	12	8	11	8	3	11	10	5	3	3	1	2	8	8	2	5	6	1	2	6	0	2	0	0	0	1	1	0	1	1	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south29_active	80	36088	15692	2454	1854	4946	697	2728	4160	2149	1278	525	213	209	442	634	617	248	813	183	334	160	298	368	302	235	153	81	37	40	34	170	98	89	98	10	8	67	30	11	7	9	5	23	12	26	9	3	8	11	7	4	11	3	2	11	1	3	2	1	1	1	5	8	0	5	1	1	0	6	0	1	0	0	0	0	1	0	1	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south30_all	80	46842	21074	7977	5385	6708	3038	3801	4848	2708	1915	1176	914	792	761	812	826	465	941	342	476	276	362	443	374	256	186	134	108	86	90	204	145	111	148	46	28	69	40	31	20	21	34	29	20	34	18	12	10	20	10	10	4	6	4	15	10	6	2	3	1	2	6	11	4	5	5	0	2	6	0	1	0	0	0	1	1	1	1	1	4	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
0.03	south30_active	80	35627	15605	2469	1807	5077	709	2766	4293	2178	1303	547	192	221	429	600	629	239	819	159	352	150	270	386	306	201	149	74	37	38	38	175	125	91	132	13	4	57	22	11	6	4	11	20	9	31	12	5	6	15	6	6	4	2	2	14	2	3	0	2	1	1	5	11	0	5	0	0	0	6	0	0	0	0	0	0	1	0	1	1	4	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south31_all	80	46760	20374	7888	5558	6318	3076	3678	4751	2841	1866	1216	899	766	734	955	768	485	960	345	403	292	457	421	292	243	196	126	118	93	75	162	125	101	148	37	35	58	39	24	35	28	22	24	18	16	25	13	16	15	11	13	9	4	7	29	3	2	6	5	4	4	4	4	3	0	1	1	2	3	1	1	0	1	0	0	2	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
0.03	south31_active	80	35305	15030	2362	1837	4685	755	2632	4120	2206	1293	526	195	209	371	707	572	229	833	172	290	150	368	359	238	193	153	60	44	31	35	143	99	80	130	11	8	51	20	9	9	14	5	13	6	12	15	4	9	12	9	1	4	0	4	25	0	1	4	1	0	3	0	4	1	0	0	1	0	2	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south32_all	80	47090	20759	7922	5483	6395	3043	3708	4846	2922	1865	1234	909	758	760	946	743	497	1063	370	423	268	472	456	277	281	207	104	105	90	70	121	136	124	154	38	39	81	28	19	24	26	26	20	18	26	18	11	17	14	8	10	8	5	8	33	2	3	6	4	5	10	5	2	3	0	1	1	1	5	0	2	1	0	0	1	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0
0.03	south32_active	80	36007	15542	2415	1884	4867	751	2659	4237	2310	1299	569	183	201	376	712	560	240	943	182	305	147	382	402	233	223	155	51	41	33	28	105	107	107	135	12	8	74	13	5	6	15	8	9	5	24	7	2	9	11	5	2	3	2	4	29	0	1	4	1	0	3	1	2	1	0	0	1	0	4	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south33_all	80	47173	21071	7943	5422	6497	3026	3882	4854	2915	1833	1203	930	765	786	908	745	481	992	371	466	284	478	479	304	326	212	107	100	86	67	148	169	103	155	34	44	96	25	20	18	25	26	30	18	32	17	11	15	9	8	8	12	5	9	16	2	6	7	4	2	8	3	2	5	2	0	1	1	3	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0
0.03	south33_active	80	36222	15811	2427	1811	4988	715	2849	4261	2292	1245	565	185	204	420	681	553	240	860	185	349	147	384	415	253	277	149	61	38	34	21	130	135	87	142	12	10	90	14	10	3	15	9	19	6	24	7	4	8	9	4	2	7	2	4	12	0	2	6	2	0	1	1	1	3	1	0	1	0	3	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	46426	21199	7993	5468	6651	3030	3808	4964	2899	1843	1195	920	779	799	905	753	457	963	352	429	295	453	460	336	291	225	104	103	86	76	162	140	112	121	40	46	102	27	27	17	32	26	28	18	39	16	16	17	11	12	6	10	4	12	14	2	12	5	2	1	9	1	2	3	2	1	0	1	9	1	1	1	0	2	1	1	0	0	0	2	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south34_active	80	35377	15956	2470	1826	5142	708	2786	4342	2315	1242	593	171	204	445	681	562	227	844	183	317	162	365	400	281	253	165	54	40	33	23	143	112	96	111	14	10	94	16	12	2	20	12	17	8	33	9	3	9	11	7	2	7	2	7	12	0	5	5	2	0	1	1	1	3	1	1	0	0	9	0	1	0	0	1	0	1	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south35_all	80	46843	21199	7892	5512	6682	3040	3844	4890	2953	1808	1152	896	781	757	879	786	469	870	347	465	312	426	520	326	300	236	140	105	88	82	185	127	100	116	37	54	84	25	31	17	33	26	32	22	34	16	15	13	8	14	7	11	1	12	15	1	13	7	2	0	9	1	6	2	2	1	2	1	8	1	2	0	0	2	0	1	0	0	0	2	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0
0.03	south35_active	80	35743	15957	2435	1861	5162	685	2834	4282	2422	1233	557	179	198	438	655	586	222	754	185	365	167	335	460	270	266	179	75	44	37	24	165	100	81	105	12	11	75	13	12	2	20	11	20	12	27	8	3	8	7	7	2	7	0	6	12	0	6	5	2	0	1	1	5	2	1	1	0	0	8	0	2	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
0.03	south36_all	80	47058	20982	7911	5504	6605	3047	3807	4765	2966	1844	1176	883	768	784	901	759	504	914	345	479	304	414	454	375	286	216	150	107	81	74	156	102	91	118	38	47	104	29	28	21	34	27	34	30	28	14	13	15	7	12	7	9	2	14	11	3	12	10	3	0	5	1	5	0	2	1	2	1	8	2	1	0	0	2	1	1	0	0	0	2	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0
0.03	south36_active	80	35780	15764	2442	1888	5062	694	2806	4160	2458	1259	566	177	206	449	671	574	246	804	186	349	174	328	411	318	246	168	80	48	31	25	132	79	69	102	13	10	94	16	9	4	21	10	21	18	25	10	1	12	6	5	0	7	0	7	8	2	6	7	3	0	3	0	5	0	1	1	0	0	8	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
0.03	south37_all	80	47675	21010	7856	5517	6771	3069	3859	4719	2883	1815	1183	862	762	760	928	785	507	996	365	468	312	393	392	389	268	193	147	113	75	84	146	145	81	112	36	46	103	28	17	21	33	25	40	30	23	16	10	12	8	11	8	9	4	12	8	3	6	11	2	1	6	1	5	1	3	0	4	2	4	1	1	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	0	0	1	1	0	0	1	0	0	0	0
0.03	south37_active	80	36277	15775	2402	1891	5219	707	2865	4146	2325	1237	560	177	216	436	691	581	238	891	210	340	172	311	355	335	223	148	75	50	30	34	123	106	60	95	10	9	85	19	5	7	21	10	24	16	22	11	2	10	6	6	0	7	1	3	5	2	2	7	1	0	3	0	5	0	2	0	2	2	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	south38_all	80	47303	20878	7848	5533	6740	3042	3735	4633	2808	1793	1209	887	741	774	860	757	512	1043	372	507	315	408	378	418	293	209	137	100	88	92	151	142	92	120	48	36	94	28	14	25	26	20	36	23	30	13	16	11	16	19	11	11	5	12	4	3	4	9	3	1	5	2	1	3	8	0	2	2	4	1	1	1	0	2	1	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	1	0	0	0	0
0.03	south38_active	80	35974	15648	2345	1894	5172	722	2759	4033	2254	1222	576	189	215	432	653	553	252	924	201	354	182	315	338	354	245	159	61	38	25	39	132	110	75	104	14	10	82	16	6	7	17	8	22	12	24	7	7	7	15	11	2	10	2	3	2	2	1	6	1	0	4	1	1	2	7	0	2	2	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	47019	20857	7907	5492	6836	3091	3657	4589	2786	1832	1188	892	714	776	882	782	491	976	382	472	302	410	398	375	309	204	117	113	94	82	167	145	118	106	51	38	75	35	10	25	22	20	44	18	36	10	13	9	20	18	11	13	8	8	3	3	4	2	3	1	4	1	1	3	9	1	2	3	3	1	1	1	0	1	0	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	35608	15563	2360	1858	5247	758	2709	3982	2201	1265	558	176	198	437	676	588	243	860	203	341	178	321	351	317	265	167	49	33	27	36	155	110	96	91	14	8	62	22	6	6	15	8	28	6	29	4	7	3	17	11	3	12	2	1	2	2	0	0	0	0	3	1	1	2	8	1	2	3	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	46855	20519	7899	5503	6860	3126	3755	4661	2732	1878	1184	922	723	774	903	819	493	932	371	462	300	394	440	361	312	247	123	103	90	94	163	132	126	94	46	39	56	40	15	25	31	19	37	16	45	8	12	12	19	27	9	11	5	8	3	2	5	1	2	1	3	1	1	4	7	1	0	2	0	1	2	1	1	0	1	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	35680	15252	2381	1874	5219	760	2817	4044	2149	1327	556	185	208	428	689	610	252	812	189	340	178	305	388	303	263	213	54	31	26	36	152	89	104	84	11	9	47	24	8	4	18	6	24	7	36	2	7	3	15	19	3	10	2	2	2	1	0	0	0	0	2	1	1	2	6	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
