label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94
0.03	south32_all	80	12742	9999	3368	1922	2038	2741	793	706	543	994	385	276	316	268	187	193	98	144	120	169	116	84	101	59	41	46	51	28	42	26	64	26	22	15	14	16	15	45	13	11	12	6	4	6	5	4	6	3	3	5	5	13	0	3	3	5	2	1	3	2	0	1	1	0	3	0	1	0	1	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south32_active	80	8962	8645	2174	1053	1526	2427	404	419	242	842	86	113	171	153	56	120	32	83	48	126	82	61	68	40	15	19	30	11	30	10	55	12	16	12	8	14	11	41	9	6	11	5	1	3	2	3	4	1	3	2	5	12	0	3	2	2	1	1	2	1	0	0	0	0	3	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south33_all	80	12966	10044	3393	1938	2117	2711	801	732	532	932	403	283	327	283	189	188	116	142	119	189	135	92	93	58	48	43	47	29	35	20	71	18	30	18	14	19	14	45	22	10	15	7	4	9	6	5	5	2	5	4	2	10	0	1	3	2	2	0	3	2	1	2	1	0	1	0	1	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	9108	8665	2195	1028	1556	2389	400	422	231	790	100	110	175	169	56	103	32	86	44	144	94	66	59	37	20	15	28	10	27	9	57	8	21	10	10	17	12	41	17	7	11	5	1	6	2	3	3	1	3	2	2	9	0	1	2	2	1	0	2	2	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	12913	10009	3367	1982	2101	2842	846	714	502	875	367	273	302	287	180	149	120	138	118	182	153	114	72	59	48	50	43	38	39	24	65	17	27	18	14	20	16	51	24	8	9	7	4	11	7	3	4	7	3	3	0	8	0	2	2	3	5	1	1	2	1	3	2	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	9107	8634	2205	1049	1544	2522	438	407	224	726	95	110	169	170	60	83	35	77	43	133	116	86	44	37	23	15	28	12	30	13	49	6	18	8	10	16	13	47	16	6	6	4	0	6	3	0	2	3	1	1	0	7	0	2	2	2	1	1	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	12944	10135	3390	1977	2065	2829	891	679	541	928	326	263	289	270	171	150	131	136	116	153	150	110	69	65	43	45	43	40	43	22	64	14	23	19	13	18	21	39	25	8	9	8	3	10	6	5	1	6	3	1	2	16	1	3	0	2	6	1	1	2	2	3	2	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	9096	8753	2228	1044	1517	2509	460	384	237	774	99	106	167	155	62	77	41	72	40	111	116	78	43	39	21	12	25	12	36	13	46	4	14	6	7	11	16	34	18	4	6	6	1	6	3	2	0	2	1	0	2	15	0	2	0	1	2	1	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	12848	10165	3335	1960	2056	2981	910	684	544	963	321	280	274	263	181	147	132	124	124	153	153	110	70	73	39	48	44	34	48	25	58	18	23	18	12	16	24	43	25	8	7	6	5	11	3	7	2	9	3	1	4	13	2	5	0	2	6	3	6	1	1	4	2	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south36_active	80	9037	8817	2182	1071	1539	2643	468	386	239	823	89	112	159	152	65	87	47	72	49	114	117	80	48	43	19	20	21	10	39	16	41	6	11	6	5	8	18	37	17	3	5	4	2	7	2	6	0	5	2	0	3	13	0	4	0	1	2	2	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	12780	10102	3318	1971	2000	2813	886	724	574	967	315	291	268	243	170	166	127	133	121	149	145	108	70	78	29	44	44	38	46	27	59	17	27	19	11	23	18	44	20	11	16	9	4	6	5	7	4	11	4	1	5	17	2	5	0	2	6	4	6	0	1	3	0	1	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south37_active	80	8960	8757	2185	1097	1514	2518	452	403	238	829	94	106	161	141	57	97	44	87	48	110	113	76	49	46	16	23	20	12	39	16	48	8	14	6	2	11	14	40	13	6	13	6	2	5	3	7	1	5	3	0	3	17	0	4	0	1	2	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	12926	10133	3428	1951	1961	2814	886	723	553	973	311	299	272	256	189	161	124	120	129	161	153	103	70	78	36	49	34	33	35	26	71	18	28	19	16	23	17	34	20	11	18	10	5	9	4	7	7	7	4	1	4	5	3	4	0	0	9	3	5	1	0	2	1	1	1	1	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south38_active	80	9063	8777	2249	1070	1464	2488	447	402	238	827	86	101	166	146	59	88	42	83	50	124	117	74	43	52	20	25	14	11	26	12	60	9	12	5	6	13	12	30	15	4	14	6	2	7	3	6	2	5	3	1	1	5	1	4	0	0	6	1	0	1	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	12815	9945	3411	1884	2027	2770	868	742	551	922	321	299	271	258	175	168	117	128	123	175	166	101	79	68	39	42	38	37	29	22	76	15	24	22	20	20	12	42	19	9	15	10	6	10	6	4	7	8	7	2	2	5	3	7	3	1	7	2	5	1	1	3	1	0	1	1	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	9025	8598	2263	1043	1511	2458	434	409	238	778	86	105	155	144	50	92	33	83	42	132	130	73	50	49	18	22	19	10	20	11	67	8	12	7	10	11	7	37	15	3	11	6	2	8	3	2	2	6	6	1	0	5	1	7	1	0	5	1	0	1	0	3	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	12860	9863	3369	1870	2059	2886	866	688	541	908	344	318	255	279	193	162	108	141	114	182	161	100	92	76	48	41	50	39	32	24	65	15	25	26	23	17	9	34	18	9	8	11	4	7	5	6	9	2	14	4	1	3	3	7	4	2	7	0	1	1	1	4	1	0	2	1	1	0	2	0	0	0	1	0	0	0	0	0	7	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	9008	8530	2223	1021	1520	2547	437	391	223	758	84	115	135	152	60	80	34	85	39	139	128	66	60	53	18	19	33	10	25	9	56	6	13	10	13	11	5	31	14	1	4	8	2	6	1	2	5	2	12	2	0	3	1	7	1	1	6	0	1	1	0	4	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	7	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
