label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146
0.03	south21_all	80	5125	2643	3984	1135	949	755	487	428	554	353	332	317	253	189	360	165	158	168	142	98	99	146	92	85	51	224	49	43	52	39	139	27	39	39	26	27	26	46	96	19	24	28	16	40	18	24	16	11	7	12	5	11	7	7	6	32	9	25	7	36	6	4	7	4	3	5	7	5	1	7	4	6	1	0	14	7	0	2	1	1	2	0	0	0	2	0	2	0	2	0	2	0	0	0	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	2293	1378	3511	560	546	451	109	96	363	91	206	213	134	77	296	89	96	106	99	35	61	110	70	60	23	205	16	16	15	10	127	6	11	19	7	13	8	34	91	5	9	22	5	35	3	19	9	6	3	1	2	3	6	4	1	30	5	25	6	35	0	0	2	4	3	1	4	2	0	6	4	4	0	0	11	6	0	1	0	1	1	0	0	0	2	0	2	0	2	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	5179	2667	3956	1147	979	759	488	417	558	347	343	299	259	187	366	163	161	168	153	102	116	166	97	92	59	240	51	39	43	42	170	32	30	38	27	21	25	39	83	19	26	28	15	34	17	21	18	10	9	15	10	14	7	9	6	16	6	53	9	29	5	6	6	2	5	6	9	4	1	7	5	6	0	0	13	2	0	2	4	1	2	1	0	1	1	0	2	0	2	1	0	1	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	2346	1397	3512	559	571	449	115	89	375	86	202	191	138	70	288	92	104	99	106	38	68	131	69	62	25	221	17	14	12	11	160	9	8	18	8	10	5	30	76	4	9	19	4	29	4	17	10	4	4	1	6	3	4	5	1	15	3	52	8	28	0	1	2	2	4	1	7	0	0	5	5	3	0	0	11	1	0	1	2	0	1	0	0	0	1	0	2	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	5191	2655	3950	1144	970	776	495	399	513	322	325	313	240	179	341	174	154	158	132	101	128	173	91	91	62	241	47	45	46	48	182	31	33	44	24	14	28	38	71	15	21	32	14	28	16	30	16	13	8	12	13	14	9	11	7	19	5	42	6	23	6	7	6	7	7	5	11	5	1	3	5	6	1	0	6	1	0	3	5	1	2	1	0	1	0	0	0	1	2	1	0	1	0	0	0	0	1	3	0	0	0	0	0	0	1	0	0	1	0	1	2	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	2373	1410	3484	539	559	447	112	83	340	79	191	189	123	64	266	100	104	96	87	38	66	131	60	63	25	223	12	15	16	10	171	11	11	23	6	5	6	30	63	3	8	24	6	23	6	26	8	4	4	1	5	3	5	8	2	18	2	39	5	22	1	2	1	6	6	1	8	0	0	1	4	3	1	0	5	0	0	3	2	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	5286	2684	4123	1191	968	745	495	423	517	300	320	342	235	174	326	188	153	138	130	107	117	171	105	93	71	274	45	48	46	44	171	33	25	36	25	15	25	27	64	13	16	33	13	28	13	30	15	11	11	19	12	14	11	10	9	13	6	40	14	18	5	6	4	6	9	4	11	4	2	3	3	5	1	1	3	1	0	3	8	1	1	1	0	2	0	1	0	1	3	1	0	1	1	0	0	0	1	2	0	0	1	0	0	0	0	1	0	1	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	2409	1410	3634	549	554	396	108	98	338	83	177	214	126	61	254	106	104	79	85	39	63	126	65	67	28	258	9	18	17	9	162	11	7	15	5	7	8	22	57	4	5	24	6	27	6	21	5	4	3	4	4	3	6	7	3	12	2	37	13	18	1	2	0	5	6	1	9	0	0	1	2	1	1	0	3	0	0	3	6	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	5204	2642	4168	1180	966	752	490	397	525	314	303	342	244	172	335	190	163	151	129	105	121	160	110	100	66	244	42	51	45	37	171	30	24	38	25	18	23	22	48	15	13	27	14	38	11	44	15	11	13	17	10	11	17	11	8	18	4	18	15	22	5	3	2	5	7	0	7	4	2	4	4	5	2	2	3	2	0	2	7	0	2	0	0	2	0	1	1	1	1	0	0	0	1	0	0	1	2	2	0	0	1	0	0	0	0	1	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	2376	1394	3657	566	549	408	112	90	359	85	174	219	141	63	282	106	104	93	81	46	69	116	80	69	28	229	9	19	13	9	159	13	5	15	5	7	7	13	41	3	5	20	5	36	7	34	5	6	4	7	1	1	12	9	4	17	1	15	14	22	1	1	0	4	4	0	6	0	1	2	3	1	2	0	3	1	0	2	6	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	1	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	5214	2653	3986	1201	987	764	507	436	526	317	321	341	262	190	339	194	156	143	131	111	126	166	124	109	68	243	38	52	45	42	128	33	27	33	22	27	24	31	66	15	10	24	13	34	10	38	12	10	11	17	10	7	15	7	10	14	3	11	11	29	1	1	2	5	4	1	6	4	5	3	1	6	3	2	2	4	0	0	7	0	2	0	0	1	0	3	2	0	1	0	0	0	3	0	1	1	2	0	1	1	1	0	1	0	0	1	1	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	2339	1403	3470	586	581	417	121	105	357	82	192	224	144	83	280	109	87	82	87	46	75	116	90	72	33	227	7	18	14	10	115	13	8	16	5	13	7	19	60	3	4	17	2	30	6	31	4	6	3	8	3	1	10	5	3	14	0	10	10	29	0	0	0	5	1	1	6	0	2	2	1	2	3	0	2	3	0	0	6	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	2	0	0	0	1	0	1	0	0	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	5160	2633	3922	1155	977	750	509	424	535	302	336	304	286	222	317	197	151	144	139	108	121	177	110	121	60	258	49	55	42	43	113	41	30	39	24	28	26	33	67	14	14	15	14	43	12	36	12	11	15	13	13	5	14	6	10	12	4	14	12	42	5	4	3	4	1	1	7	4	4	3	2	5	2	1	0	7	0	1	3	1	2	1	0	0	0	3	2	0	0	0	2	0	3	0	1	1	2	0	1	1	0	0	1	0	0	0	1	1	0	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	2315	1399	3413	573	568	419	122	96	365	73	204	202	167	105	261	119	90	88	90	51	75	135	80	80	33	237	15	24	17	14	99	16	10	25	5	11	8	19	56	3	5	11	3	38	5	29	3	7	6	8	6	1	9	5	5	12	0	12	12	41	3	1	0	1	0	1	7	0	2	3	1	1	2	0	0	7	0	1	3	0	0	1	0	0	0	0	1	0	0	0	2	0	2	0	0	0	2	0	0	0	0	0	1	0	0	0	1	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	5107	2603	4025	1184	971	732	523	425	506	310	331	315	275	213	367	188	149	151	140	104	104	158	107	104	58	229	51	51	44	42	124	38	39	39	27	30	27	41	71	14	17	11	13	67	13	20	13	14	12	9	13	7	12	8	9	19	5	9	7	33	7	6	6	5	2	3	7	2	4	3	2	7	2	0	0	6	1	3	4	2	1	1	0	0	0	2	3	2	0	0	2	0	2	0	1	1	0	0	1	1	0	0	2	0	0	0	1	1	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	2296	1378	3518	576	557	412	127	89	340	63	194	197	163	97	298	115	89	87	90	37	62	126	71	70	28	211	14	18	20	15	107	15	11	21	6	11	6	31	61	3	5	7	3	59	4	14	3	8	4	4	7	1	9	8	2	16	1	6	6	32	3	2	1	2	2	2	5	0	1	3	1	1	2	0	0	6	1	3	4	1	0	1	0	0	0	0	1	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	5208	2659	4100	1158	941	701	516	422	523	318	326	322	265	210	322	175	169	130	141	108	104	169	81	101	62	231	56	59	46	40	120	37	40	36	31	29	22	48	57	12	20	16	17	58	15	20	15	12	15	7	10	10	8	6	7	24	7	8	13	20	8	8	6	8	5	5	5	1	2	2	4	4	1	2	4	4	2	3	5	3	0	1	0	0	0	2	2	2	0	1	2	0	0	0	0	0	0	2	0	1	0	0	1	1	1	0	0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	2350	1422	3604	565	534	383	113	87	347	71	186	209	163	95	252	105	101	76	97	40	60	141	46	73	23	215	18	23	20	13	110	16	11	14	7	11	7	38	46	1	7	13	4	52	3	14	5	6	4	3	5	2	5	5	2	21	1	6	11	18	3	2	1	2	3	3	3	0	0	2	2	0	1	1	4	4	1	3	3	2	0	1	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	2	0	0	0	0	1	1	1	0	0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	5223	2663	4027	1163	946	682	514	413	532	327	321	339	260	196	320	170	180	140	149	91	97	145	96	91	54	189	62	48	48	37	134	34	40	33	24	29	20	37	44	14	15	24	16	69	12	18	13	9	14	8	7	15	7	7	8	38	10	8	12	30	4	7	5	6	6	4	4	2	4	0	4	6	1	2	4	2	3	2	5	3	0	2	0	1	2	0	2	3	0	1	0	0	0	1	0	0	0	2	0	0	0	0	1	1	1	0	0	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	2372	1422	3504	552	546	363	102	87	367	87	176	211	158	85	251	105	110	72	100	30	50	117	64	64	18	175	19	20	25	14	124	17	11	11	7	17	6	26	33	3	6	21	3	65	4	14	6	4	5	1	3	3	4	5	2	35	3	7	9	27	0	2	1	2	3	2	1	1	3	0	2	0	1	1	4	2	1	2	3	2	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	1	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	5144	2592	4073	1123	951	783	500	469	538	287	367	285	265	204	329	222	171	135	129	99	89	196	105	79	78	195	63	61	52	34	163	33	28	37	20	22	19	31	105	20	16	30	20	54	19	33	14	9	15	9	5	5	14	8	4	26	7	23	28	16	1	5	3	5	8	7	8	10	3	2	4	0	2	3	13	7	2	3	2	1	0	1	3	1	2	0	2	1	0	0	0	0	2	1	2	0	2	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	2298	1360	3545	549	534	449	126	115	362	80	221	164	149	85	274	145	99	71	72	43	57	154	66	47	32	182	15	23	17	11	147	11	9	21	8	14	6	18	103	7	4	19	4	50	5	26	7	1	6	5	3	2	11	4	1	24	1	20	28	15	0	2	0	2	4	2	7	8	1	2	3	0	1	1	11	6	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	5190	2590	4024	1140	959	836	544	473	547	278	357	276	278	196	331	203	182	132	136	108	85	162	97	86	69	218	63	66	51	38	175	31	20	38	22	26	22	36	108	22	20	30	15	52	19	27	16	10	9	6	7	7	15	5	5	25	9	30	27	10	1	3	3	5	6	7	6	4	2	6	2	0	2	0	4	5	4	2	2	2	0	0	3	0	0	0	2	1	1	0	2	0	1	3	3	0	2	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	2344	1383	3492	554	545	472	144	121	359	79	211	159	151	97	271	131	107	72	79	41	51	127	61	60	29	208	15	24	15	14	158	7	5	26	9	13	8	22	103	5	5	17	4	48	5	21	8	2	3	3	2	1	12	4	1	23	1	25	27	8	0	2	0	2	2	2	6	2	1	6	1	0	1	0	3	5	2	2	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	5131	2579	3905	1170	928	817	538	497	542	273	330	301	245	207	318	178	189	135	138	108	91	134	99	91	71	222	60	62	56	35	182	36	23	38	23	22	23	38	98	20	27	35	14	50	20	28	13	13	11	8	9	7	14	4	5	26	11	34	14	10	5	4	1	3	9	6	3	2	1	4	4	0	2	0	3	2	3	2	1	2	1	0	3	0	1	1	1	3	2	0	2	1	1	3	4	1	1	2	0	0	1	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0.03	south33_active	80	2238	1339	3397	563	517	447	144	131	340	74	195	180	133	106	252	107	116	73	83	33	49	107	63	64	29	213	13	20	13	13	165	11	6	24	9	11	8	29	92	3	8	23	4	47	7	21	4	2	3	3	4	2	11	2	0	23	1	29	14	8	0	2	0	1	4	1	3	0	1	4	2	0	1	0	2	2	2	2	0	0	0	0	0	0	0	0	0	3	1	0	2	0	1	3	2	0	1	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south34_all	80	5074	2675	3913	1201	935	782	507	474	502	282	329	286	251	203	311	176	155	144	135	99	104	149	108	86	60	274	44	52	55	33	195	37	25	33	25	26	28	38	65	23	21	24	15	27	21	18	8	13	13	8	6	7	14	4	7	9	11	28	12	7	8	3	2	2	10	8	0	4	0	4	5	1	3	0	5	2	3	1	0	1	1	0	1	1	1	1	0	2	2	0	2	1	2	3	4	1	1	3	3	0	1	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1
0.03	south34_active	80	2237	1412	3376	580	522	422	125	111	308	68	178	164	140	91	247	105	102	82	84	25	56	123	73	57	24	268	11	16	16	15	182	14	5	18	5	12	8	26	58	5	7	17	5	22	9	13	2	3	4	4	2	3	10	2	2	6	1	23	12	6	1	0	0	1	6	2	0	1	0	4	4	1	1	0	5	2	2	1	0	0	0	0	0	0	0	0	0	2	1	0	2	0	1	3	2	0	1	0	3	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	south35_all	80	5016	2707	3980	1174	917	735	532	420	496	275	316	288	239	201	309	187	158	140	131	99	105	160	95	83	55	250	50	44	56	38	219	36	31	30	26	28	26	22	77	24	21	22	20	35	19	14	12	12	16	14	7	9	9	8	6	18	10	26	9	9	8	4	2	4	8	4	4	2	1	4	6	1	4	3	3	2	1	1	0	4	1	0	1	1	1	1	0	2	2	0	0	2	2	1	1	1	0	1	4	1	1	0	0	0	1	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	1	1
0.03	south35_active	80	2218	1413	3429	557	523	388	129	88	313	75	170	167	127	84	243	108	100	77	89	24	57	138	67	58	25	235	12	16	19	14	206	11	7	16	6	11	7	15	68	10	9	15	7	31	7	11	2	4	3	5	4	7	4	1	2	15	0	23	9	8	1	0	0	2	6	1	1	1	0	3	5	1	1	0	3	2	1	1	0	3	0	0	0	0	0	0	0	2	1	0	0	0	1	1	1	0	0	0	3	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	1	0
0.03	south36_all	80	5036	2730	4126	1138	972	719	560	408	527	296	321	328	257	199	307	195	157	140	133	90	111	156	88	84	55	264	45	43	43	37	179	48	34	29	31	29	31	21	72	29	13	17	16	42	14	22	10	10	14	15	9	6	11	10	7	26	8	17	10	18	6	5	3	5	4	5	5	2	1	11	5	1	4	3	5	2	0	0	0	3	1	1	1	2	0	1	0	1	0	1	0	1	2	1	0	0	0	1	4	1	0	1	2	0	0	0	0	0	1	0	1	1	1	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	1
0.03	south36_active	80	2255	1417	3582	528	540	377	124	78	340	84	178	198	140	83	242	119	92	83	91	27	60	134	63	53	26	245	12	17	14	13	165	12	8	14	8	10	9	15	65	11	4	11	5	39	7	18	4	7	2	5	5	6	6	2	2	25	0	16	10	16	1	0	2	3	3	1	2	1	0	10	4	1	1	0	5	2	0	0	0	3	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3	0	0	1	2	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0
0.03	south37_all	80	5115	2715	4025	1125	1008	727	531	406	539	291	326	346	251	197	298	205	161	144	161	99	122	162	86	85	65	230	51	44	43	32	192	51	34	32	33	28	25	28	63	26	16	20	17	47	14	44	14	12	19	16	8	6	11	12	7	31	4	17	4	25	3	2	4	5	5	4	7	3	2	11	8	0	7	4	2	4	0	0	0	3	0	1	2	2	0	1	0	1	0	1	0	1	0	1	0	0	0	0	3	1	0	1	2	0	0	0	0	1	1	2	1	1	1	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	south37_active	80	2340	1404	3507	520	560	398	132	76	362	91	181	218	138	83	240	117	95	77	104	29	72	138	59	59	35	211	9	16	15	11	173	13	7	14	8	8	7	25	55	10	6	12	5	44	5	34	5	10	5	5	4	6	7	2	3	28	0	15	3	23	0	0	3	2	4	1	3	0	1	10	6	0	3	0	2	4	0	0	0	3	0	1	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	2	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	south38_all	80	5154	2698	3915	1143	1050	723	519	397	511	313	317	353	239	206	293	216	151	134	160	104	136	153	95	88	67	200	48	42	51	41	186	54	33	43	30	25	22	31	68	23	19	18	12	43	14	42	12	10	15	12	7	6	13	9	8	27	3	20	12	31	3	1	3	5	3	4	7	3	2	8	7	0	8	1	4	7	0	0	0	0	0	1	1	2	0	1	1	2	0	1	0	1	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	1	1	2	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	2393	1400	3424	521	599	404	136	66	344	88	180	228	130	91	244	134	91	75	103	34	83	125	65	56	31	184	10	20	17	13	165	16	6	23	10	6	7	28	61	6	6	9	3	40	4	30	6	8	4	3	3	4	10	1	4	25	0	17	10	29	0	0	3	2	2	1	4	1	1	8	4	0	4	0	3	4	0	0	0	0	0	1	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	5283	2625	3914	1157	999	788	473	395	501	341	343	337	247	201	315	209	148	129	154	98	133	160	115	78	66	197	52	48	52	46	207	49	32	49	30	25	20	52	84	15	17	23	12	43	15	48	11	11	18	13	3	7	13	8	11	13	2	35	14	20	3	2	4	3	5	4	4	4	3	4	6	0	10	1	4	10	0	1	0	1	1	2	1	1	1	0	1	2	0	0	0	1	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	2424	1365	3406	536	578	433	131	73	345	97	199	218	148	84	270	122	81	68	102	36	80	131	77	46	27	185	10	20	22	18	190	18	7	27	8	4	7	38	78	3	5	11	2	38	4	31	5	4	5	4	1	4	9	2	4	11	0	32	12	20	1	1	1	0	2	1	3	2	1	4	4	0	4	0	3	6	0	1	0	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	5228	2634	4055	1152	960	768	473	402	505	356	336	297	258	181	329	189	150	144	142	94	125	162	117	80	67	235	60	50	59	42	172	47	32	47	28	28	23	44	74	13	15	22	11	37	14	31	12	13	15	11	8	7	14	9	11	16	3	29	21	27	4	4	5	8	4	4	5	3	3	3	5	0	8	0	2	8	1	2	0	1	1	1	0	1	1	0	2	1	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	2412	1345	3513	537	551	422	133	86	340	90	196	191	157	75	271	110	73	77	98	37	77	128	80	47	28	217	14	18	27	18	162	19	7	27	9	9	8	26	70	2	3	11	2	30	3	14	5	6	6	3	3	2	12	3	3	15	0	26	20	27	1	1	2	1	1	1	3	2	0	2	4	0	4	0	1	4	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
