label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149
0.03	north20_active	80	2648	1257	2151	1470	1161	860	299	354	528	332	263	150	179	121	120	99	53	85	59	64	95	49	36	61	81	34	87	62	29	30	17	53	22	21	7	23	23	9	32	16	17	8	13	11	9	16	25	7	4	14	4	6	5	7	3	7	7	2	4	0	2	2	1	1	0	2	3	1	2	2	2	2	3	1	4	3	0	1	1	1	0	2	4	4	2	1	0	1	1	7	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	6035	2775	3984	2928	2227	1700	630	734	1028	703	516	312	374	251	226	225	145	165	136	136	205	103	92	115	153	63	153	127	67	66	33	104	71	47	27	46	32	33	48	28	25	41	17	12	27	26	26	18	13	17	10	11	16	17	10	17	5	20	4	4	9	11	7	11	10	4	5	7	3	3	6	7	9	2	2	2	7	4	0	4	3	2	1	3	2	0	2	0	3	5	1	0	0	1	0	0	0	0	2	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	2	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south21_active	80	3064	1408	2553	1872	1474	1117	317	432	683	403	315	175	228	141	137	120	69	85	76	53	133	61	50	62	92	34	106	85	27	36	15	60	37	28	18	30	17	14	35	16	14	19	11	5	15	17	12	9	8	10	6	5	12	8	3	5	4	18	0	3	5	7	3	7	6	3	2	4	3	2	4	5	5	0	1	0	1	3	0	1	2	1	1	1	1	0	1	0	3	3	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south22_all	80	6024	2713	4056	2998	2292	1698	649	758	1044	714	521	329	347	252	269	223	152	167	139	145	204	99	92	133	156	66	155	133	74	62	39	109	72	47	21	46	34	34	48	25	20	34	22	13	27	24	30	18	14	18	10	10	13	18	10	15	3	7	4	4	10	10	6	11	9	6	3	8	3	3	6	4	9	0	4	2	9	2	0	3	4	2	0	2	2	0	1	1	3	3	3	0	1	0	0	0	0	1	2	0	1	1	1	1	0	0	1	0	1	0	1	0	0	1	0	0	0	2	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	3111	1404	2595	1919	1538	1111	323	450	711	411	313	175	216	140	171	126	75	87	67	65	117	55	47	82	95	31	108	84	33	31	22	61	41	34	13	31	19	15	34	14	9	18	12	5	16	15	16	7	8	8	7	6	11	11	6	6	2	4	1	3	5	7	2	8	7	5	1	5	2	2	4	2	5	0	4	0	1	2	0	1	2	1	0	1	1	0	0	1	3	2	2	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	6053	2721	4080	2981	2305	1669	667	788	1061	698	527	325	336	274	277	223	172	172	163	133	189	100	76	136	192	72	154	132	66	57	39	104	68	57	24	43	34	35	47	26	19	33	18	17	28	29	44	18	18	16	10	6	25	20	8	25	2	6	3	6	8	11	5	9	4	4	5	5	3	4	6	3	7	2	6	5	9	0	0	2	2	0	0	2	1	0	0	1	3	3	3	1	1	0	0	0	0	1	2	0	2	1	1	1	1	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	3102	1409	2633	1923	1541	1062	340	453	720	409	312	170	213	154	165	126	94	81	68	68	106	56	36	88	126	30	106	86	27	27	21	62	43	36	11	28	16	17	30	14	8	21	11	6	15	19	31	8	12	7	5	5	16	15	6	17	1	3	2	5	4	8	1	6	3	2	3	4	2	2	3	2	5	1	4	1	0	0	0	1	0	0	0	1	1	0	0	1	3	2	2	1	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	6131	2706	4037	3019	2241	1678	681	785	1020	716	534	320	317	257	273	219	178	185	162	128	196	97	75	146	202	74	162	118	66	59	47	111	68	72	23	48	41	37	48	29	27	35	22	20	22	27	45	19	16	13	9	6	23	20	5	19	4	11	5	7	5	7	5	11	3	4	4	9	2	7	3	0	4	2	6	4	8	2	0	1	1	1	1	1	2	0	0	1	2	2	3	1	1	0	0	1	0	1	1	0	2	1	1	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south24_active	80	3158	1387	2620	1947	1485	1047	335	471	680	417	319	160	203	140	168	121	103	97	71	68	105	50	35	101	134	30	112	72	29	34	26	68	43	46	9	28	23	20	28	14	15	22	10	9	10	12	24	8	11	8	3	4	9	16	5	13	3	5	3	6	1	4	1	9	2	2	3	5	1	5	0	0	3	1	4	1	0	1	0	0	0	1	0	0	1	0	0	1	2	1	2	1	1	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	6167	2748	4129	2860	2224	1588	659	740	1056	675	530	320	304	251	291	225	162	202	158	102	174	107	78	148	186	63	162	116	57	58	44	105	77	76	26	46	42	40	38	33	30	30	23	17	22	31	42	23	15	9	7	6	22	22	4	21	6	14	4	14	3	9	5	9	3	5	5	7	0	8	5	1	3	2	3	3	3	3	0	3	0	1	1	1	3	1	2	0	2	0	0	1	0	0	1	1	1	1	0	0	1	0	1	1	1	1	0	2	4	0	0	0	0	0	0	0	1	0	0	0	0	1	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1
0.03	south25_active	80	3171	1405	2647	1839	1411	1017	335	443	703	401	302	155	188	135	177	115	89	107	79	54	91	56	34	104	132	26	114	75	27	34	21	73	52	46	11	23	23	23	21	16	21	15	12	8	11	14	30	13	10	6	1	3	7	18	2	13	3	6	2	13	1	5	1	8	2	3	4	3	0	5	0	1	2	1	1	1	0	2	0	2	0	1	0	0	2	0	0	0	2	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	6087	2755	4198	2879	2232	1508	642	712	1108	675	522	301	312	259	293	225	147	189	135	105	165	111	78	149	164	62	152	122	64	68	54	115	72	66	24	44	38	40	40	35	31	34	26	16	20	27	35	20	16	12	9	8	28	14	5	36	8	18	5	12	3	13	4	7	2	4	5	8	0	8	4	2	5	2	3	6	1	5	0	3	1	1	3	1	4	2	2	0	5	0	0	0	0	0	1	1	1	0	0	0	1	3	1	1	1	1	0	2	4	1	1	0	0	0	1	0	1	0	0	0	0	1	0	3	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1
0.03	south26_active	80	3105	1372	2675	1837	1415	949	320	436	737	407	300	141	196	120	181	111	78	99	74	52	86	59	33	88	105	32	105	77	30	41	26	82	44	40	10	22	23	16	24	16	23	20	15	8	11	12	16	13	9	7	1	4	11	11	2	28	5	9	2	10	1	7	0	6	0	3	4	4	0	6	0	2	2	2	1	1	0	3	0	2	0	1	0	0	3	1	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	4	0	1	0	0	0	1	0	1	0	0	0	0	0	0	3	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	6096	2815	4303	2905	2153	1547	647	715	1190	673	499	296	322	257	293	220	130	189	132	110	181	113	77	168	153	64	133	165	69	66	44	123	65	62	29	48	42	39	41	30	23	37	31	13	19	28	36	21	12	16	9	7	18	13	4	30	6	16	8	13	2	11	4	2	5	4	3	4	0	7	4	3	4	3	5	9	2	3	0	4	2	3	3	0	3	2	2	0	7	0	2	0	1	3	3	0	1	0	3	0	2	3	1	1	0	0	0	1	4	1	1	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1
0.03	south27_active	80	3124	1427	2742	1847	1370	1006	324	446	819	416	273	145	195	122	176	113	65	100	69	55	97	58	33	96	100	33	80	98	33	40	24	87	33	39	11	23	25	16	21	14	16	22	22	6	11	14	24	16	4	8	2	3	8	11	1	23	3	9	2	9	1	5	1	2	1	3	3	3	0	5	0	2	1	3	2	4	0	2	0	4	0	3	1	0	3	1	0	0	7	0	1	0	1	2	2	0	0	0	2	0	1	2	1	0	0	0	0	0	4	0	1	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	6180	2873	4311	3066	2189	1618	643	667	1158	701	515	301	328	250	277	223	134	209	115	121	162	118	72	170	162	82	141	176	78	68	41	127	59	48	30	46	46	40	54	33	31	41	25	14	11	21	41	16	8	14	6	7	17	7	4	30	3	18	11	6	3	8	4	5	6	3	3	3	0	6	3	4	8	7	7	11	5	5	1	4	2	10	3	0	2	1	0	0	7	0	4	0	1	3	2	1	1	1	5	0	2	3	0	1	0	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	3217	1472	2780	1956	1417	1031	328	409	777	435	290	151	189	110	160	122	62	115	56	64	86	61	32	85	106	44	80	101	35	44	22	87	27	23	12	23	31	15	35	17	20	29	19	5	7	15	27	13	2	6	2	3	7	5	0	26	2	10	3	3	1	4	1	3	1	3	3	3	0	2	1	3	6	3	4	5	2	3	0	4	0	10	1	0	2	1	0	0	7	0	3	0	1	2	2	1	0	1	3	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	6167	2866	4245	3066	2185	1719	675	708	1161	722	519	348	363	261	245	213	142	195	122	113	180	124	83	166	179	81	132	163	69	64	40	111	66	53	32	44	51	35	58	37	27	38	23	11	12	20	34	18	11	16	8	7	19	9	3	20	5	11	11	7	6	4	6	7	10	0	2	1	2	5	4	2	10	8	7	14	8	4	3	3	2	11	3	0	1	0	0	0	5	1	6	0	1	3	2	2	0	1	6	0	2	1	0	0	1	1	1	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	3244	1485	2737	1946	1455	1096	350	439	761	441	300	174	211	137	134	110	75	94	57	55	104	64	40	92	123	43	77	93	33	38	20	77	36	25	13	25	29	14	41	17	14	29	20	5	6	15	25	14	6	7	3	4	12	7	1	11	2	7	3	3	2	3	3	3	5	0	1	1	1	2	3	1	10	3	4	9	5	3	1	3	0	10	1	0	1	0	0	0	5	1	5	0	1	2	2	1	0	1	4	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	6091	2888	4272	3052	2151	1721	674	718	1154	713	510	360	359	233	242	215	146	202	121	118	185	130	92	158	157	71	120	147	63	60	42	90	74	49	30	45	53	39	60	37	25	33	17	12	16	23	36	20	9	10	7	9	16	14	4	17	5	7	9	6	9	7	5	7	7	0	1	0	2	5	12	3	16	7	4	6	6	5	3	2	0	11	1	1	2	0	0	0	1	1	5	2	1	1	2	2	0	1	5	0	1	0	0	0	1	1	1	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	3180	1537	2777	1910	1440	1073	355	424	727	450	288	183	214	118	128	113	73	104	58	59	105	72	50	99	104	38	76	95	28	32	17	62	48	18	12	27	33	17	48	14	13	24	13	6	12	17	24	14	6	6	2	5	9	5	2	9	2	5	3	4	3	5	3	2	5	0	0	0	1	1	6	1	15	2	4	5	5	3	1	1	0	10	0	0	2	0	0	0	1	1	5	2	1	0	2	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	5958	2856	4146	2990	2254	1631	656	772	1028	690	481	326	344	242	238	226	172	195	141	140	189	110	88	147	171	68	136	129	73	68	46	123	46	53	34	45	37	23	45	24	29	35	21	11	22	20	22	8	12	23	11	10	15	12	9	22	8	8	9	5	3	0	6	10	7	4	1	6	3	3	2	5	4	4	2	7	2	2	2	2	3	2	4	0	2	1	0	3	4	2	1	2	0	2	1	1	2	2	1	0	0	0	1	0	0	0	0	2	1	0	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	3043	1468	2710	1961	1417	1042	335	468	707	430	277	181	209	144	137	138	87	110	65	71	114	70	31	106	90	28	90	77	43	36	20	78	25	39	21	25	25	15	30	12	14	18	12	5	14	11	9	3	8	15	6	6	9	8	4	16	3	3	5	4	2	0	2	8	4	2	0	3	2	3	0	1	2	3	1	3	2	2	0	2	1	1	0	0	1	0	0	1	4	2	0	2	0	2	0	1	1	2	1	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	6002	2851	4097	2984	2177	1642	664	797	1047	684	482	341	343	251	227	235	175	196	128	121	197	105	91	150	138	68	130	117	67	69	58	98	69	54	40	42	34	28	46	32	31	43	32	9	22	17	40	8	7	18	10	12	14	22	8	23	11	4	6	8	5	1	6	9	10	2	2	8	5	2	1	4	2	5	2	8	2	2	2	2	3	2	3	0	1	1	1	3	4	2	0	0	1	0	0	1	1	2	1	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	3045	1424	2666	1934	1401	1046	336	483	672	437	278	188	199	139	130	139	89	114	54	64	112	60	32	105	75	28	82	67	36	33	27	64	42	39	24	21	21	17	32	16	18	29	22	5	13	7	23	3	4	13	6	6	9	15	4	13	3	1	4	7	4	1	3	4	8	1	1	3	2	2	0	2	1	4	1	3	1	1	0	2	0	1	0	0	0	0	0	1	4	2	0	0	1	0	0	1	1	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	6003	2849	4094	2968	2165	1631	660	796	1066	690	521	339	346	250	264	243	166	188	139	107	182	101	83	149	133	61	135	118	64	66	53	101	76	64	39	43	51	30	45	28	26	38	34	13	23	13	41	10	5	15	15	13	17	24	5	19	9	9	7	12	8	1	4	13	6	0	4	4	3	3	2	4	2	3	1	10	3	1	2	0	1	3	3	0	2	1	4	3	5	1	0	0	1	0	0	0	2	1	1	0	0	0	1	0	0	1	0	2	0	0	0	0	1	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	3015	1407	2616	1907	1421	1050	337	482	713	426	307	176	185	136	152	140	78	110	65	60	105	56	29	99	77	25	86	71	33	34	27	76	47	44	21	28	27	16	27	14	13	23	19	5	13	5	24	6	1	12	10	8	11	14	1	10	3	4	5	9	5	1	2	8	5	0	2	0	0	3	2	2	1	2	0	3	2	0	0	0	0	2	2	0	0	0	3	1	4	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	5991	2823	4140	3001	2180	1598	647	780	1099	680	526	322	344	287	266	255	164	186	155	116	185	105	79	142	133	67	117	120	65	69	59	105	81	63	40	34	46	34	44	26	25	35	38	16	19	9	39	8	9	15	16	12	16	25	4	15	11	14	5	13	7	6	4	14	7	1	3	4	3	2	2	5	4	2	2	9	2	1	0	1	1	2	2	0	2	0	4	1	6	1	1	0	1	0	2	0	2	0	2	1	1	0	1	0	0	1	0	2	0	0	0	1	2	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	2987	1423	2687	1929	1432	1033	337	462	704	410	322	159	200	152	158	150	71	123	81	61	112	58	27	85	76	30	74	72	34	33	31	82	55	41	20	21	26	18	26	12	13	25	21	7	13	4	21	7	3	10	10	8	10	13	1	8	5	10	4	8	4	4	3	8	6	0	2	1	1	2	2	2	3	1	1	4	1	0	0	0	0	1	2	0	1	0	3	1	5	0	1	0	1	0	2	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	6089	2821	4286	2989	2144	1604	688	743	1138	684	564	294	353	301	270	246	162	197	172	117	195	109	73	118	137	61	98	129	57	62	53	119	76	58	43	50	45	33	39	28	21	29	31	17	15	13	39	8	9	13	8	13	16	31	2	17	7	16	6	13	9	5	10	13	5	3	4	4	3	4	5	4	10	1	2	7	2	1	0	1	0	1	2	0	2	0	4	2	2	1	1	1	1	0	2	0	1	0	2	1	2	0	1	0	1	1	0	1	0	0	0	1	2	0	0	0	0	0	0	4	0	0	0	1	0	0	0	3	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	3103	1398	2754	1929	1374	1013	378	426	731	401	345	139	194	157	157	129	72	123	92	59	121	59	30	69	77	29	60	71	35	37	25	88	50	44	20	26	27	13	20	14	6	21	13	6	11	4	26	6	3	7	5	6	12	18	0	8	3	10	3	7	4	3	8	8	2	0	2	2	1	2	2	1	9	0	1	4	1	0	0	0	0	1	2	0	1	0	3	2	1	0	1	1	1	0	2	0	0	0	0	0	2	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	6079	2856	4232	3096	2146	1612	671	764	1130	720	553	293	354	280	257	246	162	196	173	116	211	107	76	111	154	62	92	138	58	60	53	124	65	57	38	41	37	28	48	32	22	32	31	16	23	17	30	8	12	16	9	9	17	21	5	11	6	18	5	14	8	9	11	9	6	3	6	5	4	4	4	1	10	4	3	5	1	0	0	1	0	3	2	4	1	0	1	3	2	1	1	1	1	0	2	1	1	0	2	2	2	0	1	0	1	0	0	0	1	0	0	1	2	0	0	0	1	0	0	2	0	0	0	1	0	0	0	3	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	3058	1450	2761	2005	1354	991	370	427	725	444	346	150	205	145	160	127	77	124	94	55	140	56	32	68	83	31	61	78	32	29	22	85	39	45	18	21	22	14	28	15	7	19	17	5	19	7	18	5	5	6	5	3	12	9	1	7	2	13	3	9	1	7	8	6	3	0	3	3	4	2	1	0	9	2	1	4	1	0	0	0	0	3	2	4	1	0	0	3	1	0	1	1	1	0	2	0	0	0	0	1	2	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	6051	2868	4269	3150	2114	1586	645	736	1099	699	561	302	351	263	254	236	154	194	160	126	215	128	72	130	132	66	122	138	59	55	52	111	62	62	34	50	38	25	50	34	24	33	30	19	27	21	23	14	14	15	10	12	13	17	7	9	11	11	4	13	7	9	15	6	6	5	7	5	4	5	9	0	7	4	2	1	2	4	0	1	1	6	2	4	0	0	1	3	1	0	1	6	2	0	0	1	1	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	2	0	0	1	1	0	0	2	0	0	0	1	0	0	0	3	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	3073	1448	2744	2055	1340	981	351	425	697	430	362	163	185	138	147	123	74	120	74	65	149	70	35	85	68	38	87	88	34	29	25	79	33	46	16	28	26	13	30	16	8	16	14	10	19	8	15	5	7	4	7	5	7	12	2	6	4	7	2	8	1	6	11	4	3	1	4	3	4	2	5	0	7	3	0	1	2	0	0	0	0	6	2	4	0	0	0	2	1	0	1	6	1	0	0	0	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	6087	2912	4132	3206	2163	1697	631	770	1104	692	545	308	361	276	259	245	143	185	130	127	204	134	79	141	143	61	140	148	58	59	47	102	66	70	34	51	34	32	65	31	21	33	35	18	25	21	18	17	15	16	12	12	16	16	10	7	10	10	5	10	5	13	14	6	4	7	6	4	4	2	14	0	0	8	2	1	2	4	0	0	1	6	2	4	0	0	3	3	0	1	0	7	2	4	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	south38_active	80	3081	1482	2678	2126	1383	1072	337	448	720	420	346	162	191	144	142	132	70	105	56	61	137	64	42	88	85	38	90	91	31	26	21	72	40	41	15	32	23	16	37	14	10	13	19	11	16	10	11	7	8	5	8	5	12	5	3	5	3	5	4	7	0	8	9	4	2	3	4	3	4	1	11	0	0	7	0	1	2	0	0	0	0	6	2	4	0	0	2	2	0	0	0	7	1	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	south39_all	80	6000	2893	4122	3151	2253	1669	635	766	1064	708	514	301	321	282	259	238	133	184	127	123	206	149	85	139	143	79	146	133	61	57	44	88	63	70	32	43	36	28	61	32	26	49	36	15	23	21	22	20	15	15	13	11	18	20	9	10	11	8	4	5	6	19	11	4	6	7	6	2	4	2	13	2	0	8	1	1	2	6	0	0	1	5	5	4	1	1	2	2	1	2	0	9	2	4	0	0	1	0	3	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	south39_active	80	3032	1470	2632	2091	1410	1094	346	443	697	425	337	154	167	148	149	128	71	106	58	61	138	74	44	85	92	44	90	84	32	26	18	60	41	38	13	28	24	16	35	17	19	30	22	11	9	10	15	11	8	6	7	5	10	11	3	8	4	4	3	2	1	11	8	3	3	4	4	2	3	1	12	2	0	6	0	0	2	1	0	0	0	5	0	0	1	1	2	1	0	1	0	8	1	3	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	south40_all	80	5944	2933	4162	3040	2215	1707	654	781	1110	740	526	298	325	274	256	261	146	176	126	119	185	140	81	128	166	88	133	146	66	57	42	79	78	76	26	38	43	27	58	33	28	48	34	12	21	21	34	22	12	14	14	9	18	19	9	14	3	10	4	4	3	19	10	8	6	4	6	1	2	2	12	4	1	6	1	1	4	8	0	1	1	2	5	7	1	1	2	0	1	4	0	5	2	5	1	0	1	0	3	0	0	2	0	0	0	0	0	1	1	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	south40_active	80	3071	1485	2659	2008	1407	1090	343	452	758	442	312	160	181	139	151	143	70	100	62	59	112	62	41	77	108	53	76	89	33	26	16	45	50	39	10	26	25	16	34	17	23	32	26	8	6	9	23	12	7	6	6	3	10	10	3	9	1	3	3	1	1	13	5	7	3	3	5	1	1	0	10	3	1	5	1	0	4	3	0	1	0	1	0	2	1	1	2	0	0	1	0	4	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
