label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125
0.03	south24_all	80	20961	10649	14314	7416	6082	5558	3895	1630	3135	2621	2302	1970	1363	815	1468	496	740	656	720	512	706	225	239	183	187	165	232	142	190	122	166	77	99	77	101	84	72	42	77	69	59	32	40	30	26	42	38	12	56	22	24	10	31	22	29	29	5	13	7	16	13	4	11	1	8	3	2	3	3	1	4	13	0	2	2	1	1	2	1	4	3	0	0	0	1	2	3	4	0	1	4	0	0	3	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	9475	5279	8937	4443	3674	3338	2313	761	1959	1565	1435	1230	856	435	951	223	414	393	440	313	462	99	109	77	85	91	123	74	120	63	105	43	52	36	57	50	41	17	49	44	33	11	22	20	8	27	17	3	45	10	13	5	20	15	20	19	1	4	2	11	9	3	8	1	2	3	2	0	1	0	3	12	0	2	1	1	1	0	0	4	2	0	0	0	1	2	3	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	21090	10683	14136	7742	6067	5518	3693	1626	2920	2659	2211	1921	1329	809	1506	481	773	647	765	528	679	235	235	183	200	173	219	141	198	122	165	85	100	67	112	93	67	45	91	102	64	27	43	29	27	35	36	15	53	18	18	9	27	27	32	42	4	16	7	23	13	2	9	2	7	4	8	5	2	2	5	12	0	2	3	2	2	2	0	3	2	1	0	1	1	2	1	0	0	1	4	0	0	2	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	9543	5304	8873	4533	3590	3351	2130	756	1822	1608	1395	1200	805	443	939	210	411	385	471	326	427	105	107	82	92	95	119	68	127	58	95	48	53	32	52	55	36	23	59	76	39	7	21	18	8	20	17	6	41	6	9	5	11	20	13	22	1	7	3	14	9	0	6	1	3	4	7	2	0	0	4	11	0	2	1	2	1	0	0	3	0	1	0	1	1	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	21056	10693	14526	7839	6055	5417	3822	1650	2902	2661	2303	1894	1367	815	1488	461	776	629	772	563	686	245	239	188	208	172	221	152	210	122	141	92	100	60	112	91	57	59	90	104	51	30	42	34	30	55	30	22	53	15	23	6	26	24	45	44	9	17	8	18	9	7	5	2	1	3	9	4	3	2	3	11	1	2	7	1	4	6	1	3	10	2	0	1	0	1	0	0	1	1	2	0	0	2	0	1	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0
0.03	south26_active	80	9490	5251	9066	4642	3619	3332	2279	772	1817	1664	1491	1174	827	441	946	205	431	367	454	351	440	102	111	83	91	95	115	73	147	56	72	49	53	25	60	53	29	35	58	76	29	11	20	23	12	22	15	13	36	5	12	4	11	18	15	23	7	9	3	10	4	3	3	0	1	2	7	2	0	0	2	10	0	2	6	1	2	2	0	3	8	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	21047	10760	14316	7777	6121	5339	3836	1666	2790	2696	2281	1870	1368	810	1549	447	763	614	823	568	692	241	229	180	207	167	212	132	206	126	134	100	110	54	107	91	50	56	80	99	52	38	40	40	28	60	28	20	23	18	21	9	25	25	69	50	10	15	8	19	6	9	4	5	2	5	9	2	2	3	6	1	1	3	8	3	5	4	2	3	10	2	0	2	0	1	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	1	0	0	0
0.03	south27_active	80	9497	5273	8903	4621	3699	3245	2290	751	1762	1767	1481	1128	812	433	1030	204	427	360	499	336	450	108	104	71	99	85	131	67	141	58	78	56	61	22	58	51	20	35	43	68	30	19	24	25	15	29	11	13	9	6	11	6	12	18	15	18	8	7	4	13	2	3	3	1	1	3	6	2	0	2	5	0	0	2	7	2	2	2	1	3	8	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	21054	10860	14505	7594	6198	5526	3969	1643	2876	2629	2325	1801	1359	813	1580	452	703	614	813	562	663	242	219	173	208	176	208	141	202	120	131	101	117	57	104	83	51	64	79	82	54	40	37	36	24	93	26	19	39	25	15	10	14	17	72	41	11	10	5	15	6	11	3	7	2	8	5	0	1	2	4	1	1	7	8	5	13	4	2	1	12	1	0	3	0	1	3	1	1	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	3	1	0	0	0	0	0	1	0	0	0
0.03	south28_active	80	9543	5293	9125	4479	3723	3350	2443	727	1832	1725	1483	1062	785	420	1019	190	408	348	549	330	425	107	111	64	100	92	120	64	138	58	73	53	73	26	56	44	21	38	44	48	38	18	23	21	11	60	8	13	9	12	9	7	5	11	16	14	10	5	3	12	1	6	2	2	0	5	2	0	0	2	3	0	0	4	7	2	9	2	1	1	10	0	0	2	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	21147	10845	14343	7480	6219	5730	4173	1619	2883	2536	2281	1749	1297	852	1588	449	712	679	820	556	657	262	215	178	205	198	208	149	218	126	122	105	110	57	94	78	50	53	94	77	68	41	38	33	23	66	19	18	43	23	16	11	11	12	52	20	9	10	5	22	8	13	4	5	3	8	5	0	1	2	3	4	2	7	8	6	12	1	2	1	10	0	0	3	0	1	5	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	9601	5265	9103	4408	3758	3533	2586	714	1801	1620	1448	1021	756	442	1021	197	432	388	561	326	458	114	110	72	89	101	122	61	139	64	64	64	73	33	55	42	22	25	60	44	52	20	24	18	12	56	7	11	18	10	10	7	6	6	9	3	7	5	3	14	3	9	2	2	1	5	2	0	0	2	3	2	2	4	7	3	9	1	1	1	10	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	21135	10796	14445	7543	6228	5752	4123	1577	2910	2515	2207	1844	1291	849	1547	459	656	651	836	516	604	255	193	192	190	203	237	158	215	126	139	101	128	70	98	80	54	59	102	111	87	39	43	22	21	72	17	16	43	24	15	10	14	9	22	13	6	10	5	26	10	9	5	4	3	5	5	1	1	1	3	5	3	6	2	4	10	3	1	1	2	0	0	2	1	1	4	1	0	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	9669	5147	9239	4407	3803	3601	2547	681	1793	1577	1399	1102	746	423	913	198	405	363	562	291	386	114	96	79	87	106	131	65	139	62	67	55	79	39	60	41	25	31	62	63	54	20	27	13	10	61	9	8	15	12	8	5	5	6	9	1	4	4	3	16	5	7	2	1	1	4	3	0	0	1	3	4	2	3	1	2	9	2	0	1	2	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	20895	10712	13961	7786	6115	5663	4102	1565	3095	2841	2476	1953	1347	739	1620	478	670	616	814	569	595	200	210	178	204	164	187	166	197	129	156	91	100	79	82	75	62	50	98	100	61	28	40	29	19	86	34	24	67	12	15	10	24	10	29	39	9	18	6	9	11	4	18	4	4	10	1	6	4	2	4	5	2	1	0	3	1	6	2	3	7	0	1	1	0	1	2	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0
0.03	south31_active	80	9379	5216	8696	4714	3687	3519	2505	711	1895	1781	1562	1168	831	362	1096	196	403	381	499	364	341	91	90	76	103	88	108	87	121	71	98	44	57	30	42	35	25	23	64	55	38	12	18	16	8	68	18	10	51	6	10	6	13	4	11	30	5	8	5	5	10	3	8	1	2	7	0	5	2	2	1	3	1	1	0	3	0	5	2	2	7	0	1	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	20984	10738	13971	7701	6098	5749	4166	1531	3054	2855	2339	1925	1355	765	1676	477	654	601	808	559	713	209	202	174	187	175	211	161	173	126	138	90	108	77	85	82	63	50	114	77	64	30	36	33	19	93	40	25	57	15	17	13	32	12	22	34	6	15	6	12	10	6	19	5	8	9	3	5	3	2	6	4	3	1	0	3	3	6	2	2	7	0	8	1	0	1	4	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south32_active	80	9540	5148	8800	4621	3644	3608	2550	694	1862	1793	1415	1106	826	393	1104	209	386	367	489	356	429	93	89	79	92	96	119	85	105	70	76	42	64	31	39	40	28	20	79	33	34	13	13	17	8	71	24	13	48	8	9	8	19	5	12	22	4	5	5	8	8	3	6	2	6	6	1	4	2	0	3	3	2	1	0	3	2	4	2	2	7	0	7	1	0	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	21154	10836	14136	7698	6226	5532	4165	1583	3066	2871	2232	1899	1360	779	1683	453	676	627	822	545	729	224	211	171	164	169	209	172	158	125	109	99	115	74	97	87	72	44	100	65	53	34	44	41	21	84	43	25	56	15	13	14	28	15	20	29	8	12	8	11	9	3	14	3	8	4	2	2	3	4	10	2	4	1	1	2	2	5	2	2	0	0	8	1	0	2	6	0	1	0	0	0	1	1	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south33_active	80	9681	5186	8786	4571	3739	3389	2510	727	1864	1806	1359	1125	805	401	1166	203	391	378	528	346	500	93	99	73	85	90	119	95	96	68	40	38	72	31	45	43	34	21	68	26	26	11	22	23	10	65	26	12	38	7	7	10	21	6	12	22	6	4	5	7	6	1	5	1	5	3	1	2	2	0	6	0	2	1	1	2	2	3	2	2	0	0	7	1	0	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	21358	10834	14220	7579	6257	5650	4156	1604	3043	2882	2171	1890	1380	806	1696	461	669	595	791	572	756	243	227	173	159	172	231	160	167	107	139	117	122	66	111	74	65	52	76	60	64	35	43	44	22	82	39	26	46	18	20	18	27	16	17	18	6	8	8	8	6	4	8	4	7	9	4	4	7	4	13	2	5	1	2	2	3	6	4	1	0	1	11	2	0	2	6	0	1	0	1	0	1	0	0	1	0	0	0	0	2	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south34_active	80	9704	5153	8892	4513	3798	3453	2490	743	1864	1799	1303	1197	836	423	1160	204	392	354	499	351	526	102	100	74	83	87	143	87	101	57	68	50	75	27	57	36	37	23	49	27	39	10	21	24	13	59	26	16	31	6	13	10	18	8	12	8	5	3	3	5	3	2	3	3	5	6	1	3	1	0	11	1	2	1	2	2	2	5	3	0	0	0	10	2	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	21527	10746	14105	7637	6308	5461	4137	1668	2979	2884	2213	1996	1335	777	1637	454	714	615	797	554	636	249	230	169	165	167	225	152	176	105	165	105	135	68	111	69	62	45	86	54	69	32	38	41	25	86	30	28	52	15	15	18	24	19	14	20	7	9	8	6	11	5	6	5	6	7	4	3	7	2	28	11	2	1	3	1	4	8	3	1	3	1	15	2	0	2	3	0	1	0	1	0	0	0	0	1	2	0	0	0	2	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	9709	5210	8760	4582	3895	3225	2502	771	1797	1821	1358	1308	821	408	1097	193	403	354	488	313	448	100	103	71	88	79	136	80	111	59	95	38	82	28	62	35	33	19	59	23	45	8	19	22	15	62	18	19	30	6	11	10	17	12	8	11	5	4	3	1	6	2	2	4	4	4	1	2	1	0	14	1	0	1	3	1	2	5	2	0	3	0	15	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	21535	10667	14165	7480	6322	5511	4178	1697	3067	2823	2262	1998	1332	780	1562	450	720	598	875	540	635	248	220	152	191	151	236	150	193	99	189	96	127	77	106	71	55	48	71	55	71	25	38	24	30	83	22	34	40	15	18	24	26	25	37	28	6	10	4	13	11	8	4	4	9	7	3	2	7	4	37	12	1	1	4	1	3	6	4	1	4	1	10	4	0	1	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	9669	5143	8772	4464	3863	3280	2547	766	1854	1721	1382	1343	830	395	1012	194	411	333	536	302	431	95	103	71	104	72	138	76	124	52	124	42	78	30	58	36	28	21	47	32	40	8	19	12	14	51	10	25	28	4	14	15	20	19	23	18	3	4	0	9	7	3	1	3	5	3	0	1	1	1	24	3	0	1	3	1	0	4	2	0	3	0	10	2	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	21345	10671	13958	7532	6294	5382	4091	1706	3043	2700	2289	1980	1313	776	1577	480	734	602	879	493	679	244	220	164	196	182	224	154	213	102	210	85	126	84	113	72	54	54	72	52	67	28	35	21	38	91	30	32	43	13	13	17	26	22	45	32	8	7	8	17	9	8	2	3	8	9	1	2	2	3	46	12	2	1	2	2	5	3	3	3	4	3	6	4	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	9573	5107	8670	4485	3771	3252	2477	787	1865	1658	1406	1321	792	393	949	219	434	324	513	278	459	95	113	74	100	90	129	77	128	53	146	40	69	31	60	41	33	24	51	29	36	12	18	12	16	59	17	23	22	6	9	9	20	19	33	26	3	4	2	13	6	2	1	2	4	5	0	2	1	2	32	2	0	1	1	2	0	0	2	1	3	0	6	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	21443	10714	13800	7658	6395	5449	4097	1654	3055	2613	2310	1900	1234	801	1732	490	697	630	880	503	703	224	216	166	200	184	221	159	213	100	193	88	129	85	104	79	60	55	93	76	45	31	38	19	33	84	26	23	31	16	13	21	25	23	51	32	6	6	9	20	5	8	3	2	6	8	2	1	7	4	30	13	2	1	2	3	7	1	3	2	7	2	0	4	0	0	1	0	0	2	2	0	0	2	0	1	2	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	9713	5152	8632	4523	3821	3337	2544	768	1872	1640	1429	1228	743	412	1031	235	410	349	534	274	494	90	106	70	104	94	142	75	120	53	128	46	63	35	52	47	32	25	71	35	17	13	19	10	14	39	13	17	14	9	8	12	18	21	39	25	1	4	2	18	3	2	2	1	3	5	2	1	6	3	28	2	0	1	1	3	0	0	2	1	6	0	0	1	0	0	1	0	0	1	1	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	21341	10682	14082	7631	6412	5451	4142	1659	3125	2620	2276	1958	1298	760	1660	486	663	667	834	516	652	217	220	173	212	191	207	160	216	106	190	98	112	71	101	83	52	46	94	86	39	35	41	19	37	83	24	21	28	18	11	22	18	24	27	22	5	5	8	20	7	4	4	1	3	9	2	2	9	3	17	7	2	1	1	2	6	1	1	2	4	2	0	2	2	0	1	0	1	2	2	0	0	2	1	2	1	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	9631	5122	8850	4503	3861	3333	2566	783	1945	1664	1418	1261	785	394	979	229	383	389	519	285	446	86	107	65	103	97	135	72	111	57	119	53	50	30	59	49	25	18	68	35	20	15	20	9	18	42	16	15	9	11	6	12	13	22	25	14	2	4	2	17	5	1	2	1	1	5	2	2	8	2	16	2	0	1	0	2	0	0	1	1	4	0	0	0	1	0	1	0	0	1	1	0	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	21368	10711	14399	7713	6265	5426	4143	1642	3015	2656	2265	1946	1251	779	1657	490	714	701	780	555	637	206	211	147	213	182	192	162	195	118	179	102	136	56	88	85	55	34	82	89	40	28	44	15	27	70	26	21	21	18	10	18	22	22	24	19	5	5	5	21	7	6	5	0	4	9	2	1	8	3	4	5	1	2	1	2	5	0	1	2	5	1	0	2	2	0	4	0	1	2	2	0	0	2	1	3	1	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	9682	5208	9046	4508	3789	3276	2515	758	1854	1675	1417	1212	751	424	1019	230	412	406	437	312	417	84	102	54	111	89	127	72	104	59	113	51	77	29	47	53	21	15	56	39	22	14	23	7	16	32	17	18	8	9	4	11	17	19	21	8	2	3	1	16	5	3	1	0	2	4	2	1	8	2	2	1	0	2	0	2	0	0	1	1	5	0	0	0	1	0	3	0	0	1	1	0	0	2	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
