label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174	Otu175	Otu176	Otu177	Otu178	Otu179	Otu180	Otu181	Otu182	Otu183	Otu184
0.03	north16_active	80	7302	970	1646	970	369	617	196	324	200	261	165	110	94	377	111	140	61	63	77	154	79	47	82	56	33	92	31	41	30	30	37	31	19	34	43	49	29	19	46	14	17	24	16	21	21	6	33	5	17	8	12	6	11	9	28	13	4	6	6	2	10	12	6	4	6	2	3	2	2	4	2	5	2	3	1	1	3	3	0	11	8	3	2	4	2	0	10	2	0	1	4	1	1	0	1	0	0	1	1	0	3	0	3	0	0	2	0	2	3	0	1	0	1	1	1	0	0	1	1	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	11244	2005	2559	1612	755	1004	467	548	375	410	323	221	216	528	209	271	157	123	172	208	155	91	130	94	76	180	58	78	66	68	60	56	37	47	78	67	51	37	47	22	27	22	22	30	50	13	41	15	22	9	18	11	26	33	29	19	6	29	7	5	9	11	9	5	10	4	4	5	5	6	6	8	3	6	7	6	5	9	8	19	10	3	3	6	3	2	17	4	1	1	4	1	2	0	1	0	0	1	2	0	3	0	6	0	0	3	0	1	1	1	1	1	2	1	1	1	0	1	0	0	2	1	0	0	1	0	1	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	7438	951	1644	996	384	625	208	289	195	245	184	96	105	343	109	165	66	61	86	151	85	50	72	57	33	112	31	48	36	36	32	27	21	30	46	42	32	23	41	13	16	13	15	23	27	9	27	6	14	5	11	5	18	22	24	12	4	12	3	2	6	6	6	2	6	1	2	2	2	4	6	4	3	5	1	3	3	5	3	13	10	1	2	4	1	0	12	2	0	1	3	1	0	0	1	0	0	0	1	0	3	0	3	0	0	2	0	0	1	1	1	0	1	1	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	11432	2000	2415	1616	742	1040	493	527	362	430	328	210	207	476	197	251	162	122	173	216	145	80	135	98	65	163	70	84	74	56	59	54	50	42	68	61	58	47	49	18	31	27	18	32	57	14	35	16	15	11	18	8	25	32	18	19	10	28	9	7	10	9	9	5	7	3	4	8	6	5	4	8	7	8	7	8	10	10	7	12	4	3	5	16	9	2	9	4	2	1	5	2	1	1	0	0	0	0	2	0	2	0	1	1	0	3	0	2	1	1	1	0	3	0	1	1	0	0	0	0	2	0	0	0	0	0	1	0	2	0	1	2	0	0	3	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	7647	965	1540	999	378	681	218	288	178	258	183	101	97	295	96	158	75	60	94	141	81	41	71	58	22	97	35	51	43	29	32	27	21	26	39	37	38	30	35	8	16	16	10	21	41	9	25	7	9	6	12	4	18	20	14	14	4	20	4	2	7	4	5	2	3	1	2	3	3	4	4	6	4	5	1	3	6	4	3	7	3	2	4	14	7	1	4	2	2	1	3	1	0	1	0	0	0	0	1	0	1	0	1	1	0	1	0	1	1	1	1	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	11241	2022	2371	1585	734	1056	476	524	380	445	325	209	188	469	216	265	155	124	176	220	131	94	146	96	57	183	73	82	61	50	64	54	53	38	72	52	49	45	45	13	37	40	17	34	59	25	32	14	12	11	18	13	22	36	18	17	13	30	10	7	17	10	6	3	4	3	9	10	5	4	6	5	9	5	4	7	8	8	9	10	4	3	4	13	8	3	6	2	4	0	6	5	1	1	0	2	1	0	2	1	2	0	1	1	0	2	0	2	1	1	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	2	1	0	3	0	0	0	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	7470	992	1520	956	386	691	205	284	195	277	171	94	89	291	94	171	79	59	95	136	72	45	77	57	17	122	36	55	31	26	40	24	22	17	43	23	29	26	28	6	17	25	8	15	42	14	20	7	6	3	12	5	14	28	11	10	6	21	3	1	12	4	3	1	1	1	3	4	2	1	6	4	6	3	2	3	5	3	4	5	3	1	3	12	6	1	4	1	2	0	4	2	0	1	0	0	0	0	1	0	0	0	1	1	0	1	0	1	1	1	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	11404	2018	2277	1582	737	1054	483	523	376	449	302	199	187	425	214	265	149	128	184	211	122	85	162	108	54	193	63	75	53	43	74	66	51	44	66	46	49	44	47	24	33	55	22	34	80	28	32	13	12	12	21	12	10	40	16	18	15	23	13	8	17	9	6	5	2	2	8	8	4	6	4	6	7	3	10	9	8	8	2	6	9	3	5	14	7	4	11	1	6	0	9	4	3	1	2	3	1	0	1	1	2	0	1	2	0	1	0	2	2	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	2	0	1	0	1	1	1	0	2	0	0	0	2	1	1	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	7509	996	1422	951	372	693	226	294	186	280	151	90	80	274	96	161	78	60	104	123	68	44	88	65	17	132	32	48	24	22	50	31	22	23	44	23	31	22	30	14	18	39	13	15	58	15	20	7	4	3	11	6	6	32	8	10	8	15	6	1	12	3	4	2	0	1	2	4	2	2	2	6	4	1	6	4	5	3	1	5	2	1	4	13	6	2	8	1	4	0	8	1	2	1	0	1	0	0	1	0	0	0	1	1	0	0	0	2	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	0	2	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	4654	5381	1287	881	1421	706	505	775	313	483	457	635	504	197	392	210	362	374	121	164	140	90	101	64	154	115	63	58	67	80	48	42	79	32	31	99	39	26	30	48	41	63	45	28	24	36	38	19	20	12	16	24	14	9	34	10	16	12	6	7	6	6	6	10	6	5	7	20	14	7	4	8	6	12	6	14	7	4	5	6	6	2	5	5	1	5	2	0	5	2	0	5	7	7	7	1	2	4	4	0	1	2	2	5	0	0	1	0	0	2	1	1	0	4	4	1	0	0	0	0	0	1	1	0	1	2	1	1	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0
0.03	south21_active	80	2348	3585	606	411	874	371	245	502	147	277	294	384	315	102	255	127	222	242	68	92	84	49	48	31	94	79	34	30	33	57	25	21	35	17	15	62	24	11	21	27	29	38	30	16	10	26	22	7	9	7	13	15	9	7	24	6	8	5	1	5	2	2	2	4	2	2	3	10	9	4	4	4	4	10	3	11	2	2	4	5	2	1	2	1	0	4	1	0	3	2	0	1	6	5	2	1	1	4	3	0	0	2	0	5	0	0	0	0	0	1	1	1	0	4	3	0	0	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	4597	5370	1283	904	1351	739	509	813	319	517	451	621	549	186	359	235	351	366	116	156	138	79	93	56	136	102	57	61	64	75	55	39	66	33	43	89	37	21	41	45	32	59	51	32	22	34	43	18	17	10	13	29	11	10	33	14	15	4	6	7	7	6	9	11	5	6	11	24	15	5	6	9	6	11	9	11	6	5	5	10	8	4	4	4	3	4	3	0	6	2	0	4	1	6	6	0	3	2	1	0	1	2	2	3	0	0	1	1	0	2	1	1	1	4	4	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	3	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south22_active	80	2346	3669	606	425	817	387	257	524	149	289	285	394	340	102	235	129	219	262	60	96	78	48	47	26	75	57	29	31	35	48	30	21	34	16	24	56	17	7	26	23	22	30	38	20	8	26	27	7	6	4	9	22	4	7	24	8	8	2	2	6	4	3	4	4	2	2	4	15	11	2	5	5	4	5	6	9	1	4	3	7	2	1	1	0	1	3	2	0	3	2	0	1	0	4	1	0	1	2	1	0	0	2	0	3	0	0	0	0	0	1	1	1	1	4	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	4523	5275	1277	877	1378	735	545	783	333	499	454	598	532	177	366	253	317	339	111	169	135	78	88	56	154	121	56	59	62	72	56	44	63	38	47	91	54	21	44	43	36	47	47	37	16	28	46	18	17	13	12	31	13	11	28	16	13	7	8	9	10	8	8	14	3	8	10	28	11	6	4	6	8	12	7	5	8	3	7	12	8	3	4	4	2	3	5	0	4	4	1	3	3	3	5	1	6	7	0	1	2	1	1	1	0	0	1	1	0	4	1	1	1	7	4	1	0	0	0	3	0	0	0	0	1	0	2	1	1	1	0	0	0	0	0	1	0	0	0	4	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	2311	3611	608	423	868	378	284	502	163	276	273	406	322	95	243	144	180	251	59	105	74	45	47	26	80	63	27	27	24	49	30	19	39	17	26	63	29	8	26	30	24	18	32	28	5	23	32	10	9	8	9	24	6	5	19	10	5	6	4	7	5	3	5	5	1	5	4	16	6	3	3	4	6	6	5	4	4	3	3	8	3	0	2	1	1	0	3	0	1	4	0	1	1	3	0	1	4	3	0	1	1	1	0	1	0	0	0	0	0	3	1	1	1	7	3	0	0	0	0	3	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	4501	5445	1263	935	1429	729	557	782	336	541	453	626	546	171	365	237	320	346	116	177	147	66	94	60	139	124	44	59	55	62	57	48	57	40	53	94	60	22	45	33	33	33	45	32	18	20	43	13	16	15	25	43	12	13	29	16	12	8	6	9	7	12	8	11	4	10	11	18	9	5	3	7	6	12	6	7	4	6	6	12	6	3	2	6	6	12	5	0	5	2	1	2	2	1	2	1	4	6	0	1	1	0	0	1	0	0	1	1	0	3	0	0	1	8	0	0	0	0	0	4	0	0	0	0	1	0	2	1	1	0	0	0	0	0	0	1	0	0	0	4	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	2256	3734	585	442	902	393	298	500	162	311	268	437	328	83	255	136	195	252	56	104	82	36	53	25	81	66	18	27	22	34	31	17	41	15	33	59	31	8	27	22	17	14	29	23	6	15	30	6	8	7	15	36	6	6	18	9	4	8	4	7	4	6	4	4	2	8	5	11	7	2	2	6	6	5	5	6	3	4	2	4	2	0	1	2	4	9	3	0	2	2	0	0	1	1	2	1	3	1	0	1	1	0	0	1	0	0	0	0	0	3	0	0	1	8	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	4523	5412	1259	920	1398	716	556	788	331	524	448	636	524	167	368	209	341	363	119	178	155	79	98	72	135	124	46	49	50	54	53	50	59	42	50	96	61	23	40	36	43	26	32	31	21	28	45	14	16	10	27	34	13	14	26	15	10	15	4	8	9	15	6	10	5	7	10	17	6	2	2	6	6	7	9	6	4	4	6	10	11	2	3	4	4	11	6	2	2	2	1	0	2	2	3	2	4	9	1	1	3	0	0	3	0	0	0	0	0	2	0	0	0	6	1	0	0	1	0	4	0	0	0	0	1	0	3	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south25_active	80	2260	3654	606	433	898	377	296	504	151	314	261	463	335	84	249	123	226	259	59	108	92	42	54	32	82	66	20	18	20	29	30	18	39	15	35	58	35	10	25	23	26	10	24	24	7	15	32	9	8	5	18	25	6	8	17	7	2	10	2	6	4	6	4	5	3	7	4	10	3	1	2	4	4	4	4	5	3	2	3	4	5	0	2	2	3	9	3	0	1	2	0	0	1	2	3	2	4	4	0	1	2	0	0	2	0	0	0	0	0	2	0	0	0	6	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south26_all	80	4608	5417	1288	956	1373	714	526	832	348	522	427	682	533	184	355	178	357	351	121	181	156	71	113	72	129	121	44	52	51	74	51	51	69	31	45	94	50	22	33	29	56	30	37	32	18	32	39	18	19	9	32	36	13	11	21	16	10	15	6	7	11	13	4	10	4	9	7	12	5	1	1	6	6	12	10	10	1	3	5	8	7	0	4	4	13	10	3	2	1	2	2	1	1	4	3	2	2	5	5	0	2	0	1	6	0	1	1	1	0	1	0	0	0	6	2	0	1	1	0	1	0	0	0	0	1	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south26_active	80	2293	3615	628	452	824	378	283	551	159	320	255	455	324	87	240	105	247	250	61	114	94	34	54	34	95	70	23	16	23	43	23	18	48	12	32	60	28	8	22	13	32	21	22	22	7	17	24	11	6	3	22	27	9	8	9	8	2	8	3	3	5	7	0	6	3	6	3	8	4	0	1	4	4	7	2	9	1	1	3	3	3	0	3	1	10	9	1	0	1	2	1	0	1	3	3	2	1	4	3	0	1	0	1	2	0	0	1	1	0	1	0	0	0	6	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south27_all	80	4616	5328	1297	951	1361	698	524	831	319	516	465	674	516	179	337	185	376	360	129	181	159	85	121	69	134	107	50	49	51	79	53	43	70	29	44	78	55	25	29	36	55	37	45	34	16	36	35	21	18	8	21	25	18	11	20	14	8	20	7	8	12	14	6	10	5	12	5	12	8	3	3	3	3	12	8	12	1	2	5	5	9	0	5	2	14	1	1	3	4	0	2	1	0	4	5	2	3	4	5	1	2	0	2	5	0	1	1	1	0	1	0	0	0	2	2	1	2	1	1	1	0	0	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south27_active	80	2340	3486	618	464	812	351	289	553	141	316	294	457	321	86	224	110	251	258	76	112	96	42	62	38	94	60	31	17	28	45	22	20	51	13	31	52	33	13	16	13	34	30	31	22	7	20	25	13	6	4	16	14	12	8	12	7	2	12	4	3	5	7	1	5	2	6	3	9	6	1	2	0	1	7	1	9	0	0	2	2	3	0	3	0	10	0	0	0	4	0	1	0	0	3	5	2	2	4	3	0	1	0	1	1	0	0	1	1	0	1	0	0	0	2	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south28_all	80	4677	5376	1310	959	1373	692	514	780	319	521	438	728	523	167	330	192	341	358	124	185	156	89	110	60	152	110	63	56	56	85	68	35	79	32	42	79	54	30	21	33	56	57	56	32	13	32	33	17	22	10	23	23	25	15	21	11	10	13	10	8	11	9	8	10	5	13	2	13	6	3	4	5	2	18	6	13	3	3	6	3	8	2	5	4	11	1	3	2	3	1	2	1	0	3	2	2	2	4	5	1	2	0	2	3	1	1	1	1	0	1	0	0	0	2	2	1	2	2	2	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	2	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south28_active	80	2399	3507	636	469	815	340	270	525	140	309	269	495	342	71	212	109	209	254	73	123	93	44	62	32	106	63	33	23	25	50	33	18	53	18	32	56	33	15	11	12	33	40	31	18	7	21	24	9	7	6	18	9	17	10	10	6	3	10	8	2	5	6	2	6	2	7	1	7	5	1	2	2	1	12	2	9	1	0	2	2	3	0	2	1	7	0	1	0	3	1	1	0	0	2	2	2	1	4	3	0	1	0	1	0	0	0	1	1	0	1	0	0	0	2	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	4636	5484	1261	999	1409	684	547	752	315	531	474	694	526	159	354	219	354	369	138	182	157	89	101	46	162	114	70	54	57	77	66	26	71	39	47	104	49	30	29	28	37	67	49	24	10	32	30	14	21	15	24	24	19	13	27	10	12	14	9	7	6	16	9	11	8	12	5	12	6	3	4	5	1	12	5	6	3	4	4	3	8	2	4	5	5	3	4	1	4	2	4	2	4	1	2	2	5	0	9	1	3	0	2	9	1	0	0	1	0	1	0	0	0	4	1	1	1	1	2	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	2	1	0	2	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south29_active	80	2355	3592	627	475	841	338	292	476	138	316	291	493	344	64	216	119	218	262	89	120	99	47	62	23	102	69	38	25	29	48	30	13	45	20	34	63	20	18	16	8	20	44	33	12	6	19	20	8	9	10	17	8	11	8	18	6	5	10	7	3	3	13	4	6	4	8	3	6	5	1	2	2	0	8	3	3	1	1	1	2	2	0	1	2	1	2	2	0	3	1	3	0	4	1	2	2	4	0	6	0	1	0	1	9	0	0	0	1	0	1	0	0	0	4	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	4555	5332	1253	966	1396	671	538	720	337	536	471	718	515	174	347	231	340	335	133	158	153	86	92	54	163	108	72	58	61	91	61	26	88	33	39	104	54	33	29	23	35	60	44	26	10	30	41	11	22	22	19	19	19	14	33	14	17	10	12	8	2	16	8	12	15	11	8	9	5	3	4	6	2	9	5	6	3	4	7	8	6	4	3	4	3	3	5	2	6	4	3	3	7	1	2	2	4	0	8	0	3	1	0	9	1	0	0	1	0	0	2	0	0	4	1	0	3	1	1	0	1	0	1	1	3	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	2	1	1	2	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south30_active	80	2328	3507	610	454	817	346	276	446	149	332	295	512	342	72	211	127	229	232	75	93	92	44	56	23	114	62	37	27	28	54	37	13	47	19	27	53	24	20	16	11	20	37	24	13	8	15	26	6	12	14	14	10	11	11	18	10	11	6	9	5	1	14	4	7	12	9	5	4	5	1	3	2	0	8	4	3	2	1	2	2	2	0	0	2	1	2	2	1	4	3	2	2	6	1	1	2	3	0	6	0	1	0	0	9	0	0	0	0	0	0	2	0	0	4	1	0	2	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	4675	5613	1332	934	1411	686	539	868	312	457	537	713	512	190	383	195	329	359	119	187	161	69	109	60	134	105	62	47	51	83	63	25	96	34	49	87	43	24	27	27	29	39	38	28	20	33	47	26	16	11	31	24	16	14	26	8	16	10	14	3	4	5	7	6	10	6	5	11	4	3	15	6	4	10	0	6	3	1	2	6	2	4	1	1	9	6	2	3	3	2	2	4	7	2	4	4	3	1	5	3	1	1	4	0	1	3	1	0	1	1	0	2	2	8	1	3	2	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	1	0	0	2	1	0	0	1	3	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	2421	3714	631	456	888	377	287	555	137	257	352	482	333	93	229	121	205	244	58	108	92	29	68	29	83	68	30	20	25	53	36	11	55	18	26	63	19	15	9	13	22	24	20	21	6	24	33	13	7	7	16	22	10	9	18	6	9	8	8	1	2	4	5	5	4	4	2	7	4	1	10	4	2	6	0	4	1	1	2	3	1	4	1	0	6	5	1	0	3	2	0	1	4	1	3	3	0	1	3	2	0	1	1	0	1	2	0	0	1	1	0	1	0	7	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	4724	5442	1286	907	1438	681	540	868	304	435	490	717	483	187	368	201	404	346	138	183	136	70	101	59	127	101	59	52	44	93	55	37	94	38	43	112	40	26	30	25	37	43	37	35	25	34	44	25	19	9	32	27	17	22	19	6	15	8	16	4	6	12	7	3	12	12	6	13	10	5	6	4	5	11	4	2	4	2	1	5	2	3	1	1	9	9	1	4	2	3	2	3	8	2	4	2	4	2	8	3	1	1	4	0	2	2	0	0	1	1	0	2	1	8	1	3	0	0	0	0	0	0	0	0	0	1	0	3	2	0	0	0	0	1	0	0	2	1	0	0	1	3	1	0	0	0	0	0	1	1	0	0	0	1	1	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	2426	3540	615	429	906	348	286	543	126	239	302	484	308	99	241	122	270	219	72	111	75	32	64	24	75	63	25	20	18	54	32	16	62	16	26	81	18	14	12	11	23	30	18	24	6	27	30	10	9	7	18	21	8	13	11	4	8	5	9	2	2	7	4	3	6	10	3	7	8	3	2	2	2	5	0	1	2	1	1	2	2	3	1	0	7	9	1	0	1	3	0	0	5	1	3	1	0	1	5	2	0	1	0	0	2	1	0	0	1	1	0	2	0	7	1	0	0	0	0	0	0	0	0	0	0	1	0	2	2	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	4699	5459	1278	895	1385	688	539	892	334	471	475	746	490	177	382	205	373	308	135	177	146	86	103	69	119	103	55	53	50	74	54	33	92	43	38	103	44	33	28	26	36	35	44	33	22	27	37	31	19	10	38	19	12	25	22	6	11	12	12	6	5	16	7	3	12	10	6	13	7	4	6	5	8	9	7	1	6	3	1	6	1	6	1	3	10	10	1	3	1	3	2	1	3	2	1	1	2	2	8	3	2	2	3	2	3	2	0	0	1	2	0	2	2	8	1	3	0	0	0	0	0	0	0	0	0	0	0	1	3	1	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	2	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
