label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174	Otu175	Otu176	Otu177	Otu178
0.03	north17_all	80	4577	2718	1517	1281	2123	642	605	386	1267	289	642	293	250	170	179	177	125	582	116	126	105	113	108	271	286	93	84	69	51	98	47	50	51	33	41	38	30	27	28	54	23	17	23	45	19	19	27	16	59	57	23	38	12	14	47	54	17	52	7	10	52	14	11	5	13	4	8	26	6	17	3	7	2	5	2	7	6	2	3	11	8	4	2	21	2	0	5	1	1	3	1	3	5	3	0	0	2	7	3	2	6	2	2	2	0	2	1	2	4	0	3	1	1	1	1	0	0	1	0	1	0	0	1	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	4	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north17_active	80	2289	1738	855	870	1880	168	335	107	1133	138	528	154	124	47	61	99	36	543	30	42	28	62	65	251	265	53	63	41	22	78	15	28	16	8	24	22	12	8	15	46	6	2	17	32	10	8	19	7	56	54	17	30	2	6	42	51	8	49	3	2	49	13	7	1	11	2	4	23	1	15	3	2	2	2	2	1	6	0	2	8	6	3	2	21	0	0	1	1	0	2	0	2	5	0	0	0	1	5	3	2	5	0	1	1	0	1	0	2	3	0	2	1	1	1	0	0	0	1	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	4674	2767	1518	1271	2203	630	599	375	1391	283	673	272	253	182	175	171	122	584	125	124	102	115	114	288	300	91	98	60	43	119	54	43	40	33	45	37	37	33	33	62	16	26	24	45	19	14	33	19	66	22	29	38	10	13	50	57	25	50	9	9	57	21	7	7	9	4	8	14	7	15	1	10	4	2	6	4	4	1	2	12	3	2	0	29	2	1	6	1	0	3	1	1	5	1	5	1	1	6	1	1	1	1	2	2	1	2	2	0	4	0	2	1	1	1	1	0	1	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
0.03	north18_active	80	2339	1792	878	891	1950	183	347	114	1267	140	561	144	117	52	62	95	41	541	40	43	27	65	70	268	277	61	71	30	18	95	22	23	13	8	28	21	14	10	17	52	3	3	19	31	10	7	27	11	61	22	22	30	1	5	46	53	15	45	5	2	54	19	5	1	8	2	4	12	1	13	1	4	3	1	5	0	4	0	1	9	0	2	0	28	0	1	2	1	0	2	0	0	5	0	5	0	1	5	1	1	0	0	1	1	0	1	1	0	3	0	1	1	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north19_all	80	4716	2778	1533	1258	2078	623	571	379	1327	294	659	284	239	181	180	171	119	651	115	115	108	114	113	299	266	89	93	59	49	132	59	51	38	31	49	41	42	28	34	74	17	27	33	54	18	15	30	21	71	48	27	37	11	17	50	71	22	23	6	9	67	23	7	4	7	9	13	15	3	12	0	10	4	1	8	2	4	3	3	6	4	2	1	24	0	2	5	3	0	1	0	0	3	1	5	1	3	5	1	1	3	0	2	0	1	1	1	0	2	0	0	3	2	1	1	0	1	1	0	0	0	1	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
0.03	north19_active	80	2394	1782	882	867	1837	186	329	116	1215	147	562	163	110	47	60	99	39	612	37	38	27	66	70	275	240	64	64	37	24	107	23	31	12	9	29	25	22	10	18	62	5	3	27	42	9	6	25	13	65	48	21	30	2	8	46	70	17	20	5	3	65	21	5	0	7	7	8	12	1	7	0	5	2	1	6	0	4	0	1	4	1	2	0	23	0	2	2	3	0	1	0	0	2	0	5	0	1	4	1	1	2	0	1	0	0	0	1	0	1	0	0	3	1	1	0	0	1	0	0	0	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north20_all	80	4720	2711	1535	1278	2099	602	601	391	1275	308	643	272	224	176	185	173	119	655	111	100	94	113	98	263	284	94	94	63	50	134	53	54	34	33	45	45	41	33	33	65	22	29	42	46	16	19	35	22	61	72	25	32	13	16	53	85	25	25	5	7	58	22	7	2	8	8	10	31	6	12	3	8	4	2	9	2	2	4	5	5	4	3	3	13	1	8	3	4	0	0	1	3	4	1	9	2	2	5	0	1	3	0	0	1	2	1	1	0	0	0	0	4	1	1	1	0	1	2	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north20_active	80	2417	1720	850	874	1843	185	387	118	1175	158	539	162	106	51	70	99	39	614	34	32	26	71	60	241	258	73	68	36	25	108	26	34	12	12	30	30	27	7	16	49	4	3	31	35	8	8	28	12	53	71	20	27	5	7	50	83	17	21	4	2	57	20	4	0	7	6	7	27	1	7	0	5	2	2	6	1	2	0	2	4	3	2	1	11	0	6	3	4	0	0	0	3	3	0	9	0	0	4	0	1	3	0	0	1	1	0	1	0	0	0	0	4	0	1	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south21_all	80	4234	2006	3465	926	772	1994	1040	408	328	671	252	550	216	172	173	153	149	125	136	100	99	130	97	85	66	79	56	62	73	58	53	66	41	55	26	37	49	85	51	68	22	29	39	21	24	20	18	15	22	35	18	20	6	8	12	6	5	12	11	9	9	6	7	5	7	11	5	7	7	8	6	3	4	3	5	3	5	3	1	3	3	4	2	1	6	1	2	2	2	1	1	3	3	1	1	2	1	1	3	1	3	0	1	0	3	0	1	1	0	0	1	2	0	1	0	0	1	2	1	0	0	1	1	2	1	0	0	1	0	0	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	1432	537	2971	221	351	1776	856	138	110	575	60	487	112	47	29	45	32	41	87	20	57	88	37	53	15	42	17	37	35	15	11	53	25	39	6	5	32	78	38	59	13	16	32	10	16	4	6	10	15	25	10	7	2	2	6	2	2	5	9	5	6	3	0	3	4	3	3	1	3	6	1	2	2	2	5	0	5	3	1	2	0	0	2	1	6	1	2	1	1	0	1	0	1	1	0	1	0	0	0	1	3	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	4237	1983	3996	927	820	2265	1106	396	342	787	272	621	210	177	173	144	134	116	150	93	98	134	92	92	84	69	55	82	67	47	53	88	44	54	30	29	50	133	44	63	21	23	42	26	22	21	16	20	31	39	17	15	6	8	14	7	6	13	15	9	7	7	10	10	5	8	5	7	5	6	6	4	3	5	9	4	4	3	1	3	2	5	5	3	0	1	2	6	0	1	1	4	3	1	2	1	1	1	4	0	2	0	2	0	3	0	2	1	0	0	0	1	0	1	0	0	1	1	1	1	0	1	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	1545	571	3506	259	391	2063	932	139	113	692	59	559	117	54	34	49	33	40	92	16	53	94	28	58	19	32	16	58	35	11	16	72	28	37	7	3	34	125	30	60	14	11	34	15	14	6	6	12	21	32	11	6	2	3	7	2	3	6	9	5	4	1	3	8	2	1	3	3	1	5	2	3	1	2	9	1	4	3	1	2	0	0	5	1	0	1	2	3	0	0	1	1	1	1	0	0	0	0	2	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	4283	1981	4641	911	845	2374	1324	387	344	885	255	686	222	193	165	144	142	136	134	105	99	138	85	102	88	54	51	88	65	41	48	95	54	59	40	25	51	114	39	60	23	22	40	27	34	19	16	18	29	47	22	12	10	12	18	10	12	17	17	12	6	6	8	10	8	5	5	5	2	7	6	4	4	8	6	3	10	3	2	1	2	5	4	5	3	3	2	7	1	0	2	4	1	0	2	1	1	1	4	1	0	0	2	0	2	2	1	1	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	2	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	1679	611	4195	259	418	2192	1149	147	124	791	56	622	130	59	37	41	42	48	83	17	53	101	24	71	22	18	16	60	34	11	16	79	33	42	7	2	38	106	30	56	15	11	35	15	28	6	7	11	18	38	13	6	3	4	9	3	9	10	11	8	4	1	3	8	3	0	2	2	0	6	3	3	0	3	6	2	9	3	2	0	1	1	4	3	3	2	2	3	0	0	2	1	1	0	0	0	0	0	2	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	4294	1969	5007	872	827	2692	1404	400	366	990	253	788	248	182	169	137	140	142	134	98	100	149	81	113	77	62	60	104	66	42	38	106	58	59	40	26	56	126	39	75	26	28	37	30	33	14	15	18	39	44	22	11	16	14	15	9	13	11	14	13	5	6	9	15	9	5	6	7	4	4	4	5	6	9	8	2	6	2	3	0	3	4	4	5	4	4	0	10	1	1	1	3	0	10	3	0	3	1	4	1	3	0	1	1	5	2	2	1	0	1	2	1	0	0	1	0	0	0	0	3	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	1732	618	4559	273	425	2517	1235	147	150	898	47	719	146	61	38	38	48	55	81	21	61	112	24	80	17	27	16	80	32	7	16	83	34	45	7	3	47	118	26	69	18	13	30	17	27	5	8	12	29	37	16	6	4	5	10	3	10	7	7	8	1	1	5	12	4	2	3	2	1	3	2	2	3	4	7	2	5	1	2	0	2	1	4	3	3	3	0	6	0	0	1	1	0	10	0	0	2	1	3	1	2	0	0	0	4	1	0	0	0	0	1	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	4262	1958	5016	913	854	2694	1378	413	378	959	235	743	263	167	170	136	130	154	125	113	97	148	66	120	64	70	65	104	61	50	36	121	50	48	43	35	65	140	48	77	29	29	43	34	37	13	21	26	31	42	26	13	14	13	13	11	14	12	13	12	8	7	6	16	13	9	9	7	7	9	3	6	7	7	3	2	10	1	4	1	3	5	4	5	5	3	0	8	2	1	1	2	0	10	3	0	3	1	3	1	4	0	1	2	5	2	1	1	0	1	2	1	1	0	1	2	0	0	0	4	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	1656	603	4581	251	429	2512	1200	140	159	857	39	661	156	57	37	41	50	61	76	27	59	112	20	84	14	35	16	72	30	12	14	97	29	39	10	3	57	130	38	71	18	14	37	20	28	7	9	19	25	36	18	6	4	4	8	5	11	9	9	7	2	1	4	13	6	4	7	1	2	7	1	2	3	3	2	1	9	0	2	1	2	3	3	4	4	2	0	5	0	0	1	0	0	10	0	0	2	1	1	1	2	0	0	0	5	1	0	0	0	0	1	1	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	4216	2001	4693	958	838	2582	1217	418	385	940	230	713	263	174	189	142	131	153	134	120	88	138	77	122	54	76	80	107	60	53	37	110	49	45	33	43	61	103	44	94	31	31	42	40	35	15	20	24	24	29	22	14	15	10	10	8	13	7	10	7	8	5	6	14	14	9	8	7	10	8	2	7	6	2	2	6	20	3	4	2	3	3	4	4	4	2	0	5	2	3	1	1	1	11	2	0	3	1	2	0	4	0	0	2	5	2	2	1	0	1	2	1	1	0	1	2	0	1	0	3	3	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	1579	591	4224	264	401	2393	1035	147	161	829	41	621	147	51	40	45	48	56	74	26	50	108	22	73	8	40	20	74	34	15	13	85	29	37	5	6	54	98	32	86	20	13	38	19	24	8	7	17	19	25	15	7	4	3	6	4	10	4	7	3	1	1	4	12	7	4	7	1	3	7	0	3	3	2	1	2	19	0	1	2	2	2	3	3	2	2	0	3	1	2	0	0	1	10	0	0	2	1	1	0	2	0	0	0	5	1	1	0	0	0	1	1	0	0	0	1	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	4140	1978	4485	965	809	2446	1163	419	401	884	243	737	263	178	176	148	137	135	152	120	88	167	71	117	55	70	78	102	59	48	36	99	49	42	38	39	69	114	35	98	42	28	32	40	40	18	20	33	17	28	27	15	10	8	10	9	15	8	10	5	14	3	8	11	12	6	13	3	10	7	2	6	4	2	1	7	16	3	4	3	1	4	4	3	5	2	0	6	3	4	2	1	1	2	1	1	2	0	1	0	5	0	0	2	7	0	1	1	0	1	1	1	1	0	0	3	0	1	0	4	3	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	1515	543	4007	249	375	2245	966	156	157	779	49	637	140	49	37	54	42	48	77	31	45	136	22	72	5	34	18	72	33	15	9	74	24	31	6	4	61	109	26	88	31	14	30	19	30	7	5	23	11	22	19	8	3	2	6	4	13	4	8	1	1	0	6	9	6	3	11	1	3	6	0	4	2	2	1	2	16	0	1	2	0	2	3	2	3	1	0	6	1	3	1	0	1	1	0	1	1	0	0	0	3	0	0	0	7	0	1	0	0	0	1	1	0	0	0	2	0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	4337	2024	4469	967	775	2393	1149	455	382	885	254	773	241	190	151	142	138	131	133	120	93	188	71	116	64	70	67	93	59	42	36	74	51	56	41	35	48	109	25	78	41	26	32	34	46	15	16	38	23	23	27	13	12	4	13	6	21	9	15	5	14	2	7	13	9	9	11	2	8	7	1	3	3	1	5	8	16	4	1	4	0	3	4	3	12	5	0	4	2	8	2	3	1	1	0	2	2	1	0	0	4	0	0	2	2	1	1	2	0	1	0	0	1	1	1	1	0	1	2	1	2	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	1637	568	4014	265	374	2189	953	190	147	779	51	680	124	51	35	47	45	41	67	25	42	152	26	70	6	36	18	67	31	9	14	48	25	41	7	6	38	105	15	68	30	15	29	18	39	6	4	30	17	16	21	8	4	1	9	2	17	4	14	2	2	2	6	8	4	8	9	0	1	7	1	2	1	1	3	3	16	0	0	2	0	1	3	1	11	2	0	3	1	8	1	1	1	0	0	1	1	0	0	0	3	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	4331	1996	4592	931	793	2381	1260	471	396	850	253	837	246	189	165	146	148	136	152	104	94	187	67	109	68	69	63	100	57	44	41	86	61	60	36	28	56	99	28	86	37	27	29	32	59	19	17	39	28	32	30	8	12	7	18	8	24	10	8	6	11	6	9	13	7	7	14	2	6	4	3	3	5	1	10	5	10	5	0	2	3	3	3	1	11	4	0	10	1	9	3	3	1	2	0	3	1	2	1	0	4	1	0	1	2	1	0	2	2	2	0	0	1	2	1	1	0	0	2	1	2	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	1646	603	4172	272	388	2186	1044	204	158	752	55	738	132	47	41	48	48	38	87	22	45	151	26	75	11	37	16	72	25	13	15	65	30	41	10	7	44	93	15	76	27	19	26	25	50	7	3	31	22	25	23	3	4	3	12	4	19	4	8	3	1	6	5	7	5	7	13	0	1	4	3	1	3	1	7	3	10	2	0	0	1	1	2	0	11	1	0	9	0	9	1	1	1	1	0	2	1	0	1	0	3	1	0	0	2	0	0	0	2	0	0	0	0	0	0	1	0	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	4351	2005	4781	931	805	2473	1268	447	369	952	267	812	238	174	160	140	147	137	153	114	102	153	69	110	63	70	56	105	49	47	43	85	50	64	35	28	64	104	36	110	46	28	26	32	46	16	16	40	26	30	23	11	10	10	15	5	21	9	9	8	6	10	8	13	7	8	15	2	6	3	4	3	6	3	14	6	12	6	1	2	3	2	5	3	15	4	2	10	2	6	3	3	2	6	1	3	1	3	1	0	0	1	0	1	2	1	1	2	2	2	0	0	1	2	1	0	0	0	3	0	1	1	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	1666	620	4390	270	412	2283	1080	186	155	853	51	722	147	42	43	51	45	50	98	27	51	114	23	81	14	37	15	78	20	14	16	70	29	48	11	6	53	94	20	98	38	18	23	27	37	6	5	32	20	28	16	3	3	3	11	4	14	4	9	5	3	9	4	8	7	7	11	0	1	3	3	0	3	2	10	4	11	3	1	1	1	1	4	1	15	1	0	9	1	6	0	1	2	4	0	2	1	0	1	0	0	1	0	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	4207	1950	4465	920	822	2284	1180	359	378	811	231	708	235	173	166	158	158	176	152	115	118	224	81	113	62	87	55	81	58	56	38	91	54	46	38	42	52	113	45	51	34	25	38	33	42	19	16	21	27	32	13	17	7	14	7	18	14	5	21	21	8	8	8	19	5	5	2	0	7	11	3	4	6	4	8	6	6	9	5	5	1	1	2	1	5	0	2	2	1	4	3	4	3	1	5	1	1	1	3	3	0	0	0	0	0	0	1	0	6	1	3	0	0	0	1	0	1	0	0	1	1	2	2	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	1623	593	4021	270	381	2117	1005	132	162	725	51	628	124	53	36	49	49	59	92	30	61	180	27	69	15	61	17	62	25	14	12	72	24	30	14	11	42	105	32	41	22	9	27	23	35	6	2	18	14	28	7	9	2	5	3	5	11	4	15	12	2	4	3	14	5	3	0	0	4	10	1	2	1	3	4	3	5	8	3	0	0	1	1	1	4	0	0	0	1	4	2	1	1	0	0	1	1	0	3	2	0	0	0	0	0	0	0	0	6	0	3	0	0	0	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	4338	2014	4818	952	810	2530	1291	364	408	873	260	810	238	167	166	159	169	153	158	101	124	207	71	121	58	82	47	108	53	53	40	96	61	51	39	29	53	120	50	62	32	22	36	38	50	20	16	26	29	39	12	17	8	11	12	17	13	7	16	17	9	14	5	17	7	7	4	1	4	19	3	4	7	4	9	5	5	8	6	6	1	2	4	0	4	1	4	2	1	4	1	4	3	0	4	0	2	0	4	2	0	0	2	0	2	0	1	0	5	1	1	0	0	1	2	0	2	0	0	3	0	1	3	0	0	1	0	0	1	0	4	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	1731	619	4395	285	387	2355	1101	138	179	789	58	742	133	56	39	54	58	53	97	20	64	162	21	74	12	52	13	81	23	15	11	79	28	35	12	8	45	114	35	52	21	9	25	25	42	6	2	20	18	36	5	9	3	5	2	4	10	5	11	11	3	5	2	12	6	4	1	1	2	18	2	4	3	4	4	3	4	8	4	0	1	1	3	0	3	1	2	0	1	4	1	1	0	0	0	0	2	0	3	2	0	0	0	0	2	0	0	0	5	0	1	0	0	0	1	0	1	0	0	3	0	1	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	4287	2037	4804	972	819	2432	1303	394	426	965	274	780	239	182	159	153	148	144	155	104	122	178	79	116	58	77	49	108	48	58	48	93	66	48	32	28	54	129	55	71	23	23	29	36	45	17	18	39	29	28	10	12	8	10	16	13	17	11	18	15	9	13	8	10	9	5	12	1	2	13	5	5	7	1	8	5	10	6	7	4	1	3	5	1	3	1	2	1	1	7	2	2	3	1	3	7	1	1	1	0	0	0	2	0	5	0	1	0	1	1	1	0	1	1	2	0	2	0	1	3	0	1	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south33_active	80	1714	648	4400	278	427	2246	1114	160	176	876	63	718	129	66	38	52	49	51	95	26	57	136	23	80	15	45	14	81	25	18	11	75	36	37	11	6	42	123	38	62	18	10	20	21	38	7	8	25	20	26	5	4	3	2	2	1	15	6	15	8	3	5	4	4	8	1	8	1	1	12	3	3	3	1	5	2	7	6	5	1	1	1	4	0	2	1	2	0	1	7	2	1	0	0	0	0	1	1	0	0	0	0	0	0	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south34_all	80	4277	2069	4730	975	802	2429	1288	397	403	977	285	765	237	180	158	150	141	137	142	107	105	167	74	110	52	70	57	97	51	61	46	96	60	46	36	32	66	119	51	74	26	23	24	41	53	11	21	40	22	31	11	11	8	7	13	12	17	17	16	8	8	13	11	12	13	6	12	2	1	14	5	4	5	2	8	3	8	0	5	4	2	3	3	1	2	1	3	1	1	7	3	0	1	1	0	7	1	2	1	0	0	2	2	0	5	0	0	0	2	0	1	0	1	1	2	0	1	0	1	2	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0
