label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174
0.03	north17_active	80	1385	1415	425	934	823	762	162	272	130	470	184	71	74	77	106	49	78	60	48	81	101	81	80	95	23	35	28	30	34	9	18	60	15	37	17	15	19	28	12	44	2	4	17	12	5	8	8	8	4	26	11	4	5	5	4	5	3	2	4	1	0	8	8	2	1	2	1	5	2	4	14	3	1	0	2	0	1	0	1	0	1	1	0	1	1	1	0	1	0	0	0	1	7	3	0	1	4	3	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	3033	2541	947	1493	1326	1147	348	472	248	653	317	158	160	141	181	97	135	116	88	143	137	120	130	133	59	55	61	56	62	30	44	60	53	46	29	40	39	60	24	49	20	10	40	26	18	14	17	12	10	40	11	8	10	9	7	12	6	6	9	4	5	10	10	7	1	2	4	5	2	8	17	10	3	1	5	9	4	4	1	1	3	2	1	2	2	1	0	1	1	1	0	2	7	2	1	2	3	3	0	0	1	1	1	0	4	0	1	1	1	2	1	1	0	2	1	2	0	0	1	1	0	1	0	0	0	1	0	0	1	0	3	0	0	0	0	1	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	1354	1509	423	925	859	746	162	266	118	471	180	64	78	71	95	45	87	64	43	79	96	79	79	81	26	25	33	34	42	9	24	42	19	29	11	19	23	35	11	29	4	3	21	13	7	13	10	7	4	21	10	5	5	7	5	4	3	2	5	2	1	10	6	3	0	1	2	3	1	5	15	4	1	0	2	4	2	2	1	0	1	1	0	1	1	1	0	1	0	0	0	1	6	1	1	1	2	3	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	3013	2641	997	1650	1428	1204	347	525	249	661	357	156	163	123	178	97	129	116	89	136	120	131	140	148	66	52	51	66	70	24	51	72	47	42	25	39	45	45	23	55	21	15	48	37	20	15	19	11	13	34	22	9	10	7	5	9	6	5	5	4	4	10	8	7	1	2	6	9	3	11	16	14	2	0	4	10	4	4	2	0	4	2	2	1	2	1	1	2	4	0	1	4	2	2	2	1	3	3	1	0	1	1	1	1	4	0	1	2	1	3	1	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	3	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north19_active	80	1362	1619	459	1076	918	767	158	313	120	476	206	69	78	63	90	49	80	63	40	68	80	94	99	77	32	24	27	43	50	9	25	49	17	24	9	21	28	23	12	35	6	5	28	22	7	11	12	5	8	17	19	6	5	6	4	4	4	4	3	1	2	10	5	3	0	1	3	5	1	6	12	7	0	0	2	6	3	2	1	0	1	0	2	1	1	1	0	1	0	0	1	2	1	1	1	0	2	3	1	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north20_all	80	2966	2798	1021	1790	1614	1332	374	538	246	667	397	168	154	131	194	114	120	116	88	124	124	122	133	161	65	54	56	61	79	29	54	83	44	32	21	46	45	46	19	58	20	16	54	40	18	26	18	20	15	42	17	11	8	11	5	7	8	5	5	2	5	25	9	6	3	3	3	8	1	14	13	14	3	0	0	11	5	4	3	2	4	3	2	4	2	1	2	2	4	0	2	2	2	3	2	1	2	2	1	0	0	0	0	1	1	0	1	1	1	5	1	0	0	0	0	0	0	0	0	2	1	1	0	0	1	0	0	0	0	0	3	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north20_active	80	1329	1722	484	1155	1056	884	171	307	121	474	244	75	71	56	110	59	75	73	32	65	74	85	87	93	33	29	29	40	52	13	33	58	19	15	7	25	29	27	6	37	6	5	32	24	7	21	12	9	11	22	13	7	4	8	4	3	4	4	2	1	2	17	8	2	1	2	2	3	0	7	8	9	0	0	0	7	4	4	0	1	3	0	2	2	0	1	0	1	1	0	2	1	1	2	1	0	1	2	1	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south21_all	80	3204	2962	977	2035	1583	1374	323	557	255	761	389	181	152	143	205	114	131	120	91	173	146	165	148	178	52	57	62	58	53	54	41	114	35	54	34	55	45	39	33	46	24	20	54	36	11	27	14	10	8	38	29	7	8	8	4	10	14	7	12	7	9	17	24	4	4	3	6	3	2	9	5	15	4	2	7	11	3	3	3	6	5	7	4	0	5	2	0	2	1	1	5	4	2	4	8	1	1	0	2	0	0	1	9	1	0	0	1	1	3	2	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south21_active	80	1401	1791	460	1295	1020	939	131	337	119	501	238	85	78	72	118	52	64	66	41	114	91	115	87	138	23	23	32	27	37	30	18	83	16	40	16	40	27	20	23	32	15	13	34	24	6	19	9	5	7	27	16	0	5	3	1	3	6	3	5	5	3	13	22	4	1	1	3	0	0	5	0	14	2	0	1	10	2	3	1	2	4	5	3	0	4	0	0	1	0	1	4	3	2	1	7	0	0	0	1	0	0	0	8	1	0	0	0	0	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south22_all	80	3198	2919	992	2048	1595	1324	337	559	251	796	376	174	164	133	204	115	122	122	86	188	133	162	137	175	66	58	60	49	56	53	35	102	35	41	34	55	58	32	26	37	24	14	56	29	7	21	14	10	9	36	26	7	6	9	4	13	10	6	14	8	11	17	10	7	2	2	5	3	4	12	4	9	3	1	7	1	5	3	3	5	1	7	3	4	4	2	1	1	2	1	0	4	7	4	7	2	2	0	2	0	0	0	9	1	3	0	1	0	2	2	0	0	2	0	1	2	0	0	0	0	0	0	0	0	2	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south22_active	80	1451	1776	487	1289	1054	873	145	332	106	528	221	79	78	63	123	55	51	67	39	123	81	106	78	129	27	28	32	18	42	28	17	75	13	23	17	37	35	18	20	25	15	8	36	16	4	12	8	6	6	26	19	1	3	4	3	6	5	3	3	6	5	13	8	6	0	0	3	1	0	8	1	8	1	0	1	0	4	3	1	2	1	6	3	1	2	0	1	1	0	0	0	3	7	1	7	0	0	0	0	0	0	0	8	1	3	0	0	0	2	1	0	0	1	0	1	2	0	0	0	0	0	0	0	0	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south23_all	80	3148	2872	1031	1929	1585	1206	330	549	256	724	351	169	165	151	188	108	113	124	84	162	135	161	98	192	65	52	59	47	71	43	41	93	35	37	41	43	46	34	22	60	18	13	52	28	9	23	15	13	10	42	22	11	6	7	5	11	11	6	16	6	9	14	12	4	3	3	5	2	5	10	13	7	5	0	2	1	5	3	4	4	1	3	0	5	3	2	1	1	3	1	1	5	7	1	8	3	1	1	3	0	2	0	9	0	3	0	0	1	2	4	0	0	2	1	1	2	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	1490	1717	515	1195	1053	786	159	329	104	454	205	81	73	73	112	50	46	63	35	99	87	104	62	133	28	25	29	19	48	21	23	75	16	21	23	30	25	17	14	41	10	4	32	14	6	14	6	7	7	31	16	4	3	4	3	8	5	3	3	4	5	7	9	3	1	0	3	1	1	7	8	6	2	0	2	1	4	3	2	2	0	2	0	1	1	0	1	1	0	0	1	4	7	0	5	1	0	0	1	0	2	0	8	0	3	0	0	1	2	3	0	0	1	1	1	2	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	3056	2756	1008	1824	1451	1121	339	511	238	634	329	149	160	143	187	95	113	131	73	186	147	142	96	174	64	58	58	51	77	36	35	60	31	44	32	40	42	27	21	48	18	15	39	21	9	20	18	15	12	40	16	12	10	8	9	11	9	7	14	9	9	14	7	5	7	3	2	3	7	8	13	7	4	1	3	3	5	4	4	3	3	3	0	6	3	1	3	3	2	1	2	2	5	1	8	3	1	1	2	0	2	0	2	0	3	0	0	1	2	2	0	2	4	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	2	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	1419	1716	505	1122	939	721	157	317	96	414	199	71	71	65	101	43	42	66	33	117	94	81	63	110	26	27	33	23	51	15	20	44	15	22	18	22	20	14	12	38	9	6	26	12	4	12	7	9	7	29	12	7	4	5	5	9	4	3	4	5	5	10	3	3	3	0	2	3	3	8	9	5	1	0	2	3	4	4	3	1	1	2	0	1	1	1	3	1	0	0	2	1	5	0	5	1	0	0	1	0	2	0	1	0	3	0	0	1	2	2	0	2	3	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	2999	2809	1018	1873	1446	1177	336	500	226	696	344	141	138	139	202	96	123	135	79	153	154	130	117	159	52	54	55	54	74	33	41	48	27	43	33	55	34	29	25	54	18	23	45	17	12	28	18	14	8	30	13	13	11	9	9	7	5	7	9	11	10	12	13	4	9	4	3	2	5	7	15	6	9	1	10	8	5	3	4	4	3	7	0	2	3	1	3	4	1	1	8	2	7	0	3	5	2	1	2	0	2	1	2	0	1	0	0	1	0	2	0	3	3	1	1	1	0	0	0	1	0	0	0	0	0	0	2	0	4	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	1373	1724	502	1212	951	764	158	293	92	458	212	68	66	57	108	43	50	68	35	95	99	74	69	87	22	27	32	32	42	13	24	31	12	21	20	31	20	15	12	43	8	9	30	11	6	16	7	8	5	17	9	9	4	7	3	6	2	1	3	7	6	6	8	1	5	1	3	2	3	6	12	5	6	0	7	7	4	1	2	2	1	4	0	0	1	1	3	1	0	0	8	1	7	0	0	4	1	0	1	0	2	1	1	0	1	0	0	1	0	2	0	3	3	1	0	1	0	0	0	1	0	0	0	0	0	0	2	0	4	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	2947	2808	977	1878	1545	1191	353	508	225	708	356	151	155	133	208	107	137	141	78	157	173	122	128	174	40	45	58	62	64	31	37	57	19	51	36	60	31	38	35	59	25	23	51	27	9	33	21	16	13	38	5	11	16	16	10	8	6	10	9	12	13	9	16	3	12	3	5	2	7	8	6	5	10	1	11	8	4	3	3	6	5	5	1	2	0	1	3	3	0	1	7	1	3	0	1	4	1	0	2	0	5	1	3	0	1	1	0	1	0	0	0	3	4	0	1	1	0	0	0	1	0	0	0	0	0	0	2	0	4	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	1315	1763	480	1210	1015	790	160	297	95	461	223	65	78	59	103	50	68	81	36	102	110	70	76	108	17	25	36	38	35	11	22	25	8	25	22	37	21	25	18	31	14	8	22	22	4	16	12	9	7	21	2	7	7	13	2	7	3	2	4	5	8	6	10	1	5	1	4	2	2	7	5	4	7	0	8	7	2	1	2	3	3	2	0	0	0	1	3	0	0	0	7	0	3	0	0	4	1	0	1	0	5	1	2	0	1	1	0	1	0	0	0	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	4	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	2941	2925	1031	2012	1640	1283	376	550	237	778	390	146	148	131	199	113	144	144	80	173	176	142	143	197	39	50	64	64	63	40	37	63	23	52	37	55	39	47	28	70	25	20	58	32	14	36	16	17	16	45	4	10	16	17	8	8	3	11	5	9	14	9	22	3	10	8	5	2	6	6	7	11	11	1	9	6	2	3	2	5	4	10	1	3	0	2	2	3	0	1	10	1	19	1	0	4	1	0	2	0	5	1	1	0	1	2	0	0	2	0	0	1	2	0	1	1	1	0	0	1	0	0	0	0	0	0	3	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	1328	1805	531	1317	1099	830	167	329	102	526	236	61	74	60	95	50	74	84	34	114	113	93	97	134	23	28	42	43	30	16	24	35	11	28	25	31	25	27	14	39	13	9	26	22	7	23	12	9	6	29	3	7	7	12	0	6	1	2	2	5	7	6	13	1	4	3	3	1	0	5	5	7	8	1	7	5	0	1	1	2	3	7	0	1	0	2	2	1	0	0	10	0	19	1	0	4	1	0	1	0	5	1	1	0	1	1	0	0	2	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	3	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	2930	2860	1053	1971	1649	1258	393	568	259	818	373	168	150	140	210	124	150	143	84	194	172	182	121	204	47	58	73	63	61	39	51	66	25	55	36	50	41	53	38	85	25	21	40	41	18	33	24	18	17	45	7	5	16	22	5	8	4	10	6	6	14	13	20	0	10	6	9	3	9	12	6	11	11	1	3	5	1	2	1	2	2	12	4	3	0	1	0	3	0	0	9	1	18	1	1	3	0	1	2	0	5	2	3	0	0	2	0	1	2	0	0	0	2	0	3	1	1	0	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	1340	1724	528	1304	1124	801	170	345	114	556	230	70	76	60	102	55	77	77	36	121	107	113	75	142	27	31	48	38	33	19	35	44	16	31	24	37	21	33	25	39	13	10	17	28	12	23	13	7	7	33	3	3	6	15	0	5	2	3	2	3	6	10	9	0	5	2	6	2	1	10	4	7	10	1	2	3	0	2	1	1	2	9	2	1	0	1	0	3	0	0	9	1	17	1	1	3	0	0	1	0	5	2	1	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	3001	2823	1010	1854	1616	1213	403	557	256	732	349	181	152	144	193	122	149	141	73	197	167	161	133	190	52	56	73	62	67	44	47	68	26	50	38	50	53	56	33	57	25	25	37	50	21	31	16	21	18	40	12	8	11	14	5	5	5	14	5	4	8	12	21	4	9	7	7	5	6	17	8	9	8	1	4	4	1	2	1	0	5	8	4	3	0	1	0	3	0	1	7	2	19	1	1	2	0	1	1	0	5	1	2	0	0	1	0	1	2	0	1	0	2	0	2	2	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	1358	1701	513	1214	1084	766	188	340	112	484	217	78	72	63	103	53	72	74	30	122	104	94	93	139	22	27	46	35	41	23	32	47	16	27	24	32	28	36	23	30	14	12	14	30	10	21	6	9	9	28	6	5	3	9	0	1	3	5	2	3	4	9	6	2	4	2	5	3	2	15	6	4	6	1	3	1	0	2	1	0	5	8	2	1	0	1	0	3	0	0	7	2	18	1	1	2	0	0	0	0	5	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	3070	2630	979	1726	1482	1198	399	542	238	678	316	188	146	149	188	130	122	142	84	171	163	139	122	135	49	53	68	58	70	39	49	68	32	49	35	51	52	46	31	54	19	28	28	38	24	24	18	22	15	30	16	9	15	18	5	6	5	10	5	5	6	10	25	6	10	5	7	4	6	18	9	5	6	1	5	5	0	2	1	0	4	4	3	2	0	0	0	3	1	1	4	2	10	2	1	2	2	1	0	0	2	1	2	0	1	0	0	1	0	0	1	0	0	0	2	2	3	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	1398	1552	480	1115	1002	768	188	334	105	443	189	90	66	62	106	57	58	72	35	100	101	71	78	85	16	27	37	29	41	18	34	40	17	24	21	34	26	27	19	31	12	12	17	21	15	13	7	12	6	21	8	5	5	11	0	1	3	4	3	3	3	7	9	4	6	3	5	3	3	16	7	3	4	0	3	0	0	2	1	0	4	3	2	0	0	0	0	3	1	0	4	2	9	1	1	2	2	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	3089	2717	936	1724	1421	1171	339	486	235	642	356	148	150	135	178	109	111	126	69	152	122	125	129	194	38	56	62	40	70	44	49	65	44	48	20	31	27	43	25	41	20	14	34	43	10	31	29	12	7	29	26	9	11	7	7	14	5	8	4	3	8	14	17	12	7	6	1	4	7	7	10	7	1	3	8	15	5	6	4	3	1	3	6	4	2	6	5	5	3	2	4	0	1	1	0	0	5	4	2	1	2	1	4	0	4	0	0	2	0	0	1	2	2	2	0	1	0	0	1	0	0	1	1	0	2	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south31_active	80	1395	1634	442	1095	933	757	162	281	117	415	197	62	57	57	100	50	70	62	37	95	69	83	90	130	21	32	28	23	45	22	33	47	23	34	7	19	14	23	10	27	11	5	26	29	6	11	16	5	3	15	14	4	6	1	3	5	3	3	3	1	5	11	13	8	3	4	1	1	3	2	5	4	1	1	5	11	4	3	0	1	1	2	5	2	2	5	2	5	1	1	2	0	0	0	0	0	3	2	1	1	1	0	4	0	3	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	3101	2676	951	1716	1420	1096	341	486	232	618	332	140	152	134	181	103	129	130	77	150	118	127	124	194	42	56	60	42	73	43	59	83	38	45	20	25	25	38	26	40	17	19	37	38	12	23	23	15	11	19	26	6	8	8	5	11	8	10	7	5	9	12	19	7	11	9	1	4	4	5	4	7	1	5	8	15	2	7	4	2	1	1	4	4	3	6	5	4	3	2	5	0	2	1	0	1	4	1	0	1	1	2	3	0	3	0	0	3	0	0	0	1	2	2	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	1364	1605	460	1073	896	720	166	277	100	396	185	65	66	74	104	52	76	64	43	95	69	85	79	123	20	30	31	25	48	20	38	57	16	32	8	19	10	23	12	27	9	9	29	25	9	9	13	9	3	9	12	2	5	3	0	5	4	5	4	3	6	11	14	5	6	5	1	2	3	0	4	4	0	1	5	12	1	4	1	0	1	0	3	2	2	5	1	4	1	1	3	0	0	0	0	1	3	1	0	1	1	0	3	0	2	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	3020	2459	941	1604	1256	960	338	463	233	606	321	155	151	141	172	114	130	132	72	145	129	113	96	179	43	63	57	52	62	44	61	81	47	33	17	32	32	34	25	30	25	24	34	29	13	31	21	14	14	13	26	6	9	8	7	14	10	7	8	5	10	6	8	5	10	5	1	3	4	9	4	14	1	6	6	17	3	7	2	1	1	1	2	2	5	4	5	4	2	1	6	0	2	0	0	1	2	1	1	2	1	4	3	1	4	0	1	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	1328	1496	450	993	764	602	160	262	95	367	184	73	74	80	95	61	76	69	41	85	80	68	56	105	22	30	26	33	33	18	38	51	18	24	8	25	16	23	16	17	16	11	24	20	9	16	10	8	5	8	10	2	4	3	3	4	4	6	4	2	7	5	4	2	4	2	1	2	3	4	4	5	0	2	5	12	2	5	1	0	1	0	1	1	3	3	2	4	1	1	4	0	0	0	0	1	1	1	1	2	1	2	3	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	3086	2439	930	1514	1166	913	347	482	238	561	315	167	155	139	164	117	126	121	72	122	118	121	90	149	42	57	52	57	52	45	67	88	34	30	28	43	34	28	21	36	27	23	34	24	15	24	20	21	21	13	20	6	11	9	9	11	14	8	10	4	6	6	12	4	8	5	2	5	4	9	3	17	6	6	6	8	1	7	2	0	0	0	1	3	3	1	4	0	2	0	4	0	2	0	0	3	1	1	1	1	1	3	0	1	5	0	1	3	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	1373	1477	437	907	687	563	158	277	97	353	184	83	77	67	91	65	68	63	39	76	67	71	47	91	20	23	22	32	30	22	42	47	14	20	12	24	15	18	13	21	18	14	25	13	10	14	7	15	10	10	10	2	4	4	3	3	8	7	5	2	4	4	10	1	4	1	1	3	3	5	3	7	1	2	5	6	1	6	1	0	0	0	0	1	1	0	1	0	1	0	4	0	1	0	0	3	1	1	1	1	1	2	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
