label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174	Otu175	Otu176	Otu177	Otu178	Otu179	Otu180	Otu181	Otu182	Otu183	Otu184	Otu185	Otu186	Otu187	Otu188	Otu189
0.03	south32_all	80	1997	1290	1131	465	359	446	257	218	361	147	148	241	120	79	80	79	67	117	63	115	60	89	46	96	289	71	38	33	21	24	23	20	45	31	63	23	37	24	12	13	15	18	10	19	12	10	14	7	9	10	39	1	7	17	7	5	5	8	10	12	9	10	12	2	5	23	1	2	2	4	10	6	6	6	4	3	1	4	5	8	15	4	1	7	13	4	0	5	2	19	5	2	9	1	1	5	1	3	1	10	1	3	0	1	0	1	1	2	0	0	2	3	2	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	599	749	849	206	115	275	116	105	270	37	72	186	40	23	18	22	13	91	20	86	20	72	6	83	275	52	7	13	6	11	8	1	26	11	57	11	31	15	4	3	8	6	0	11	4	6	8	4	1	9	38	1	6	16	4	3	2	6	5	11	2	4	8	0	4	21	0	0	1	2	8	3	1	3	0	1	0	1	3	8	14	3	1	7	12	2	0	4	2	19	3	0	8	1	1	0	1	0	1	10	1	1	0	0	0	0	0	1	0	0	1	3	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	1977	1270	1168	476	384	421	269	231	364	138	172	227	123	72	75	78	66	104	61	125	65	79	40	85	253	75	36	32	30	26	23	18	45	30	66	24	31	20	13	11	13	21	14	20	10	13	14	5	6	8	43	3	9	16	5	7	3	6	5	12	7	5	11	1	4	18	2	2	1	2	10	3	3	6	4	3	2	3	4	5	16	10	1	6	12	3	0	9	4	25	4	1	8	1	1	4	3	3	2	9	0	3	0	1	0	1	1	2	0	0	2	3	1	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	578	726	890	213	128	254	127	107	283	38	85	182	44	20	16	20	16	74	20	101	19	65	6	74	244	60	5	10	8	11	8	3	27	13	62	11	23	13	5	1	7	8	3	8	6	8	8	2	1	7	42	2	7	14	4	3	1	2	3	10	2	1	5	0	2	15	0	0	0	2	6	1	1	4	0	1	0	0	2	5	13	9	1	6	11	2	0	8	4	25	3	0	7	1	1	0	1	0	1	9	0	1	0	0	0	0	1	0	0	0	1	3	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	1972	1256	1185	462	390	432	261	220	369	145	163	223	115	76	73	74	58	121	60	118	66	84	33	104	237	69	42	32	32	27	30	22	39	28	77	21	37	19	14	11	11	16	14	24	9	12	10	8	6	10	41	8	8	8	6	6	2	6	4	7	7	3	7	8	5	16	3	5	1	2	10	3	3	5	1	5	3	3	1	3	9	10	0	1	12	2	0	8	3	25	1	1	7	0	1	1	2	3	1	8	0	2	0	0	0	0	1	2	0	3	0	3	1	2	0	0	0	1	0	0	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	592	727	912	213	125	270	125	107	291	32	82	172	42	23	15	22	15	92	15	98	21	62	8	94	227	58	3	11	8	10	8	8	25	12	74	10	30	12	5	1	8	5	3	11	5	8	5	2	1	6	39	4	7	5	5	1	0	2	2	6	3	1	4	1	1	13	0	1	0	2	7	1	0	4	0	2	2	0	1	3	7	9	0	1	11	2	0	7	3	25	1	0	7	0	1	0	0	0	0	7	0	1	0	0	0	0	1	0	0	0	0	3	1	2	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	2004	1182	1147	464	405	399	254	222	382	164	144	238	110	78	83	75	59	123	71	108	62	94	37	103	226	63	47	25	31	26	30	22	29	19	67	24	34	21	10	9	16	15	16	24	7	12	9	11	6	10	51	9	14	15	10	5	4	7	7	5	5	4	11	12	5	8	2	5	3	2	9	2	4	5	1	5	4	3	2	4	8	9	0	1	3	2	1	7	3	22	1	0	4	0	1	1	2	3	1	1	0	1	0	0	0	0	1	2	0	3	0	0	0	3	1	1	1	1	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	6	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	609	689	870	206	127	257	133	106	299	40	73	174	30	27	17	24	20	93	17	87	15	70	10	91	215	53	7	6	5	8	8	12	15	10	63	13	24	14	5	1	11	5	5	12	3	5	4	6	0	6	50	3	11	11	7	1	0	2	6	4	4	1	7	1	2	7	0	1	0	2	6	0	0	4	1	1	2	1	2	4	6	8	0	1	3	1	1	6	2	22	0	0	4	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	2002	1182	1123	465	393	379	241	225	392	161	137	232	95	92	87	72	63	133	63	101	49	96	35	102	213	67	41	28	30	22	32	22	26	19	107	25	31	19	12	11	12	11	14	23	6	11	11	12	6	17	46	8	13	18	9	4	5	11	8	7	5	2	9	12	6	8	3	5	2	2	4	3	5	5	2	4	4	2	3	5	3	12	0	15	4	2	1	2	1	8	2	0	4	0	0	2	1	2	0	1	0	2	0	0	0	0	2	1	0	5	0	1	0	1	1	1	1	1	2	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	6	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	603	691	851	205	126	257	115	101	307	40	63	174	20	29	22	25	18	106	15	82	16	62	7	87	203	51	7	6	6	9	7	12	17	11	70	13	23	12	7	1	7	2	6	14	3	3	4	7	0	9	44	2	10	14	6	1	0	6	6	6	5	0	8	1	1	8	0	2	0	1	4	0	0	4	2	1	2	1	3	5	3	12	0	15	4	1	1	2	0	8	0	0	4	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	2045	1174	1158	483	373	377	258	242	409	155	129	222	101	88	83	78	60	131	51	91	42	103	37	85	234	71	37	29	24	23	29	17	26	23	112	19	40	20	10	13	16	9	15	19	10	10	15	16	6	16	56	7	12	21	9	5	5	8	11	9	8	4	11	8	5	25	1	4	2	1	4	2	4	2	4	3	3	2	4	5	3	14	1	17	4	2	1	2	1	8	3	0	2	0	0	3	1	1	0	1	1	3	2	1	0	0	1	0	0	5	0	1	0	1	1	1	1	0	2	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	651	687	886	211	124	258	130	113	320	40	55	164	23	28	22	24	17	103	13	71	13	73	10	70	225	52	6	6	7	11	7	8	18	14	74	8	31	12	5	1	7	2	6	13	5	2	5	12	1	10	55	1	8	18	7	2	0	6	9	8	7	1	9	1	3	25	0	3	0	0	4	0	0	1	2	0	1	1	3	5	3	14	1	17	4	1	1	1	0	8	0	0	2	0	0	1	0	0	0	0	1	2	1	0	0	0	1	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	2068	1163	1190	506	365	381	274	240	369	150	118	211	104	93	78	71	62	129	47	111	51	95	36	98	243	64	31	28	18	22	30	12	21	26	119	14	35	18	12	16	16	8	15	18	10	14	16	17	4	17	67	9	8	19	4	7	4	6	11	10	7	4	11	6	5	23	2	3	2	2	5	2	4	2	4	3	1	1	9	8	5	27	1	17	2	4	1	3	1	8	3	1	3	0	0	2	2	0	0	0	1	3	2	1	2	0	1	0	1	2	0	2	0	1	1	0	0	1	2	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	4	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	666	690	936	235	124	250	137	120	300	39	54	161	25	26	21	19	16	100	11	88	16	66	9	75	237	44	6	6	6	9	7	3	12	16	80	4	28	11	4	3	9	2	5	10	7	6	5	14	1	11	64	1	5	16	3	3	1	4	7	8	5	1	9	1	3	23	1	2	0	0	5	0	0	1	2	1	0	0	5	6	4	27	1	17	2	2	1	2	0	8	0	0	3	0	0	0	0	0	0	0	1	2	1	0	2	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	2098	1188	1195	477	355	397	282	233	366	140	118	200	98	87	69	60	63	129	58	107	50	82	35	109	269	70	29	30	17	25	30	13	16	27	81	13	36	21	17	14	16	7	16	11	13	12	16	17	7	16	55	7	7	20	3	11	2	4	12	11	7	4	13	8	7	24	2	3	2	1	5	0	2	3	3	3	2	0	8	3	8	23	1	14	0	5	0	4	1	5	2	1	9	2	0	2	1	0	0	0	1	1	2	2	2	0	1	0	1	1	0	1	1	0	0	0	0	1	2	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	4	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	689	700	952	232	125	251	140	118	304	33	60	157	20	22	16	18	16	94	11	84	13	60	10	85	259	50	6	9	7	9	12	4	10	11	77	5	30	13	4	2	7	3	6	8	7	6	6	13	5	14	52	1	3	17	3	4	1	3	6	8	5	3	9	2	4	23	2	1	0	0	5	0	0	0	0	1	0	0	4	1	7	23	1	14	0	2	0	3	0	4	0	0	9	1	0	0	0	0	0	0	1	1	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	2084	1147	1074	475	347	378	287	230	351	150	133	189	96	84	75	56	68	113	66	108	57	81	39	118	225	66	40	36	18	30	34	19	21	26	59	19	38	22	24	14	12	13	18	12	13	14	11	18	4	12	30	5	8	16	3	9	1	3	12	8	7	5	9	8	3	24	2	1	3	1	3	2	2	6	2	1	1	0	11	3	8	23	2	4	7	5	1	4	3	3	2	1	9	2	0	1	1	0	0	0	2	1	1	2	2	1	1	0	1	1	0	8	1	0	0	1	0	1	1	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	665	658	810	226	123	224	133	110	280	29	70	142	14	24	13	15	16	80	13	86	14	63	7	91	213	45	8	12	5	9	10	10	9	8	58	6	32	11	8	3	8	5	4	8	4	6	6	14	4	10	26	2	4	13	2	2	1	1	7	5	5	3	5	2	2	23	2	0	0	0	3	0	0	0	0	1	0	0	6	1	7	23	1	4	7	2	0	3	0	1	0	0	9	1	0	0	0	0	0	0	2	0	1	1	2	0	1	0	0	0	0	7	0	0	0	0	0	0	1	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
