label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97
0.03	south31_all	80	7657	4526	5361	3597	1108	1089	1284	674	858	1183	288	459	438	172	403	150	169	179	119	84	168	72	93	73	108	148	23	58	46	53	20	17	16	12	11	40	33	7	27	5	21	12	8	4	3	13	6	6	0	7	4	5	3	5	3	2	1	5	2	4	1	17	3	2	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south31_active	80	2303	2741	4579	3032	267	675	1031	376	698	1059	104	359	363	47	338	61	106	135	65	52	138	27	72	55	98	136	7	35	35	44	13	8	2	7	2	36	28	4	24	0	17	6	1	1	3	13	4	4	0	7	2	5	1	1	1	1	1	5	1	4	1	17	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south32_all	80	7705	4436	5386	3733	1117	1101	1277	693	863	1147	311	485	469	151	412	151	174	172	123	82	172	67	119	68	116	128	24	63	41	68	21	14	12	21	10	33	28	9	29	5	11	5	7	5	8	17	3	9	0	8	4	5	6	4	2	2	1	4	0	4	1	12	3	2	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south32_active	80	2347	2692	4626	3183	274	709	1023	394	719	1023	122	393	399	39	343	65	109	130	58	49	140	30	95	50	102	117	9	38	34	60	16	5	1	16	2	24	24	5	26	0	7	4	2	4	4	17	2	7	0	8	1	5	4	0	0	1	1	4	0	4	0	12	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south33_all	80	7739	4465	5419	3710	1099	1096	1313	665	897	1227	304	482	478	156	392	151	176	156	130	91	187	65	109	64	109	143	24	56	38	63	21	17	14	25	6	33	31	10	15	2	12	10	7	11	7	20	4	9	0	9	5	10	8	4	2	3	2	5	3	8	1	10	2	7	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
0.03	south33_active	80	2376	2722	4636	3159	289	700	1044	377	754	1109	120	373	411	34	323	56	115	111	67	53	150	29	83	44	94	129	11	33	32	55	15	6	5	17	0	24	25	6	12	1	11	8	2	7	1	19	3	7	0	9	1	9	7	0	0	2	1	5	3	8	0	10	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
0.03	south34_all	80	7802	4622	5371	3599	1086	1076	1304	665	936	1215	318	472	538	174	384	158	185	155	135	102	198	70	94	50	116	130	25	54	29	59	29	18	18	29	6	21	26	12	15	6	10	15	7	16	9	8	3	8	0	5	3	10	7	2	2	3	2	4	6	5	1	6	1	7	0	1	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
0.03	south34_active	80	2346	2784	4581	3050	266	667	1038	388	779	1091	125	369	466	38	318	63	129	106	66	55	160	31	71	31	103	116	11	36	24	49	20	6	5	24	2	12	21	7	12	4	10	14	3	11	1	7	3	7	0	5	0	9	7	2	1	1	1	4	6	5	0	6	1	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
0.03	south35_all	80	7827	4567	5372	3549	1117	1050	1335	642	949	1278	319	445	533	191	380	146	179	171	130	96	189	64	75	59	119	124	28	57	30	43	26	20	21	29	8	20	24	16	15	9	14	16	8	14	10	7	2	0	4	5	4	9	4	2	2	3	1	10	6	5	0	3	0	8	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0
0.03	south35_active	80	2341	2758	4594	2980	278	633	1059	363	779	1155	118	339	461	40	317	57	121	128	75	54	159	25	55	34	107	108	9	46	24	31	14	8	8	21	2	13	20	8	11	6	13	15	3	9	0	6	1	0	3	5	0	7	4	2	1	1	0	10	6	5	0	3	0	7	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	7749	4565	5390	3645	1121	1101	1295	611	942	1191	342	420	538	200	407	138	171	161	114	107	176	66	82	64	123	115	30	56	28	43	31	17	18	26	10	26	11	14	17	11	20	19	7	11	7	1	3	2	7	1	2	3	1	2	2	3	0	9	6	0	0	3	1	3	1	0	2	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0
0.03	south36_active	80	2247	2705	4613	3062	266	673	1048	334	761	1077	131	316	461	44	344	56	116	121	64	68	152	26	62	40	111	100	9	49	18	31	19	7	6	20	3	23	9	6	14	6	19	19	3	8	1	1	1	0	3	1	1	1	1	2	1	1	0	8	6	0	0	3	0	0	0	0	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	7783	4525	5457	3591	1156	1116	1338	601	929	1191	358	387	512	201	451	154	164	168	112	113	154	75	81	64	107	102	34	63	32	53	32	11	16	26	9	31	9	10	16	10	31	10	8	6	6	5	4	2	7	1	5	8	2	5	1	4	0	9	3	0	1	0	1	3	1	0	2	0	1	3	0	3	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0
0.03	south37_active	80	2330	2714	4686	2998	285	702	1064	326	746	1075	145	294	432	44	391	65	110	126	59	77	133	27	59	42	100	89	10	50	19	38	20	3	8	22	2	29	8	5	12	4	29	10	3	3	2	4	2	0	3	1	3	5	1	5	1	2	0	8	1	0	1	0	0	0	0	0	1	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	7805	4584	5546	3528	1163	1167	1344	633	910	1216	341	379	522	198	426	150	146	165	104	108	176	86	81	64	104	102	38	68	24	49	48	14	14	18	13	32	10	6	20	9	25	10	5	4	5	8	3	2	8	3	5	8	2	3	0	2	1	3	2	0	1	0	1	2	1	0	1	0	1	3	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	2353	2779	4833	2938	303	734	1072	356	729	1102	132	291	437	39	363	63	96	121	50	76	151	40	58	39	94	88	11	47	12	37	38	5	8	17	4	29	8	4	16	2	24	10	1	2	2	7	2	0	3	2	3	6	0	3	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	7823	4652	5582	3466	1116	1146	1371	661	848	1244	334	417	509	185	384	159	152	175	98	94	190	76	90	57	117	123	34	60	32	45	51	12	14	17	14	34	9	8	17	7	28	10	5	2	4	8	5	2	1	7	5	8	2	4	0	2	1	0	4	0	1	0	1	5	0	1	1	0	1	1	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	2348	2785	4864	2892	288	729	1080	366	679	1121	135	316	424	41	322	71	103	124	44	58	167	34	58	35	109	110	10	39	24	34	44	3	4	12	5	31	7	4	12	1	27	10	0	1	2	7	3	0	0	5	4	6	0	4	0	2	0	0	1	0	1	0	0	4	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	7787	4609	5641	3461	1112	1155	1334	704	897	1338	315	458	499	180	374	154	163	180	95	98	204	77	82	65	93	150	30	53	40	43	46	12	15	22	18	49	14	9	25	7	39	14	6	0	2	6	2	1	1	7	2	8	2	2	0	1	1	0	2	0	4	8	0	4	0	1	1	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	2309	2740	4919	2872	292	726	1048	391	726	1232	119	363	412	35	309	63	110	128	46	59	184	35	55	41	81	138	11	36	29	36	40	2	4	16	7	44	10	4	22	1	37	14	1	0	1	5	1	0	0	5	1	8	0	1	0	1	0	0	1	0	4	8	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
