label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170
0.03	south36_all	80	4673	1610	1543	840	498	485	319	728	642	1233	188	160	194	112	171	143	104	80	186	72	234	117	64	209	78	312	49	53	36	52	99	31	46	172	75	77	32	33	75	21	28	23	12	28	17	16	3	15	7	13	22	9	19	11	5	11	11	9	8	6	6	10	4	7	18	7	9	3	23	4	4	5	6	34	4	4	12	4	1	6	4	3	2	1	8	3	2	3	1	1	0	2	0	1	3	5	2	1	3	2	1	3	1	0	2	2	0	13	2	0	0	1	1	1	0	0	1	0	0	0	17	0	4	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south36_active	80	3337	839	1118	552	211	247	79	624	560	1160	42	46	123	40	117	92	32	30	161	7	206	86	25	198	60	300	13	32	15	34	88	21	30	169	60	67	10	23	71	13	21	11	4	24	10	5	2	13	1	6	16	1	15	3	2	4	5	2	3	4	2	8	1	5	15	2	4	0	21	1	3	3	5	34	1	3	11	2	0	5	2	3	2	1	8	2	2	1	1	1	0	1	0	1	1	3	0	0	1	1	1	1	1	0	0	0	0	13	1	0	0	0	0	1	0	0	0	0	0	0	17	0	4	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	4640	1571	1516	846	493	493	322	689	634	1344	197	162	182	125	168	148	119	82	184	69	242	99	80	212	81	266	50	56	33	54	95	34	49	155	58	68	30	33	79	19	33	26	15	34	23	18	9	11	9	7	19	11	22	11	3	6	8	7	6	3	8	7	6	11	14	8	10	2	10	3	6	6	3	39	4	4	9	4	3	6	2	2	3	0	6	1	2	2	2	1	1	1	0	1	2	4	3	1	1	1	1	2	1	0	2	2	0	13	3	0	0	2	1	1	0	0	1	0	0	0	17	1	4	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south37_active	80	3291	844	1093	548	201	258	87	591	553	1287	46	51	114	44	117	86	40	33	157	9	218	69	30	198	64	252	11	35	14	34	86	17	32	151	44	60	9	16	76	8	25	17	3	29	19	7	2	7	0	4	12	2	20	3	2	1	2	2	2	2	4	7	2	11	11	1	4	0	8	0	6	4	2	32	1	3	8	2	0	5	0	2	2	0	6	0	2	1	1	1	1	1	0	1	1	3	0	0	1	0	1	1	1	0	0	0	0	13	1	0	0	0	0	1	0	0	0	0	0	0	17	1	4	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	4724	1532	1475	846	506	490	325	735	668	1355	210	167	164	133	175	155	121	87	188	77	217	114	78	199	83	280	51	56	32	52	100	34	41	181	55	59	27	32	84	24	35	20	17	40	23	19	9	15	9	7	14	14	17	14	4	6	7	6	5	3	11	5	7	15	10	5	9	1	6	3	9	2	4	12	3	5	7	7	2	4	2	2	3	0	1	2	1	2	2	3	1	1	1	3	2	6	1	1	1	0	0	2	2	0	1	2	0	0	4	0	0	1	1	4	0	1	1	0	0	0	0	1	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south38_active	80	3371	811	1065	553	209	252	84	631	582	1304	45	59	113	46	122	92	47	34	155	9	198	81	30	183	64	264	15	35	14	35	90	14	26	175	44	51	9	15	81	10	24	12	5	32	22	7	2	6	3	3	9	4	15	4	1	3	3	1	2	2	6	5	3	15	6	0	5	0	4	0	9	1	3	5	1	4	5	3	0	3	0	2	2	0	1	0	1	1	1	2	1	1	0	3	1	6	0	0	1	0	0	1	2	0	0	0	0	0	2	0	0	0	0	4	0	1	0	0	0	0	0	1	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	4774	1524	1525	872	535	476	319	734	691	1297	192	166	156	134	199	149	130	94	197	78	214	112	72	199	89	244	54	52	27	51	99	40	40	178	61	47	29	31	85	21	34	19	17	38	23	18	13	11	12	9	18	14	18	14	5	5	8	6	3	6	10	6	5	17	12	8	9	1	17	2	8	4	4	11	3	6	3	4	2	3	1	3	5	0	1	2	0	0	2	3	1	0	3	4	1	4	1	2	0	0	2	0	1	0	0	0	0	4	3	0	0	1	0	3	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	3387	787	1131	571	222	260	85	629	599	1242	31	63	106	44	135	84	53	33	167	16	195	84	25	180	63	227	16	29	11	32	86	17	23	172	55	41	8	14	79	10	24	14	5	31	22	6	3	2	4	2	17	6	14	4	1	3	2	0	3	4	7	4	2	17	11	1	3	0	15	0	8	2	3	4	3	5	1	1	0	3	0	3	1	0	0	0	0	0	1	2	1	0	0	3	1	4	0	1	0	0	2	0	1	0	0	0	0	4	1	0	0	0	0	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	4810	1564	1456	934	560	485	329	771	705	1165	191	170	157	119	184	144	117	101	175	88	187	132	62	208	81	257	54	47	29	40	101	39	39	207	72	50	23	26	111	27	27	15	15	30	16	14	13	12	12	7	26	15	13	8	6	5	13	6	4	3	7	10	7	12	15	6	6	2	20	4	10	4	5	16	5	6	4	7	0	5	1	2	3	1	2	3	0	1	1	2	0	0	3	4	1	3	1	2	0	0	2	1	1	2	0	0	0	4	3	0	0	1	0	3	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	7	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	3419	791	1093	627	235	254	82	665	613	1108	31	51	99	36	118	85	47	37	142	17	169	98	13	190	57	237	11	23	10	24	87	23	21	202	67	43	7	15	102	16	18	12	3	26	15	6	6	3	6	1	25	7	9	3	2	2	3	0	3	2	3	8	2	12	14	1	3	0	16	2	9	2	4	8	4	5	3	5	0	5	0	2	0	1	1	1	0	0	1	1	0	0	0	3	1	3	0	2	0	0	2	0	1	0	0	0	0	4	1	0	0	0	0	3	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
