label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173
0.03	north17_active	80	2421	976	400	424	817	647	165	159	90	195	76	154	75	57	42	76	32	45	35	53	50	87	31	113	35	62	27	29	13	49	12	9	25	33	8	5	41	11	13	18	6	6	26	10	9	14	2	18	8	9	1	3	9	3	16	5	5	4	3	2	5	1	5	2	5	1	4	5	1	2	0	8	4	4	0	0	1	0	0	5	2	0	0	0	0	1	0	2	0	0	1	0	0	0	4	0	0	0	4	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	2	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
0.03	north18_all	80	4185	1630	798	730	1345	886	334	278	186	301	152	236	137	125	83	114	71	74	77	103	88	131	53	152	67	108	51	52	28	96	32	25	39	58	19	16	63	23	17	20	17	11	37	17	14	22	5	28	9	16	7	14	12	10	19	9	7	4	7	6	10	2	7	5	6	5	4	5	3	9	0	3	0	15	2	0	9	2	0	6	4	1	2	0	0	1	0	3	0	0	0	1	0	0	2	0	1	0	4	1	1	0	1	0	1	1	0	0	0	2	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
0.03	north18_active	80	2475	969	401	421	872	605	167	143	79	190	76	138	69	63	38	69	31	33	42	52	58	89	25	103	43	61	31	26	14	66	12	10	30	43	10	9	37	7	11	16	10	6	28	12	8	14	3	19	7	12	2	8	4	3	8	6	6	3	4	2	2	1	6	3	4	1	4	4	1	2	0	2	0	6	0	0	3	0	0	3	3	0	0	0	0	0	0	2	0	0	0	1	0	0	2	0	1	0	4	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north19_all	80	4128	1603	789	724	1380	844	351	258	191	277	146	211	115	118	83	113	72	72	82	101	95	130	57	155	67	113	52	39	32	87	25	21	50	51	26	14	66	16	15	15	19	12	35	12	14	24	4	29	9	13	7	16	13	7	15	4	2	4	7	8	11	2	9	5	3	3	5	3	5	2	1	3	4	12	2	0	9	4	2	2	6	2	1	0	1	1	1	2	1	1	1	1	0	0	2	0	1	0	3	3	1	0	2	0	1	1	0	0	1	1	1	0	1	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north19_active	80	2472	960	384	427	919	564	185	128	87	163	79	124	50	60	33	66	29	33	50	58	56	80	24	106	40	77	34	18	15	56	8	7	39	45	12	10	46	6	9	11	10	6	26	7	7	16	3	18	7	8	3	9	5	1	7	2	2	2	3	3	4	0	5	3	2	1	3	3	2	2	1	1	2	5	0	0	3	1	2	0	4	1	0	0	1	0	0	1	0	0	1	1	0	0	2	0	1	0	3	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	3962	1555	785	701	1242	755	342	258	197	260	142	208	109	110	72	118	74	60	83	98	90	108	53	143	68	118	50	33	26	86	28	26	45	44	21	16	47	17	19	17	20	13	27	10	11	28	5	28	4	15	7	17	12	7	14	4	4	8	4	9	6	4	8	2	3	1	2	2	3	0	1	7	7	9	2	0	8	3	2	2	5	2	1	0	2	0	1	4	1	1	1	1	0	0	2	1	1	0	0	2	1	1	2	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north20_active	80	2374	896	388	387	824	495	186	125	96	141	70	118	45	51	34	62	32	28	50	54	48	66	18	92	43	80	35	15	12	60	10	13	35	39	11	12	33	5	10	9	9	4	17	6	4	19	4	17	3	8	3	12	6	1	8	4	3	4	2	6	2	2	4	2	1	1	0	2	1	0	1	3	2	2	0	0	2	1	2	0	3	1	0	0	1	0	0	0	0	0	1	1	0	0	2	0	1	0	0	1	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south21_all	80	4086	1687	797	746	1321	941	298	242	204	346	187	210	125	118	89	114	81	89	88	118	82	106	64	185	64	113	49	49	24	62	28	34	36	60	26	28	44	20	11	28	16	13	34	13	23	16	8	51	11	14	18	5	33	5	18	12	5	6	4	3	21	8	2	4	12	3	3	5	2	7	9	41	9	11	1	3	8	1	3	0	0	1	2	0	1	5	6	1	3	1	1	2	2	0	0	1	1	2	0	0	3	1	3	0	0	1	0	1	0	0	2	0	6	0	1	0	0	0	0	0	0	2	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	2510	974	404	427	866	550	157	134	105	203	84	121	59	53	35	67	34	47	47	79	38	70	34	126	36	77	37	20	13	33	15	21	18	33	8	17	26	13	4	14	6	6	16	4	14	9	7	32	4	11	6	3	24	2	17	9	3	4	2	0	18	6	2	3	12	2	2	2	1	5	7	29	8	7	0	2	8	1	3	0	0	1	1	0	0	4	5	1	1	1	0	1	2	0	0	1	0	2	0	0	2	0	3	0	0	1	0	0	0	0	2	0	6	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	4151	1675	809	744	1338	965	296	258	197	336	188	211	125	116	100	121	77	90	76	111	89	102	67	172	61	94	47	43	29	72	27	32	38	76	29	25	44	25	12	28	11	15	27	18	22	18	12	47	13	28	16	9	26	7	14	16	5	8	8	4	16	3	6	5	11	4	1	6	3	8	11	20	9	6	1	3	11	2	3	0	1	1	1	0	1	4	4	0	2	3	1	1	0	2	1	1	1	1	0	1	3	1	0	1	0	4	0	1	0	0	0	0	4	0	1	0	0	2	1	0	0	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	2514	968	418	429	879	583	157	141	100	199	83	117	56	54	41	65	38	49	38	67	46	60	37	110	34	55	31	22	14	38	13	21	19	46	10	12	26	15	6	14	4	5	16	8	16	10	9	27	4	23	6	5	17	3	12	14	3	5	4	1	6	2	6	3	10	2	0	2	1	6	6	12	6	3	0	2	8	1	3	0	0	1	1	0	0	3	3	0	0	2	0	0	0	0	0	1	0	1	0	1	2	0	0	0	0	4	0	0	0	0	0	0	4	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	4135	1622	805	707	1323	944	291	275	194	305	174	214	132	128	98	131	71	84	80	97	89	111	63	147	61	87	49	55	21	70	29	26	47	64	26	24	44	22	11	23	9	16	24	19	18	19	14	25	14	23	11	13	24	9	10	19	6	8	7	4	15	4	7	6	6	2	2	5	3	2	8	8	13	5	1	3	11	2	2	0	2	1	3	0	1	3	5	0	2	2	1	1	0	2	1	1	0	1	2	1	1	1	0	1	0	3	0	1	0	3	0	0	4	0	1	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	2518	920	423	406	890	605	166	162	101	179	76	115	58	61	45	72	37	47	38	64	49	61	30	99	29	56	30	32	10	40	13	17	24	44	11	9	29	10	7	12	3	8	16	10	14	10	9	13	5	18	4	7	14	4	7	15	4	4	5	1	6	2	5	3	5	1	0	2	1	1	3	6	9	2	0	2	7	1	2	0	0	1	1	0	0	3	3	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	3	0	0	0	3	0	0	4	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	4071	1624	825	696	1249	850	286	262	200	301	154	177	122	123	89	133	64	84	86	104	92	109	51	118	66	94	49	51	18	67	26	22	34	59	23	26	54	19	19	24	15	16	24	23	14	18	14	31	11	28	9	18	18	9	10	11	5	11	6	4	19	7	8	4	4	2	1	2	5	3	4	6	12	5	1	1	11	2	0	2	2	1	2	0	1	1	2	0	1	2	1	1	1	2	2	0	0	2	2	1	1	0	0	1	1	3	0	0	1	3	0	0	4	0	0	2	0	2	2	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	2459	924	424	404	863	543	163	135	97	171	65	86	50	55	44	72	40	47	34	70	50	60	20	81	32	44	31	36	7	42	11	14	21	34	12	12	40	7	10	14	6	7	20	11	9	7	7	23	4	20	5	10	9	6	8	9	2	8	4	1	11	4	5	2	3	1	0	0	1	1	1	4	8	5	0	1	7	1	0	2	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	1	0	0	0	0	3	0	0	1	3	0	0	4	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	3994	1593	787	686	1259	806	286	273	185	287	142	171	118	122	91	129	65	82	98	104	85	116	54	114	71	94	52	56	21	58	31	25	39	42	15	31	70	16	18	28	19	15	21	16	17	17	13	27	11	19	10	18	19	13	16	13	6	13	6	5	22	8	10	2	4	2	2	3	4	3	9	5	10	5	1	1	3	2	1	3	1	2	3	1	1	1	3	0	1	1	0	0	2	0	1	0	0	2	7	1	0	0	0	0	1	3	0	0	1	3	0	0	1	0	0	2	0	0	2	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	2411	918	394	381	880	534	171	139	80	166	63	87	47	60	44	70	34	42	43	74	48	68	22	72	34	41	35	41	6	40	11	12	28	25	9	19	46	10	9	17	11	9	17	8	12	8	6	19	6	10	5	10	12	7	10	11	2	10	2	2	13	4	7	1	3	2	0	1	1	1	7	5	7	5	0	1	1	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	3	1	0	0	0	0	0	3	0	0	1	3	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	3962	1612	783	690	1301	806	298	263	199	297	150	184	134	113	85	123	69	72	88	106	81	97	59	126	89	107	49	56	19	63	34	26	40	40	17	24	84	15	23	22	23	19	22	17	15	18	11	41	8	28	11	19	19	12	22	7	7	14	3	4	18	10	5	2	2	2	1	4	4	2	11	6	5	5	2	1	1	1	1	7	0	2	2	1	0	1	2	0	0	0	0	1	5	0	3	0	2	2	8	1	0	0	0	0	1	1	1	0	1	3	0	0	2	0	1	2	0	0	1	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	2439	910	370	380	868	527	168	133	87	177	66	100	58	52	39	69	36	39	36	72	44	64	32	86	51	49	36	37	6	39	13	11	26	21	7	18	47	10	11	16	13	12	16	11	10	11	5	26	4	18	5	9	14	6	10	6	4	13	1	1	16	5	2	2	2	2	0	2	1	1	8	6	4	5	1	0	0	1	0	6	0	0	0	1	0	0	0	0	0	0	0	1	2	0	1	0	2	0	5	1	0	0	0	0	0	1	1	0	1	3	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	4095	1645	804	727	1402	844	295	272	214	295	140	189	140	120	83	115	67	80	80	107	79	104	60	115	83	112	56	53	20	58	37	34	37	39	16	21	79	16	20	25	22	19	21	13	12	24	12	47	10	36	8	17	18	10	24	8	6	14	3	4	10	8	10	4	1	2	4	3	3	2	14	3	3	6	2	3	4	1	1	7	0	2	2	1	1	0	2	0	1	0	1	2	6	0	4	0	2	1	7	2	0	0	0	1	0	1	1	0	4	0	0	0	3	0	1	0	0	0	1	0	2	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south27_active	80	2513	940	398	407	918	524	164	151	106	186	64	113	68	55	37	57	36	43	31	70	39	76	38	79	52	50	36	39	10	36	15	18	21	25	5	15	39	10	9	18	13	14	16	9	7	17	3	28	5	26	2	6	18	5	12	7	3	9	1	1	7	4	8	3	1	1	1	2	1	2	9	2	2	6	1	0	3	1	0	4	0	0	0	1	0	0	0	0	0	0	0	2	3	0	1	0	2	0	5	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1	0	2	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south28_all	80	4127	1697	846	707	1400	859	303	280	212	291	152	218	131	125	85	120	77	78	85	107	91	106	59	166	90	97	57	51	16	62	32	39	32	44	18	18	61	17	14	26	15	18	29	11	6	32	11	42	8	38	6	23	19	8	26	10	6	12	3	3	9	7	11	4	3	3	5	3	1	5	14	4	4	5	3	4	4	0	1	7	0	1	1	1	1	1	1	0	2	0	1	2	4	0	5	0	2	0	2	2	0	1	0	1	0	2	1	0	3	1	0	0	3	0	2	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south28_active	80	2501	982	453	407	900	522	164	165	109	191	66	134	66	59	37	61	39	42	35	64	48	75	41	109	57	60	36	31	7	36	17	24	18	26	4	10	32	8	7	20	7	14	22	7	2	21	3	26	4	29	2	13	19	4	17	8	3	5	0	1	6	4	8	3	2	1	1	2	1	2	8	2	2	5	1	1	4	0	0	4	0	0	0	1	0	1	0	0	0	0	0	2	1	0	1	0	2	0	2	1	0	0	0	0	0	2	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south29_all	80	4150	1647	838	684	1488	814	321	272	213	302	132	199	128	129	85	113	77	88	82	99	97	111	57	170	75	106	58	38	21	65	24	32	26	39	18	26	54	22	13	27	10	23	30	8	14	31	10	43	10	33	6	19	20	5	21	8	9	12	5	4	5	3	12	4	6	5	5	1	3	6	6	4	7	5	2	4	4	0	1	8	0	1	1	0	1	1	1	0	3	0	1	1	1	0	4	1	0	1	0	1	0	1	0	1	2	2	0	1	3	1	0	0	1	0	1	0	0	0	0	0	3	0	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south29_active	80	2512	968	451	385	982	489	172	164	116	202	55	125	75	62	42	64	36	47	33	59	53	74	38	115	51	73	31	21	8	34	15	19	14	19	6	15	33	9	5	22	4	13	23	5	10	19	3	22	6	28	5	9	20	4	15	4	5	4	1	2	2	2	9	3	4	1	1	0	3	3	2	2	5	5	0	2	4	0	1	4	0	1	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south30_all	80	4083	1665	816	679	1443	811	306	294	201	289	138	216	126	123	93	117	67	95	76	112	104	106	63	156	66	134	55	33	20	72	31	29	26	41	14	21	44	18	11	29	10	18	33	8	17	28	9	25	8	27	5	21	19	9	26	10	7	10	6	6	5	4	6	1	8	7	2	2	5	12	5	3	6	7	2	3	2	0	1	3	0	2	1	0	1	1	1	0	3	0	1	0	0	1	2	1	4	1	0	1	0	1	1	1	2	1	0	1	0	1	0	1	0	4	1	0	0	0	0	0	3	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	2440	994	432	389	946	500	158	172	102	182	58	124	74	61	44	69	24	46	35	67	65	75	38	94	40	91	34	12	5	44	17	15	13	23	6	12	33	7	5	22	6	9	25	3	9	16	5	15	6	20	4	14	15	6	17	5	4	5	2	5	2	2	3	0	4	1	0	0	5	8	0	1	4	5	0	2	2	0	1	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	1	0	4	1	0	1	0	0	1	0	2	1	0	0	0	1	0	0	0	4	0	0	0	0	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	3964	1501	795	665	1329	918	310	250	218	287	154	209	122	124	87	113	78	77	88	120	85	85	59	129	51	117	54	45	28	103	28	31	36	61	18	25	55	21	17	29	11	8	26	11	7	19	7	42	8	19	5	25	28	4	13	10	6	8	12	5	10	5	9	5	9	5	2	3	4	11	4	5	7	4	1	3	2	3	0	2	1	1	1	2	2	5	1	6	2	1	3	2	3	0	0	2	0	3	3	1	2	0	3	0	1	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	2380	830	376	356	871	600	148	135	110	170	82	118	63	71	41	67	30	38	49	63	52	48	24	65	25	68	36	19	12	76	12	20	23	47	6	14	29	10	7	21	6	2	19	4	4	9	6	19	4	14	2	12	22	1	2	9	3	6	7	2	2	3	5	2	4	2	1	2	3	9	4	2	5	0	1	2	1	0	0	2	1	0	0	1	0	4	1	1	2	1	3	1	0	0	0	0	0	2	2	1	2	0	3	0	1	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	3838	1530	756	658	1201	855	276	254	211	271	164	198	123	113	93	115	75	77	80	121	78	78	51	119	55	104	52	44	30	99	32	22	44	57	20	22	47	18	19	32	12	9	28	8	10	17	9	25	6	17	8	26	27	2	13	8	6	7	7	6	11	4	12	4	8	3	4	2	3	6	4	6	5	5	1	4	2	4	0	2	1	2	1	1	2	3	2	1	1	1	2	1	4	0	0	3	3	3	3	0	2	0	4	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	2295	812	376	346	801	548	144	130	105	158	83	115	59	69	45	67	28	36	43	64	43	50	20	56	28	66	33	21	10	67	11	12	30	42	7	12	29	7	6	20	8	3	21	3	6	10	6	19	3	10	5	11	17	0	3	6	0	6	3	2	3	2	8	1	6	0	2	1	2	4	4	2	3	0	1	2	1	1	0	1	1	1	0	1	0	2	1	1	1	1	2	1	0	0	0	0	2	2	3	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	3697	1536	739	646	1116	765	263	259	223	245	177	167	116	121	89	116	74	78	82	104	71	88	59	100	56	102	62	43	27	77	27	26	35	52	17	26	41	18	19	28	12	14	22	9	9	19	10	20	6	22	8	26	22	3	13	9	7	10	8	6	11	4	8	3	11	2	3	3	1	0	3	7	6	5	2	3	1	4	1	5	0	2	1	2	3	2	2	1	1	1	1	1	1	0	0	3	3	1	1	0	1	0	1	0	1	1	2	0	0	0	0	0	0	0	3	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	2197	815	351	336	750	498	137	120	102	144	83	101	51	69	47	59	26	33	39	59	44	54	27	57	33	59	40	21	9	48	9	14	24	36	7	16	21	7	7	18	6	6	16	4	5	14	5	12	3	9	4	19	17	1	4	6	2	9	2	3	4	2	6	1	8	0	1	1	1	0	3	3	3	1	2	2	1	2	1	4	0	1	0	2	0	1	1	1	1	1	1	1	0	0	0	0	2	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	3627	1528	720	653	1061	787	265	263	222	233	167	163	119	122	95	100	69	83	96	107	77	81	54	96	50	97	53	39	24	72	31	25	33	47	17	27	51	18	17	22	13	20	23	10	13	18	10	23	7	23	9	22	16	4	14	9	6	9	6	5	10	2	10	2	7	3	3	4	2	0	5	6	5	4	1	1	2	6	1	5	0	2	0	2	1	4	2	3	1	1	1	4	2	0	0	1	3	0	1	0	0	2	1	0	1	1	1	0	4	0	0	0	0	0	3	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south34_active	80	2096	798	348	341	722	505	141	125	100	134	77	97	57	64	46	47	24	37	51	59	50	47	29	60	29	66	38	17	9	45	12	12	20	29	8	19	25	7	8	15	5	9	16	5	9	12	4	18	5	9	5	12	10	2	5	5	2	7	1	2	4	1	7	1	4	0	1	2	1	0	4	1	2	1	1	0	2	4	1	4	0	2	0	1	0	3	1	2	0	1	1	1	0	0	0	0	2	0	1	0	0	2	1	0	1	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	3761	1565	728	692	1108	822	282	284	210	277	158	199	119	117	98	106	70	79	91	108	86	94	53	104	52	100	52	37	25	63	26	22	34	48	13	26	54	18	17	21	13	25	30	11	10	18	11	22	10	21	7	20	11	9	13	13	6	11	7	5	20	4	6	2	8	3	4	2	2	0	7	5	5	2	2	1	4	5	1	4	1	1	0	3	1	4	2	2	1	0	0	6	1	0	1	0	2	0	1	1	0	2	0	0	2	1	1	0	4	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
