label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93
0.03	south32_active	80	1925	5510	676	2258	400	1665	425	1444	837	224	122	66	80	98	45	87	42	50	23	48	34	59	28	82	7	45	33	62	10	20	28	7	11	6	10	3	7	4	2	19	0	1	7	3	9	5	2	2	6	7	3	2	2	4	5	0	1	1	2	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south33_all	80	7966	7059	2287	2793	1166	2064	799	1748	1027	418	337	273	258	253	182	171	149	124	96	97	77	79	61	120	46	79	52	70	25	26	28	16	16	25	15	14	9	12	6	22	9	6	4	3	10	4	3	3	4	4	4	2	1	7	6	0	1	2	0	1	1	1	1	0	1	0	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south33_active	80	1954	5661	673	2139	400	1732	440	1584	864	210	136	78	76	111	52	88	41	45	31	54	27	52	28	98	8	52	37	56	9	19	22	7	6	6	10	5	7	4	2	21	0	1	3	3	10	4	2	1	3	1	4	1	1	7	5	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south34_all	80	7895	7078	2310	2896	1134	2041	793	1755	984	422	338	283	258	248	179	168	131	114	112	91	84	99	69	118	60	79	51	80	20	22	35	14	16	18	15	12	8	12	5	16	6	4	4	5	18	2	1	2	2	4	2	1	1	5	5	0	0	1	0	1	1	1	1	0	1	0	3	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south34_active	80	1988	5708	646	2225	390	1715	444	1598	814	209	151	77	84	110	47	91	28	36	34	49	28	65	38	97	15	55	37	67	8	14	29	6	6	5	11	5	5	6	2	15	0	1	3	5	17	0	1	1	1	1	2	0	1	5	4	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south35_all	80	7923	7261	2301	2968	1163	2034	820	1755	986	413	347	282	250	255	181	174	146	114	110	92	87	98	70	96	67	73	50	75	25	20	42	16	17	16	17	14	8	12	4	11	6	3	5	3	22	3	1	1	3	2	4	2	0	5	4	3	0	1	0	2	1	0	2	1	1	0	2	0	1	0	1	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
0.03	south35_active	80	1980	5890	643	2322	380	1692	446	1583	808	192	151	77	85	129	42	96	31	39	36	49	27	73	37	79	16	53	36	65	8	12	35	7	6	6	14	8	4	8	1	9	0	0	4	2	21	1	1	0	3	0	4	0	0	5	2	1	0	0	0	1	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
0.03	south36_all	80	7896	7353	2298	2997	1125	2026	794	1588	957	412	335	279	251	218	164	172	133	115	109	100	86	111	72	96	65	56	49	62	23	23	48	25	15	12	14	12	18	14	5	9	6	2	5	6	17	3	0	1	10	3	4	3	1	5	3	4	0	0	0	1	1	0	3	3	0	0	0	0	1	0	1	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
0.03	south36_active	80	1930	5948	645	2379	374	1692	448	1408	795	210	153	73	82	104	40	95	33	43	45	57	26	80	38	76	16	43	33	55	7	15	37	12	6	5	11	7	14	8	0	6	0	0	4	4	16	1	0	0	9	2	4	0	0	5	1	2	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
0.03	south37_all	80	7997	7393	2309	2919	1165	2015	838	1671	987	413	344	274	234	216	169	169	140	128	90	102	76	97	69	89	57	46	58	54	26	30	41	28	20	16	15	11	20	12	6	8	8	5	5	11	15	3	1	0	12	3	6	5	1	9	3	4	0	0	0	1	1	0	2	3	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
0.03	south37_active	80	1968	5980	656	2344	396	1695	469	1473	819	204	163	76	76	108	37	88	37	55	38	59	24	71	36	70	15	34	38	49	8	19	28	13	9	9	10	5	16	7	1	4	2	0	5	8	15	2	0	0	10	2	5	0	0	8	1	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
0.03	south38_all	80	8071	7474	2238	2919	1203	1999	831	1651	1004	405	327	283	232	200	163	165	135	131	87	108	68	82	60	80	49	45	70	59	27	47	35	32	24	16	15	16	26	12	9	14	7	6	7	9	7	1	3	1	28	3	5	5	1	7	3	4	2	0	0	0	1	0	2	2	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	2014	6072	615	2316	418	1669	468	1470	830	196	157	81	69	94	39	90	32	52	37	70	13	55	28	66	17	32	49	53	8	37	26	15	11	9	10	7	21	8	2	8	2	0	7	6	7	1	2	0	26	2	4	0	0	6	1	2	2	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	8004	7239	2298	2913	1230	1951	816	1691	1036	424	346	295	228	214	170	151	140	120	105	92	68	72	51	83	43	56	67	65	25	51	32	26	34	18	14	15	28	20	6	15	7	6	8	7	2	2	3	3	21	3	4	3	0	8	1	1	2	0	0	1	1	0	1	1	0	0	1	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	2037	5838	642	2281	443	1621	454	1499	857	200	159	86	68	112	40	87	36	44	40	60	16	47	23	70	16	39	44	55	5	38	21	15	17	9	9	5	24	16	2	10	3	0	6	5	2	2	2	1	19	2	3	0	0	7	1	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	8046	7237	2238	2907	1248	1914	810	1611	1018	448	314	269	215	211	169	151	142	119	105	90	76	74	49	96	48	54	66	81	24	48	29	24	31	14	14	17	23	22	5	18	2	6	11	4	4	1	4	4	19	4	2	2	0	11	1	1	3	0	0	1	2	1	2	0	0	0	1	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	2055	5808	616	2267	451	1587	431	1426	838	205	129	79	63	109	45	86	43	39	39	52	25	46	19	85	17	34	43	70	7	38	21	12	15	5	7	8	17	19	1	12	1	1	9	3	3	1	3	1	18	3	2	0	0	10	1	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
