label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90
0.03	south34_all	80	4995	4962	3414	1085	1539	647	415	495	460	217	358	497	159	125	95	205	84	104	56	58	42	58	34	36	50	33	18	31	19	30	22	11	8	12	11	7	11	6	9	6	6	6	2	2	4	2	4	10	2	10	1	1	0	1	2	0	0	2	0	1	1	1	2	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	3	1	1
0.03	south34_active	80	2333	3096	2234	532	947	326	198	298	249	105	222	320	73	54	47	134	32	51	29	34	24	37	20	18	34	13	8	16	9	18	12	4	2	6	7	2	5	1	3	5	3	3	2	2	4	0	3	8	2	8	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0
0.03	south35_all	80	4973	4838	3195	1047	1514	643	420	494	427	234	340	512	153	124	94	173	87	98	60	60	38	52	36	38	44	32	16	30	21	29	23	12	9	10	10	10	11	6	9	8	4	14	2	5	5	2	4	8	3	12	0	1	1	1	2	0	0	0	0	0	1	1	3	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	1
0.03	south35_active	80	2298	3075	2043	527	940	325	196	300	229	110	199	332	63	52	41	108	36	51	30	31	23	34	19	24	28	16	7	19	9	15	14	6	2	4	8	4	6	2	4	6	2	11	2	3	5	0	3	7	3	10	0	0	1	0	1	0	0	0	0	0	1	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0
0.03	south36_all	80	4984	4889	3274	1038	1572	625	403	518	418	231	330	516	158	103	108	185	80	88	60	59	37	46	46	40	47	35	20	22	16	26	21	12	8	11	11	10	8	7	9	5	8	14	1	4	5	1	3	6	1	9	1	1	1	0	3	0	2	1	2	1	1	1	1	2	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	1	1
0.03	south36_active	80	2334	3100	2079	535	1014	307	169	308	216	103	206	322	63	41	47	118	34	43	32	37	20	29	18	24	28	21	8	15	6	12	16	7	2	6	8	5	3	3	4	3	6	11	1	2	5	0	2	5	1	7	0	0	1	0	1	0	0	1	0	0	1	0	1	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0
0.03	south37_all	80	5050	4771	3338	1063	1555	620	434	512	396	237	320	528	152	96	116	189	87	87	58	57	34	49	38	47	47	29	19	19	18	20	22	17	8	9	10	12	9	10	8	3	9	12	0	6	4	3	4	4	1	3	1	0	2	0	3	1	2	1	5	1	0	0	1	0	1	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
0.03	south37_active	80	2362	2996	2155	544	1005	305	175	308	224	103	187	345	63	42	54	113	37	48	29	31	17	29	13	31	31	18	8	13	7	11	13	9	4	5	5	7	3	6	5	1	5	11	0	4	2	1	2	4	1	2	0	0	1	0	1	0	0	1	2	0	0	0	1	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	5117	4929	3442	1078	1601	665	441	558	401	248	315	599	153	99	108	196	85	94	61	64	42	62	42	49	42	33	21	15	17	16	29	12	12	9	10	10	11	11	11	5	9	13	1	4	4	2	1	3	1	5	1	0	3	0	2	1	5	1	5	1	0	2	0	0	2	1	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
0.03	south38_active	80	2409	3119	2204	544	1042	333	173	327	231	104	179	408	64	41	50	122	35	52	33	34	24	39	19	33	23	18	8	10	8	7	20	7	8	4	4	6	5	7	7	3	6	11	1	4	1	1	0	3	1	4	0	0	2	0	0	0	3	1	2	0	0	2	0	0	0	1	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
0.03	south39_all	80	5119	5023	3449	1087	1514	718	460	543	398	244	305	633	157	97	114	211	84	113	70	78	39	66	30	38	57	28	20	13	18	19	30	13	14	16	11	6	11	13	10	7	6	7	2	4	3	4	2	3	1	7	1	0	3	2	5	2	6	0	4	1	1	3	0	0	1	1	3	4	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south39_active	80	2425	3163	2262	549	963	369	193	312	236	112	165	454	67	40	58	133	37	61	36	44	20	46	16	27	34	15	9	8	11	8	24	5	11	8	6	4	6	8	5	3	3	5	2	3	0	1	0	1	0	6	0	0	2	2	0	0	6	0	3	0	0	3	0	0	0	1	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south40_all	80	5124	5167	3477	1074	1452	704	453	551	403	241	302	565	148	111	113	202	82	121	66	81	33	71	33	37	53	31	18	17	21	18	30	11	17	18	13	5	10	15	7	9	7	13	6	5	4	3	2	8	3	6	0	2	2	2	4	1	7	0	1	0	3	3	0	0	1	0	3	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south40_active	80	2427	3295	2233	552	874	379	210	333	234	120	164	404	66	46	54	124	36	68	32	41	18	45	19	21	33	19	9	8	13	9	24	3	11	9	9	2	6	11	4	5	5	11	4	1	0	1	0	5	0	6	0	2	2	2	0	0	7	0	1	0	2	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
