label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174
0.03	south35_active	80	1499	1344	456	306	283	382	634	495	210	398	231	336	144	247	286	82	69	84	45	61	54	35	34	32	51	25	36	24	37	16	74	57	15	16	45	17	12	38	9	9	38	9	9	5	12	10	26	10	12	6	1	2	11	15	14	10	4	6	21	8	10	2	2	3	6	5	5	3	0	10	0	7	0	0	1	3	7	1	2	0	1	3	4	1	0	0	1	2	0	0	2	3	0	4	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	2	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	3085	2341	977	669	565	649	1082	834	383	622	385	507	236	421	376	183	134	139	65	118	96	79	54	59	93	49	82	54	68	34	120	65	34	28	75	28	17	45	18	16	42	21	12	11	22	12	37	14	15	12	8	12	12	19	19	11	8	10	18	13	14	8	3	8	6	3	7	9	4	25	3	5	0	3	3	1	7	4	1	1	2	4	5	2	1	0	2	3	0	1	4	3	0	3	0	1	1	3	3	0	0	0	0	2	0	0	1	1	0	1	0	0	1	2	0	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0
0.03	south36_active	80	1420	1360	431	305	282	360	674	508	244	393	243	307	133	263	252	103	77	69	36	67	60	55	30	28	60	26	38	29	41	18	71	43	19	16	58	19	7	35	11	6	34	11	6	6	14	7	22	7	10	5	2	4	7	15	13	9	6	7	15	7	9	1	1	1	3	2	4	3	1	15	2	2	0	2	1	0	6	0	0	0	1	3	4	0	0	0	1	2	0	0	2	3	0	3	0	1	1	3	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
0.03	south37_all	80	3087	2357	975	669	586	646	1062	893	373	604	373	507	240	416	364	173	126	144	69	112	99	86	55	61	103	46	83	50	86	40	123	57	32	28	81	28	14	52	18	15	33	15	10	14	19	13	42	18	12	14	11	10	21	20	13	15	5	11	20	9	8	5	1	8	7	4	8	5	4	16	6	3	1	4	5	1	5	4	1	1	1	1	3	2	0	0	1	2	0	1	3	0	0	0	0	1	1	3	4	0	0	0	0	2	0	0	1	1	1	0	0	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	1	0	0	0	0	0
0.03	south37_active	80	1395	1366	424	320	283	352	654	559	232	375	225	329	139	274	248	104	71	79	35	65	64	63	28	25	55	20	41	26	53	21	82	32	21	14	57	16	5	41	11	5	21	6	6	8	12	8	27	8	8	9	3	4	16	14	10	7	4	7	15	5	4	1	0	0	3	1	4	2	2	7	5	1	0	2	3	1	2	0	0	0	1	0	2	1	0	0	1	2	0	0	2	0	0	0	0	1	1	3	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
0.03	south38_all	80	3185	2311	986	671	602	637	1046	878	378	594	344	506	240	451	358	156	124	153	77	121	101	91	64	49	98	43	75	47	86	48	107	50	48	25	76	36	18	38	18	19	46	19	12	17	13	19	37	19	10	16	7	10	19	18	10	11	8	8	14	8	7	7	3	10	4	6	11	4	6	11	10	3	1	4	5	2	2	2	1	0	0	1	2	2	0	1	3	3	0	3	1	2	0	0	0	3	1	2	1	0	0	0	1	1	0	0	1	1	2	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	8	1	0	0	0	0	0
0.03	south38_active	80	1440	1350	436	325	295	356	701	573	228	371	199	332	137	304	239	104	71	81	37	73	60	63	31	15	51	15	44	27	59	28	69	34	31	13	43	23	8	24	9	7	33	10	6	7	9	13	25	9	6	10	3	5	16	11	6	1	6	6	10	3	4	1	1	4	1	0	5	2	3	8	6	2	0	2	3	2	0	0	0	0	0	0	1	1	0	1	3	3	0	3	1	0	0	0	0	1	1	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
0.03	south39_all	80	3222	2371	1041	672	597	706	985	891	393	584	350	472	228	438	343	146	118	154	74	102	114	91	66	51	106	45	71	37	91	42	91	62	46	36	76	29	23	45	17	25	63	18	16	16	12	20	38	21	23	20	12	10	28	9	7	12	10	9	15	8	9	10	4	11	6	12	14	3	8	2	9	2	3	3	5	2	2	2	1	0	0	1	2	1	1	2	4	3	0	4	1	3	0	1	1	3	0	0	1	0	0	0	1	1	0	0	0	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south39_active	80	1456	1374	484	315	306	394	661	595	218	383	194	305	123	293	210	91	58	89	31	63	63	57	29	18	59	14	36	19	61	28	55	39	29	22	42	17	14	28	10	10	41	8	12	6	8	14	24	9	12	11	2	3	21	2	1	1	8	5	13	5	4	1	2	8	1	1	10	1	4	1	4	2	1	1	3	2	0	0	0	0	0	0	1	1	1	2	4	2	0	3	0	1	0	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	3241	2439	1100	739	603	720	979	824	411	606	337	481	235	417	311	148	110	147	87	99	109	83	73	54	94	46	57	30	83	41	92	63	39	33	90	26	24	56	21	19	64	16	18	12	15	16	30	24	25	16	17	10	26	10	8	7	10	9	15	13	17	11	3	9	4	10	16	3	9	15	8	4	2	1	7	1	3	1	3	1	3	1	2	0	1	3	4	4	0	4	1	5	0	1	1	3	0	0	0	0	0	0	1	0	1	0	0	1	4	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south40_active	80	1489	1402	523	330	309	413	639	544	223	394	193	300	124	268	190	89	58	89	38	56	57	40	35	25	55	15	29	17	58	26	57	44	21	18	59	15	15	38	9	6	41	8	13	3	9	9	17	13	15	6	6	4	17	2	1	1	8	5	13	7	12	1	2	8	1	2	14	1	4	15	3	4	1	0	3	1	1	0	1	0	1	0	1	0	1	2	4	2	0	3	0	3	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
