label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174	Otu175	Otu176	Otu177	Otu178	Otu179	Otu180	Otu181	Otu182	Otu183
0.03	north16_active	80	17575	1406	2420	808	700	608	386	163	270	480	364	419	344	86	223	99	144	43	45	226	71	421	132	34	39	207	34	34	23	36	79	32	44	12	32	11	21	45	57	21	20	21	76	5	8	26	25	4	33	9	6	1	9	14	17	5	20	5	3	12	9	5	22	16	2	2	5	3	3	0	13	5	4	3	10	0	1	6	4	1	1	3	0	2	2	0	11	0	9	7	0	4	1	1	2	5	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	19879	3350	3259	1642	1262	1076	810	615	564	694	534	566	485	307	302	251	217	182	170	300	172	442	181	107	102	201	86	95	81	73	117	65	61	56	63	53	39	50	63	42	31	49	98	35	27	46	39	19	36	22	11	11	18	17	20	11	25	16	11	20	12	12	21	20	9	6	14	9	7	6	18	9	12	4	9	1	4	10	10	5	9	6	6	1	3	3	15	1	11	7	3	4	3	1	1	8	1	10	5	2	2	1	0	0	1	1	1	1	0	1	1	0	1	0	0	0	0	1	0	0	1	1	2	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	17710	1410	2448	833	671	625	402	159	277	474	343	419	340	88	190	99	133	41	53	230	80	390	136	39	45	172	31	30	26	37	83	31	46	14	32	15	18	37	56	20	18	23	88	5	12	36	28	5	33	7	5	2	9	11	16	5	17	6	6	13	10	4	21	17	4	1	10	2	4	2	14	7	5	3	8	0	1	8	5	2	3	2	0	1	1	0	15	0	10	7	0	4	0	0	0	7	0	8	4	2	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	19634	3334	3345	1678	1316	1077	813	603	597	700	532	560	503	297	316	246	220	181	188	291	179	433	187	101	103	233	78	89	81	69	121	62	60	59	66	52	46	64	78	37	38	43	84	31	24	41	41	25	37	18	14	16	20	21	28	11	16	17	14	17	14	12	14	14	6	2	18	5	7	8	7	11	9	11	8	2	4	11	8	6	8	3	7	1	3	3	7	2	1	3	4	4	3	1	1	3	2	7	5	2	2	1	0	0	1	1	0	1	0	1	1	0	1	0	0	0	1	1	1	0	0	1	4	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	north18_active	80	17452	1397	2519	861	700	627	414	142	285	461	352	403	354	91	211	88	128	39	59	220	79	391	144	30	44	197	28	24	24	40	86	27	45	14	37	20	18	41	65	21	24	18	70	5	11	29	30	11	34	4	6	3	9	15	23	4	9	6	9	12	13	4	13	12	2	0	15	0	3	2	4	10	4	10	6	0	2	7	3	4	2	1	0	1	3	1	7	0	1	3	0	1	0	0	0	3	0	6	5	1	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	north19_all	80	19664	3273	3349	1751	1335	1095	837	591	622	640	536	535	514	286	329	244	244	178	191	297	176	422	207	93	110	260	76	74	85	77	111	58	68	58	55	50	48	63	109	39	37	29	88	27	26	34	39	26	35	14	16	17	18	19	30	15	15	13	16	18	16	9	17	13	9	5	30	2	8	10	6	13	10	13	8	1	4	10	7	5	4	2	7	1	2	5	7	2	6	2	5	7	3	1	0	3	2	10	6	3	1	0	1	8	3	0	0	1	0	1	2	1	1	1	1	0	1	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	north19_active	80	17494	1348	2518	885	737	634	434	131	295	426	364	376	380	87	213	86	139	43	68	213	77	377	148	30	58	227	23	20	21	44	76	23	47	10	30	21	19	42	93	25	18	11	69	6	13	26	31	11	31	2	10	2	8	15	22	5	6	4	9	11	14	2	14	10	3	0	27	0	3	3	2	12	4	12	6	0	2	6	2	4	2	1	1	1	2	1	7	0	6	2	1	3	1	0	0	3	1	9	6	2	1	0	1	8	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	north20_all	80	19397	3267	3337	1709	1302	1082	862	602	598	618	530	531	541	271	334	243	260	203	206	298	161	423	199	102	130	269	87	72	86	87	97	58	79	52	52	44	52	73	110	32	33	29	64	24	20	32	40	28	30	17	16	18	17	20	32	15	17	14	18	10	20	9	12	9	9	6	27	4	12	11	7	12	8	14	9	3	5	6	6	2	3	2	6	2	3	4	8	3	6	1	4	9	2	0	0	3	2	6	2	3	1	0	1	9	2	0	0	1	1	1	2	2	2	1	1	10	1	0	1	0	2	1	4	0	0	1	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	north20_active	80	17240	1354	2503	862	717	622	441	136	278	401	351	385	403	87	230	84	145	51	61	213	71	384	135	32	65	237	23	18	22	51	68	20	55	8	30	17	22	53	94	18	15	12	49	7	8	22	31	12	28	5	8	2	10	17	26	5	6	5	9	6	18	3	9	7	3	0	24	0	2	2	2	10	2	12	5	0	2	1	1	2	1	0	1	1	2	1	8	1	6	1	2	5	1	0	0	3	1	4	2	2	1	0	1	9	0	0	0	1	0	0	1	1	0	1	0	10	0	0	1	0	2	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south21_all	80	8517	3484	2620	1666	1097	1355	704	1105	820	1279	420	411	329	328	259	703	363	307	197	241	185	143	128	103	273	101	116	92	69	61	91	57	77	58	91	76	43	33	54	26	133	68	57	29	55	32	18	22	22	14	22	38	32	31	18	26	16	20	15	16	16	9	9	9	12	6	10	9	21	4	9	5	6	7	2	5	5	25	7	3	3	8	5	3	5	3	5	9	4	1	2	19	1	3	4	3	2	2	1	8	2	0	0	2	4	1	1	0	1	3	1	0	0	0	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	5141	1807	1649	857	277	907	207	848	585	1112	167	209	145	169	98	636	260	219	92	176	114	53	25	49	239	46	59	29	13	18	58	12	34	28	72	58	14	9	27	5	121	53	38	19	45	22	7	6	14	3	11	31	7	18	12	15	6	13	12	3	8	7	9	6	5	1	4	3	17	1	7	0	3	1	1	4	3	22	3	3	3	4	1	2	4	3	3	7	0	1	2	18	1	2	1	1	0	0	0	7	1	0	0	0	4	1	0	0	0	3	0	0	0	0	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	8568	3521	2606	1615	1106	1357	709	1049	861	1271	421	423	334	320	269	792	363	298	187	235	188	147	135	105	294	98	110	86	70	73	86	44	82	66	104	88	45	41	43	26	111	78	50	31	57	34	14	20	20	17	27	44	19	32	23	28	19	18	10	17	14	11	13	9	10	5	11	8	23	5	6	5	4	6	2	7	4	17	4	5	3	9	6	3	18	2	8	8	3	1	6	18	1	2	1	2	0	2	0	8	2	0	1	2	5	0	0	0	2	6	1	0	0	0	0	0	2	0	3	1	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	5213	1812	1636	807	291	927	194	808	613	1105	159	228	142	168	106	725	265	211	78	178	124	47	32	50	254	40	56	30	13	16	56	11	36	30	85	69	13	11	21	3	97	63	36	16	48	20	4	9	13	3	13	37	7	22	15	21	11	8	8	5	7	8	9	7	5	0	7	3	19	2	4	1	1	2	1	5	3	14	2	4	2	5	2	3	17	2	4	5	0	1	6	17	1	1	0	1	0	0	0	7	1	0	0	0	4	0	0	0	1	6	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	8488	3562	2652	1614	1102	1332	738	1045	882	1259	432	434	337	301	261	820	349	295	178	243	196	156	133	100	252	100	101	88	72	73	92	53	96	67	128	84	46	38	42	31	156	88	59	36	57	34	21	22	17	23	28	39	21	30	33	25	22	19	13	14	15	12	16	12	7	4	7	8	22	6	11	3	3	5	3	6	8	12	2	6	3	9	5	3	18	2	8	8	4	2	7	10	1	3	1	0	1	3	0	7	1	1	1	1	10	0	0	0	2	7	1	1	0	0	0	0	2	0	3	0	0	0	0	0	1	1	0	0	0	1	0	1	1	2	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	5166	1866	1669	812	281	956	202	797	631	1113	167	237	140	167	96	748	260	206	70	188	138	49	29	44	220	49	49	37	12	14	56	15	47	28	108	64	13	13	17	7	143	69	47	20	47	21	8	9	13	4	16	32	9	23	19	18	13	8	11	7	10	9	8	8	5	0	4	5	19	3	9	1	0	2	2	5	2	11	1	5	2	5	1	3	18	2	4	5	0	1	7	8	0	1	0	0	1	0	0	7	0	0	0	0	9	0	0	0	1	7	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	8557	3602	2715	1593	1106	1299	733	1047	861	1350	408	422	312	288	268	928	345	298	175	267	185	159	124	120	260	101	87	91	63	81	76	54	81	57	146	93	48	43	32	42	120	99	56	42	38	39	24	25	18	17	18	27	19	31	30	31	19	16	11	12	13	14	15	10	3	5	8	7	18	6	12	1	4	4	4	5	6	15	1	6	4	11	6	6	17	1	6	8	2	1	8	14	2	2	0	1	1	2	1	4	3	1	1	1	15	0	0	0	1	5	0	1	1	0	0	0	2	1	3	1	1	0	0	0	1	1	0	0	0	0	0	1	1	2	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south24_active	80	5212	1882	1726	795	283	940	204	794	614	1212	156	235	125	157	95	854	261	214	59	220	131	54	32	60	221	47	52	43	11	14	46	18	43	23	125	70	12	21	15	14	108	81	47	23	32	27	10	9	14	2	10	20	9	25	18	20	15	8	8	6	7	10	5	7	2	0	5	5	16	3	9	1	1	2	2	3	1	14	0	4	2	7	1	5	17	1	3	5	1	0	7	13	0	0	0	0	1	0	0	3	1	0	0	0	13	0	0	0	1	5	0	0	1	0	0	0	0	0	3	1	1	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	8494	3585	2762	1587	1071	1329	747	1038	846	1331	412	409	332	302	263	831	337	311	166	264	187	147	116	121	222	98	92	109	69	76	76	53	73	56	147	87	49	45	32	38	112	93	58	50	39	40	27	24	24	16	15	19	19	23	25	26	21	17	14	11	15	16	11	15	5	4	7	6	12	8	11	5	4	3	5	6	6	17	2	3	2	9	6	13	10	3	3	7	3	1	6	8	3	1	2	4	3	1	2	9	3	1	0	3	17	0	0	0	0	2	0	2	1	0	0	0	0	4	0	1	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0
0.03	south25_active	80	5176	1868	1747	819	279	993	203	790	618	1196	163	236	142	164	91	755	255	230	57	212	122	54	31	57	185	45	53	53	9	12	42	11	34	25	128	74	12	17	14	14	101	76	49	28	28	29	13	9	18	6	8	12	9	18	15	14	16	12	10	3	6	12	2	11	2	0	4	4	9	4	8	4	2	0	1	5	0	15	1	2	1	5	2	12	10	2	1	5	1	0	5	7	0	0	2	2	2	0	0	7	1	0	0	0	15	0	0	0	0	2	0	1	1	0	0	0	0	3	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
0.03	south26_all	80	8480	3521	2725	1604	1101	1315	720	1077	816	1303	412	425	310	302	264	824	343	300	181	274	193	138	112	127	230	97	97	103	71	75	78	52	64	61	123	70	44	44	38	37	122	69	51	40	41	38	26	28	29	15	13	18	19	22	15	26	11	11	15	14	10	13	10	17	12	9	9	5	12	10	8	10	6	2	4	7	4	15	4	4	4	7	6	15	2	3	3	4	2	0	9	10	2	0	3	5	3	2	2	11	4	1	1	3	15	0	0	0	1	3	0	3	1	0	2	0	0	4	0	1	2	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0
0.03	south26_active	80	5103	1844	1704	810	281	964	198	811	603	1148	180	242	140	158	97	749	261	219	72	225	125	57	35	55	195	41	52	54	8	10	44	10	29	33	107	53	8	19	18	14	111	56	42	19	27	24	9	9	19	10	6	11	8	18	8	15	6	9	9	5	3	9	5	11	5	0	4	2	8	5	5	6	3	0	0	6	1	13	2	2	2	5	1	14	2	2	1	2	1	0	8	10	0	0	3	2	2	0	0	9	2	0	1	0	13	0	0	0	0	3	0	2	1	0	2	0	0	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
0.03	south27_all	80	8044	3435	2635	1621	1149	1344	701	1003	784	1199	402	414	313	304	260	680	352	297	163	279	191	125	109	120	180	86	92	105	67	63	92	58	55	67	107	72	52	40	33	32	113	71	49	37	49	32	28	19	39	19	16	22	20	16	15	21	19	16	15	14	5	10	10	13	13	9	11	6	14	11	6	12	7	4	6	8	4	10	4	8	4	3	6	14	8	3	3	7	1	1	9	11	2	1	4	5	4	1	2	7	2	1	1	3	11	1	0	2	1	2	1	2	0	0	2	1	1	5	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
0.03	south27_active	80	4644	1678	1573	757	296	946	189	729	551	1017	170	224	135	157	97	611	269	220	70	227	120	48	29	50	152	34	46	51	11	10	51	13	24	32	85	55	7	10	12	11	99	63	35	16	32	16	8	8	24	12	5	13	7	12	7	12	13	10	11	3	0	7	6	10	5	1	3	3	9	6	4	6	2	0	1	6	1	7	2	6	2	0	1	14	6	2	1	4	0	0	8	11	0	0	3	2	2	0	1	6	1	0	1	0	10	0	0	1	0	2	0	2	0	0	2	1	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
0.03	south28_all	80	7813	3337	2579	1566	1142	1245	710	939	744	1035	417	390	302	304	254	663	323	289	187	241	168	130	126	122	170	92	87	87	71	73	80	55	53	68	117	63	53	41	35	27	104	62	50	38	42	38	31	22	35	23	21	18	21	21	12	17	20	18	13	13	5	8	11	7	10	7	11	7	17	11	3	10	11	6	3	10	5	8	3	8	7	4	6	6	11	1	2	4	2	2	9	7	2	1	5	1	6	1	2	4	1	2	1	1	1	3	1	2	2	2	1	2	0	0	3	1	1	3	0	0	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	2	0	0	0
0.03	south28_active	80	4282	1550	1480	722	299	854	180	655	502	863	171	201	120	154	96	585	245	204	82	186	105	46	41	44	143	39	39	37	18	16	42	15	25	31	92	49	10	7	14	6	89	52	35	11	27	17	7	9	21	13	8	10	6	15	6	13	13	13	9	3	2	6	7	5	3	1	3	3	13	6	2	3	3	2	1	5	1	6	2	6	4	1	1	6	9	1	1	3	2	1	9	6	0	0	3	0	4	0	1	3	1	0	1	0	0	1	1	1	0	2	0	2	0	0	2	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0
0.03	south29_all	80	7459	3312	2435	1587	1118	1161	746	852	728	959	407	377	288	301	273	607	296	256	179	245	178	139	126	132	172	89	84	85	61	72	76	59	59	70	103	57	50	40	31	31	87	68	54	32	36	39	28	23	37	19	22	24	19	17	15	16	20	17	21	12	4	10	11	6	8	7	4	8	14	7	2	8	11	6	3	11	6	7	1	9	7	2	4	6	17	3	2	4	2	3	9	4	4	1	4	1	5	1	2	3	1	3	0	1	1	3	2	3	2	0	2	0	1	1	1	1	1	2	0	0	0	2	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0
0.03	south29_active	80	3906	1465	1333	701	291	758	182	570	460	786	158	177	109	134	102	530	196	173	61	177	113	38	39	48	139	36	37	32	21	20	35	14	27	29	69	43	9	5	10	5	75	58	38	11	21	19	5	7	21	6	7	16	4	12	10	11	15	9	15	2	2	3	6	6	1	1	0	4	10	4	2	3	2	3	1	4	0	6	0	8	4	1	1	5	15	2	1	3	2	2	9	3	0	0	2	0	3	0	1	3	1	1	0	0	1	1	1	1	0	0	1	0	0	1	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	south30_all	80	7432	3293	2396	1537	1079	1149	758	825	732	935	391	373	297	307	262	561	291	248	188	230	181	137	128	133	189	97	86	83	61	78	68	53	55	67	110	56	51	41	37	31	77	58	52	35	40	44	32	21	31	22	22	24	16	20	16	18	18	17	18	12	11	16	6	8	9	5	2	10	11	5	4	5	6	7	2	8	7	9	2	8	5	2	3	4	10	3	1	3	3	2	2	6	5	0	3	1	5	1	3	5	1	3	0	1	1	3	2	1	2	0	1	0	1	2	1	0	0	0	1	0	0	2	0	0	0	1	1	1	1	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0
0.03	south30_active	80	3836	1448	1292	694	274	745	182	536	455	757	144	164	112	132	93	484	185	171	63	160	115	26	44	51	145	38	38	26	20	22	28	11	19	30	74	44	14	6	13	4	62	44	34	12	24	27	10	5	15	9	10	16	3	15	12	11	12	11	14	2	6	4	4	7	2	2	2	4	9	3	3	2	2	5	0	2	0	9	0	7	3	1	1	3	9	2	0	1	3	2	2	5	1	0	1	0	2	0	1	5	1	1	0	0	1	1	1	0	0	0	1	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	south31_all	80	8600	3547	2590	1671	1054	1398	741	1059	851	1255	405	384	347	348	273	728	331	320	208	272	214	133	125	102	220	109	111	81	86	61	84	58	57	48	121	82	39	46	51	40	121	79	87	30	46	24	29	32	30	17	20	20	11	13	19	15	19	11	17	11	12	9	9	21	7	9	7	4	9	11	7	4	3	3	3	5	5	18	6	7	4	4	5	3	6	6	3	4	2	4	2	12	3	2	3	2	0	2	3	2	2	0	2	0	2	1	1	3	0	0	1	3	2	0	0	3	0	0	1	4	0	2	0	0	0	1	0	2	0	0	1	0	3	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	5272	1801	1620	837	285	1009	218	767	654	1085	163	186	155	172	105	650	242	248	94	205	136	30	27	43	193	56	52	44	24	19	55	13	28	18	95	68	13	15	27	8	104	71	72	16	33	19	15	8	23	7	12	17	3	7	16	13	14	9	15	3	10	9	4	18	4	1	2	1	7	6	5	1	1	2	2	1	4	16	1	5	1	2	3	3	5	5	0	1	0	1	1	11	2	1	2	1	0	0	1	0	1	0	2	0	1	0	1	1	0	0	1	2	2	0	0	3	0	0	1	1	0	2	0	0	0	0	0	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	8396	3571	2565	1659	1098	1354	730	1039	822	1304	392	386	348	325	249	736	351	330	187	265	195	149	127	101	214	105	121	80	86	64	78	56	54	42	113	82	43	37	47	36	137	93	83	31	40	24	26	30	27	15	21	22	9	18	18	15	24	13	26	8	11	11	10	26	8	11	10	4	12	10	8	4	3	5	6	5	4	18	2	8	3	7	4	4	6	7	4	3	0	4	1	6	4	1	3	1	0	3	2	2	1	0	2	0	1	1	2	2	0	0	2	6	0	1	0	3	0	0	1	4	0	2	0	0	1	0	1	1	0	0	1	0	2	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	5125	1840	1583	831	289	961	218	764	628	1141	155	185	161	154	91	663	271	263	83	197	112	39	26	41	183	55	64	48	24	22	48	12	22	17	90	71	14	13	23	9	123	87	67	17	32	16	11	8	16	5	11	17	2	11	13	11	20	9	20	3	7	11	5	21	4	3	2	1	8	7	5	1	1	3	3	2	4	17	1	6	1	5	1	4	6	4	1	2	0	1	0	5	2	0	2	0	0	0	0	0	1	0	2	0	1	0	2	0	0	0	1	5	0	0	0	3	0	0	1	1	0	2	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	8308	3548	2581	1643	1124	1355	707	1005	772	1338	390	415	340	317	273	767	393	340	172	285	217	154	132	110	200	102	135	94	82	63	83	58	61	46	94	78	49	34	33	35	147	102	90	32	35	37	26	28	29	19	18	19	13	21	19	16	29	18	24	8	12	10	9	23	11	9	9	4	17	8	12	11	5	5	5	6	4	13	1	8	5	5	3	3	3	4	4	4	0	4	2	8	4	2	4	2	0	3	2	2	1	0	2	1	1	1	4	1	0	0	2	7	0	1	0	1	0	0	1	1	0	3	1	0	1	1	1	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
