label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165
0.03	north18_active	80	2503	2293	528	539	404	863	322	625	129	393	175	453	118	77	86	73	80	86	68	48	72	48	63	96	86	37	37	54	65	15	32	27	15	21	27	31	40	17	6	37	37	13	7	23	12	37	9	5	7	20	7	23	7	3	9	7	7	18	2	1	13	2	4	2	18	6	3	7	8	6	15	2	1	8	2	2	0	2	0	1	1	1	0	1	2	0	3	1	0	1	1	2	0	1	0	0	0	0	1	0	1	1	1	6	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	4793	3814	1186	1010	767	1320	580	1027	324	589	294	693	217	158	157	155	160	125	131	102	132	96	96	152	126	65	71	73	107	38	60	46	23	31	51	68	65	23	24	60	61	26	20	37	23	44	11	13	15	54	14	31	12	6	11	12	15	22	5	5	19	7	7	7	15	11	7	7	16	4	19	3	3	6	4	2	4	2	1	2	2	3	0	8	3	2	5	2	3	1	3	3	1	1	0	0	1	0	0	1	0	1	2	6	1	1	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
0.03	north19_active	80	2474	2413	533	511	407	849	305	678	141	404	151	481	113	83	82	79	77	71	72	49	70	45	52	90	74	36	34	43	59	16	35	22	12	20	32	44	46	11	10	46	40	12	9	25	13	32	8	3	7	33	7	25	6	4	8	7	10	16	3	1	13	2	2	5	12	9	6	2	10	3	17	1	3	5	1	2	1	1	1	2	1	2	0	6	2	2	3	1	2	1	1	2	0	0	0	0	0	0	0	0	0	1	1	6	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	4692	4013	1153	986	777	1377	576	1062	326	570	286	668	204	175	156	168	159	119	147	102	140	73	94	128	139	60	75	86	80	37	62	50	27	22	47	50	58	30	21	71	56	24	17	38	23	55	13	11	13	53	10	25	12	9	13	8	14	15	5	4	18	6	6	7	18	9	9	6	21	3	19	2	2	8	5	2	5	5	1	1	2	2	0	8	3	2	8	1	4	1	2	1	1	2	1	0	3	0	0	1	0	0	2	0	1	1	0	1	3	1	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0
0.03	north20_active	80	2414	2516	515	507	387	882	289	700	154	378	140	459	106	85	81	83	73	61	81	52	71	33	45	69	86	31	47	50	43	21	32	24	12	14	28	36	40	17	10	56	35	8	7	23	13	39	9	4	5	30	5	19	6	6	7	5	10	12	4	1	11	2	3	6	12	6	6	2	11	2	16	1	2	7	1	1	2	4	1	1	1	1	0	6	2	2	6	1	3	1	0	0	0	0	0	0	3	0	0	0	0	0	1	0	1	0	0	0	3	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	5306	4943	1135	1064	1645	680	455	343	391	583	182	268	588	172	245	166	135	133	109	133	266	77	63	125	54	109	76	55	54	50	49	43	25	65	39	42	25	33	20	29	33	18	31	13	16	14	10	14	22	12	9	22	19	8	11	26	13	4	9	5	11	14	19	5	8	9	8	4	4	8	9	9	6	5	2	3	9	2	1	10	2	1	0	2	1	2	10	1	2	0	0	0	2	1	0	1	1	0	1	0	1	0	0	2	0	0	0	1	1	0	1	0	0	1	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	2926	3247	514	567	1068	375	215	157	216	367	87	121	411	79	139	77	66	67	52	77	162	36	30	66	27	61	49	28	30	21	24	19	13	36	22	20	14	17	7	15	15	8	15	8	6	11	5	4	11	4	3	11	9	6	6	18	8	1	5	2	6	4	14	5	4	3	3	1	1	5	7	7	5	4	2	3	6	0	0	8	1	1	0	1	0	1	7	0	0	0	0	0	1	1	0	0	1	0	1	0	1	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	5246	4933	1167	1044	1622	636	439	336	380	553	193	261	592	154	243	150	146	136	90	137	270	88	70	116	51	119	69	47	57	55	42	43	25	57	29	47	29	29	24	27	33	17	32	15	13	9	13	12	18	12	7	18	11	9	13	26	9	7	7	5	8	17	14	6	4	7	8	3	3	10	16	5	6	2	4	4	6	4	1	4	3	1	0	4	0	1	4	1	4	0	0	0	1	1	0	2	3	1	1	0	1	0	0	1	0	0	0	1	1	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	2897	3258	528	534	1039	346	208	146	210	347	92	128	420	66	140	64	72	73	48	81	164	43	35	62	25	68	35	21	30	25	18	20	11	32	15	22	15	16	8	12	17	7	16	9	4	5	7	3	9	1	2	8	4	4	6	21	2	3	6	4	5	8	12	4	2	3	2	0	0	3	10	2	3	1	4	3	4	0	0	3	2	1	0	2	0	1	3	0	2	0	0	0	0	1	0	1	3	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	5275	4837	1114	1071	1631	629	445	334	380	551	210	244	579	174	247	144	140	124	89	128	244	93	72	117	60	106	64	41	61	53	42	44	29	50	25	56	25	27	21	27	32	15	33	17	10	12	13	13	19	14	7	19	12	9	16	34	13	8	8	6	7	14	12	5	6	7	8	3	2	9	15	7	5	3	4	3	8	4	2	2	1	0	1	4	0	1	3	6	2	0	4	0	3	0	0	2	2	1	0	0	1	1	0	0	0	0	2	1	1	1	0	4	0	1	0	0	0	0	1	0	0	0	0	2	1	0	1	0	0	1	1	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	2869	3143	490	549	1017	346	204	155	203	345	96	138	405	69	146	78	69	68	48	74	151	46	35	60	29	66	32	19	23	23	17	22	13	27	10	29	12	14	8	12	18	5	16	10	3	6	5	0	10	2	3	11	7	5	8	23	4	4	6	4	5	9	8	3	3	4	3	0	0	2	9	4	2	1	4	2	5	1	0	1	1	0	1	2	0	1	2	5	2	0	4	0	2	0	0	1	2	0	0	0	1	0	0	0	0	0	2	1	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	5340	4722	1137	1082	1575	609	472	334	395	544	226	272	607	185	274	130	138	128	95	128	252	101	66	125	68	113	60	48	52	42	33	42	37	46	31	48	24	22	24	24	38	18	48	20	13	16	8	12	16	13	9	13	19	9	14	37	11	5	8	7	4	17	15	6	8	5	6	2	2	10	16	7	7	5	5	4	5	3	1	4	3	2	1	2	3	2	0	7	3	2	4	0	2	1	0	2	3	1	0	0	1	1	0	0	0	0	2	1	1	1	0	4	0	0	0	0	0	1	1	0	0	0	0	3	0	0	1	0	0	1	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	2890	3068	495	554	975	325	220	161	202	338	114	168	411	75	153	74	77	64	51	77	150	53	35	78	35	60	33	23	24	17	10	21	19	27	18	27	10	12	11	9	19	8	29	13	6	8	4	1	10	3	2	10	13	6	8	26	5	3	5	4	1	8	9	4	5	3	3	1	1	2	10	5	2	2	5	3	2	1	0	0	2	2	1	1	0	2	0	5	3	1	4	0	2	0	0	1	2	0	0	0	1	0	0	0	0	0	2	1	0	0	0	3	0	0	0	0	0	1	1	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	5326	4824	1164	1139	1617	633	487	361	414	557	248	272	613	190	292	134	145	128	110	129	228	98	62	113	68	133	53	37	51	46	34	43	37	44	35	36	23	20	23	22	28	19	44	19	14	20	9	12	19	14	12	19	23	12	11	37	12	3	6	8	7	18	14	5	9	4	4	3	3	5	10	8	6	7	1	4	6	3	3	7	2	4	3	4	4	4	0	8	3	2	5	0	3	2	0	3	2	1	0	1	3	5	0	2	0	0	2	0	0	1	0	9	0	0	0	0	0	1	1	1	0	0	0	3	0	0	1	0	0	1	0	0	2	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south25_active	80	2968	3195	511	610	1026	329	240	169	214	343	125	169	421	73	161	79	76	65	51	79	141	49	35	70	34	79	30	19	22	23	11	23	20	27	19	17	10	9	12	11	15	9	24	12	4	11	4	3	13	5	4	13	13	7	8	24	7	2	3	5	2	7	9	3	5	1	2	1	2	2	9	5	3	2	1	2	2	2	2	3	1	3	2	3	1	2	0	7	3	1	5	0	3	0	0	2	1	0	0	0	2	3	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	1	1	1	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south26_all	80	5404	4900	1187	1154	1601	645	484	353	399	575	237	283	592	189	285	139	158	127	112	129	258	88	64	106	52	103	47	37	44	49	29	46	35	51	34	28	23	21	25	24	28	20	43	16	16	24	10	12	20	8	21	15	28	14	9	21	6	4	8	8	6	18	16	4	8	6	6	2	6	5	8	6	7	8	1	2	4	3	4	7	2	6	3	4	6	4	5	7	2	4	3	0	3	2	1	3	2	2	0	1	3	4	0	2	0	0	2	0	0	1	0	6	0	0	1	0	0	1	3	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south26_active	80	3054	3259	507	639	1057	338	250	160	207	365	119	158	404	85	155	75	86	62	53	69	164	42	35	66	32	61	26	20	20	23	9	18	19	30	21	11	11	10	14	12	10	10	24	12	5	17	6	4	14	4	6	11	18	8	8	15	4	1	4	4	2	6	10	2	4	3	3	1	3	1	1	3	3	4	1	1	1	2	3	3	1	4	1	2	2	2	0	6	1	1	3	0	3	0	1	2	1	2	0	0	2	3	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south27_all	80	5233	4801	1183	1124	1500	629	468	352	372	543	251	302	545	163	261	132	141	121	108	133	246	67	78	99	53	105	51	43	51	47	32	34	35	51	31	34	22	24	20	22	37	21	33	15	20	26	14	11	16	10	21	18	31	15	7	11	10	6	10	7	3	12	16	3	6	7	4	1	7	3	13	5	5	9	0	4	5	2	5	4	0	6	4	5	7	3	7	2	2	3	1	1	1	1	1	2	1	2	0	1	3	4	0	2	0	0	0	0	0	1	0	6	0	1	1	0	0	0	3	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south27_active	80	2937	3182	520	610	984	326	235	161	184	334	122	167	368	74	151	63	73	62	51	69	161	29	41	54	28	73	30	24	22	23	8	15	21	28	13	18	11	13	9	13	15	12	23	10	8	18	10	4	10	6	8	13	21	5	4	4	7	3	6	5	1	6	10	0	2	3	1	0	3	0	1	2	3	6	0	1	2	1	4	3	0	4	1	2	3	1	2	2	1	0	1	1	1	0	1	2	1	2	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south28_all	80	5167	4637	1178	1065	1494	599	419	332	365	556	247	280	518	141	260	143	141	121	98	142	240	77	86	122	52	94	62	56	48	46	34	33	30	58	29	36	24	21	28	22	40	23	32	14	16	26	16	13	11	9	18	15	21	13	7	6	10	6	13	7	2	13	12	4	6	7	4	2	6	4	14	3	3	7	1	4	5	0	3	4	0	3	4	6	3	3	10	1	2	3	0	1	1	1	2	0	1	2	0	4	2	0	0	0	0	1	1	1	3	1	0	0	1	3	1	0	1	0	3	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south28_active	80	2827	2998	536	568	963	298	192	157	175	345	123	139	328	73	146	59	71	67	49	66	165	35	41	70	25	65	37	27	21	23	11	8	15	34	16	21	11	14	12	13	18	13	23	5	8	17	11	7	5	6	8	11	17	4	4	0	7	3	9	2	0	6	6	1	3	3	1	1	3	1	2	1	2	6	1	0	4	0	2	2	0	1	1	0	2	1	4	1	1	0	0	1	1	0	1	0	1	2	0	1	2	0	0	0	0	1	1	1	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south29_all	80	4908	4286	1226	1029	1441	608	404	354	357	515	253	291	518	157	262	136	144	123	99	138	227	74	85	129	66	93	71	54	49	41	41	33	23	56	28	39	24	21	24	18	43	25	37	15	20	23	16	9	11	10	9	10	15	12	4	8	10	9	8	7	1	19	13	3	5	9	2	3	5	3	13	2	2	8	2	4	8	2	2	2	0	4	3	6	2	3	10	0	2	2	2	2	0	0	4	0	0	3	0	3	0	1	0	0	0	2	1	1	4	1	0	0	1	3	3	0	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south29_active	80	2632	2710	560	543	902	291	170	167	176	293	131	155	327	84	148	57	75	65	49	66	162	33	38	69	28	61	40	26	28	21	10	11	12	31	17	22	10	14	9	10	19	15	25	4	13	17	10	5	2	7	5	8	12	4	2	2	6	2	6	3	0	13	6	1	3	1	0	2	1	1	2	1	1	7	2	1	7	1	1	0	0	2	1	0	2	0	4	0	1	0	2	1	0	0	3	0	0	1	0	1	0	0	0	0	0	2	1	1	3	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	4834	4322	1206	1040	1475	635	418	367	355	519	269	259	540	173	278	149	142	123	89	131	208	80	84	116	66	92	65	55	46	48	44	41	24	55	30	38	30	23	29	19	34	25	34	16	24	25	18	13	14	9	5	11	11	10	5	12	12	13	11	6	6	13	13	4	3	9	2	4	4	3	5	2	0	6	3	4	8	4	2	6	0	5	2	4	1	6	4	0	1	1	3	2	1	0	3	0	0	2	2	3	0	1	0	0	0	2	1	1	4	0	0	0	1	3	3	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south30_active	80	2559	2656	562	543	924	300	186	167	177	291	126	130	334	87	156	64	73	62	42	69	138	37	38	62	30	51	35	24	29	20	12	12	11	34	21	24	13	13	9	8	15	10	21	5	13	18	8	9	4	5	2	7	8	4	3	7	7	5	5	3	0	11	8	2	2	3	0	2	2	3	2	1	0	4	3	1	8	2	1	3	0	2	2	0	1	2	3	0	1	0	3	1	0	0	2	0	0	0	2	1	0	0	0	0	0	2	1	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	5346	4808	1238	1152	1629	613	438	349	351	624	245	274	580	171	322	138	163	122	103	126	216	91	86	97	63	119	79	55	63	60	40	35	39	49	42	39	29	28	19	18	36	19	34	13	24	25	15	10	15	4	16	12	26	10	8	17	11	5	14	7	9	12	7	8	15	14	6	9	0	7	28	3	3	7	3	10	6	2	6	8	0	2	0	2	2	1	11	2	1	2	0	5	1	1	1	1	1	1	1	0	0	1	1	2	1	2	1	1	1	3	2	0	1	1	1	2	1	1	0	0	0	0	0	1	0	0	0	5	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
0.03	south31_active	80	2943	3141	546	626	956	335	215	170	221	391	105	130	355	77	204	71	83	67	52	63	114	41	41	70	30	67	43	32	35	31	22	17	12	32	22	20	14	10	11	9	19	11	21	8	10	13	9	8	6	3	9	2	15	4	4	12	5	3	8	4	6	7	2	4	13	12	3	6	0	5	22	1	3	5	2	9	4	2	2	8	0	1	0	1	0	0	9	1	0	1	0	1	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	1	1	1	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	5342	4780	1217	1164	1544	617	450	349	360	629	242	284	577	168	298	129	171	114	108	138	227	86	73	92	59	112	75	58	65	69	40	23	38	42	38	31	31	26	19	23	40	17	39	12	22	27	12	13	14	6	13	20	19	11	4	10	15	8	12	7	9	7	10	8	16	15	7	8	0	7	20	0	3	10	3	3	11	2	8	11	1	2	1	2	2	0	11	2	1	2	0	3	1	2	1	4	1	1	1	0	5	1	1	2	2	1	1	1	1	2	2	0	0	0	1	2	0	1	0	0	0	0	0	1	0	0	0	3	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south32_active	80	2976	3075	529	642	937	335	225	158	227	405	102	145	368	78	202	65	95	64	53	75	138	39	31	63	29	56	43	36	35	35	23	13	15	21	20	13	16	11	10	13	23	10	24	8	8	16	6	6	5	3	7	6	16	5	3	7	9	4	9	5	6	4	4	5	14	14	3	5	0	5	15	0	3	5	2	3	8	2	4	11	1	1	1	1	0	0	9	1	0	1	0	0	0	2	1	3	0	1	1	0	5	0	1	0	1	0	0	1	1	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	5425	4740	1198	1102	1528	640	454	348	346	612	222	315	583	175	282	132	170	107	112	131	239	69	76	88	57	97	58	48	60	60	44	24	37	44	33	37	33	22	19	31	36	19	45	16	18	29	9	13	15	7	11	23	23	15	3	17	20	10	14	6	6	11	14	9	10	16	8	9	0	5	13	0	8	12	3	4	10	0	6	9	2	2	2	4	0	2	9	2	1	1	0	1	1	2	0	5	2	0	0	0	7	3	2	1	1	1	1	0	1	2	1	0	0	0	0	2	0	2	2	0	0	0	1	1	0	0	2	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	2985	3037	540	589	978	330	221	152	190	398	95	158	395	88	185	64	92	58	57	71	137	29	30	60	28	51	34	29	27	29	25	12	14	25	13	22	18	10	9	19	22	12	26	9	6	19	4	4	5	4	7	12	18	6	1	12	15	3	9	5	3	8	8	4	10	13	3	6	0	3	8	0	3	8	2	3	8	0	6	9	1	0	1	1	0	2	8	1	0	1	0	0	0	2	0	3	1	0	0	0	7	0	1	0	1	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	5431	4850	1187	1089	1518	650	463	354	367	580	217	318	598	174	292	145	161	110	106	141	252	69	71	110	67	94	60	41	66	53	46	28	40	39	34	39	46	22	21	31	41	23	60	21	12	29	15	14	15	6	13	22	16	14	2	21	19	9	16	6	8	15	15	7	9	13	5	4	1	3	9	1	7	13	3	4	10	0	6	9	2	2	2	5	0	3	1	1	0	0	0	0	1	2	0	4	2	0	0	0	7	2	1	0	1	0	1	0	1	0	0	0	2	0	0	0	0	2	2	0	0	1	1	1	0	1	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	2963	3068	528	568	995	333	222	159	182	373	96	173	412	83	193	71	81	54	51	78	139	31	33	67	31	47	31	25	32	28	24	13	15	22	15	24	28	9	10	20	28	16	41	12	5	19	6	2	5	4	8	16	12	5	1	13	16	4	7	5	6	13	8	3	9	10	0	4	0	1	5	1	2	6	2	3	8	0	5	9	1	0	1	3	0	2	0	0	0	0	0	0	0	2	0	3	1	0	0	0	7	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	5434	4958	1188	1084	1580	658	464	345	393	564	237	344	579	184	300	141	155	107	98	138	247	66	82	124	65	109	63	37	58	38	45	39	32	41	39	52	43	26	21	24	40	25	49	25	10	34	16	11	16	11	12	21	26	13	6	21	11	8	17	5	5	14	13	6	7	10	5	3	2	8	7	5	7	11	2	2	10	0	6	1	2	3	1	5	3	3	2	3	0	0	0	0	1	2	0	1	5	0	0	0	3	2	1	0	1	1	0	0	0	0	0	0	2	0	0	0	0	1	2	0	0	1	1	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	2918	3129	524	577	1038	350	223	161	193	357	113	196	381	90	193	60	71	48	43	73	126	34	44	73	29	66	28	16	30	18	20	20	11	26	15	35	25	13	11	13	24	14	36	14	4	19	5	2	5	7	5	13	21	6	1	13	9	3	4	3	3	13	9	3	6	7	0	2	1	6	6	4	1	7	1	1	8	0	4	1	0	0	0	3	1	2	2	1	0	0	0	0	0	2	0	0	2	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	5338	4953	1193	1094	1620	643	487	373	399	576	251	321	605	176	303	156	155	118	88	138	248	72	87	147	56	105	66	36	58	30	39	38	33	39	37	52	41	33	20	17	43	27	49	22	13	27	19	7	19	11	6	16	26	10	10	29	6	5	18	5	3	19	16	3	7	10	8	5	2	6	8	5	4	11	2	2	5	2	3	2	2	3	1	3	6	3	3	3	1	0	1	1	1	0	0	0	4	0	1	0	3	2	3	0	2	1	0	1	0	0	0	0	3	0	0	0	0	0	2	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south36_active	80	2885	3165	536	567	1058	363	231	183	196	385	120	181	376	83	183	62	74	50	38	72	140	40	46	95	27	62	30	17	36	13	17	19	11	23	12	33	20	15	9	9	24	15	34	13	5	12	7	1	7	5	3	9	21	4	3	16	3	2	5	3	3	16	11	2	4	8	1	2	1	5	6	4	1	7	0	1	3	1	1	1	0	0	0	2	3	2	2	1	1	0	0	1	0	0	0	0	1	0	0	0	3	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
