label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41
0.03	north10_all	80	9556	4559	1394	817	1193	1577	270	246	363	137	69	63	58	35	19	14	24	11	12	3	13	9	3	3	6	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north10_active	80	6698	3535	288	159	954	1459	100	144	321	88	40	29	16	20	9	4	21	3	0	2	11	8	1	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	9662	4657	1428	852	1177	1411	292	266	386	124	89	63	37	46	22	27	21	4	9	8	19	3	0	3	18	0	3	3	0	0	0	0	0	0	0	0	0	0	2	1	0	0
0.03	north11_active	80	6716	3568	330	176	927	1301	119	158	328	72	56	35	13	22	10	9	17	1	0	7	18	3	0	3	18	0	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	north12_all	80	9669	4599	1413	838	1107	1446	276	261	371	144	72	65	29	45	16	26	18	9	5	16	21	3	1	3	16	1	4	2	0	0	0	0	0	0	0	0	1	0	2	0	0	0
0.03	north12_active	80	6695	3498	326	172	861	1328	109	165	312	87	38	37	8	27	5	9	13	1	0	14	21	3	0	3	16	0	3	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0
0.03	north13_all	80	9669	4541	1376	858	1114	1400	271	263	343	141	89	70	29	41	19	28	34	11	7	20	33	3	1	3	9	1	2	5	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	north13_active	80	6659	3463	316	172	880	1283	105	168	290	85	41	37	6	23	4	10	27	2	2	17	33	3	0	3	9	0	1	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north14_all	80	9724	4581	1348	846	1111	1421	250	270	379	137	98	64	29	32	22	29	32	12	7	17	27	4	1	3	17	1	1	4	0	4	0	1	0	1	0	0	1	0	0	0	0	0
0.03	north14_active	80	6670	3497	308	173	882	1298	99	180	323	81	47	35	7	22	7	9	25	3	3	14	27	4	0	3	17	0	1	4	0	4	0	1	0	0	0	0	1	0	0	0	0	0
0.03	north15_all	80	9609	4731	1378	845	1141	1386	258	230	355	121	97	64	34	35	23	25	37	9	7	11	25	4	1	5	10	1	0	4	0	4	1	1	0	1	0	0	0	0	0	0	0	0
0.03	north15_active	80	6586	3665	307	187	924	1265	111	145	308	69	48	32	12	27	6	5	31	3	3	9	24	4	0	4	10	0	0	4	0	4	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	9651	4721	1374	853	1110	1446	263	225	372	121	94	75	35	35	22	23	28	10	6	10	18	6	2	5	13	2	0	4	0	4	1	2	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	6621	3687	301	189	891	1335	117	139	327	64	52	36	15	27	8	4	20	3	2	9	17	4	0	4	12	1	0	4	0	4	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	9688	4713	1367	854	1124	1500	265	234	378	113	87	82	38	43	19	19	31	13	8	5	10	8	2	9	7	2	0	9	0	3	1	2	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	6710	3668	291	193	886	1386	111	143	330	65	50	39	15	29	9	2	18	6	2	4	8	4	0	8	6	1	0	8	0	3	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	9719	4840	1357	848	1175	1525	279	236	375	115	85	76	44	39	21	13	32	15	9	12	14	8	1	14	6	3	0	9	0	0	0	1	0	0	0	0	0	0	5	0	0	0
0.03	north18_active	80	6689	3757	277	181	948	1404	117	149	329	67	50	38	18	24	12	3	19	7	2	10	10	3	0	12	5	1	0	8	0	0	0	1	0	0	0	0	0	0	5	0	0	0
0.03	north19_all	80	9733	5008	1398	853	1195	1400	272	235	378	115	93	72	43	34	22	10	37	14	7	14	16	10	0	10	2	1	0	11	1	3	0	0	0	0	0	1	0	0	5	0	0	0
0.03	north19_active	80	6741	3882	274	180	958	1278	108	146	331	72	52	42	16	18	11	2	23	7	2	13	13	4	0	8	2	0	0	9	1	3	0	0	0	0	0	0	0	0	5	0	0	0
0.03	north20_all	80	9673	4887	1398	855	1194	1482	271	231	365	126	93	56	40	34	24	15	35	8	9	21	13	8	1	6	2	1	1	7	1	3	0	0	0	0	0	1	0	0	5	0	0	0
0.03	north20_active	80	6688	3739	288	171	973	1360	106	145	316	78	54	36	17	12	11	4	27	2	1	19	10	4	0	4	2	0	1	6	1	3	0	0	0	0	0	0	0	0	5	0	0	0
0.03	south21_all	80	6503	2607	1354	942	568	391	730	269	118	211	93	118	54	129	22	11	9	12	10	10	3	4	4	3	2	3	2	0	0	2	1	0	0	0	0	1	0	0	0	0	0	1
0.03	south21_active	80	1567	898	435	428	248	176	650	200	30	176	49	103	32	115	13	2	4	5	3	6	2	4	0	2	0	1	2	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1
0.03	south22_all	80	6394	2559	1327	923	571	414	656	249	115	154	79	113	54	116	26	12	11	10	7	6	3	7	4	2	2	4	2	0	0	2	1	0	0	0	1	1	0	0	0	0	0	1
0.03	south22_active	80	1525	847	390	399	232	169	584	179	24	120	39	92	31	99	14	5	4	3	1	3	3	4	0	1	0	1	2	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1
0.03	south23_all	80	6466	2615	1404	967	605	407	652	235	128	191	80	133	48	87	19	13	15	9	6	9	3	7	4	1	3	4	2	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1
0.03	south23_active	80	1519	857	418	423	249	163	570	172	26	158	45	112	25	72	11	4	7	1	0	6	2	4	0	1	1	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south24_all	80	6335	2566	1452	970	611	402	663	258	128	234	87	137	41	89	24	21	17	9	5	8	3	5	5	1	4	3	0	1	0	0	3	0	0	0	2	0	0	0	0	0	0	0
0.03	south24_active	80	1533	870	458	460	266	175	584	194	27	196	51	112	19	75	12	6	8	4	1	3	1	2	0	1	2	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	6297	2556	1442	1035	605	402	734	252	138	272	95	160	52	86	21	18	17	10	8	6	7	3	3	2	4	3	0	2	0	0	3	0	0	0	2	0	0	0	0	0	0	0
0.03	south25_active	80	1522	876	476	516	296	189	644	186	33	232	55	141	29	77	13	5	7	8	3	3	3	0	0	1	3	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	6262	2473	1416	1005	591	421	755	268	143	270	100	156	47	107	26	18	14	9	7	6	6	3	3	2	6	1	1	2	1	0	3	0	0	0	1	0	0	0	0	0	0	0
0.03	south26_active	80	1551	831	485	517	285	203	668	187	29	235	59	136	26	98	16	5	3	8	4	3	2	0	0	1	6	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	6241	2585	1431	1038	564	438	700	275	148	239	100	127	51	132	31	8	14	11	11	4	6	3	2	3	6	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	1537	888	497	515	266	219	627	179	27	203	61	108	28	123	18	2	4	5	6	2	3	0	0	2	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	6307	2624	1413	1000	585	409	710	310	150	239	121	138	49	115	28	9	12	7	10	6	6	3	2	5	5	3	2	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south28_active	80	1591	907	503	494	269	197	639	203	31	207	75	122	25	102	16	1	4	0	4	3	2	1	0	2	5	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south29_all	80	6324	2685	1417	1020	589	377	799	328	131	278	115	167	47	95	27	11	14	7	6	5	7	1	1	4	2	3	1	0	0	0	3	0	0	0	0	0	0	1	0	6	0	0
0.03	south29_active	80	1550	966	518	509	279	181	714	223	27	240	68	155	25	81	13	3	6	0	3	2	4	1	0	1	1	0	1	0	0	0	3	0	0	0	0	0	0	0	0	6	0	0
0.03	south30_all	80	6346	2667	1429	1002	621	391	796	313	123	322	115	180	52	70	23	12	19	10	3	5	10	2	1	4	1	1	1	0	0	0	3	0	0	0	0	0	0	1	0	6	4	0
0.03	south30_active	80	1553	980	517	502	301	184	701	210	25	279	62	168	27	56	10	4	8	5	1	2	6	2	0	1	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	6	4	0
0.03	south31_all	80	6431	2646	1452	911	557	385	579	241	139	203	77	117	42	58	22	9	17	8	4	4	8	4	0	0	4	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south31_active	80	1507	800	454	400	229	157	485	158	27	166	45	96	21	49	5	1	5	3	1	0	3	3	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	6407	2582	1460	893	539	380	568	233	141	177	69	127	32	43	23	14	17	6	4	4	10	1	0	0	3	0	1	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south32_active	80	1409	740	428	374	208	133	464	154	32	136	40	107	14	31	5	4	3	3	1	0	4	1	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	6430	2536	1434	893	512	379	654	253	143	143	68	125	31	56	26	19	17	7	5	7	7	1	0	0	4	0	1	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0
0.03	south33_active	80	1403	727	406	359	201	140	539	176	32	108	32	109	12	42	8	4	5	1	2	2	5	1	0	0	2	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south34_all	80	6406	2595	1487	925	523	388	721	294	131	223	91	127	41	72	30	24	13	6	5	9	3	5	1	0	2	0	2	1	2	1	1	0	0	0	0	4	2	0	0	0	0	0
0.03	south34_active	80	1418	809	459	385	211	154	613	207	31	184	39	111	20	61	14	7	4	1	3	3	2	4	0	0	0	0	1	0	1	0	1	0	0	0	0	4	2	0	0	0	0	0
0.03	south35_all	80	6353	2629	1465	954	556	377	769	298	119	270	89	143	44	69	26	24	11	5	4	9	3	6	1	0	1	3	1	3	1	0	1	0	0	0	0	4	2	0	0	0	0	0
0.03	south35_active	80	1436	855	475	424	232	166	673	207	27	237	37	128	23	58	13	6	3	0	2	3	3	4	0	0	0	3	0	0	0	0	1	0	0	0	0	4	2	0	0	0	0	0
0.03	south36_all	80	6377	2719	1435	958	619	390	807	312	120	327	101	172	49	78	25	19	16	4	6	13	2	8	1	0	1	3	2	2	0	0	0	0	0	0	0	3	2	0	0	0	0	0
0.03	south36_active	80	1506	948	510	462	267	175	721	214	29	293	52	157	26	70	16	7	4	0	2	6	2	4	0	0	0	3	1	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0
0.03	south37_all	80	6334	2714	1387	1009	626	393	791	265	131	325	95	185	45	82	24	19	14	4	4	7	6	8	0	3	1	5	1	2	0	0	0	0	0	0	0	3	2	0	0	0	0	0
0.03	south37_active	80	1538	973	486	521	278	166	710	181	34	289	49	170	26	70	15	6	2	1	1	3	5	4	0	0	0	4	1	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0
0.03	south38_all	80	6322	2738	1380	987	639	423	811	282	148	277	98	171	40	132	25	18	14	6	3	8	7	4	0	4	1	4	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	1600	1005	489	514	303	169	721	186	33	242	51	156	19	122	16	5	1	3	1	5	6	1	0	0	0	3	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	6364	2709	1418	1007	608	435	764	271	151	300	101	140	46	119	25	18	12	12	7	6	7	4	3	4	2	2	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	1598	1027	504	499	285	174	678	190	37	258	52	121	20	109	17	5	1	7	3	3	6	1	0	0	1	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	6332	2714	1452	1010	609	413	774	292	161	291	88	138	51	120	21	21	14	12	11	4	5	3	4	1	1	1	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	1600	1024	484	492	283	163	683	204	33	253	51	125	23	110	13	6	3	6	4	3	5	1	0	0	1	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
