label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137
0.03	south22_active	80	1494	2303	520	686	338	298	194	183	301	128	202	227	174	126	114	133	59	78	120	44	25	22	32	26	26	32	30	32	15	17	13	20	5	12	10	14	8	6	37	5	13	12	4	3	5	4	5	4	2	1	6	3	6	3	3	4	3	3	6	1	3	4	0	0	2	2	0	0	1	1	1	0	1	3	2	1	0	1	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	3257	3342	978	1031	657	566	414	323	453	233	306	348	271	195	211	186	102	129	184	73	59	51	52	42	62	37	54	61	30	31	25	30	15	15	19	25	19	15	51	11	26	24	13	6	11	10	5	7	4	8	7	4	9	4	5	5	8	11	7	2	4	2	5	4	1	4	2	1	1	2	4	1	16	5	0	2	1	1	1	2	7	0	0	0	1	1	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	0	1	0	0	0	0
0.03	south23_active	80	1505	2097	482	607	330	288	212	174	271	125	188	199	152	106	111	130	59	67	120	36	30	28	31	24	34	12	30	28	17	15	11	20	6	10	8	18	9	9	36	3	15	14	4	2	6	7	1	3	3	4	6	3	6	3	3	3	3	9	5	1	4	1	1	1	1	2	0	1	1	1	2	0	10	4	0	1	0	0	1	2	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	3221	3091	971	997	602	547	416	305	452	233	296	310	252	190	228	182	104	137	153	61	58	48	72	40	57	58	48	53	27	33	21	27	18	17	18	26	20	15	45	10	29	13	14	8	13	10	6	8	5	9	12	10	9	5	7	1	5	20	9	2	3	3	9	3	1	4	0	1	1	3	4	2	13	2	0	2	1	3	1	0	3	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south24_active	80	1477	1866	464	573	291	277	213	160	288	129	170	182	152	102	126	120	60	71	91	31	28	24	34	25	31	29	29	23	12	19	8	18	8	11	8	17	12	9	32	3	17	10	1	3	9	8	1	3	4	5	11	2	6	5	3	1	1	17	8	0	3	1	4	1	1	1	0	1	1	2	1	1	9	2	0	0	0	2	1	0	3	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	3195	3044	959	1038	602	496	390	311	440	244	291	306	284	193	208	183	102	122	163	61	49	57	69	45	54	70	48	46	26	34	21	24	26	20	19	37	19	16	32	11	22	9	12	10	15	12	5	5	3	10	13	11	9	2	6	2	3	18	6	2	2	3	12	3	1	4	0	2	3	2	3	1	10	2	1	2	0	3	2	0	3	1	0	0	0	3	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south25_active	80	1488	1840	446	578	300	248	199	160	285	127	174	180	161	107	121	117	58	62	94	27	20	31	36	24	29	39	25	24	13	20	8	14	9	11	9	24	12	11	23	4	15	7	1	2	10	7	1	2	3	5	12	4	6	2	2	0	1	15	4	0	2	1	7	1	1	1	0	2	3	2	1	1	9	2	0	0	0	2	1	0	3	1	0	0	0	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	3292	3163	978	1081	616	499	378	338	473	258	285	325	291	196	260	221	116	111	188	76	53	61	72	47	45	86	41	45	31	36	20	21	30	24	23	39	18	18	32	10	24	9	10	13	17	13	7	5	4	7	8	12	5	3	4	5	2	20	10	2	2	4	14	2	0	3	0	2	7	1	2	1	0	1	1	1	0	3	2	0	1	2	0	0	0	4	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south26_active	80	1554	1950	464	614	310	269	189	176	305	132	160	205	164	115	167	142	68	60	118	35	23	34	43	23	22	58	21	23	15	22	9	13	10	11	10	27	11	12	23	5	20	6	0	4	10	7	1	3	4	2	8	3	4	2	2	0	1	16	8	0	2	2	7	1	0	1	0	2	7	1	1	1	0	0	0	0	0	2	1	0	1	2	0	0	0	4	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	3303	3364	1009	1165	598	528	381	366	508	286	304	333	293	205	291	203	120	106	198	92	61	57	68	48	41	76	48	54	26	40	25	25	27	25	30	40	23	20	36	12	20	15	8	10	16	13	4	8	5	4	6	12	3	4	3	5	4	12	9	5	2	3	12	2	0	2	1	3	8	0	1	1	7	2	2	4	0	2	1	0	1	3	0	0	0	3	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1
0.03	south27_active	80	1591	2077	491	655	307	277	179	195	324	151	174	207	181	119	192	126	67	67	126	44	28	32	45	25	21	52	26	33	11	27	13	17	10	10	14	30	12	14	22	7	18	8	0	3	9	6	1	6	4	1	5	6	2	1	2	0	2	9	7	4	2	2	6	1	0	1	0	2	6	0	0	1	7	1	1	4	0	0	0	0	1	2	0	0	0	3	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
0.03	south28_all	80	3269	3605	1058	1180	629	597	379	373	501	304	312	345	299	218	316	215	116	108	210	94	58	56	67	46	40	61	67	71	34	35	24	29	22	23	26	36	17	22	37	8	19	16	11	7	14	14	5	11	4	2	7	8	2	3	1	3	7	13	6	5	2	2	9	4	0	3	1	3	6	0	1	0	7	2	2	4	1	2	1	0	2	2	0	2	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	2	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1
0.03	south28_active	80	1597	2251	519	698	324	330	181	196	298	181	192	212	190	138	196	129	62	69	126	47	28	32	44	26	21	43	42	46	18	21	15	21	10	11	12	29	6	18	21	6	16	9	3	5	6	7	1	7	3	0	6	5	2	0	1	0	2	10	5	5	2	2	4	1	0	2	0	1	4	0	0	0	7	1	2	4	0	0	0	0	1	1	0	1	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
0.03	south29_all	80	3317	3721	1061	1220	648	603	381	371	516	303	343	339	308	229	316	224	106	122	188	77	68	51	77	45	45	63	66	63	38	36	26	30	22	18	23	37	11	15	38	8	24	17	14	5	10	10	4	13	5	2	8	6	4	3	2	4	9	14	8	5	4	2	10	4	1	2	3	6	4	1	2	1	9	1	2	4	2	2	1	0	4	1	0	2	0	2	0	0	0	0	1	0	1	1	2	0	0	0	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1
0.03	south29_active	80	1625	2383	512	733	328	322	195	194	312	173	216	208	188	145	185	138	60	80	115	37	29	30	51	24	27	49	42	44	22	22	17	23	12	8	10	25	4	11	21	6	19	11	8	3	3	5	2	6	2	0	6	4	3	0	1	1	5	10	4	5	2	2	9	1	1	1	1	4	2	0	1	0	8	1	2	4	1	0	0	0	3	0	0	1	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
0.03	south30_all	80	3341	3811	1076	1224	666	596	377	369	517	285	347	306	321	235	296	220	111	133	210	77	59	55	68	37	56	69	67	56	42	32	24	24	16	16	20	44	10	14	36	11	21	18	20	5	8	13	7	9	6	3	8	7	4	2	2	3	6	14	9	4	5	2	10	4	1	1	6	5	2	2	2	4	2	1	1	0	2	4	1	0	5	2	0	2	0	1	0	0	0	0	0	0	1	1	2	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0
0.03	south30_active	80	1645	2489	504	758	336	323	200	192	302	164	212	192	205	138	173	137	61	77	134	43	19	32	39	21	34	54	49	41	26	18	14	17	10	7	11	26	5	10	17	6	12	13	13	3	2	6	3	3	3	0	5	4	3	1	1	2	3	11	5	4	1	1	9	0	1	1	3	4	0	1	1	2	1	1	1	0	1	0	0	0	4	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
0.03	south31_all	80	3474	3712	1109	1150	657	578	424	322	542	249	359	351	321	236	259	175	100	123	214	73	56	58	67	52	71	77	65	59	20	31	22	22	21	15	23	28	12	19	43	17	24	19	15	17	12	12	9	17	11	8	25	6	6	1	4	5	4	6	9	2	5	4	3	4	2	3	0	11	1	1	2	0	11	1	1	2	2	1	3	1	5	0	2	1	1	0	0	0	0	2	5	3	2	1	0	0	1	0	0	1	0	1	2	1	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	1685	2306	572	676	336	341	206	176	358	123	218	230	197	141	171	104	53	75	133	44	28	27	47	26	49	49	42	41	8	20	12	10	10	10	6	11	6	5	29	5	17	14	3	7	7	6	6	11	5	3	13	3	3	1	1	3	1	3	2	1	1	0	3	3	1	1	0	7	1	0	2	0	11	0	0	2	2	1	3	0	5	0	1	0	1	0	0	0	0	2	5	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	3471	3821	1098	1219	622	576	396	316	562	247	356	347	342	229	265	190	98	124	193	69	55	46	64	46	74	78	55	63	25	26	28	29	24	19	23	32	11	23	41	16	13	22	12	16	10	13	9	14	7	9	20	7	5	1	6	5	5	9	3	3	6	5	5	6	2	4	0	7	0	2	1	1	14	7	1	2	0	1	4	1	7	1	2	1	1	1	0	1	0	2	5	4	2	1	0	0	0	0	0	1	0	1	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	1665	2438	563	708	323	328	195	174	378	120	228	227	210	140	164	117	52	71	126	43	29	20	43	19	49	53	35	44	10	18	12	14	12	16	8	14	7	13	30	5	11	12	3	8	4	9	7	9	1	5	9	4	3	0	2	3	2	7	0	1	2	0	4	4	1	1	0	3	0	0	1	0	13	5	0	2	0	1	3	0	7	0	1	0	1	0	0	0	0	2	5	4	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	3329	3843	1097	1246	629	598	390	325	567	262	380	342	334	252	246	164	120	135	183	66	42	46	71	53	63	94	56	57	29	29	25	26	19	19	18	23	14	22	40	12	28	25	10	14	13	12	9	9	13	11	16	5	5	2	6	4	6	16	4	3	2	7	4	6	2	1	0	5	0	3	1	1	14	7	1	1	0	0	5	0	7	1	2	1	1	1	0	1	2	3	4	1	0	1	0	1	0	0	0	0	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	1595	2496	552	724	320	340	182	176	368	134	241	224	190	143	132	96	65	79	119	36	17	21	43	22	34	67	38	39	10	16	13	11	10	14	5	9	9	14	31	4	23	15	4	7	6	9	6	6	8	5	9	3	4	1	2	2	3	10	1	1	1	0	3	5	2	0	0	2	0	2	1	0	13	6	0	1	0	0	1	0	7	0	1	0	1	0	0	0	2	2	4	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	3339	3849	1051	1283	664	593	407	342	551	283	390	333	310	274	259	179	130	130	194	71	52	52	73	45	66	89	52	66	32	36	26	30	24	19	19	23	17	27	36	7	33	19	11	10	11	7	10	7	16	8	14	6	3	4	4	4	5	16	4	4	2	7	6	6	2	1	1	5	0	3	1	1	11	9	1	1	1	0	5	0	2	1	0	0	1	1	0	1	2	3	4	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	1570	2495	516	759	352	332	185	178	323	152	250	226	174	154	151	97	75	75	133	43	23	26	40	20	35	63	33	46	11	17	15	11	11	13	6	8	11	19	30	4	23	9	5	6	3	6	6	5	12	4	9	5	2	1	1	1	2	10	2	2	1	0	3	3	2	0	0	3	0	2	1	0	10	8	0	1	1	0	1	0	2	0	0	0	0	0	0	0	2	2	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	3347	3763	1089	1227	640	577	393	335	534	275	385	374	308	269	293	187	126	117	203	86	62	62	77	45	67	98	44	55	30	43	18	31	26	16	25	24	13	26	35	9	31	19	15	5	9	10	10	8	16	3	14	3	4	6	2	3	5	17	4	2	2	7	8	6	6	0	1	3	0	2	3	0	12	6	4	0	2	0	6	0	2	0	0	0	1	1	0	0	2	1	4	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	1	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	1552	2456	552	751	340	346	174	165	298	158	243	238	166	151	182	96	67	65	139	53	23	28	40	20	36	68	26	38	11	24	15	15	13	9	9	8	9	19	29	4	18	10	10	3	4	7	5	6	13	0	11	3	3	2	1	0	1	10	4	1	1	0	4	3	5	0	0	3	0	2	1	0	12	6	3	0	1	0	3	0	2	0	0	0	0	0	0	0	2	0	3	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	3432	3776	1052	1194	628	569	402	369	563	279	387	359	358	244	282	211	117	111	210	96	65	58	67	39	63	94	48	49	33	40	19	27	24	14	27	24	15	23	46	9	24	17	16	8	7	9	10	12	11	5	12	8	4	5	2	2	8	10	4	2	2	4	8	7	7	1	2	5	1	2	3	0	7	5	8	0	3	0	3	0	3	1	0	0	1	1	0	0	1	0	4	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	1600	2421	542	746	335	336	187	194	320	160	243	240	204	141	179	130	61	67	143	60	22	28	38	17	38	61	23	33	17	23	18	14	12	8	11	10	10	15	33	6	8	8	9	3	4	5	5	9	8	1	8	7	3	1	0	0	4	4	4	1	1	1	5	4	5	0	1	5	0	2	1	0	7	5	7	0	1	0	3	0	2	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	3426	3790	1072	1186	641	577	388	377	586	273	373	369	348	235	275	226	117	108	181	85	57	56	61	32	60	92	54	43	35	35	17	22	19	16	32	26	16	17	49	9	27	24	16	10	7	6	6	9	6	4	12	13	3	6	2	0	9	11	7	1	2	3	8	3	7	1	2	5	2	0	3	0	5	5	9	0	3	0	2	1	3	1	0	1	0	1	1	1	0	0	4	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	1	1	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	1623	2444	570	724	339	349	203	206	325	148	221	234	210	132	183	153	60	54	130	50	17	23	39	16	40	57	30	27	18	21	14	15	10	9	12	14	10	12	33	3	14	10	11	5	5	3	3	7	4	1	7	10	2	2	1	0	4	4	7	0	1	1	7	2	5	0	1	5	1	0	1	0	5	5	7	0	1	0	2	1	2	0	0	1	0	0	1	1	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	3419	3937	1073	1183	625	589	375	381	594	302	373	328	355	247	240	229	112	114	176	82	59	47	57	33	68	90	64	37	35	26	15	18	19	18	29	24	27	13	43	10	24	22	12	13	7	7	5	8	6	8	9	10	4	5	2	1	10	10	8	1	2	2	8	3	5	1	2	3	2	3	2	1	5	0	6	1	2	1	1	1	8	1	1	1	0	0	1	1	0	0	3	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	1657	2565	564	704	327	334	208	203	353	166	218	210	214	141	157	169	61	58	114	51	23	20	36	16	45	47	32	24	17	15	11	14	11	9	10	15	19	10	24	4	14	7	7	7	6	5	2	7	3	2	2	7	1	2	1	1	6	3	6	0	1	1	5	2	3	0	1	3	1	2	1	1	2	0	5	0	1	0	1	1	7	0	1	1	0	0	1	1	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	3406	3888	1077	1187	631	607	377	376	620	300	388	333	352	244	237	211	97	106	164	77	47	52	56	32	71	75	49	40	31	20	18	21	20	18	22	24	29	18	36	11	22	31	9	14	8	5	7	6	6	9	10	8	3	6	2	2	9	8	13	1	1	3	7	3	1	1	3	2	4	5	1	1	3	0	3	1	1	2	1	2	5	1	1	1	1	0	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south39_active	80	1662	2530	560	712	322	328	203	202	388	169	222	201	218	117	153	140	49	55	106	57	19	21	31	15	46	37	28	25	11	10	6	13	12	8	6	11	18	11	21	6	16	10	5	7	6	4	5	6	3	3	3	5	0	3	1	1	5	2	11	0	0	2	4	2	0	0	1	2	3	4	1	1	0	0	1	0	1	1	0	1	5	1	1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	3416	3766	1088	1218	630	607	383	347	605	277	385	343	362	221	227	196	100	106	187	78	42	53	53	40	75	65	52	64	33	15	22	21	24	16	20	22	29	21	33	12	20	36	10	12	6	5	10	8	10	10	12	5	5	5	2	4	3	3	10	2	0	3	7	1	2	2	1	2	3	5	1	3	3	0	3	1	1	2	3	2	6	1	1	2	1	0	1	2	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south40_active	80	1658	2427	557	756	330	322	197	178	390	156	219	212	244	110	141	116	54	51	136	55	14	22	29	21	49	26	30	36	11	6	10	12	16	7	5	8	18	12	18	7	12	16	6	7	4	4	8	6	6	5	5	4	2	2	0	2	3	2	8	0	0	2	4	0	0	0	0	2	3	4	1	3	0	0	1	0	1	1	2	1	5	1	1	2	0	0	1	2	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
