label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88
0.03	south35_all	80	3155	1164	651	458	338	240	276	619	126	106	107	91	135	67	68	114	80	33	29	139	34	34	26	28	14	8	7	5	27	17	8	21	4	4	6	6	4	7	3	5	4	0	0	0	2	4	4	2	0	6	2	0	0	2	2	3	0	1	0	0	1	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	1769	593	307	216	172	109	146	375	50	61	57	49	87	39	42	71	47	13	11	97	16	13	14	19	9	4	3	3	11	11	5	15	2	2	5	3	2	5	2	5	3	0	0	0	2	1	4	1	0	5	1	0	0	1	1	1	0	1	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	3032	1177	655	436	328	249	278	641	130	107	115	88	139	78	86	103	75	29	33	121	33	33	23	30	12	11	9	5	28	16	7	20	3	5	6	7	5	5	3	3	3	0	0	0	1	3	4	1	1	1	6	0	0	2	0	1	0	1	0	0	1	0	0	1	0	0	3	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	1679	611	315	205	175	114	145	408	46	59	60	43	84	48	61	63	46	12	16	72	18	16	10	18	7	4	4	3	12	11	5	16	1	3	4	3	3	4	1	2	2	0	0	0	1	1	4	1	0	0	5	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	2982	1192	628	438	329	250	240	718	136	112	130	80	140	83	86	101	70	33	36	162	36	30	26	29	10	9	9	9	34	16	4	10	6	5	7	8	4	8	5	5	4	1	1	1	1	1	1	1	2	3	9	0	0	0	0	2	0	0	3	0	0	0	0	1	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south37_active	80	1618	620	309	200	178	114	129	477	51	51	68	42	84	54	63	64	40	14	14	93	24	19	16	16	4	2	3	2	19	10	2	7	3	4	3	4	2	5	2	4	2	1	0	0	1	1	0	1	1	2	8	0	0	0	0	2	0	0	3	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south38_all	80	3017	1231	636	454	338	265	236	701	135	110	125	84	134	97	90	87	79	25	37	178	31	26	25	29	11	8	7	9	20	4	7	11	5	8	5	7	4	5	5	4	2	2	1	1	6	1	1	0	2	3	7	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south38_active	80	1629	625	295	197	181	114	128	474	49	47	65	46	79	60	63	55	50	9	12	107	21	13	15	16	6	1	2	3	14	2	3	9	2	8	0	5	1	2	2	3	0	1	0	0	6	1	0	0	1	3	7	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south39_all	80	3107	1184	629	468	337	284	249	664	151	110	120	87	127	97	82	81	79	25	32	132	27	32	18	28	15	9	15	11	23	8	5	17	8	7	8	7	3	5	5	4	1	2	1	1	7	0	2	1	1	7	5	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1
0.03	south39_active	80	1672	595	288	209	171	126	150	444	66	46	67	53	78	59	50	55	55	9	8	80	16	14	13	20	7	2	6	3	19	6	3	14	5	7	2	6	1	2	3	3	0	1	0	0	7	0	0	0	1	7	5	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1
0.03	south40_all	80	3124	1195	640	478	349	276	250	633	138	118	111	82	119	107	78	87	65	37	31	85	18	33	21	36	18	10	14	7	20	9	5	19	9	8	7	4	2	3	4	6	0	1	2	1	7	0	1	2	0	9	3	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0
0.03	south40_active	80	1754	592	279	216	171	134	142	418	55	47	59	49	74	64	43	57	48	15	11	55	7	13	15	23	10	3	7	3	18	8	3	15	5	8	3	4	1	2	3	2	0	0	2	1	7	0	0	1	0	9	3	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0
