label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90
0.03	south34_all	80	5128	4388	1305	1666	822	1174	816	395	244	330	274	184	143	128	148	149	72	158	122	59	74	68	41	51	27	26	20	29	25	69	18	16	18	12	13	19	26	12	12	9	6	5	5	5	4	3	3	3	1	1	1	2	2	2	1	3	0	8	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south34_active	80	2514	2772	592	1010	427	726	499	203	121	186	167	80	68	55	83	88	40	104	75	25	41	37	16	34	12	13	8	15	11	42	8	12	7	8	12	12	20	6	4	5	2	4	3	5	1	2	2	1	1	0	0	2	1	1	1	2	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south35_all	80	5082	4415	1342	1673	811	1181	826	377	265	346	282	173	145	118	162	151	75	163	132	52	81	72	46	54	26	21	20	23	20	78	20	14	15	17	11	18	21	12	13	8	6	11	3	10	3	1	2	4	3	1	1	3	3	1	1	3	0	8	2	1	0	0	1	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south35_active	80	2507	2792	620	1020	421	740	506	199	131	182	163	78	67	51	93	92	38	108	88	24	41	43	16	36	16	10	7	11	10	51	8	10	8	9	9	11	15	7	6	3	2	7	3	10	1	0	1	1	2	0	1	2	1	1	1	3	0	7	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south36_all	80	5030	4359	1332	1742	796	1156	826	352	262	346	303	162	147	108	148	138	77	137	111	49	88	73	36	42	27	23	28	18	34	77	16	15	17	18	9	18	17	9	13	5	5	7	7	10	2	1	3	5	2	0	1	3	3	1	1	5	0	1	2	1	1	0	1	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south36_active	80	2529	2760	614	1069	414	710	512	163	126	191	164	75	75	46	85	83	38	91	71	23	45	47	16	24	16	12	10	10	22	54	8	13	10	8	7	15	11	4	9	1	2	3	4	10	1	0	2	1	1	0	1	2	1	1	1	3	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south37_all	80	5028	4304	1316	1770	775	1140	827	337	264	342	315	158	139	100	146	122	76	130	115	50	78	72	44	52	29	24	29	18	39	61	19	16	15	18	14	31	18	4	10	6	6	7	8	10	2	0	2	5	3	0	2	1	4	0	0	3	1	1	3	1	1	0	0	1	1	0	2	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	2546	2702	611	1118	387	692	514	149	125	180	170	72	68	47	79	69	36	94	82	22	41	46	23	27	17	13	8	8	30	48	11	11	6	9	10	22	11	3	9	3	5	3	4	8	1	0	2	2	1	0	2	0	2	0	0	1	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	5043	4226	1333	1710	745	1152	770	368	257	329	319	153	128	111	128	107	71	134	117	62	68	79	41	51	33	24	34	19	39	46	21	18	13	16	15	27	13	6	14	12	5	3	7	8	2	1	2	4	3	1	2	0	2	0	0	2	1	2	2	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south38_active	80	2561	2598	623	1102	373	721	484	156	115	180	179	71	67	54	74	55	33	93	84	29	37	51	23	28	20	12	13	10	33	32	13	11	4	7	10	18	7	5	11	5	4	1	3	4	2	0	2	2	1	0	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south39_all	80	5139	4152	1332	1723	761	1118	729	367	248	331	316	175	123	110	131	115	64	139	144	62	60	76	49	60	31	23	39	19	40	40	20	18	13	11	16	25	15	5	14	13	6	5	6	6	3	5	1	3	3	1	1	0	2	1	0	1	1	2	1	0	0	1	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south39_active	80	2616	2533	622	1124	395	701	441	154	107	184	190	80	63	58	74	70	33	92	103	32	30	46	28	42	18	14	18	9	31	29	14	9	4	5	12	12	10	3	11	5	4	1	3	1	3	3	1	1	0	0	1	0	2	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south40_all	80	5159	4269	1338	1746	767	1108	774	376	261	353	320	193	129	101	143	123	67	152	153	56	67	82	41	63	29	19	38	18	26	39	23	21	11	13	18	14	20	6	12	14	5	4	3	9	5	6	1	1	2	2	3	1	1	1	0	2	0	2	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south40_active	80	2614	2600	641	1129	410	712	463	166	114	204	189	82	68	51	84	71	34	98	113	32	35	48	24	44	18	10	19	8	16	31	15	11	3	7	11	6	13	3	8	6	3	1	2	4	4	4	1	1	0	0	2	0	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
