label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119
0.03	south25_all	80	29805	19577	9150	12624	4477	5650	2513	2043	1631	1978	1230	2304	867	810	689	783	690	435	644	340	449	389	273	207	215	156	165	168	139	291	119	107	123	109	69	44	79	70	61	60	50	44	50	29	26	17	27	34	36	10	21	20	12	15	17	9	11	8	9	15	7	13	4	6	5	2	7	3	1	1	3	0	2	3	0	3	2	0	1	0	0	5	1	3	1	2	1	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	13801	14155	4747	10921	1987	4390	604	569	509	1350	300	1956	223	308	280	515	475	132	474	77	311	261	95	118	90	51	35	85	29	248	61	51	85	78	17	9	19	37	21	31	20	18	38	12	7	5	19	26	32	3	16	16	7	3	11	7	4	2	2	13	4	7	1	5	3	1	4	1	0	0	0	0	0	0	0	1	1	0	1	0	0	4	0	2	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	29816	19651	9084	12418	4446	5640	2563	2001	1695	2102	1254	2317	887	812	662	792	717	467	691	339	430	377	279	233	222	158	145	179	133	275	133	103	162	96	68	45	76	65	56	60	49	39	48	31	23	16	28	33	35	15	19	23	10	10	5	10	11	9	8	11	7	10	3	2	5	5	6	6	2	2	2	1	2	2	0	2	2	1	1	0	0	4	1	2	2	2	0	1	0	0	1	1	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	13774	14141	4763	10776	2022	4382	585	556	525	1456	303	1963	221	303	276	540	478	148	526	76	294	237	96	134	93	54	30	102	22	233	71	50	115	66	19	9	24	40	23	30	17	15	33	10	7	4	18	23	31	6	13	18	4	2	3	8	4	3	2	10	5	5	1	1	3	3	4	1	0	0	0	0	0	0	0	1	0	1	1	0	0	3	0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	29638	19810	9037	12751	4470	5585	2510	1997	1693	2106	1262	2155	889	821	675	792	667	441	678	349	502	366	284	251	198	188	134	180	129	274	139	112	174	97	62	57	59	83	53	66	40	45	45	35	22	22	27	44	22	17	21	24	8	8	6	6	14	7	10	14	5	8	3	1	4	4	6	6	2	3	3	1	2	2	2	0	2	1	1	0	0	4	1	2	2	1	0	2	0	0	0	0	1	1	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	13700	14324	4788	11041	2040	4367	593	554	549	1469	286	1811	226	310	280	530	440	134	508	86	369	228	90	132	78	62	30	102	19	232	75	58	127	75	16	12	22	60	16	36	17	20	32	12	10	8	14	33	20	6	11	18	2	0	2	3	4	3	3	11	4	4	1	0	3	3	4	1	0	0	0	0	0	1	0	0	0	1	1	0	0	3	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	29556	19936	8967	12775	4474	5561	2506	2003	1731	2091	1254	2070	886	809	684	769	711	456	744	358	538	360	281	258	212	196	140	174	124	331	140	106	158	103	63	60	48	76	40	54	34	47	41	28	25	27	27	48	19	21	20	18	11	10	17	8	12	7	10	15	6	3	9	5	0	5	3	5	2	4	3	2	2	2	3	3	1	3	0	1	0	2	1	3	2	2	1	2	0	1	0	0	2	1	0	1	0	0	2	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south28_active	80	13769	14390	4729	11059	2069	4377	586	538	587	1440	283	1734	236	298	270	494	482	142	574	93	405	223	87	125	83	58	29	108	20	298	73	55	117	73	18	16	17	63	14	29	10	21	27	10	10	10	10	35	17	10	6	13	3	3	12	4	2	3	2	11	5	2	4	1	0	3	2	0	0	0	0	1	1	1	0	1	0	1	0	0	0	1	1	2	0	0	0	1	0	1	0	0	2	1	0	0	0	0	2	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south29_all	80	29864	19724	9048	13276	4538	5514	2492	1995	1667	2003	1268	2134	888	792	690	732	701	429	646	366	545	363	261	267	224	201	139	166	126	298	122	107	141	112	62	65	54	85	41	49	32	44	44	28	24	25	26	38	17	24	21	20	10	11	15	8	13	6	12	18	4	1	12	7	3	10	4	4	2	5	3	3	1	2	3	3	1	2	0	1	2	1	2	2	1	1	5	1	0	2	0	0	2	1	0	1	0	0	2	0	0	1	0	1	0	2	0	0	0	0	0	0	1	0	0	1	0	0	1	0
0.03	south29_active	80	14056	14276	4697	11481	2041	4343	593	525	568	1332	273	1794	236	315	263	465	482	136	480	93	414	220	89	124	92	56	26	98	21	267	63	54	109	81	12	17	20	70	15	28	10	21	32	13	8	11	14	30	13	14	8	13	2	3	10	4	2	2	5	14	3	0	5	2	3	7	3	0	0	0	0	1	1	1	0	1	0	0	0	0	2	1	2	1	0	0	4	0	0	2	0	0	2	1	0	0	0	0	2	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south30_all	80	29919	19320	9132	13255	4495	5520	2561	2013	1692	1982	1216	2184	853	800	680	741	782	432	673	369	526	402	278	269	236	201	145	156	116	324	125	107	114	132	59	58	63	79	41	54	33	44	50	27	17	22	18	35	21	22	21	18	12	11	18	6	10	6	10	39	3	2	9	8	4	9	5	3	3	5	4	4	2	2	1	4	1	3	1	1	2	1	3	4	1	1	5	1	1	2	5	0	1	2	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	1	0
0.03	south30_active	80	14231	13898	4752	11430	1999	4356	605	527	567	1320	270	1830	231	315	248	465	547	149	507	93	393	238	104	135	108	58	30	90	22	295	63	55	90	91	13	15	18	57	15	26	7	23	32	12	6	8	11	23	17	12	7	12	5	4	13	4	2	2	5	35	2	0	4	2	4	7	3	0	0	0	0	1	1	0	0	1	0	0	0	0	2	1	2	3	0	0	4	0	0	2	5	0	1	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south31_all	80	29592	18768	9025	12690	4277	5674	2587	2085	1766	2026	1202	2231	931	803	638	768	677	467	649	331	536	388	262	271	208	192	170	162	115	304	124	88	132	114	92	69	65	73	44	47	46	45	36	53	35	20	35	15	43	22	13	13	24	14	24	8	9	12	5	19	7	6	14	9	9	6	1	3	5	6	4	2	1	7	2	1	1	1	1	2	2	6	1	1	0	1	0	1	3	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	13993	13459	4761	10907	1868	4442	614	560	597	1363	281	1866	210	306	228	476	456	163	479	71	385	254	72	145	88	71	27	85	24	273	52	30	108	78	28	18	14	47	18	16	13	23	26	23	8	5	19	10	30	11	5	8	13	5	16	6	3	4	1	15	6	2	8	9	6	6	1	3	3	2	2	1	0	4	0	0	0	1	0	1	1	6	0	0	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	29739	18940	9058	12686	4269	5613	2547	2154	1798	2062	1193	2288	921	753	614	737	672	476	640	325	502	386	252	268	220	200	171	159	112	254	132	90	125	104	90	63	69	66	44	49	41	39	39	50	29	27	42	24	39	19	15	15	23	16	15	10	9	9	8	19	9	5	12	5	8	5	2	3	3	4	3	1	0	5	1	1	9	1	1	2	1	5	2	1	0	2	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	14096	13673	4784	10915	1832	4399	612	569	590	1411	286	1941	217	303	225	466	454	165	488	67	358	254	73	154	95	71	24	87	26	220	55	25	98	65	23	15	15	34	20	12	14	16	26	19	10	6	23	17	27	9	7	7	14	4	8	7	3	4	1	14	8	1	8	4	6	4	2	3	2	1	2	1	0	3	0	0	8	1	1	1	1	5	2	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	29788	19092	9244	12730	4299	5487	2544	2115	1809	2008	1206	2308	913	771	645	788	709	459	619	331	472	387	267	259	222	215	176	156	111	256	123	107	105	111	83	62	59	67	50	40	39	33	42	45	31	25	37	34	25	22	12	11	22	17	11	12	9	9	9	11	3	9	8	5	10	7	8	1	3	3	2	1	0	5	1	1	12	0	1	0	1	5	3	1	0	1	1	2	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south33_active	80	14038	13753	4907	10997	1886	4283	604	574	592	1363	281	1957	214	317	252	501	496	134	470	60	349	246	88	140	95	78	30	85	28	217	48	42	71	71	23	14	13	40	23	8	12	15	25	16	12	3	22	25	15	7	7	6	15	4	7	9	3	4	2	8	3	4	6	4	7	6	7	1	2	2	1	1	0	4	0	0	8	0	1	0	1	5	2	0	0	0	1	2	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south34_all	80	29881	19472	9175	12694	4371	5474	2553	2097	1819	1993	1174	2335	903	773	632	768	748	435	612	326	464	372	242	250	209	206	162	151	100	302	130	113	123	99	76	73	57	92	53	42	38	34	48	32	30	26	32	39	29	20	14	10	15	18	16	22	9	10	10	6	8	8	7	5	4	14	14	0	5	4	2	2	0	3	1	3	11	0	1	0	0	1	3	0	0	1	3	1	1	0	1	1	1	0	0	3	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south34_active	80	14137	14046	4803	10965	1964	4264	573	587	589	1364	280	2010	209	319	255	471	522	127	467	60	346	236	81	137	90	75	32	82	23	263	54	58	90	64	23	15	15	65	26	14	15	15	29	8	12	3	19	29	20	5	8	3	8	3	12	15	3	5	4	4	7	4	6	2	2	12	11	0	2	3	1	2	0	2	0	1	8	0	1	0	0	1	2	0	0	0	2	1	1	0	1	1	1	0	0	2	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south35_all	80	29908	19100	9153	12716	4383	5582	2549	2119	1805	2012	1194	2309	900	795	681	785	770	425	629	335	471	345	238	272	204	190	161	154	117	306	118	125	141	100	68	69	60	83	44	43	38	34	52	30	28	25	28	49	26	27	16	12	15	19	14	18	7	8	8	11	8	6	6	5	3	14	14	1	4	5	5	3	0	2	1	3	10	0	1	0	0	0	3	0	0	0	2	1	0	0	1	1	1	0	0	3	0	2	0	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
0.03	south35_active	80	14060	13654	4723	10923	1985	4336	551	593	619	1388	276	1968	212	313	279	496	524	127	476	60	345	217	86	136	84	59	33	82	26	266	51	74	104	62	23	14	19	62	19	22	17	20	32	9	10	4	15	41	18	11	7	7	8	4	11	12	3	3	3	9	6	4	2	1	1	12	10	0	1	4	2	2	0	1	0	1	7	0	1	0	0	0	2	0	0	0	1	1	0	0	1	1	1	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south36_all	80	29881	18731	8866	12622	4358	5670	2449	2106	1785	2029	1212	2342	896	803	677	828	768	446	630	339	491	364	236	245	215	197	184	152	108	312	108	110	137	84	69	70	65	80	44	47	51	34	47	30	33	21	24	41	30	23	21	11	15	16	19	23	4	9	6	10	10	4	8	5	2	12	9	1	6	6	4	3	0	2	0	4	2	1	2	1	0	0	0	2	0	0	2	1	1	0	0	1	0	1	1	4	0	2	0	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
0.03	south36_active	80	14086	13409	4587	10870	1927	4450	512	578	646	1395	279	2002	215	312	278	521	515	128	464	62	352	239	89	119	91	61	34	82	26	270	49	63	101	51	26	10	23	52	24	25	21	20	29	14	14	4	14	34	23	12	11	7	6	3	12	11	3	3	3	9	7	0	4	2	1	10	5	0	1	3	1	2	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	1	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south37_all	80	29772	18848	8878	12645	4271	5626	2445	2116	1767	1994	1182	2187	874	797	686	798	768	451	628	357	504	361	225	268	224	182	176	162	121	319	112	93	135	101	61	58	66	69	48	44	50	35	41	30	27	22	21	51	34	23	17	16	12	14	17	15	8	11	8	11	7	5	11	6	1	7	7	2	5	5	5	2	0	2	0	3	2	1	4	1	0	0	1	2	0	0	0	0	1	0	0	0	0	1	1	1	0	2	0	1	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
0.03	south37_active	80	13936	13465	4669	10893	1868	4417	528	593	666	1382	271	1817	196	310	274	516	499	137	456	71	367	234	85	128	103	60	34	82	28	275	45	46	93	68	19	11	24	48	26	24	15	20	29	14	11	2	10	44	30	12	10	9	5	4	12	7	6	2	2	10	4	0	6	2	1	6	3	0	1	3	3	0	0	0	0	1	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	29530	18854	8872	12608	4377	5512	2468	2070	1714	2037	1187	2238	855	777	690	827	760	452	598	347	497	389	240	234	249	176	174	169	121	292	114	82	117	102	70	66	57	82	65	34	52	34	46	25	29	30	17	42	27	17	17	16	10	16	18	16	11	10	9	8	9	7	8	4	1	9	4	3	4	4	6	2	2	2	0	1	2	1	5	1	0	0	2	2	0	0	0	2	1	0	1	0	0	1	1	1	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	13823	13480	4776	10851	1945	4313	577	599	621	1379	265	1881	191	305	264	533	492	140	432	73	354	247	90	104	120	63	46	82	27	253	47	40	78	75	22	15	19	57	30	15	17	15	30	14	14	3	7	34	26	8	13	9	5	4	13	6	8	2	1	6	6	2	5	1	1	8	2	0	0	1	2	0	1	0	0	0	2	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	29265	19115	8978	12648	4271	5502	2562	2122	1723	2032	1219	2209	860	789	727	761	711	449	604	358	509	386	250	228	273	177	158	168	121	256	131	79	139	108	69	86	54	77	69	39	54	33	47	25	26	32	26	33	43	12	24	18	14	13	20	17	14	14	8	12	14	5	8	4	5	11	5	3	2	4	5	2	4	1	1	1	6	2	4	1	0	0	2	0	0	0	0	2	1	1	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	13694	13696	4839	10907	1938	4310	618	598	612	1387	285	1846	198	317	279	479	475	150	432	79	365	232	78	109	132	65	45	76	30	228	73	41	95	81	24	21	14	58	30	11	15	14	28	12	10	6	14	22	40	4	14	8	11	3	15	13	7	3	1	10	11	2	6	0	3	9	3	1	0	1	2	0	2	0	0	0	6	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	29214	19158	9011	12755	4333	5534	2596	2116	1741	2105	1239	2104	865	822	729	785	716	466	654	368	529	341	236	232	247	165	154	168	128	249	140	81	157	129	77	87	51	73	73	38	48	40	57	24	24	26	28	28	28	10	21	14	15	14	21	17	11	9	9	13	13	7	9	7	5	11	4	3	1	5	5	2	4	1	1	1	5	2	2	1	1	0	2	1	0	0	0	3	0	1	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	13703	13832	4783	11022	1920	4314	621	575	618	1450	302	1765	210	335	270	500	483	173	480	78	372	202	70	112	116	65	52	76	27	215	79	43	121	94	25	17	14	52	32	8	13	23	29	13	9	6	16	19	20	4	12	8	12	2	17	13	4	3	1	9	10	3	8	2	2	9	2	1	0	1	1	0	2	0	0	0	5	0	1	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
