label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127
0.03	south23_active	80	27456	5013	4425	3405	1629	2268	1580	940	1603	576	953	1006	437	477	909	491	424	198	200	178	175	242	196	90	151	66	198	65	44	93	63	135	79	40	28	67	37	27	18	34	19	36	19	37	20	25	5	12	31	7	22	8	8	15	8	8	3	9	5	2	5	3	2	10	2	2	1	0	3	2	4	0	2	3	0	1	0	2	2	1	6	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	43199	10945	8274	6077	3614	3808	2882	2002	2580	1260	1677	1570	849	848	1345	777	659	422	405	367	363	393	304	189	290	153	304	133	107	172	108	197	122	84	59	90	60	44	38	55	43	42	37	55	30	38	21	18	34	15	36	12	15	17	15	17	9	16	8	7	6	13	2	10	3	5	6	2	4	4	1	3	3	1	0	2	1	2	2	1	9	0	2	0	2	0	1	2	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	25978	5072	4282	3260	1644	2102	1489	971	1541	558	936	914	417	461	863	449	383	201	197	180	182	234	164	90	152	74	206	61	46	95	57	93	84	51	26	54	32	23	19	27	21	28	16	35	20	22	8	9	27	8	18	5	7	13	9	10	4	11	6	3	6	7	1	7	3	3	1	1	2	1	1	0	2	0	0	1	0	2	2	1	7	0	1	0	2	0	0	2	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	41184	10912	7956	5878	3557	3589	2803	1986	2514	1276	1642	1552	837	848	1217	739	668	395	405	337	349	368	306	199	305	153	252	130	100	156	107	163	117	77	56	88	71	38	36	53	41	47	46	56	30	34	22	17	28	16	36	13	13	11	12	14	8	14	14	9	8	13	4	14	4	4	5	4	3	6	2	4	3	0	1	2	1	2	2	1	4	2	4	1	2	0	0	2	1	0	1	1	3	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	24592	5047	3993	3054	1639	1944	1451	956	1464	544	912	930	387	446	756	386	363	189	212	159	197	206	169	88	167	74	149	55	43	98	58	81	82	52	30	37	31	18	18	28	21	27	18	28	21	18	10	7	15	9	22	6	8	8	7	12	4	9	12	3	3	5	2	10	3	3	0	3	1	1	1	0	2	0	0	1	1	2	2	1	3	0	2	1	2	0	0	2	0	0	1	1	2	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	41113	10827	7992	5916	3461	3647	2862	2010	2499	1306	1648	1557	854	844	1199	740	682	372	388	317	344	381	286	190	310	162	263	124	104	140	108	134	111	90	55	110	81	31	30	60	42	51	42	73	28	32	22	18	27	17	28	15	11	11	12	17	9	17	17	7	8	13	3	12	5	4	6	7	2	7	2	3	1	1	1	1	1	0	0	4	1	2	3	2	1	0	0	0	1	0	1	1	3	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	24484	5031	4016	3078	1557	1992	1495	983	1442	568	904	935	393	428	747	413	391	178	207	155	184	223	166	87	175	75	153	55	42	74	53	85	68	57	27	65	32	10	15	37	24	28	15	44	12	20	11	7	16	9	22	8	9	8	7	14	2	8	13	1	3	5	2	8	3	2	0	6	0	1	1	0	0	1	0	0	1	0	0	0	1	0	2	1	1	0	0	0	0	0	1	1	2	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	43304	10789	8287	6182	3472	3850	2906	2054	2566	1280	1654	1657	893	894	1266	778	683	356	402	339	349	386	315	186	304	188	264	115	89	149	110	168	140	83	52	114	81	44	33	72	47	50	39	66	31	33	19	15	31	19	44	16	14	11	9	13	7	12	20	4	10	8	6	7	6	3	6	6	2	5	1	2	1	1	1	0	2	1	1	5	3	2	2	3	0	0	0	0	1	0	3	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	26108	4909	4268	3302	1604	2113	1528	1044	1528	549	914	988	417	478	806	450	380	172	225	173	192	238	194	83	178	80	164	52	33	78	56	112	85	53	26	73	38	19	10	47	33	25	15	42	12	22	10	4	19	9	33	7	10	8	6	8	2	2	16	1	4	0	4	5	3	1	1	5	0	0	0	0	0	1	0	0	1	1	0	0	2	0	1	1	0	0	0	0	0	0	3	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	45524	10744	8577	6349	3487	4045	2939	2110	2774	1303	1727	1632	948	923	1359	834	726	374	428	354	358	421	355	192	325	202	290	125	99	162	108	188	134	76	52	136	74	50	30	69	45	49	41	60	35	30	12	18	31	26	40	14	15	13	6	18	10	20	14	4	13	12	5	2	5	3	4	5	1	5	0	1	0	2	2	2	2	1	1	7	3	1	0	3	0	0	0	0	2	1	2	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	27934	4851	4515	3485	1602	2232	1558	1096	1682	566	981	982	452	507	905	517	428	177	238	196	194	265	209	90	187	85	187	56	34	83	59	111	80	44	22	103	45	26	7	41	30	26	19	32	16	19	5	6	23	12	28	8	9	7	4	12	5	12	10	2	7	6	3	1	3	2	2	5	0	1	0	0	0	2	1	0	1	1	0	2	2	0	0	1	0	0	0	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	47894	10848	8906	6398	3470	4269	2994	2248	2862	1295	1760	1704	926	953	1433	880	714	391	437	348	387	448	357	199	334	191	314	139	110	172	102	225	122	81	59	150	57	72	40	69	47	50	39	46	39	33	15	15	38	24	37	13	19	18	7	22	14	17	21	3	10	9	8	3	5	4	10	3	5	4	2	3	0	2	2	2	2	1	1	7	3	0	0	3	0	0	0	0	3	1	2	0	1	1	0	2	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	29811	4911	4782	3551	1583	2429	1629	1185	1742	554	1023	1041	459	509	920	564	431	183	248	184	206	277	203	94	183	81	213	65	46	92	57	141	71	44	25	111	36	40	16	42	25	24	20	20	21	18	4	5	26	11	25	8	14	8	5	14	7	12	17	2	9	6	5	2	4	4	4	2	4	1	2	0	0	2	1	0	0	1	0	2	2	0	0	1	0	0	0	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	48811	10874	9049	6482	3489	4299	3027	2291	2961	1284	1835	1743	911	955	1451	927	739	434	456	328	384	497	333	218	383	184	324	141	119	163	112	190	122	85	61	140	58	66	43	70	50	62	37	52	44	32	19	18	41	19	21	16	20	26	9	24	13	18	16	3	11	17	7	7	5	4	10	3	4	4	2	3	0	4	2	2	3	3	1	5	1	1	0	2	0	1	1	1	3	1	1	0	1	1	0	2	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	30472	4949	4906	3593	1591	2429	1620	1204	1729	537	1075	1099	439	500	915	583	467	199	254	180	204	285	177	111	228	81	226	66	63	91	65	116	65	47	27	89	36	35	24	40	25	33	20	18	27	21	5	9	26	8	11	9	16	13	5	16	7	13	13	2	8	9	3	3	3	4	5	2	4	2	2	0	0	2	1	0	1	3	0	3	1	0	0	1	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	40034	11529	8131	6132	3641	3655	2623	1926	2430	1276	1544	1452	856	771	1120	722	623	400	378	374	318	353	288	206	360	170	251	108	100	146	98	159	106	86	53	125	64	53	42	43	49	38	32	42	11	49	16	22	25	14	19	20	12	12	9	7	8	8	10	10	9	12	9	7	2	9	7	2	4	0	1	2	3	0	2	3	1	5	4	1	2	1	0	3	1	1	0	0	2	1	2	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	23622	5385	4136	3249	1724	2052	1375	943	1352	627	888	877	415	428	679	385	357	192	169	197	162	199	146	94	239	80	169	48	49	83	43	109	76	54	19	80	29	26	18	24	24	24	9	21	5	33	7	12	8	2	13	13	7	7	2	3	4	4	4	2	4	4	8	5	1	4	1	2	3	0	0	1	2	0	0	1	0	5	2	0	2	0	0	2	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	38752	11698	7768	5735	3718	3434	2545	1968	2294	1280	1486	1400	837	762	1117	686	618	393	355	376	307	347	334	205	314	178	240	125	106	147	98	168	117	76	59	102	62	50	38	44	51	33	28	35	13	72	19	22	26	10	24	19	11	12	12	8	12	8	11	5	3	10	5	7	2	9	5	2	5	1	3	3	3	0	1	2	1	3	3	1	3	2	0	3	1	1	1	1	1	1	2	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	22550	5521	3863	3001	1762	1869	1292	944	1297	635	846	830	393	387	656	383	339	183	151	204	150	184	182	88	201	83	153	44	51	91	45	117	79	45	20	61	26	22	15	26	27	18	7	16	4	44	7	14	10	4	20	14	5	6	5	3	6	6	7	0	1	3	5	6	2	4	0	2	3	1	1	1	2	0	0	0	0	3	1	0	3	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	39712	11639	7772	5793	3607	3480	2650	1966	2313	1301	1513	1460	854	757	1116	696	620	390	378	376	313	356	340	187	296	164	229	121	120	138	98	189	121	84	58	126	63	44	35	50	58	36	32	40	18	66	18	21	20	10	21	24	7	11	20	10	9	12	10	7	2	7	8	7	2	9	2	2	5	2	2	4	4	0	2	0	1	2	3	1	4	2	0	2	1	0	1	1	1	2	2	0	2	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	23164	5396	3856	3066	1696	1912	1382	957	1341	603	877	866	379	384	661	400	364	192	189	198	147	186	191	76	191	78	143	46	61	83	44	117	89	45	22	75	25	21	13	32	36	18	11	18	7	39	7	13	7	5	17	18	1	4	7	4	4	5	7	2	0	5	6	6	2	5	0	2	3	1	1	1	3	0	0	0	0	2	2	0	3	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	39709	11500	7742	5693	3622	3496	2629	1978	2314	1309	1526	1437	832	761	1144	688	625	429	375	361	325	390	325	182	307	159	253	123	125	151	94	192	115	85	50	121	71	40	29	50	52	37	34	36	26	60	23	22	16	13	26	26	5	10	18	11	8	14	10	6	8	9	14	9	8	8	2	1	4	3	6	2	2	1	2	0	2	1	2	0	3	3	0	0	0	0	1	1	1	2	2	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	23184	5363	3859	2977	1712	1876	1382	945	1352	599	897	858	373	382	702	398	356	208	201	192	157	207	188	78	183	71	159	51	71	89	44	101	73	43	22	70	37	20	13	33	35	17	13	17	13	39	7	10	9	5	19	19	2	4	7	6	3	7	6	2	6	6	12	6	8	5	0	1	3	2	3	0	2	1	0	0	1	0	2	0	2	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	37887	11627	7616	5598	3633	3412	2527	1888	2284	1313	1497	1415	817	750	1073	666	606	412	372	336	319	394	319	191	293	155	236	118	125	131	95	174	122	80	55	102	73	36	36	61	45	36	33	39	34	37	24	19	22	14	18	15	8	10	16	10	7	13	10	7	9	14	11	3	8	8	7	3	0	4	5	11	1	2	3	1	1	2	1	0	6	2	0	1	0	0	0	1	1	2	0	1	2	2	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south35_active	80	21832	5497	3763	2860	1676	1781	1302	914	1305	586	862	814	366	385	642	373	349	189	206	171	161	228	183	88	179	65	123	55	67	76	36	83	79	41	25	57	41	19	14	38	25	18	14	21	15	29	9	7	12	4	11	7	3	5	5	4	1	4	6	3	7	11	9	0	8	4	3	2	0	2	3	9	1	1	1	1	1	0	1	0	5	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south36_all	80	36426	11685	7327	5351	3641	3297	2522	1816	2214	1375	1464	1331	830	767	1040	620	598	412	368	307	304	375	292	195	313	162	238	126	133	138	93	181	106	79	54	88	67	32	38	53	39	46	31	39	31	32	24	15	21	11	17	18	9	18	10	7	4	13	8	6	10	11	9	4	8	5	8	4	0	2	4	10	1	3	2	1	1	2	0	1	3	1	0	1	0	2	0	1	1	0	0	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
0.03	south36_active	80	20920	5614	3625	2677	1726	1745	1278	849	1259	657	794	743	396	389	614	327	317	178	179	152	170	208	163	97	188	61	135	64	77	73	39	103	70	42	24	47	41	13	18	29	22	25	13	18	13	22	7	6	13	3	11	6	4	11	4	3	0	6	3	3	7	8	8	1	7	1	3	2	0	1	2	9	1	1	1	1	1	0	0	1	3	1	0	1	0	2	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
0.03	south37_all	80	39247	11433	7774	5621	3593	3548	2668	1882	2388	1326	1496	1577	828	811	1125	698	608	407	377	343	299	393	315	184	337	168	263	128	129	144	103	168	121	83	62	112	65	28	45	64	28	51	28	39	24	34	21	12	18	11	20	15	12	18	10	5	4	13	8	8	9	15	1	5	11	7	7	4	0	1	3	11	1	3	1	1	2	4	2	3	3	0	1	1	0	2	2	1	2	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
0.03	south37_active	80	23107	5431	3963	2881	1699	1924	1403	912	1350	622	820	933	401	417	646	377	311	175	182	163	164	229	164	100	210	72	155	63	71	79	55	105	80	43	27	72	40	10	20	35	17	30	12	19	9	23	8	5	10	6	12	3	4	9	6	1	0	6	4	3	5	6	1	3	9	2	3	2	0	0	1	9	1	0	1	1	1	1	2	2	3	0	0	1	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
0.03	south38_all	80	42724	11180	8169	5962	3568	3776	2904	1992	2624	1294	1599	1722	904	836	1221	744	638	409	403	356	325	413	338	176	369	170	297	140	125	152	83	186	147	98	56	131	62	28	50	61	33	45	30	53	26	36	17	16	21	14	19	20	11	19	13	8	3	14	11	7	10	14	5	5	8	6	8	2	2	0	2	4	2	4	2	3	1	10	3	5	3	0	2	0	0	3	3	1	2	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
0.03	south38_active	80	25642	5186	4249	3169	1664	2103	1551	1008	1535	583	892	1075	451	436	730	406	338	186	187	174	186	245	174	94	239	81	166	64	62	84	49	123	100	48	21	90	39	10	23	34	21	23	15	30	15	24	8	5	7	8	12	9	4	10	8	2	0	7	8	2	7	5	4	3	6	1	2	0	2	0	0	2	2	1	1	2	0	8	3	4	3	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
0.03	south39_all	80	47119	10807	8818	6465	3538	4083	3096	2147	2884	1252	1670	1914	896	878	1402	834	676	444	439	371	353	423	339	176	415	153	333	145	110	174	90	194	153	100	53	130	63	31	52	93	34	60	27	42	23	28	17	22	23	14	26	22	16	14	13	8	4	15	14	8	12	19	6	6	10	8	7	2	3	0	2	3	3	3	1	2	1	12	3	4	3	1	2	0	0	1	3	0	2	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
0.03	south39_active	80	29021	4942	4775	3556	1604	2229	1690	1128	1687	552	976	1210	447	464	904	490	375	214	220	190	203	249	167	87	274	79	191	68	55	92	54	131	98	55	26	81	35	12	20	65	22	27	10	27	13	18	8	8	7	10	19	11	10	7	10	2	1	7	9	1	10	5	3	5	6	2	4	0	3	0	0	2	2	2	0	1	0	8	3	3	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
0.03	south40_all	80	48358	10699	8970	6690	3548	4133	3157	2167	2958	1257	1679	1934	887	906	1388	872	692	436	461	396	385	426	332	190	448	126	329	137	108	204	100	217	159	103	59	168	65	35	42	90	42	71	27	45	29	30	20	28	30	15	27	22	22	17	18	10	4	13	11	4	12	14	14	6	6	8	8	3	3	2	3	4	3	2	1	3	0	12	1	5	4	1	2	1	1	1	1	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south40_active	80	30103	4834	4889	3768	1580	2280	1746	1147	1758	541	997	1248	433	493	927	510	387	222	239	210	229	256	179	93	294	68	190	67	48	129	61	158	101	61	28	124	36	15	15	69	23	39	12	27	16	18	9	11	12	9	20	13	13	10	13	2	2	7	6	0	8	7	8	2	2	4	5	1	3	1	2	3	2	2	0	1	0	8	1	3	3	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
