label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124
0.03	south24_all	80	57810	12960	7834	7354	7390	3291	2487	2309	2411	2223	2173	2188	867	913	663	927	659	417	406	403	363	555	223	226	191	183	168	162	128	124	95	104	92	153	122	142	68	71	75	82	44	47	39	75	65	20	40	26	37	30	21	28	23	9	20	10	5	12	9	20	4	7	3	8	24	8	6	11	8	2	2	3	0	0	0	2	3	1	0	4	0	4	2	3	0	1	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	48700	4885	2813	4602	5860	1237	687	1037	1544	1610	1693	1865	333	444	188	682	391	115	166	168	184	458	50	83	82	50	50	77	42	64	16	21	15	127	77	120	45	51	49	63	10	37	27	71	53	4	34	9	29	24	4	21	19	3	12	7	1	6	4	17	1	5	2	6	24	7	4	8	7	1	2	1	0	0	0	0	2	1	0	3	0	4	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	58310	12977	7903	7457	7576	3286	2488	2315	2457	2317	2164	2272	899	913	669	979	634	427	412	385	350	636	233	242	203	175	176	154	135	123	97	109	93	157	140	137	59	88	78	65	42	39	30	55	58	16	36	25	35	41	18	20	18	8	16	12	5	9	12	15	5	5	7	12	17	9	5	9	10	3	2	3	1	3	1	2	3	2	1	3	0	3	1	3	1	2	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
0.03	south25_active	80	49390	4885	2836	4735	6106	1254	681	1040	1635	1699	1683	1952	353	439	210	726	381	113	157	141	192	547	51	98	92	44	54	74	37	70	18	20	16	135	100	115	38	72	48	48	13	30	17	52	47	5	31	8	27	34	3	16	16	2	11	10	1	5	5	13	2	3	1	9	17	8	5	6	9	2	2	1	0	2	0	0	2	2	0	3	0	3	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
0.03	south26_all	80	58290	13027	7884	7373	7606	3306	2510	2345	2424	2397	2219	2363	941	872	656	1041	654	433	423	388	334	617	245	245	221	185	160	138	139	133	99	102	94	166	132	136	68	100	70	76	41	38	30	57	63	19	36	25	33	36	20	20	10	7	12	21	11	11	8	17	8	3	6	6	9	9	6	9	3	2	2	1	1	4	2	8	2	2	2	3	2	3	1	2	1	2	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
0.03	south26_active	80	49261	4898	2873	4705	6134	1263	696	1096	1631	1800	1727	2028	362	414	204	765	411	110	148	138	186	523	57	99	101	51	49	68	27	78	18	27	19	139	90	115	40	82	46	66	11	29	13	49	52	7	30	12	20	30	5	16	8	2	7	15	1	6	2	16	3	1	0	3	9	7	6	8	2	2	2	0	0	3	1	5	1	2	1	3	2	3	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
0.03	south27_all	80	58163	12887	7897	7287	7595	3386	2493	2272	2304	2424	2109	2300	983	850	633	1083	672	426	408	389	346	650	253	239	241	191	152	143	137	140	112	101	88	165	112	127	70	95	58	78	37	48	32	65	49	16	34	21	26	32	20	31	8	8	10	18	15	5	6	15	7	4	8	7	11	5	7	6	4	2	1	2	2	4	3	7	1	2	2	0	3	4	0	0	2	2	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
0.03	south27_active	80	49026	4752	2842	4650	6093	1264	687	1070	1584	1830	1641	1961	370	393	203	817	432	110	133	154	187	559	51	89	110	48	46	67	28	72	26	27	20	138	81	105	43	76	34	71	13	29	14	54	31	6	28	11	12	27	6	27	6	1	7	13	2	2	2	15	5	1	1	3	11	3	6	5	3	2	1	1	1	3	2	6	0	2	1	0	2	3	0	0	1	2	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south28_all	80	59063	12924	7979	7303	7549	3403	2553	2224	2305	2388	2105	2247	997	856	655	1057	719	423	398	367	356	672	259	223	261	205	156	126	133	131	109	93	88	170	100	139	67	78	44	90	32	56	40	65	52	20	26	22	24	36	20	26	9	10	14	18	17	7	6	11	8	5	6	2	18	5	6	8	5	0	1	3	6	1	3	8	0	2	4	0	3	3	0	0	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south28_active	80	49825	4779	2880	4597	6040	1238	725	1052	1548	1796	1671	1896	380	407	201	807	457	109	132	147	186	574	52	86	123	56	43	56	26	60	27	29	21	139	67	117	41	59	19	81	9	29	23	53	36	8	18	12	11	28	9	23	6	3	11	13	2	4	3	11	5	1	1	0	18	2	5	7	3	0	0	2	4	1	2	7	0	2	3	0	2	2	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	58848	12987	8192	7399	7475	3328	2648	2229	2230	2452	2092	2265	988	860	661	1022	721	440	398	371	407	694	253	207	273	191	164	135	134	120	104	87	84	178	91	143	81	87	49	92	28	61	43	54	47	21	37	23	16	46	21	25	18	12	14	20	13	7	7	15	7	5	4	1	14	4	5	7	6	0	1	12	6	3	2	7	1	2	2	0	1	3	1	1	1	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	3	0	0	1	0	0	0	1	0	0	0	0
0.03	south29_active	80	49585	4760	2963	4740	5961	1232	746	1023	1495	1864	1672	1912	384	412	202	775	448	102	144	162	209	598	51	82	138	54	48	55	28	56	26	24	21	146	61	125	48	67	20	80	7	31	28	44	31	6	30	10	8	34	10	24	13	3	10	15	2	5	3	15	4	1	2	0	13	3	4	6	4	0	0	4	5	1	2	7	0	2	2	0	0	2	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0
0.03	south30_all	80	58854	13020	8090	7398	7385	3229	2621	2238	2323	2454	2017	2274	968	858	711	916	689	444	396	362	402	708	248	217	255	181	169	145	132	128	97	85	90	163	99	167	79	102	47	90	33	60	47	51	48	20	60	27	29	67	19	19	27	9	13	19	10	9	10	11	8	3	7	2	12	8	2	7	7	1	1	13	9	4	1	2	3	2	2	0	7	2	1	1	1	0	1	2	2	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0
0.03	south30_active	80	49638	4823	2935	4760	5893	1181	725	1044	1586	1862	1607	1913	379	429	219	683	412	99	143	159	211	618	55	80	131	55	56	61	29	70	27	24	20	136	69	147	45	81	20	74	7	32	31	43	36	4	52	12	20	58	11	18	22	3	8	14	1	4	5	11	4	0	3	0	11	7	2	6	4	1	0	4	7	2	0	2	0	2	2	0	6	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0
0.03	south31_all	80	33414	12573	7886	5515	4658	3215	2588	1950	1877	1528	1417	1220	851	787	726	630	536	464	409	325	312	344	257	228	195	174	155	136	137	110	126	110	107	91	59	80	63	50	47	35	34	37	21	37	28	31	40	28	24	22	18	22	16	13	12	17	7	6	12	7	13	3	5	14	6	6	3	2	2	2	3	2	1	2	3	1	1	2	1	0	0	0	0	5	3	2	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south31_active	80	19719	3420	2207	1940	2367	875	980	407	701	708	753	690	218	201	227	288	163	187	124	76	90	212	104	62	41	68	63	27	61	31	58	53	50	58	22	52	23	25	9	13	11	7	7	22	13	5	23	6	10	16	3	15	12	4	3	5	3	1	3	4	2	3	0	11	4	3	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	36397	12609	7803	5712	5007	3211	2584	1960	1953	1624	1521	1385	847	796	721	670	533	494	409	338	299	390	274	232	197	166	161	147	124	104	132	127	105	104	73	77	69	67	53	53	36	43	34	58	27	25	44	26	22	23	20	20	12	9	10	26	9	6	10	5	8	5	5	7	7	6	4	3	1	3	2	3	0	3	2	1	1	3	2	0	2	0	0	3	1	2	1	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south32_active	80	23258	3576	2257	2218	2861	921	945	495	800	846	936	888	232	239	225	340	200	188	133	80	92	259	116	63	48	63	54	36	52	32	61	58	47	73	41	47	27	34	10	26	7	19	12	45	12	3	25	7	5	16	4	13	10	3	2	15	4	3	2	2	0	4	1	6	5	4	3	2	0	2	0	0	0	1	1	0	1	1	0	0	2	0	0	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	44204	12632	7848	6217	5898	3254	2501	2031	2114	1927	1815	1743	871	831	649	798	594	487	404	344	330	481	255	225	180	165	154	153	122	108	146	124	100	111	69	95	82	85	54	64	39	42	36	69	23	29	46	28	26	38	21	19	13	11	17	30	9	4	6	3	7	6	6	9	11	5	7	3	4	2	3	2	0	2	1	1	4	3	1	0	4	1	0	1	1	2	0	2	1	0	0	0	0	2	0	0	0	2	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	south33_active	80	32415	4029	2469	2997	4018	1035	830	678	1072	1213	1262	1304	296	300	182	507	289	166	136	103	133	362	93	73	48	64	43	49	36	42	55	54	42	83	40	74	34	48	16	31	11	22	16	60	14	10	29	13	9	31	7	12	9	4	12	20	3	3	2	1	0	5	1	8	10	4	7	2	3	1	0	0	0	0	1	0	4	1	0	0	4	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	1	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	51399	12664	7936	6812	6624	3300	2563	2182	2323	2163	2091	1969	912	883	629	914	623	465	409	346	353	553	267	226	169	165	170	164	119	122	136	116	95	140	74	98	90	84	53	64	38	44	41	75	20	25	42	31	22	35	25	12	22	12	17	25	6	5	4	13	4	7	4	10	10	7	9	3	4	1	2	1	0	2	0	4	4	2	1	0	4	1	0	1	1	0	0	2	1	0	0	0	0	2	0	0	0	1	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south34_active	80	40990	4413	2694	3839	4997	1109	778	869	1370	1527	1568	1576	327	383	195	640	347	135	140	124	170	449	82	79	59	62	44	59	25	62	39	36	32	110	51	75	47	52	21	38	10	27	18	70	11	12	31	16	10	29	9	7	17	5	11	20	2	4	3	10	0	2	1	9	10	5	9	2	4	1	0	0	0	0	0	3	4	1	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	58045	12738	8027	7268	7566	3296	2570	2322	2467	2417	2270	2253	971	879	638	1035	617	445	407	336	359	627	256	238	202	172	173	184	125	152	122	95	105	187	78	122	103	97	57	81	33	49	35	63	22	24	25	36	19	34	23	15	36	15	16	21	6	3	5	17	5	7	4	17	13	11	9	2	9	3	1	0	1	2	1	3	3	8	0	0	2	1	1	1	2	0	0	1	1	0	0	0	0	2	0	0	0	1	0	4	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south35_active	80	49013	4742	2888	4551	6119	1221	711	1064	1651	1873	1800	1925	382	443	212	805	379	116	142	145	197	538	67	80	81	57	38	87	30	81	18	23	32	156	61	101	63	66	32	57	11	35	21	57	16	13	19	19	14	29	10	11	30	4	12	16	2	2	4	15	0	1	2	17	12	9	9	1	8	2	0	0	0	0	0	3	3	7	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	58054	12677	8003	7326	7679	3335	2561	2307	2481	2374	2262	2268	961	869	662	1004	626	429	411	343	393	653	248	232	211	181	169	184	119	156	117	94	93	185	93	119	90	94	60	82	35	45	37	61	31	33	38	36	19	23	16	16	35	17	14	13	6	6	6	21	4	9	2	25	13	13	7	2	8	4	1	1	2	2	2	6	0	6	1	1	3	1	2	1	2	0	0	1	0	0	0	0	0	0	1	0	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	48991	4680	2885	4606	6208	1258	709	1072	1625	1807	1793	1948	370	424	217	753	364	104	164	155	215	560	62	72	89	59	36	97	28	87	22	23	27	156	71	97	64	73	37	66	14	34	23	50	22	17	32	16	15	18	6	13	31	1	11	7	2	3	4	18	0	1	1	25	12	12	5	0	5	3	1	1	0	0	0	6	0	6	1	1	2	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	58232	12783	8134	7348	7603	3297	2521	2293	2396	2450	2235	2343	922	830	691	964	644	455	411	386	358	636	250	238	224	181	171	175	128	152	108	88	92	169	108	129	87	120	66	91	30	53	52	61	36	36	30	26	21	28	20	16	31	15	13	18	9	5	5	26	6	6	1	23	6	13	2	3	10	7	2	1	6	3	4	3	1	6	1	2	3	1	2	0	2	0	0	1	0	0	0	0	0	0	1	1	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	49236	4776	2950	4589	6096	1247	708	1101	1562	1871	1769	2002	370	401	219	709	372	110	154	172	178	553	63	75	99	56	47	87	25	81	19	22	27	143	81	103	61	100	33	77	10	42	32	49	28	19	25	13	15	15	7	13	25	2	12	12	3	3	1	22	0	0	1	23	5	12	0	0	4	3	2	1	4	1	1	3	1	6	1	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	58546	13024	8058	7322	7652	3308	2496	2236	2307	2411	2259	2305	920	841	662	986	641	433	420	400	370	650	245	240	228	170	165	146	123	154	103	75	92	137	99	160	88	103	56	87	34	46	58	74	48	38	30	26	25	30	16	19	35	12	15	21	8	6	3	11	8	4	2	22	5	9	3	7	9	6	5	2	7	3	4	4	1	2	5	2	4	1	2	0	0	0	0	1	0	0	0	0	0	0	1	1	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	49507	4855	2914	4562	6122	1226	688	1064	1487	1828	1787	1965	355	403	193	751	364	104	150	186	186	564	56	86	105	53	51	73	20	86	24	23	23	116	66	138	65	86	23	73	12	34	36	59	32	20	25	8	16	18	5	16	29	3	13	16	2	4	0	7	1	0	0	22	5	9	1	4	4	3	3	2	6	1	1	4	1	2	4	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	58492	13183	8173	7203	7486	3305	2472	2251	2240	2379	2254	2140	917	835	664	936	692	429	427	390	377	681	264	234	213	182	175	141	116	149	102	79	96	160	92	132	73	143	54	85	29	41	58	83	61	30	33	23	18	41	19	33	33	9	16	21	10	8	5	11	10	3	6	13	4	9	4	6	5	3	4	1	6	2	2	4	1	2	6	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	49435	4945	2948	4521	5965	1185	670	1037	1402	1803	1777	1807	360	398	194	714	413	107	136	181	195	584	57	74	101	59	55	59	21	76	24	21	24	137	60	110	45	123	20	72	8	31	30	69	44	17	31	5	9	28	5	28	25	3	13	15	3	6	2	8	1	1	0	13	4	9	2	4	0	0	2	1	6	1	1	4	1	2	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	58457	13226	8104	7122	7510	3338	2490	2295	2227	2318	2334	2142	970	855	672	922	654	433	435	373	384	671	269	248	203	184	164	152	122	147	106	83	102	160	78	132	84	120	49	79	29	39	41	67	67	31	34	29	16	39	16	38	29	8	16	21	8	12	7	13	9	2	7	14	5	5	2	7	4	3	5	2	2	1	3	2	0	2	6	0	3	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south40_active	80	49332	4930	2890	4507	6012	1146	666	1048	1391	1775	1887	1803	366	417	192	699	398	108	136	177	214	566	61	81	100	55	49	65	28	80	26	19	28	134	48	110	51	97	21	63	7	24	16	54	47	20	30	8	10	27	3	32	20	4	11	14	2	7	5	12	1	1	0	13	4	4	2	5	2	0	1	2	2	1	2	2	0	2	3	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
