label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83
0.03	south35_active	80	56818	4647	2933	6198	1948	3273	2481	2869	530	1019	1511	204	229	402	146	310	177	223	299	416	256	121	95	132	139	18	18	29	71	23	42	37	12	6	24	33	3	6	5	8	1	5	0	18	7	4	2	1	0	0	2	0	2	7	3	0	0	1	0	1	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south36_all	80	67022	14274	8557	8628	4435	4610	3537	3520	1424	1601	1838	825	676	697	432	490	365	360	370	447	296	173	167	184	170	72	68	62	85	47	48	71	25	23	30	43	11	12	14	15	5	8	6	20	12	6	7	0	1	1	0	3	5	8	3	1	0	2	0	1	1	0	1	0	2	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1
0.03	south36_active	80	56437	4734	2915	6196	1941	3335	2507	2852	519	1027	1451	205	221	418	128	321	169	224	282	383	234	120	93	133	151	23	14	32	56	26	37	59	12	6	22	38	3	3	5	6	0	3	1	18	6	5	2	0	0	0	0	2	3	7	3	0	0	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
0.03	south37_all	80	66182	14382	8563	8421	4416	4687	3418	3376	1487	1605	1865	782	672	688	436	480	354	350	327	497	297	184	171	192	141	80	67	64	84	54	46	69	29	25	35	32	13	17	14	10	6	7	7	23	11	7	6	0	2	2	0	9	5	7	2	1	0	4	0	1	0	0	1	0	3	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south37_active	80	55672	4747	2864	6037	1956	3389	2318	2726	562	1050	1476	176	216	409	125	316	169	224	242	441	240	117	92	145	119	24	13	34	55	32	38	60	15	6	25	30	5	5	6	3	0	5	2	21	6	6	4	0	1	0	0	8	3	6	2	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south38_all	80	66008	14434	8598	8315	4363	4672	3342	3405	1560	1616	1909	743	690	706	430	465	385	348	292	425	290	192	169	193	142	78	71	69	79	58	41	79	32	26	34	42	16	13	11	9	10	5	7	24	10	9	6	3	5	1	1	13	5	7	2	0	0	4	1	1	1	0	0	1	3	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	1	0	0
0.03	south38_active	80	55426	4766	2901	5940	1918	3412	2264	2748	590	1045	1513	191	212	417	120	310	186	217	211	376	236	121	96	148	117	19	13	38	52	31	29	71	17	5	21	36	4	5	6	1	2	2	3	20	5	6	3	3	4	0	0	10	3	7	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south39_all	80	65604	14425	8454	8246	4316	4613	3358	3478	1580	1576	1912	716	663	688	430	462	375	324	289	431	302	196	153	175	163	79	71	66	65	72	45	70	38	31	35	44	15	15	8	9	11	9	7	21	5	10	7	6	7	2	2	12	0	2	2	2	3	3	1	0	1	0	0	1	3	0	0	3	0	2	0	1	0	0	0	1	0	0	0	0	0	1	0	0
0.03	south39_active	80	55037	4869	2839	5890	1882	3348	2309	2841	587	1025	1557	187	216	409	137	293	194	205	208	380	245	119	94	129	131	21	17	35	41	34	33	60	18	6	22	37	3	6	5	0	3	3	3	16	4	7	4	5	4	0	0	10	0	1	2	1	1	1	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south40_all	80	65666	14345	8401	8313	4263	4473	3443	3519	1543	1555	1847	756	658	676	460	467	373	342	322	417	292	188	136	156	180	68	71	63	75	74	44	66	32	34	35	40	11	15	8	12	9	7	7	22	3	9	5	9	7	4	2	6	0	2	1	2	3	1	1	1	1	0	0	1	1	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0
0.03	south40_active	80	54955	4854	2767	5907	1800	3251	2389	2863	556	1025	1503	193	204	403	135	297	197	208	242	353	228	123	83	111	145	18	16	31	58	33	32	54	13	6	25	28	3	3	6	1	3	2	3	16	2	4	2	7	4	0	0	4	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0
