label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83
0.03	south35_active	80	19632	9207	3636	2716	2298	2687	1708	1070	1151	539	399	959	861	420	302	158	203	127	101	171	120	92	102	103	68	70	34	33	77	32	16	31	15	18	14	21	10	7	7	10	5	3	2	15	3	0	2	3	1	2	0	1	2	0	1	1	0	0	1	3	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	34927	16299	7583	5280	4213	4360	2952	1969	1888	1162	843	1374	1326	694	509	343	391	259	210	286	213	170	165	153	97	104	74	59	102	51	36	67	36	41	28	29	10	24	13	18	7	5	9	18	3	2	6	5	0	4	6	1	3	0	1	1	0	1	2	2	1	0	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south36_active	80	18814	8933	3498	2625	2245	2543	1661	1055	1076	544	369	894	810	405	288	161	208	128	111	178	113	89	92	101	56	58	38	33	65	30	20	40	13	30	13	16	9	10	7	9	6	1	2	11	2	0	2	3	0	3	1	1	2	0	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	35286	16300	7548	5319	4336	4217	2991	2043	1946	1126	842	1454	1395	728	505	370	376	264	208	293	219	178	189	145	86	95	97	56	104	53	38	67	29	49	35	25	12	30	16	14	6	10	12	17	2	3	5	10	1	2	4	0	4	0	1	0	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south37_active	80	19097	8825	3506	2646	2285	2521	1702	1118	1134	548	395	941	844	439	269	169	202	138	99	173	121	97	117	98	51	54	51	33	56	33	18	41	6	32	17	13	8	16	6	9	4	6	3	10	0	0	1	9	1	1	1	0	3	0	1	0	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	36095	16906	7745	5508	4508	4393	2920	2101	1934	1148	860	1540	1446	743	496	366	361	272	210	285	229	195	177	154	79	88	102	60	80	58	37	57	24	57	35	23	13	18	14	10	8	10	6	13	4	6	4	10	3	3	4	0	3	1	1	0	1	0	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	19588	9230	3614	2804	2404	2629	1700	1170	1128	566	423	1005	842	448	277	171	202	149	95	168	120	111	108	103	48	47	56	30	43	33	19	31	6	40	12	11	7	14	6	4	4	5	3	4	1	0	0	9	2	1	1	0	3	1	1	0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	37214	17270	7839	5720	4635	4493	3143	2163	1941	1153	804	1561	1491	745	531	364	389	299	218	302	234	182	220	141	94	79	106	69	83	61	37	52	16	63	39	21	15	26	10	9	12	9	7	13	3	7	3	12	3	1	2	1	3	4	0	1	1	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	20439	9523	3754	2917	2472	2708	1800	1187	1108	586	390	1000	898	458	300	168	220	177	93	170	121	104	146	83	62	43	58	37	43	39	21	22	6	40	15	11	9	14	4	5	5	6	4	6	1	1	0	12	2	0	1	0	2	2	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	38048	17790	7986	5902	4585	4753	3185	2199	2005	1217	839	1558	1542	725	552	365	370	293	219	317	224	172	195	144	102	120	123	63	80	65	37	53	18	58	36	19	13	31	11	10	18	4	7	10	4	6	7	9	4	2	0	2	3	4	1	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	21078	9950	3864	3021	2420	2853	1819	1220	1158	632	400	976	954	422	322	170	215	166	102	189	111	93	123	81	65	66	68	28	46	40	20	34	8	34	21	11	9	17	8	7	10	3	4	3	1	1	0	9	3	1	0	1	2	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
