label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44
0.03	south31_all	80	6833	4735	1388	924	626	347	397	237	460	175	82	92	75	42	37	38	19	33	34	13	8	8	5	5	7	8	8	2	11	0	1	2	3	2	0	0	0	1	0	0	2	0	0	0	0
0.03	south31_active	80	3743	2985	679	481	347	144	223	120	325	103	33	48	48	24	21	28	8	17	23	6	4	4	4	2	2	7	1	1	11	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	6874	4667	1352	911	600	352	388	227	499	175	74	93	76	42	27	44	26	34	30	14	3	5	7	5	7	7	2	4	5	1	0	2	0	1	0	1	1	2	0	0	0	0	0	0	0
0.03	south32_active	80	3744	2882	631	468	323	152	213	113	361	103	33	47	47	23	16	33	9	22	20	7	2	2	4	3	2	6	1	1	5	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south33_all	80	6950	4631	1365	892	615	369	386	238	494	189	68	98	65	41	26	50	26	28	43	12	3	4	10	7	7	3	1	2	4	2	0	0	1	1	0	1	1	2	0	0	0	0	0	0	0
0.03	south33_active	80	3881	2888	644	453	328	166	214	120	345	112	27	56	42	18	17	35	9	21	20	6	1	1	6	5	2	2	0	0	4	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south34_all	80	6861	4620	1419	897	603	368	421	224	467	162	65	98	70	43	26	53	24	29	37	10	6	5	12	6	3	7	0	2	1	4	0	1	2	0	0	1	1	1	0	1	0	0	0	0	0
0.03	south34_active	80	3834	2881	688	453	319	162	238	107	305	93	31	55	45	17	17	36	8	25	15	7	1	2	7	5	2	5	0	0	1	1	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south35_all	80	6798	4610	1425	894	614	368	396	245	483	170	81	97	74	40	32	48	22	35	41	8	9	5	14	6	3	8	1	1	2	3	0	1	2	2	0	1	1	1	0	1	0	0	0	0	0
0.03	south35_active	80	3800	2888	683	474	319	178	223	124	295	102	36	52	46	14	16	30	10	25	18	5	2	2	8	5	1	5	1	0	2	1	0	0	2	2	0	1	1	0	0	1	0	0	0	0	0
0.03	south36_all	80	6729	4557	1423	893	612	342	382	223	485	160	93	90	62	46	33	42	23	53	33	9	8	6	11	3	2	8	2	1	1	4	0	1	1	2	0	1	0	1	0	1	0	0	0	0	0
0.03	south36_active	80	3736	2806	682	471	323	166	203	117	293	104	42	43	31	21	13	23	12	36	23	8	2	3	7	2	1	4	1	1	1	1	0	0	1	2	0	1	0	0	0	1	0	0	0	0	0
0.03	south37_all	80	6801	4664	1382	910	583	347	374	254	531	160	93	73	75	47	32	42	23	60	29	10	10	7	10	6	2	4	2	1	3	2	0	1	1	2	0	1	0	1	0	1	0	0	0	0	0
0.03	south37_active	80	3799	2886	641	473	296	167	199	139	310	105	45	32	37	23	15	26	11	40	21	6	4	3	6	4	1	2	1	1	2	0	0	0	1	2	0	1	0	0	0	1	0	0	0	0	0
0.03	south38_all	80	6823	4713	1377	908	578	348	393	239	500	161	79	75	64	48	30	49	29	60	34	19	9	11	6	5	3	5	2	5	4	2	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0
0.03	south38_active	80	3756	2926	661	484	302	166	206	136	297	103	41	33	28	28	15	30	17	38	25	12	4	6	4	4	2	2	0	2	3	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0
0.03	south39_all	80	6894	4789	1357	897	569	365	404	247	487	154	70	81	71	49	30	46	29	48	33	17	10	14	4	7	5	5	2	4	10	1	0	3	1	0	0	1	0	0	1	0	0	0	0	0	0
0.03	south39_active	80	3759	2961	671	473	296	181	212	134	279	85	32	45	33	23	15	30	17	34	16	11	4	8	4	4	3	2	1	1	8	1	0	3	1	0	0	1	0	0	1	0	0	0	0	0	0
0.03	south40_all	80	6834	4647	1359	906	596	384	391	238	468	169	64	103	79	50	31	51	25	43	32	15	10	18	4	4	5	5	2	8	13	1	0	3	1	1	0	1	0	0	1	0	0	0	0	0	0
0.03	south40_active	80	3664	2859	683	479	305	191	205	130	286	100	29	59	42	28	14	28	14	29	15	9	4	10	4	2	2	1	1	4	11	1	0	3	1	1	0	1	0	0	1	0	0	0	0	0	0
