label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121
0.03	south25_active	80	1312	597	401	293	254	379	99	595	162	60	72	75	27	107	37	35	30	19	15	19	63	9	28	10	33	12	23	21	11	5	5	9	8	7	5	7	9	6	3	2	3	2	6	2	11	2	0	3	5	1	4	1	3	0	0	0	1	2	0	0	0	1	0	6	0	0	2	2	1	9	1	4	3	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	2471	1177	716	611	438	554	240	743	288	143	144	141	73	194	72	66	49	26	46	29	108	32	62	18	49	27	52	37	18	19	9	24	14	16	11	12	25	15	8	6	8	7	8	7	14	5	1	6	6	4	6	4	5	1	1	5	1	2	0	1	1	4	2	7	1	0	0	2	1	14	1	5	3	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
0.03	south26_active	80	1302	619	393	314	227	351	107	521	171	72	87	73	25	130	36	33	26	15	18	15	66	16	42	8	35	12	33	21	10	6	4	13	7	8	5	6	11	7	3	2	3	2	5	2	10	0	0	2	5	2	6	2	3	0	0	1	1	2	0	0	0	1	0	6	0	0	0	1	1	14	1	5	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south27_all	80	2496	1126	709	619	423	544	231	735	305	150	138	140	65	195	55	73	51	26	41	33	131	38	67	16	44	34	56	34	20	21	11	28	13	16	10	7	37	16	6	8	8	7	5	12	14	3	1	3	4	2	7	3	5	2	4	5	1	0	0	2	2	0	4	0	2	0	0	0	0	14	0	5	3	0	2	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0
0.03	south27_active	80	1302	580	396	337	210	328	105	490	194	72	78	72	29	130	28	45	28	11	16	16	76	17	49	7	32	17	42	20	12	9	6	20	5	9	4	3	18	12	2	3	3	2	4	7	11	0	0	0	3	2	7	1	2	0	1	1	1	0	0	1	0	0	3	0	1	0	0	0	0	14	0	5	3	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
0.03	south28_all	80	2422	1134	692	609	401	527	235	721	286	133	146	157	64	202	47	81	46	31	44	33	122	39	68	17	44	28	59	27	19	23	15	35	12	18	7	3	37	14	9	10	7	9	4	12	8	6	1	2	3	4	5	3	5	2	4	4	1	1	0	2	3	0	4	0	1	0	0	1	1	7	0	5	1	0	3	1	0	3	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	2	0	0	0	0	1	0	0	1	0	0
0.03	south28_active	80	1257	612	389	349	199	321	115	455	176	66	79	84	25	131	20	49	22	11	21	14	75	19	54	7	27	14	47	16	12	9	10	24	6	10	3	2	16	8	5	3	2	2	3	5	6	2	0	0	2	1	5	1	3	0	1	1	1	0	0	1	1	0	3	0	1	0	0	0	1	7	0	5	1	0	1	1	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	2	0	0	0	0	1	0	0	0	0	0
0.03	south29_all	80	2421	1089	717	595	399	568	224	791	271	125	145	157	74	167	49	81	51	49	44	36	116	39	55	16	40	27	63	24	22	19	14	34	13	14	6	5	38	14	11	11	6	9	3	11	9	3	3	2	0	4	6	3	7	1	4	3	1	2	0	3	2	0	3	0	1	0	3	1	1	7	1	1	0	1	3	1	0	5	2	1	1	2	0	2	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	1263	555	386	341	204	348	102	492	168	55	79	89	35	105	26	46	23	20	22	16	70	20	39	8	25	14	48	13	13	9	11	26	10	9	2	5	19	8	5	4	4	3	1	5	6	2	2	0	0	1	6	1	4	0	1	1	1	0	0	1	1	0	3	0	1	0	3	0	1	6	1	0	0	0	1	1	0	5	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	2429	1105	712	602	400	532	228	750	262	119	138	158	68	145	47	91	53	49	40	37	122	33	56	25	38	28	64	22	15	14	13	36	15	8	9	4	24	14	11	11	5	9	4	8	10	5	5	1	1	3	5	0	5	1	2	3	0	2	2	3	2	1	1	0	0	1	4	1	1	2	1	1	0	2	2	1	0	4	1	1	1	2	0	2	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	1280	566	376	347	209	323	99	485	163	54	69	89	33	87	24	47	22	23	22	17	84	17	37	11	25	17	40	13	11	6	11	27	11	3	5	4	13	9	6	4	3	3	0	2	6	2	3	0	1	0	4	0	4	0	1	2	0	0	1	2	1	0	0	0	0	0	4	0	1	1	1	0	0	0	1	1	0	4	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	2442	1107	729	617	441	612	218	742	236	133	129	130	81	182	53	75	61	38	38	35	99	27	63	30	42	27	59	25	22	14	10	18	24	11	12	9	15	12	12	7	9	7	8	8	6	5	5	6	2	2	4	4	13	1	4	2	0	1	4	1	3	2	11	2	2	1	5	1	0	1	4	2	1	1	2	1	1	0	2	0	0	1	1	1	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	1289	563	407	334	242	396	108	518	151	60	63	86	38	121	30	33	33	25	19	11	50	16	32	18	30	17	40	11	14	8	5	13	16	5	6	5	8	9	8	6	3	5	5	5	3	3	1	4	1	1	2	1	7	0	2	1	0	0	4	0	1	1	3	2	1	0	5	1	0	1	1	1	0	1	1	1	0	0	2	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	2397	1129	720	601	432	581	225	719	233	132	129	153	69	170	62	67	63	38	36	33	97	30	52	37	41	36	56	21	25	17	12	21	19	16	11	9	14	7	13	4	7	6	12	9	7	4	7	6	2	3	3	5	11	0	6	1	0	1	7	5	6	2	11	4	1	1	3	1	0	1	3	1	2	0	2	1	0	2	2	1	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	1232	586	421	332	239	374	99	488	162	63	67	100	31	113	32	31	37	22	18	9	56	17	32	22	26	21	43	10	15	9	4	16	12	10	4	5	7	4	10	4	3	3	8	5	3	2	1	3	1	2	1	2	5	0	3	1	0	1	5	1	4	1	3	4	1	0	1	1	0	1	0	1	1	0	1	1	0	0	2	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	2383	1092	740	603	453	559	211	714	249	127	143	143	70	153	71	70	61	41	35	40	100	25	47	38	43	36	59	19	21	25	11	24	14	14	11	13	15	4	11	4	4	7	5	10	13	3	6	5	3	4	2	4	13	1	7	1	1	1	6	5	5	4	17	3	2	1	2	0	1	0	4	1	1	0	1	1	0	2	0	1	0	1	0	2	0	0	2	0	2	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	1228	567	434	338	248	349	91	477	165	66	82	92	35	84	37	37	35	23	20	12	53	14	30	23	28	18	47	10	11	13	3	16	8	9	3	7	9	1	9	4	2	5	4	9	9	2	0	3	1	3	1	1	6	0	3	1	0	1	4	1	3	2	8	3	2	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	2310	1126	714	588	460	549	212	759	249	146	136	146	76	150	70	74	62	45	39	43	111	24	42	36	46	37	53	23	22	19	10	24	18	16	11	15	19	7	9	8	6	6	8	8	15	2	4	4	5	5	1	1	5	2	6	2	2	3	8	5	4	3	13	6	2	0	2	0	1	0	1	1	4	0	0	0	0	5	0	1	0	0	1	1	0	0	1	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	1183	585	405	335	246	330	87	504	161	73	80	89	36	87	32	37	36	20	25	17	62	14	26	23	31	20	38	13	17	9	3	14	13	9	5	9	10	3	5	7	3	4	6	6	11	2	1	2	2	4	1	1	2	0	2	1	0	3	5	2	3	1	11	4	2	0	0	0	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	2320	1147	714	577	470	572	205	789	249	145	141	137	88	145	63	82	55	48	40	49	119	29	36	28	42	40	40	20	20	16	5	21	23	15	14	13	25	8	8	8	4	15	8	11	14	4	2	4	4	4	5	0	8	2	6	1	2	3	6	4	2	3	15	8	11	0	2	0	1	1	2	0	3	0	0	0	0	6	0	0	0	0	2	1	0	0	1	0	2	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	1222	600	400	338	249	348	88	519	151	67	87	89	40	86	31	47	34	21	25	19	63	12	19	17	29	26	26	11	10	7	2	10	13	6	8	6	16	4	5	6	1	9	6	7	12	4	1	2	1	3	4	0	6	0	3	0	0	3	2	2	0	1	13	5	8	0	0	0	0	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	2320	1136	737	572	454	562	224	863	250	140	140	135	87	154	54	81	51	42	42	52	114	35	52	34	36	43	48	19	22	20	12	19	23	14	18	13	24	8	14	8	6	20	9	7	16	4	1	1	3	3	8	0	15	3	6	2	2	2	6	2	2	4	11	6	10	1	0	1	0	1	1	0	6	0	0	0	1	5	0	0	1	0	2	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	1218	607	406	334	241	351	100	590	149	64	81	85	42	100	23	44	27	13	23	24	57	18	32	23	21	30	31	10	12	6	5	11	9	4	9	5	13	4	9	6	3	15	6	2	14	4	1	1	2	2	5	0	13	0	4	0	0	2	2	2	1	2	10	3	7	0	0	0	0	1	1	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	2332	1159	751	548	453	639	236	771	245	131	134	162	90	152	54	92	51	45	46	48	99	38	50	32	37	48	67	22	21	20	21	21	20	10	16	10	24	8	15	5	7	23	8	6	11	5	1	0	2	3	7	0	18	2	5	2	2	1	9	2	4	1	2	10	12	1	1	1	0	1	2	0	3	0	0	0	1	2	0	0	2	1	1	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	1232	617	419	308	253	433	107	518	135	66	74	106	38	98	20	51	25	19	24	23	56	19	31	18	21	29	43	11	10	9	8	14	6	3	8	3	15	7	11	3	3	18	6	1	10	4	1	0	2	2	4	0	14	1	4	0	0	1	4	2	3	1	2	8	9	0	1	0	0	1	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	2343	1168	761	572	393	597	243	747	247	128	136	169	93	168	67	82	57	46	54	34	89	33	64	38	33	41	72	26	26	21	23	21	17	8	16	9	22	10	19	2	6	18	8	7	8	2	1	2	2	3	4	1	18	2	5	1	1	1	6	1	4	1	2	8	9	2	4	1	7	0	2	1	3	0	1	0	1	2	0	1	2	1	0	0	4	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	1255	617	394	316	212	414	115	527	137	68	67	110	38	104	29	40	27	19	25	17	50	17	37	20	17	21	46	14	11	10	9	13	5	2	8	3	17	6	12	1	5	16	3	5	6	1	1	1	2	1	2	1	14	1	3	0	0	1	3	1	3	1	2	7	9	0	4	0	7	0	0	1	3	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	2354	1142	741	570	398	585	220	684	235	122	123	159	86	154	65	72	59	50	53	27	93	30	64	31	41	50	78	30	27	20	18	19	14	5	16	9	20	15	12	3	8	18	6	7	9	3	3	5	3	3	3	1	5	1	5	1	1	1	5	1	6	1	1	8	2	1	7	1	7	0	2	1	0	2	2	0	0	2	0	1	2	2	0	0	5	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
0.03	south39_active	80	1237	594	372	317	201	407	105	470	126	67	53	99	35	95	27	36	28	23	27	14	61	16	39	13	24	27	55	16	13	10	8	12	6	2	7	4	17	7	7	1	4	14	1	6	5	1	1	3	3	1	1	1	2	1	3	1	0	1	3	0	6	1	1	7	2	0	7	1	7	0	0	1	0	2	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	2394	1123	732	571	403	572	212	732	241	130	127	147	89	148	69	60	55	58	49	31	104	33	61	35	37	39	71	25	29	20	11	16	18	6	12	11	15	14	13	6	8	10	5	8	14	4	4	5	3	4	5	1	2	1	4	5	4	1	2	2	5	0	1	2	2	5	6	1	7	1	1	1	1	2	2	1	0	2	0	1	0	1	0	0	5	0	0	0	0	0	0	1	1	0	0	1	0	2	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0
0.03	south40_active	80	1254	575	370	308	209	382	102	506	147	60	56	87	39	93	29	33	28	22	24	13	68	16	39	15	23	28	47	12	13	10	7	6	8	2	5	3	12	4	9	3	4	6	1	6	10	1	1	3	3	1	3	1	0	1	2	2	2	1	1	0	5	0	1	1	1	3	6	1	7	1	0	1	1	2	0	1	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
