label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128
0.03	south24_all	80	4595	2831	1525	4559	2614	640	712	471	409	319	249	623	358	165	573	454	119	506	206	100	73	65	70	56	60	183	104	45	37	39	70	68	31	75	49	17	20	100	17	29	18	18	17	10	12	10	16	7	6	6	8	5	7	23	6	3	5	3	3	3	3	5	15	13	2	1	4	5	5	3	0	0	2	10	2	1	2	0	2	2	1	0	0	0	2	12	2	1	1	1	0	1	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	1266	1852	551	4234	2389	332	470	297	222	180	83	541	269	73	528	416	54	477	172	39	34	12	46	26	27	164	91	12	11	22	59	58	17	63	43	10	7	97	10	24	14	15	3	2	4	1	12	4	3	3	8	4	6	23	1	2	0	2	2	2	3	4	11	13	1	0	4	5	2	3	0	0	0	10	0	1	1	0	0	2	0	0	0	0	1	12	1	0	1	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	4528	2836	1493	4397	2633	623	701	481	379	314	255	579	360	172	560	447	119	506	208	103	75	65	72	56	58	135	105	41	36	39	69	63	29	61	49	16	15	68	17	27	20	22	18	11	11	12	8	13	10	4	8	6	4	14	9	2	3	1	2	5	3	5	17	6	3	2	10	2	4	4	1	1	2	6	2	2	2	0	2	15	1	0	0	1	1	14	4	1	1	1	0	0	0	0	2	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	1261	1819	560	4069	2400	327	482	314	219	188	89	502	280	71	516	406	61	479	167	39	41	11	45	26	25	118	92	11	11	24	56	56	18	50	41	7	7	65	9	22	11	18	5	3	3	3	4	9	5	2	6	4	4	12	3	1	0	0	1	2	3	4	13	6	1	0	10	2	2	4	0	0	0	6	0	1	1	0	0	15	0	0	0	0	0	14	3	0	1	1	0	0	0	0	2	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	4495	2934	1456	4251	2629	629	722	504	385	317	262	558	317	178	514	460	125	445	202	93	90	61	79	61	53	124	124	36	29	39	60	56	23	37	54	12	19	62	18	39	19	19	17	10	8	12	10	10	14	4	7	10	4	12	6	6	2	3	3	4	5	5	18	3	2	1	11	2	4	5	2	1	2	2	1	2	1	2	2	13	2	0	0	1	3	20	4	1	0	1	0	0	0	1	2	2	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	1274	1877	548	3931	2415	317	495	326	228	187	93	489	243	72	469	416	66	417	160	37	54	10	55	26	21	113	108	8	10	24	54	50	16	29	43	3	5	59	11	36	11	14	5	2	2	4	5	8	5	3	5	6	3	9	3	5	0	1	2	1	5	5	15	3	0	0	11	1	1	5	0	0	0	2	0	0	0	0	0	13	0	0	0	0	1	20	3	0	0	0	0	0	0	0	2	2	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	4485	2874	1431	4077	2699	639	701	503	400	336	260	542	325	183	461	427	129	489	220	94	98	68	74	69	54	128	103	36	29	38	64	38	18	32	57	16	21	76	23	41	22	18	13	11	4	14	10	8	12	6	9	11	6	9	9	6	2	5	3	5	3	6	11	2	1	4	9	1	2	7	3	1	0	0	2	3	0	3	1	13	1	0	1	2	4	9	4	0	0	1	0	0	0	1	0	2	0	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	1262	1809	549	3748	2476	342	469	320	245	199	85	473	242	76	424	378	65	456	185	34	69	13	43	27	21	118	90	9	12	23	56	29	10	27	46	5	8	74	17	38	12	12	5	4	2	6	5	7	4	2	6	8	3	4	3	6	0	3	2	2	3	6	10	2	0	1	9	0	0	7	0	0	0	0	0	0	0	0	0	13	0	0	1	1	2	9	3	0	0	0	0	0	0	0	0	2	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	4548	2917	1434	3995	2655	644	699	498	394	344	255	535	370	190	470	406	132	513	195	93	94	66	82	62	57	145	107	34	32	34	87	39	26	45	51	18	23	90	23	41	18	13	11	14	4	10	13	6	15	6	13	13	6	17	8	10	2	6	4	3	3	4	6	4	2	4	6	1	2	3	3	1	0	3	2	2	0	3	0	13	1	0	1	1	4	8	2	0	0	1	0	0	1	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	1220	1864	560	3687	2446	354	463	319	244	184	89	467	283	72	436	361	74	476	163	27	69	16	52	23	28	133	98	9	12	21	81	30	17	36	38	4	8	90	17	37	10	9	6	4	2	3	6	6	7	2	11	9	2	12	4	9	0	3	2	2	3	4	6	3	0	2	6	0	0	3	0	1	0	3	0	0	0	0	0	13	0	0	1	1	2	8	2	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	4585	2867	1443	4085	2603	675	650	492	395	345	258	590	371	197	521	394	132	462	208	95	94	61	79	61	63	151	111	36	31	31	70	46	24	58	43	16	24	95	30	25	22	13	11	10	6	10	14	4	16	7	11	9	6	21	11	7	5	6	5	1	1	5	10	7	2	5	14	0	1	3	1	1	0	3	2	3	2	2	0	2	0	0	1	1	3	0	0	0	0	1	0	0	1	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	1224	1832	569	3781	2378	375	424	296	255	190	91	508	286	78	479	341	72	425	178	26	61	11	50	23	30	138	99	8	14	15	60	34	14	47	36	5	12	94	25	21	12	10	4	3	3	3	7	3	10	3	10	6	3	17	6	6	0	3	2	1	1	5	10	4	0	2	14	0	0	3	0	1	0	3	0	1	1	0	0	2	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	4543	2898	1459	4223	2559	657	628	496	405	354	254	605	368	192	541	455	148	550	191	96	87	68	77	58	60	166	132	38	35	27	72	56	21	52	36	18	25	92	25	23	19	15	12	6	5	5	13	8	17	8	17	4	6	17	11	4	4	4	3	3	0	9	6	6	2	3	21	0	1	1	0	1	0	4	2	2	2	0	2	2	0	0	1	0	1	5	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	1211	1853	599	3948	2337	357	430	291	262	188	93	518	277	78	502	399	83	509	154	24	49	12	52	27	29	150	114	5	13	11	62	41	11	40	30	6	12	91	20	15	10	12	5	1	2	1	5	6	9	5	17	3	3	15	7	3	0	2	0	1	0	9	5	3	0	1	21	0	0	0	0	1	0	4	0	1	1	0	1	2	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	4554	2877	1377	4448	2689	622	706	539	426	305	254	624	378	156	545	416	130	490	230	74	102	65	80	50	39	171	139	35	25	52	79	82	23	29	45	18	17	69	26	32	25	10	13	12	8	12	8	14	11	5	13	8	4	11	5	5	4	4	6	6	3	10	5	3	0	3	15	4	5	6	0	3	2	3	0	0	0	0	1	0	0	0	2	0	1	1	0	2	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0
0.03	south31_active	80	1227	1830	541	4108	2460	310	492	335	262	171	86	559	316	61	491	372	66	456	186	26	65	15	45	13	16	158	129	12	6	24	66	62	10	16	29	5	8	66	21	30	18	6	4	4	3	1	5	8	7	2	12	3	2	11	4	3	3	0	2	3	2	8	3	3	0	0	15	3	2	6	0	1	2	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0
0.03	south32_all	80	4562	2904	1388	4478	2665	622	728	530	439	305	254	589	328	160	557	395	138	465	247	68	95	64	76	56	35	143	165	38	22	47	106	79	23	35	47	17	17	83	22	31	17	10	11	14	8	15	9	14	11	5	9	11	3	19	6	5	4	3	5	6	3	5	4	3	0	2	3	3	5	3	1	2	0	2	1	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0
0.03	south32_active	80	1239	1835	545	4132	2427	312	492	333	272	172	87	525	258	67	504	353	64	434	215	22	53	12	39	20	12	129	150	10	4	21	95	63	10	20	32	4	8	79	18	30	11	6	4	5	3	2	5	8	7	2	7	3	2	19	2	3	3	0	1	3	2	4	2	3	0	0	3	3	2	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0
0.03	south33_all	80	4598	3015	1424	4757	2587	626	701	541	433	324	245	543	302	176	540	429	137	428	223	63	91	67	71	61	35	128	121	37	31	40	105	75	26	34	47	23	18	68	21	29	17	17	16	15	10	12	11	12	10	5	16	13	1	19	6	3	4	2	4	4	3	8	3	4	0	3	3	3	2	1	1	1	1	5	2	0	2	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	1257	1880	549	4412	2356	312	477	324	257	175	89	473	234	65	497	389	63	397	187	19	49	16	38	35	14	111	106	10	7	13	93	58	14	22	34	7	9	65	16	28	9	10	8	7	3	3	6	5	7	2	14	4	1	18	2	3	3	0	1	0	3	7	2	4	0	0	3	3	0	0	0	0	0	4	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	4631	3143	1406	4474	2704	647	694	532	408	340	246	583	313	175	498	430	139	417	216	66	83	69	74	65	43	145	103	41	42	38	97	55	20	44	48	24	12	72	20	30	9	17	13	18	12	9	11	8	7	6	19	10	2	18	7	4	1	0	4	4	3	9	5	5	0	5	2	1	2	1	1	1	1	4	2	0	2	0	0	2	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	4	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	1289	1966	530	4145	2477	333	456	328	234	195	86	504	239	60	454	389	59	385	180	18	46	19	38	39	18	125	91	11	10	13	85	39	10	34	40	7	5	68	15	29	3	12	6	9	3	3	6	2	6	4	18	2	2	17	3	3	1	0	1	0	3	8	4	5	0	0	2	1	0	0	0	0	0	3	1	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	4679	3033	1399	4355	2631	657	682	539	404	352	245	556	304	166	453	428	127	432	209	65	85	69	81	66	61	180	105	35	51	36	71	51	23	43	46	26	11	91	25	30	13	21	14	15	15	7	9	5	5	7	25	11	5	20	8	4	1	0	2	4	3	9	7	4	1	5	2	1	1	11	1	1	2	8	1	0	2	1	0	3	2	0	1	1	0	2	0	0	0	0	0	0	0	0	0	4	0	0	12	0	0	2	0	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	1321	1892	542	4034	2394	350	441	316	233	210	73	486	225	46	406	389	51	400	166	15	41	19	49	34	28	158	90	6	15	11	61	38	11	33	40	7	5	85	18	29	8	14	6	7	3	3	4	2	5	4	24	3	2	19	5	3	0	0	1	0	3	8	6	4	0	1	2	1	1	10	0	0	1	8	0	0	1	0	0	3	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	12	0	0	2	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	4633	3067	1338	4259	2651	663	672	527	388	351	238	560	360	161	453	429	138	450	186	67	91	78	86	58	61	170	105	46	46	37	72	47	26	39	44	22	12	76	23	27	15	23	10	14	14	8	6	8	4	8	23	6	7	13	8	4	3	1	2	3	1	7	7	3	1	6	8	3	3	15	1	2	2	6	1	0	4	1	2	3	2	0	1	1	1	3	0	0	0	0	0	0	0	0	0	4	0	0	12	0	0	2	0	0	0	1	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	1315	1940	523	3963	2399	356	434	304	225	210	71	492	275	57	408	397	64	416	143	15	45	22	52	25	29	157	91	11	13	13	62	37	9	32	35	3	4	70	18	24	11	19	5	5	1	3	4	3	2	4	20	2	3	13	5	2	1	1	1	0	1	6	6	3	0	1	8	1	2	14	0	1	1	6	1	0	2	0	1	3	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	4	0	0	12	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	4628	2972	1357	4148	2747	650	679	548	397	361	237	535	364	164	513	407	128	509	194	68	96	68	83	56	62	171	112	44	44	39	79	53	27	32	44	20	20	81	19	26	18	26	11	10	12	11	5	6	5	7	23	4	7	12	6	5	3	2	4	1	1	4	5	7	1	3	11	2	5	15	1	3	1	6	2	1	2	1	3	1	3	0	0	1	1	5	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0	2	0	0	0	2	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	1279	1865	539	3841	2498	336	445	322	210	212	72	464	276	57	469	377	67	467	160	13	53	16	51	18	28	160	95	12	13	14	70	45	6	25	33	1	8	75	13	21	12	19	4	3	2	3	3	2	1	2	14	2	2	12	2	3	1	1	3	0	1	3	4	7	0	1	11	0	3	14	0	2	1	6	1	1	1	0	1	1	1	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	4494	2831	1357	4017	2803	642	691	517	421	365	224	546	355	169	422	402	121	503	199	67	94	61	79	50	55	172	141	47	35	36	71	65	31	31	39	21	18	77	18	21	19	27	10	8	15	10	8	8	6	6	18	2	5	12	3	6	3	4	5	1	0	2	1	9	2	4	25	4	6	17	1	5	0	1	2	1	2	0	3	0	2	0	0	0	1	12	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	1213	1793	510	3697	2558	325	447	285	202	223	72	468	261	57	381	367	64	457	166	16	51	13	47	17	22	160	125	16	7	14	64	57	9	22	28	2	6	70	10	16	12	19	5	3	4	2	3	2	1	1	8	2	3	12	0	3	1	2	4	0	0	2	1	9	0	2	25	2	3	16	0	2	0	1	1	1	1	0	1	0	1	0	0	0	1	11	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	4500	2590	1371	3399	2431	628	643	500	409	354	234	490	301	191	376	340	121	393	187	70	91	66	75	59	52	160	130	39	39	30	64	54	32	29	31	16	20	72	14	21	17	19	13	11	16	15	8	11	7	7	15	5	3	7	3	5	1	5	6	3	0	1	2	8	1	2	19	3	4	5	1	3	1	0	1	1	0	0	1	0	2	1	0	0	0	11	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	1181	1535	471	3074	2175	288	399	261	179	193	73	399	210	58	326	300	61	351	150	19	42	14	45	27	27	148	116	13	6	13	57	46	12	18	20	3	5	67	7	13	12	12	4	4	4	2	3	3	2	3	6	3	2	6	1	2	0	3	4	1	0	0	2	8	0	1	19	2	2	4	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	10	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	4502	2418	1371	2712	2025	601	616	446	383	350	265	453	257	173	288	299	112	304	158	76	101	60	70	59	53	120	115	36	35	20	54	44	27	26	21	17	14	47	12	26	14	12	11	10	17	11	9	11	8	10	12	8	5	5	2	3	2	5	9	4	1	2	3	8	1	1	17	3	3	7	1	2	1	0	3	2	0	1	1	1	0	1	0	0	0	9	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	1172	1318	424	2347	1764	247	357	206	160	184	72	364	170	46	228	253	55	259	112	18	45	14	38	27	25	108	102	11	6	8	46	40	11	12	12	7	3	43	6	16	9	7	4	3	4	0	3	2	3	4	7	4	3	4	1	1	0	2	7	1	0	1	2	6	0	1	17	2	0	5	0	0	1	0	1	1	0	0	0	1	0	1	0	0	0	9	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
