label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174	Otu175	Otu176	Otu177	Otu178	Otu179	Otu180	Otu181	Otu182	Otu183	Otu184	Otu185	Otu186	Otu187	Otu188	Otu189	Otu190	Otu191
0.03	north16_all	80	3044	2069	860	708	810	784	905	287	220	248	158	157	285	100	320	188	114	95	199	177	194	163	130	69	128	108	58	82	37	33	31	104	48	29	27	26	38	26	30	22	37	19	19	22	8	13	19	25	13	5	9	11	13	8	9	14	7	20	11	5	12	1	2	6	11	6	6	7	6	1	8	12	1	4	4	14	2	3	5	6	11	2	0	3	4	3	2	0	6	3	3	5	0	2	2	1	0	0	0	1	0	1	2	1	0	3	1	0	1	1	5	0	0	0	1	3	0	0	4	1	2	0	0	0	0	0	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	1612	1250	445	364	481	491	507	131	101	135	69	77	171	45	179	116	67	57	135	110	121	103	88	43	84	64	39	49	24	16	11	74	19	18	11	20	26	16	18	13	20	9	11	12	3	7	12	13	10	3	4	5	11	6	4	9	3	14	9	1	7	0	2	4	6	2	3	2	5	1	2	8	1	2	2	8	2	1	4	5	10	2	0	1	3	3	0	0	4	2	3	4	0	0	0	1	0	0	0	0	0	1	1	0	0	2	0	0	0	0	5	0	0	0	0	3	0	0	3	0	2	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	3081	2049	911	699	844	795	879	296	221	252	143	171	283	99	301	187	112	100	184	170	184	143	134	73	146	89	52	82	39	30	28	87	39	33	21	27	33	26	38	29	29	31	19	20	9	14	19	19	10	8	10	9	17	8	9	17	10	8	11	3	10	1	6	6	11	7	4	10	4	1	9	11	1	4	1	12	3	6	3	2	12	2	3	3	5	3	5	0	5	5	4	6	1	2	2	2	0	1	1	2	1	2	1	1	0	0	1	0	1	2	6	0	0	1	2	3	0	0	3	1	2	0	0	0	0	0	1	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	1639	1253	461	358	507	503	520	147	98	134	70	77	166	51	158	115	67	60	122	109	101	87	91	44	94	59	29	49	23	15	10	62	11	20	12	21	21	14	25	17	16	16	10	11	4	4	11	10	7	4	4	5	13	7	4	11	4	5	8	2	7	0	4	4	7	3	1	5	3	0	4	8	1	1	0	5	1	3	2	1	11	1	2	1	3	3	2	0	3	4	4	4	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	1	5	0	0	0	0	3	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	3021	2111	941	710	822	800	852	289	218	239	161	171	261	113	299	199	104	100	174	153	172	136	117	77	130	65	49	90	39	32	32	99	45	43	23	27	38	19	42	29	28	34	16	18	8	18	17	16	12	10	10	10	16	6	14	15	11	14	9	7	12	0	6	8	11	6	5	9	7	2	8	8	5	2	0	10	3	4	6	1	9	2	4	3	1	5	4	0	6	5	6	2	2	1	2	4	0	1	1	1	1	1	1	0	0	1	2	1	1	2	2	0	1	1	4	3	0	0	3	1	2	0	0	1	3	0	1	0	0	0	0	0	3	3	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	1603	1312	484	365	461	500	501	143	97	127	69	78	148	59	154	123	55	55	105	86	99	80	84	53	83	38	28	55	23	15	13	71	19	21	15	19	29	8	27	20	18	21	7	12	6	7	6	9	6	6	4	3	12	5	9	12	6	10	7	4	6	0	4	6	9	2	1	5	4	0	5	7	5	0	0	2	0	2	3	0	7	1	2	1	0	3	2	0	3	4	5	0	1	0	0	1	0	1	1	0	1	0	0	0	0	1	0	1	0	1	1	0	0	0	2	3	0	0	3	0	2	0	0	1	3	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	2978	2135	930	716	857	817	858	299	227	252	175	176	227	111	290	215	103	96	173	161	150	113	136	54	165	66	64	90	43	36	30	81	50	36	27	29	30	29	39	31	31	34	24	22	7	22	20	13	11	11	8	9	18	9	12	18	9	13	9	9	9	2	7	5	14	6	7	13	8	2	10	5	8	1	0	7	4	4	5	1	6	1	6	2	1	4	5	0	4	3	4	2	4	0	2	4	1	1	1	1	3	1	1	0	0	1	1	1	0	3	2	1	1	1	3	0	0	0	0	0	2	1	0	1	3	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	1559	1342	486	368	523	482	548	147	99	139	76	91	141	57	173	138	50	53	118	91	94	70	90	41	118	43	33	56	21	18	13	56	29	19	16	15	21	17	25	19	18	22	11	14	6	10	7	8	5	7	4	3	13	6	7	13	4	10	7	5	2	2	5	5	12	3	4	12	4	0	7	5	8	0	0	0	1	3	2	0	3	0	4	1	0	1	4	0	1	3	3	0	1	0	1	1	1	1	1	0	3	0	0	0	0	1	0	1	0	1	1	0	0	0	2	0	0	0	0	0	2	1	0	1	3	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	2977	2192	862	709	894	829	820	302	223	266	181	186	249	110	315	202	112	85	176	159	128	106	145	62	174	61	61	68	42	37	31	83	52	40	27	19	33	29	32	28	33	24	24	18	11	23	17	14	9	11	6	11	14	8	13	16	11	16	7	9	9	3	4	4	13	4	6	13	11	2	6	4	10	2	1	8	2	2	6	0	12	1	4	1	0	6	2	0	3	1	4	0	6	1	1	2	1	0	0	0	2	4	1	1	1	2	1	1	0	2	0	2	1	0	6	0	0	0	0	1	0	1	0	1	4	4	0	0	1	1	0	1	0	0	0	0	0	0	0	0	4	0	2	0	5	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	1541	1358	460	369	555	471	540	143	94	140	79	102	154	47	201	125	53	46	121	94	81	62	93	44	132	35	36	44	24	18	18	54	35	21	18	4	27	16	18	16	17	13	11	12	8	12	8	9	4	6	3	4	8	4	6	11	5	12	5	4	3	3	3	3	11	3	3	9	5	0	3	4	9	1	0	5	1	1	3	0	7	0	2	0	0	1	2	0	1	1	3	0	3	0	1	0	1	0	0	0	2	2	0	1	1	1	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	1	4	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	3095	1488	755	693	571	1085	302	435	268	259	266	212	297	414	280	153	111	114	216	69	81	194	60	83	50	89	39	50	35	34	66	30	21	52	26	25	65	44	34	53	19	25	21	21	12	42	50	14	7	14	25	22	13	11	18	11	9	4	7	10	4	12	6	4	1	6	21	6	8	22	4	6	7	5	1	1	9	2	2	1	3	1	3	2	2	3	1	1	4	0	4	4	2	5	0	1	3	0	0	0	4	1	1	1	0	2	1	0	0	0	1	1	0	1	1	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	1635	757	336	347	328	719	148	246	132	158	170	115	205	251	185	88	50	59	146	43	45	121	29	44	25	59	25	24	14	16	47	16	14	40	13	15	43	23	19	28	7	15	9	12	5	29	41	6	2	6	14	17	7	4	12	2	6	2	4	7	3	4	2	1	1	3	13	4	4	6	2	3	5	4	1	1	6	2	2	0	3	1	1	0	0	1	1	0	2	0	2	2	0	2	0	1	1	0	0	0	3	0	0	1	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	3061	1551	741	670	571	1044	284	402	263	260	245	202	303	438	261	147	96	102	205	52	92	194	55	78	54	91	43	48	43	35	68	26	21	59	21	26	76	47	32	57	20	26	13	17	12	46	50	8	8	14	17	19	10	10	15	10	11	5	7	9	3	13	7	5	3	5	15	6	9	19	4	6	5	4	1	3	9	3	2	1	4	3	5	2	1	3	2	2	4	0	3	2	3	5	0	1	2	0	0	0	4	0	1	0	0	0	1	1	2	0	1	1	0	1	0	1	0	0	0	3	0	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	1631	809	335	335	321	673	140	233	135	151	165	111	219	278	180	92	44	49	118	32	49	136	30	41	26	54	22	23	22	14	52	13	15	46	13	15	53	25	18	31	5	19	5	10	6	35	43	3	3	7	10	14	4	3	9	0	7	3	5	6	2	7	2	1	3	4	7	4	6	9	2	3	3	4	1	2	6	2	1	0	4	3	1	0	0	1	1	0	2	0	2	0	1	3	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	3	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	3035	1592	723	673	538	997	287	405	243	261	227	201	279	406	239	154	80	88	201	53	97	153	62	73	44	93	41	47	48	39	73	29	30	75	25	29	84	51	34	64	23	33	10	17	13	49	41	9	10	18	15	15	6	8	18	8	9	7	10	11	3	11	5	7	4	5	9	8	6	11	3	4	3	4	2	2	13	3	1	1	2	5	4	1	2	4	8	3	3	0	2	2	5	4	2	1	0	0	0	0	0	2	0	0	0	0	0	1	2	0	1	0	0	2	0	0	0	0	0	2	0	0	0	1	0	0	2	0	0	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south23_active	80	1608	816	329	346	288	619	147	218	110	152	154	111	199	257	166	95	38	46	119	30	54	105	35	36	17	58	21	24	22	19	57	13	20	59	16	18	58	30	22	34	6	23	5	9	5	34	34	3	5	8	7	10	2	1	15	1	3	5	6	8	3	5	1	2	3	4	5	3	4	4	1	2	1	4	2	1	8	2	0	0	1	4	1	0	1	2	7	0	3	0	1	0	3	3	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	3106	1554	720	650	501	1013	279	406	235	270	232	197	275	416	243	145	74	78	184	59	95	158	58	65	46	110	30	36	41	39	72	32	34	97	29	29	85	33	30	57	22	28	6	16	13	47	35	6	7	22	16	12	3	11	18	6	7	8	12	11	5	12	5	5	4	4	4	7	4	7	3	5	2	8	2	2	12	4	2	2	2	6	8	1	4	3	9	3	4	0	0	3	3	1	4	1	0	0	1	1	1	2	1	1	3	0	0	1	2	0	1	0	0	3	0	0	0	0	0	3	0	1	0	0	0	0	2	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south24_active	80	1666	782	327	330	266	625	132	231	115	160	152	116	201	290	173	89	35	36	99	36	54	108	33	41	19	70	13	19	18	16	55	21	22	68	19	16	66	20	20	36	5	18	2	11	6	31	27	1	5	10	11	7	0	3	12	1	2	5	6	8	3	6	1	2	3	3	2	3	3	3	1	2	0	7	2	1	5	2	0	0	1	5	2	0	2	2	8	0	4	0	0	2	3	1	2	0	0	0	1	0	0	2	1	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	3154	1554	716	654	500	1039	296	399	230	276	226	221	288	459	260	142	76	73	220	73	90	148	54	63	40	121	29	40	32	40	67	29	32	104	35	23	85	34	31	57	22	30	13	17	14	51	35	11	7	21	33	14	4	13	19	5	7	8	12	10	10	12	4	6	3	2	6	5	2	8	3	7	2	10	2	2	13	4	3	3	2	4	6	2	4	1	10	1	11	2	0	2	2	0	5	1	0	1	2	1	1	2	1	2	3	0	0	0	1	0	0	0	1	2	0	0	0	0	1	3	0	1	0	0	0	0	2	0	1	2	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south25_active	80	1694	786	327	336	271	653	135	221	113	173	141	131	210	315	178	90	36	35	137	32	46	101	32	39	20	78	12	20	13	19	49	17	19	68	23	12	57	23	20	40	6	19	6	8	7	32	18	6	4	13	25	8	1	9	13	3	2	4	6	7	6	5	3	3	2	2	3	1	1	6	1	3	1	8	2	1	5	1	1	0	1	3	2	1	2	1	9	0	10	0	0	2	2	0	3	0	0	1	2	0	0	2	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	2	0	0	2	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	3138	1484	717	686	521	1042	318	392	236	262	245	227	282	440	274	133	85	84	221	83	92	159	56	69	52	127	38	38	26	40	77	33	19	102	37	19	71	31	22	57	19	30	18	21	13	43	41	15	7	28	46	19	9	15	15	6	9	9	11	9	15	13	5	6	4	2	6	6	1	10	4	6	3	11	1	3	4	4	7	3	1	1	6	2	5	0	12	2	11	2	0	3	2	0	4	1	0	1	2	1	1	10	1	2	5	0	0	0	0	0	1	1	1	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	1688	744	345	353	277	627	142	223	123	161	156	137	198	289	180	78	39	38	137	41	51	102	30	42	29	79	17	18	13	22	57	17	9	63	20	8	50	23	12	44	6	16	7	10	7	26	27	9	3	15	37	12	5	11	9	4	3	4	5	6	5	7	4	4	2	1	2	3	0	6	1	3	1	8	1	2	1	0	2	0	0	1	2	1	3	0	11	0	10	0	0	3	1	0	3	0	0	1	2	0	0	10	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	3132	1453	734	675	530	1013	328	389	262	262	258	222	305	463	283	133	97	94	225	89	94	162	56	68	52	112	46	44	24	44	62	30	22	110	31	19	58	33	23	69	24	24	22	19	15	47	52	16	11	27	49	22	12	13	12	6	8	8	6	6	13	11	6	6	7	4	13	6	4	10	4	6	3	6	1	4	4	4	8	2	1	0	6	2	1	0	5	2	11	2	0	2	2	2	1	1	0	2	2	0	1	10	1	1	3	0	0	0	0	0	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	1685	753	351	373	272	634	155	215	135	150	149	136	209	313	177	76	50	43	154	43	52	107	34	45	30	68	20	20	11	22	45	9	11	76	15	6	39	21	14	49	8	16	9	7	6	26	26	10	4	17	39	15	6	10	7	5	3	4	3	3	3	9	3	4	4	1	6	4	1	6	1	4	1	3	1	2	2	1	4	1	1	0	2	1	1	0	3	1	10	0	0	2	1	1	1	0	0	2	2	0	0	10	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	3044	1417	746	669	528	1082	302	383	253	258	260	205	328	425	281	127	96	90	220	93	94	171	54	66	53	101	48	42	30	35	57	37	27	81	27	23	72	34	23	72	24	25	23	25	14	43	53	15	12	27	50	22	15	10	6	5	11	6	8	4	12	9	6	7	8	3	18	9	3	3	3	7	3	8	0	5	6	2	9	2	5	2	2	1	2	2	6	2	4	3	0	5	3	2	1	2	0	1	1	0	0	10	0	1	2	2	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	1617	734	347	358	263	690	131	204	127	137	149	122	211	291	165	70	54	43	151	54	53	113	28	40	26	63	20	22	17	17	38	13	13	61	14	8	45	21	14	53	9	14	7	10	4	23	28	8	3	17	41	14	10	8	4	4	4	4	3	2	4	7	3	4	4	0	4	7	1	1	2	5	1	5	0	4	4	1	5	1	4	1	1	0	1	1	4	1	4	0	0	3	2	1	0	0	0	1	1	0	0	10	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	3090	1406	749	688	502	1003	278	351	249	243	236	195	341	421	262	129	88	91	191	94	92	170	48	63	50	100	43	45	27	40	48	37	32	74	26	27	57	32	29	51	25	23	19	18	15	49	50	9	10	29	27	17	11	6	8	3	12	5	7	6	7	6	5	7	8	3	20	7	6	1	4	7	4	5	0	4	4	1	8	3	7	3	1	3	1	3	4	2	4	1	1	5	2	3	1	1	0	1	2	2	0	0	0	0	0	2	1	0	4	0	0	2	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
0.03	south29_active	80	1622	731	342	356	245	655	123	194	126	118	123	109	213	280	159	69	48	49	134	53	54	112	26	36	23	59	18	21	15	17	29	17	19	56	17	14	34	19	20	35	8	13	6	7	6	32	30	5	4	19	22	10	6	3	5	2	5	3	2	2	2	4	3	4	4	0	5	6	2	0	2	6	1	3	0	2	3	1	7	2	5	2	0	1	0	1	2	1	1	0	1	3	1	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
0.03	south30_all	80	3017	1337	744	702	486	961	295	344	225	249	228	188	342	418	240	121	89	77	182	89	89	165	44	73	45	90	30	42	32	38	51	31	29	53	29	33	54	36	32	46	21	27	16	20	14	41	36	10	7	23	20	15	10	8	9	2	11	4	5	4	7	5	6	6	6	3	20	8	6	6	7	7	2	9	3	4	5	1	6	3	9	4	0	4	1	3	3	0	3	2	1	7	1	3	1	1	1	1	1	2	1	3	0	1	0	3	1	0	4	0	0	1	0	2	0	0	0	1	2	2	0	1	0	1	0	0	1	0	0	0	0	0	2	2	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	5	0	3	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
0.03	south30_active	80	1567	688	333	360	236	621	134	192	119	131	120	99	204	258	148	59	44	38	128	51	51	115	22	41	23	56	14	17	17	17	29	13	15	45	15	18	25	23	20	36	7	12	6	9	8	26	23	7	3	17	15	10	6	2	4	2	5	2	1	2	3	2	5	3	4	0	5	4	2	4	3	5	1	5	1	3	3	1	6	2	7	3	0	1	0	1	2	0	0	1	1	3	1	2	0	0	1	0	1	0	0	2	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	5	0	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
0.03	south31_all	80	3169	1444	762	703	524	1027	288	315	254	268	295	226	340	407	255	149	90	98	224	83	102	197	48	90	36	97	44	40	29	27	77	40	21	70	36	27	87	36	26	42	18	28	19	19	15	49	42	10	13	29	43	23	8	8	17	6	11	6	9	4	4	5	8	10	4	6	16	5	9	19	4	2	7	8	1	4	18	2	12	3	1	8	2	3	1	4	5	1	3	2	0	4	3	2	1	0	0	1	0	2	0	4	0	3	1	0	0	0	5	2	2	1	0	6	1	0	2	0	0	0	1	1	0	0	1	0	2	0	9	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	1688	755	339	371	266	670	134	176	126	148	176	124	219	240	166	87	41	56	170	46	61	107	30	59	17	53	23	23	13	15	54	19	13	39	26	10	71	25	17	32	8	16	8	12	4	37	28	3	8	22	31	15	4	6	10	2	5	5	6	3	4	3	4	3	3	4	11	1	5	16	3	1	5	4	0	1	13	1	12	2	1	5	1	2	0	0	2	0	2	0	0	2	3	1	0	0	0	0	0	1	0	4	0	3	0	0	0	0	3	2	1	0	0	6	0	0	2	0	0	0	1	0	0	0	1	0	2	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
