label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42
0.03	north8_active	80	3416	2293	1085	1130	240	230	98	109	66	103	143	24	48	28	35	31	13	10	20	7	3	1	5	1	1	3	1	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	6260	3740	1750	1733	470	410	222	233	133	156	175	46	62	37	55	46	23	11	38	7	10	3	5	2	5	6	2	3	10	1	1	0	1	0	0	2	1	0	0	0	0	1	0
0.03	north9_active	80	3438	2258	1060	1098	220	211	103	122	62	90	124	22	37	25	31	35	13	6	18	3	5	1	5	0	3	3	0	1	8	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	north10_all	80	6240	3764	1738	1693	475	428	216	236	132	148	168	52	59	36	60	53	21	11	28	6	8	8	7	3	4	4	1	2	5	5	0	0	1	0	1	2	1	0	0	0	0	1	0
0.03	north10_active	80	3531	2315	1059	1088	211	213	98	130	70	89	122	27	37	21	33	40	12	4	15	3	5	5	6	0	3	2	0	0	3	4	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	north11_all	80	6216	3674	1757	1740	479	387	211	197	131	242	166	66	67	50	85	57	20	10	19	6	3	8	4	6	1	3	4	0	2	2	0	0	0	0	0	0	0	1	0	0	0	0	1
0.03	north11_active	80	3452	2221	1042	1053	232	212	105	96	59	154	113	38	37	36	59	43	12	3	12	4	1	4	3	5	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north12_all	80	6024	3569	1759	1697	473	373	217	194	121	222	142	69	71	44	70	53	23	12	21	6	6	13	3	5	0	3	2	0	5	2	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north12_active	80	3351	2107	1060	1034	230	192	99	105	60	141	99	40	41	34	51	39	16	5	14	2	3	9	2	4	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	5999	3599	1745	1746	488	397	202	204	126	188	130	65	65	46	76	42	23	14	30	8	7	12	3	1	0	2	2	0	5	2	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north13_active	80	3368	2127	1012	1071	255	222	94	117	64	120	86	33	33	34	57	31	15	5	18	4	4	8	1	1	0	1	1	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	6021	3655	1736	1757	468	377	209	208	119	176	152	72	72	40	56	27	16	13	21	6	7	11	3	0	2	2	3	1	5	7	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	north14_active	80	3431	2204	1007	1133	252	207	95	113	58	116	96	36	36	29	38	20	8	8	11	3	6	8	2	0	0	2	3	1	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	6221	3736	1751	1818	449	375	218	190	132	167	185	74	63	44	73	28	19	13	17	5	6	20	4	3	4	3	6	2	7	7	0	1	1	0	0	0	0	1	0	0	0	0	0
0.03	north15_active	80	3573	2292	1032	1186	247	205	102	101	69	106	114	42	32	30	53	17	10	9	8	4	6	20	2	3	2	2	6	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	6290	3682	1745	1729	464	375	218	182	134	184	205	71	54	41	77	29	17	11	10	4	3	16	4	4	4	4	5	3	5	5	0	1	1	0	0	0	0	2	0	0	0	0	0
0.03	north16_active	80	3612	2370	1036	1152	251	198	98	95	67	115	133	36	26	25	57	18	6	9	5	1	3	15	1	3	2	3	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	6299	3693	1733	1694	417	371	208	192	132	185	173	62	56	40	81	29	18	16	9	6	5	17	3	6	4	2	3	2	6	6	0	1	0	2	0	0	0	2	0	0	0	0	0
0.03	north17_active	80	3606	2398	1062	1088	219	194	95	105	68	111	108	31	37	22	59	19	9	10	4	3	3	16	1	4	2	1	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	6278	3809	1768	1659	418	376	201	204	135	179	188	55	65	38	76	33	19	13	16	7	4	12	2	4	1	1	0	1	1	2	0	0	0	2	1	0	0	2	0	0	0	0	0
0.03	north18_active	80	3549	2488	1058	1033	209	194	91	117	66	111	130	19	37	23	51	20	12	7	9	4	2	11	0	2	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	6254	3792	1762	1721	449	372	200	205	137	171	197	57	71	39	78	34	18	14	20	6	7	11	3	4	1	2	1	1	1	2	0	0	0	2	1	0	0	0	0	0	0	0	0
0.03	north19_active	80	3508	2404	1052	1083	227	193	81	111	64	103	133	22	48	16	45	20	12	6	15	4	5	10	2	2	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	6270	3784	1719	1678	475	403	204	206	143	149	199	57	66	40	64	34	18	11	16	8	9	14	5	5	2	1	1	1	1	6	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north20_active	80	3552	2367	999	1069	244	200	89	107	65	90	137	21	42	20	33	20	11	4	12	4	6	9	4	3	1	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	4881	2044	2256	665	886	417	316	177	289	275	59	44	49	26	40	25	20	18	11	7	5	14	3	14	9	1	2	2	2	1	2	3	0	0	3	0	0	0	0	1	0	0	0
0.03	south21_active	80	2411	1002	1402	321	519	231	188	111	193	192	26	28	26	10	21	17	10	7	7	5	3	11	1	11	8	1	2	0	1	0	1	3	0	0	3	0	0	0	0	0	0	0	0
0.03	south22_all	80	4932	2065	2319	668	956	404	298	169	293	284	67	39	48	23	32	20	22	24	9	7	7	13	6	4	9	3	2	0	3	1	3	1	1	0	3	0	0	0	0	0	0	0	0
0.03	south22_active	80	2446	1026	1411	317	591	215	181	98	184	187	34	25	27	10	18	13	9	7	6	4	4	10	4	3	8	2	2	0	2	1	1	1	0	0	3	0	0	0	0	0	0	0	0
0.03	south23_all	80	4876	2051	2317	650	928	425	301	164	275	311	65	43	52	26	31	27	22	23	10	7	10	7	7	8	5	2	3	0	2	1	1	0	1	0	4	0	0	0	0	0	0	0	0
0.03	south23_active	80	2397	1041	1410	317	593	231	178	91	161	206	34	21	28	14	20	18	7	9	8	5	6	3	5	7	5	1	2	0	1	1	0	0	0	0	3	0	0	0	0	0	0	0	0
0.03	south24_all	80	4794	2038	2228	632	944	428	289	155	279	286	67	44	51	24	35	23	18	28	5	5	11	8	10	10	1	2	1	0	1	2	1	0	1	0	1	0	0	0	0	0	0	1	0
0.03	south24_active	80	2364	1007	1345	320	576	238	158	76	164	186	35	20	24	9	26	16	7	11	4	4	7	4	8	7	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south25_all	80	4729	1938	2084	646	903	433	262	160	263	248	56	46	44	24	39	24	15	28	8	6	14	8	8	9	1	1	1	0	1	1	3	0	0	0	1	0	0	0	1	0	0	2	0
0.03	south25_active	80	2325	946	1240	322	551	249	132	82	160	159	26	20	23	8	25	15	5	14	5	6	10	5	5	6	0	0	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0	1	0
0.03	south26_all	80	4623	1969	1964	609	831	449	272	166	226	248	73	53	40	31	31	30	17	30	9	8	10	8	8	5	2	0	0	1	1	1	6	0	0	0	1	0	0	0	1	0	0	2	0
0.03	south26_active	80	2252	954	1183	295	478	245	144	80	143	159	27	26	20	9	15	22	6	16	5	6	7	6	6	2	1	0	0	1	1	1	6	0	0	0	0	0	0	0	1	0	0	1	0
0.03	south27_all	80	4591	1945	1939	620	799	472	272	162	219	223	72	56	36	36	27	36	15	25	14	8	8	7	5	3	7	1	0	1	2	0	6	0	0	0	0	0	0	0	1	0	0	1	0
0.03	south27_active	80	2201	923	1170	290	480	246	136	80	143	140	21	29	19	15	13	25	5	18	8	4	4	4	4	2	5	1	0	1	1	0	6	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south28_all	80	4604	1947	1879	609	757	459	289	155	207	194	79	60	39	36	21	29	14	20	14	11	7	11	2	2	10	2	0	1	2	0	6	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	2197	939	1145	283	469	239	160	78	139	121	29	27	26	14	12	20	4	11	7	3	4	7	1	0	9	1	0	1	1	0	6	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	4600	1920	1817	631	732	422	283	154	196	208	69	56	42	31	20	27	14	14	13	9	6	15	3	3	10	5	3	0	1	0	5	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	2195	925	1126	294	442	210	164	72	131	141	33	25	30	13	13	17	6	7	6	3	3	11	1	1	8	4	2	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	4576	1858	1727	645	723	386	278	159	207	213	55	52	46	23	16	25	12	15	11	10	7	16	4	3	6	11	4	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	2214	892	1049	298	429	195	160	68	129	147	28	23	34	8	9	7	6	5	3	5	3	11	2	1	5	8	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	4864	2077	2117	707	952	469	299	149	304	329	57	44	40	27	37	30	14	13	12	6	6	4	9	2	2	3	2	0	0	1	2	1	0	0	0	0	2	0	0	0	0	0	0
0.03	south31_active	80	2440	1036	1344	367	614	292	167	65	217	226	25	15	24	15	18	17	10	5	6	4	5	1	4	1	2	2	2	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	4942	2102	2184	703	967	453	320	163	276	291	66	40	41	27	34	32	14	22	9	5	2	9	8	2	2	3	1	0	0	1	1	1	0	0	0	0	2	0	0	0	0	0	0
0.03	south32_active	80	2481	1043	1401	361	646	275	180	82	176	204	25	12	24	15	22	16	8	11	5	3	1	6	2	1	1	2	1	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south33_all	80	5007	2075	2186	707	944	454	310	181	265	300	68	36	38	29	36	34	21	23	13	6	1	15	8	6	3	4	0	3	0	1	2	1	0	0	0	0	2	0	1	0	0	0	0
0.03	south33_active	80	2499	1016	1400	362	617	271	174	85	172	198	29	9	21	13	26	19	12	15	8	2	0	13	4	5	2	3	0	3	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0
0.03	south34_all	80	4888	2009	2176	707	901	401	321	174	260	326	59	35	37	30	31	35	20	22	11	6	3	20	9	6	2	3	0	3	0	1	2	0	0	0	0	0	2	0	1	0	0	0	0
0.03	south34_active	80	2415	990	1385	347	585	216	183	88	161	202	24	14	16	13	22	20	9	14	6	2	1	15	6	5	1	3	0	3	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0
0.03	south35_all	80	4762	1953	2028	690	834	391	317	179	223	301	58	38	45	26	28	33	22	19	10	9	4	20	7	6	3	3	0	3	0	1	2	0	0	0	0	0	0	1	1	0	1	0	0
0.03	south35_active	80	2314	960	1282	336	519	204	185	81	129	181	32	17	19	12	17	22	12	10	7	4	2	15	7	5	1	2	0	3	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0
0.03	south36_all	80	4604	1910	1933	677	810	367	311	166	227	288	66	44	44	33	26	35	16	14	7	9	5	15	4	4	3	2	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0
0.03	south36_active	80	2199	936	1208	318	499	192	184	74	137	193	38	21	12	13	17	23	9	6	5	4	2	8	4	3	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0
0.03	south37_all	80	4552	1842	1849	625	777	381	305	155	185	257	63	47	42	34	28	41	15	15	9	9	11	16	4	3	3	2	1	1	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0
0.03	south37_active	80	2158	898	1099	280	447	202	185	65	116	174	38	19	10	12	16	28	8	7	5	3	2	7	2	3	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0
0.03	south38_all	80	4552	1840	1829	629	797	395	311	127	176	236	57	54	33	33	32	41	14	18	7	8	9	14	5	4	7	2	2	1	1	1	0	0	2	0	0	1	0	1	0	0	0	0	0
0.03	south38_active	80	2154	899	1076	287	481	217	193	52	120	163	31	21	12	11	20	28	9	11	3	3	1	9	0	2	5	1	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	4680	1858	1867	616	790	412	307	140	191	225	59	62	35	33	38	37	14	18	6	8	12	12	6	4	8	1	4	1	2	1	0	0	2	1	0	1	0	0	0	0	1	0	0
0.03	south39_active	80	2245	926	1097	290	476	230	185	59	128	148	32	22	20	13	25	27	9	12	3	2	5	7	1	1	6	1	1	0	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	4664	1865	1834	633	833	445	314	145	185	233	54	63	33	23	31	34	16	20	4	10	12	8	6	3	9	2	7	2	2	0	0	0	2	1	0	1	0	0	0	0	1	0	0
0.03	south40_active	80	2234	891	1109	302	523	253	174	62	120	161	27	21	23	11	21	19	11	15	3	4	7	6	1	0	6	2	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
