label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136
0.03	south22_active	80	880	388	812	593	174	147	302	67	65	90	235	54	116	50	73	26	28	50	17	33	14	14	14	28	70	45	21	17	11	41	8	9	7	7	10	5	9	3	7	9	8	14	4	2	1	1	9	1	3	0	1	3	11	2	1	2	1	2	0	3	1	0	2	0	1	0	2	3	1	0	1	2	1	1	0	0	1	0	0	2	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	1868	922	1428	959	377	275	529	169	159	151	378	111	189	107	136	62	57	86	41	57	44	40	30	48	85	87	38	28	23	66	19	17	18	16	24	13	21	6	25	20	10	20	6	3	5	7	18	6	2	2	2	6	15	4	4	11	1	3	1	3	2	2	3	1	2	1	2	2	1	0	0	1	1	0	2	1	2	1	3	2	0	0	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	2	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south23_active	80	904	417	901	629	193	141	344	84	61	80	276	59	122	55	84	27	27	50	17	31	19	14	14	33	64	64	22	18	13	31	12	7	8	9	19	6	11	0	9	10	5	14	3	2	1	5	7	1	1	0	1	5	10	3	1	2	0	2	0	1	0	0	3	0	1	0	2	1	0	0	0	1	1	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	1930	904	1529	1037	405	281	567	177	152	156	427	137	193	122	135	61	50	81	44	64	45	34	27	52	89	95	27	38	20	75	27	17	20	12	23	13	18	7	24	21	9	20	5	4	6	14	19	7	3	3	3	4	15	3	6	10	3	3	1	2	2	3	7	0	1	1	2	2	1	0	0	2	0	1	2	1	2	1	3	0	0	1	0	1	2	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south24_active	80	894	426	989	672	197	143	372	93	56	83	302	68	120	66	92	32	29	47	16	33	21	11	14	32	62	72	13	24	10	47	18	6	10	9	18	6	8	1	4	14	5	12	3	3	3	8	7	3	1	1	1	2	10	3	1	1	1	3	0	0	0	0	7	0	0	0	2	1	0	0	0	2	0	1	0	0	1	0	1	0	0	1	0	1	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	1954	865	1557	1117	372	265	617	187	160	147	429	127	220	125	137	61	55	76	42	64	52	26	25	49	70	111	27	44	16	80	21	16	22	11	25	15	15	9	21	21	8	17	8	4	9	14	22	7	4	3	3	6	12	4	3	8	3	2	4	4	3	3	8	0	2	1	2	2	1	3	1	2	0	1	3	1	1	0	2	0	0	2	0	2	2	0	2	0	2	1	0	0	1	4	0	1	0	0	0	1	3	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south25_active	80	910	402	1030	733	181	137	409	97	70	74	303	64	144	66	95	39	35	43	21	35	29	10	10	30	46	87	12	27	8	51	15	9	9	9	21	8	10	1	5	14	5	14	4	2	6	9	12	3	2	2	2	4	9	2	0	2	1	2	2	1	1	0	7	0	0	0	2	1	0	2	0	2	0	1	1	1	1	0	1	0	0	1	0	1	2	0	2	0	2	0	0	0	0	4	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	1965	840	1502	1153	392	272	642	198	152	153	401	121	246	113	120	63	51	71	37	62	51	35	31	45	79	120	26	42	12	79	20	14	21	11	18	17	12	10	23	17	7	13	18	4	9	12	23	8	7	5	2	5	10	9	3	10	2	6	5	4	4	2	6	1	2	0	0	2	1	3	1	1	1	1	3	1	1	0	0	1	1	2	0	1	2	0	2	0	2	0	0	0	1	4	0	1	0	0	0	1	3	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south26_active	80	911	395	996	761	191	137	417	93	84	75	273	64	158	57	72	37	29	40	17	41	30	15	13	26	54	83	12	22	4	56	14	9	10	10	13	10	7	3	4	13	5	11	13	2	6	8	22	4	4	2	1	3	7	6	1	2	1	6	2	1	3	0	5	1	0	0	0	1	1	2	0	1	1	1	2	1	1	0	0	1	0	1	0	0	2	0	2	0	2	0	0	0	0	4	0	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	1906	814	1468	1170	379	286	640	194	149	142	375	114	228	106	122	67	52	69	38	65	49	34	37	40	80	105	34	49	15	79	22	15	21	13	23	17	14	10	24	19	8	19	21	5	15	5	25	5	6	5	2	6	9	9	2	8	1	4	5	5	4	2	2	1	5	0	1	2	2	5	2	0	1	1	3	2	0	0	1	1	1	2	0	1	0	0	2	0	1	0	0	0	1	3	0	2	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south27_active	80	915	373	951	782	202	138	435	99	87	69	240	58	136	53	77	37	24	45	20	41	23	19	15	22	51	79	23	27	5	49	7	12	10	10	15	10	8	3	9	16	6	8	13	3	11	4	23	4	5	1	2	3	7	6	1	4	0	4	2	2	3	0	1	1	1	0	0	1	1	4	1	0	1	1	2	2	0	0	0	1	0	1	0	0	0	0	2	0	1	0	0	0	0	3	0	2	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	1880	838	1508	1191	402	273	679	196	146	153	395	121	235	96	113	65	50	74	40	63	45	39	40	34	103	103	35	49	12	80	21	17	19	13	18	10	18	10	28	13	10	28	23	4	15	5	18	3	10	8	3	8	13	9	2	6	0	5	3	3	2	2	2	3	5	4	1	1	2	4	1	0	1	0	2	2	1	2	1	1	1	3	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	1	1	0	1	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south28_active	80	894	374	955	807	218	133	445	100	83	77	253	61	139	53	65	33	23	43	23	35	16	23	19	18	70	73	23	29	7	40	4	15	8	8	11	6	12	5	18	9	6	18	13	3	12	4	16	2	9	4	2	4	11	7	1	3	0	4	1	1	2	0	1	1	1	3	0	1	1	4	1	0	1	0	1	2	1	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	1863	887	1554	1225	408	257	663	192	138	147	416	114	251	103	121	71	56	78	41	54	48	33	35	36	85	96	34	39	16	70	20	19	15	17	15	7	20	11	29	19	10	28	17	6	26	7	11	3	10	9	3	9	11	4	3	11	1	2	2	1	1	2	9	3	5	5	2	0	2	2	2	0	1	0	2	1	1	2	2	0	3	2	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	2	1	0	0	1	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	868	387	1004	818	226	127	444	94	64	76	265	54	145	57	72	38	28	53	24	31	19	19	19	18	53	64	22	20	8	31	3	13	5	6	7	3	13	5	19	13	7	17	7	3	14	5	6	1	9	5	2	6	9	2	0	3	0	1	0	1	1	1	9	1	1	3	1	0	1	2	2	0	1	0	0	1	1	2	0	0	2	2	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	1849	908	1588	1159	416	254	646	192	162	162	412	116	272	107	133	67	63	74	45	47	60	31	31	47	84	87	23	34	18	63	17	18	13	15	17	7	22	12	20	19	12	29	22	7	19	5	11	3	9	7	2	9	12	3	4	12	3	2	1	3	1	1	11	2	4	5	2	1	0	3	2	0	0	0	2	0	1	2	1	0	2	2	0	0	0	0	0	0	8	0	0	0	0	0	0	2	0	2	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
0.03	south30_active	80	879	405	1053	760	220	132	423	97	71	84	280	55	166	58	79	35	34	43	28	28	26	18	12	28	63	58	13	11	11	30	8	11	5	5	5	4	14	6	15	16	8	27	13	3	10	4	7	2	6	5	1	7	10	2	0	6	1	0	0	1	1	1	11	0	0	3	1	1	0	3	2	0	0	0	1	0	1	2	0	0	2	2	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	1845	828	1202	850	374	269	550	202	144	150	303	90	205	83	113	66	71	57	56	54	35	35	31	30	76	65	23	38	12	54	19	14	11	16	23	11	10	16	19	15	16	15	14	5	13	13	17	4	3	1	2	1	7	3	4	7	4	6	1	1	3	3	11	2	0	1	2	4	0	1	1	2	2	0	0	1	1	1	1	5	4	0	1	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	1	0	0	0	0	0	0	3	0	1	0	0	0	0	0
0.03	south31_active	80	821	384	712	530	206	132	344	109	68	74	187	46	136	46	67	29	28	32	27	26	25	11	14	18	49	38	12	24	6	33	11	6	6	9	8	5	5	9	12	7	8	7	6	2	11	7	10	2	3	1	1	1	3	3	0	5	3	3	1	1	1	1	9	2	0	1	1	2	0	1	0	0	0	0	0	0	1	1	0	5	4	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
0.03	south32_all	80	1872	844	1289	950	361	280	596	194	149	158	376	102	211	78	121	54	69	68	46	65	54	36	31	40	80	65	20	28	11	62	18	16	19	18	18	10	13	10	19	15	15	17	16	5	14	13	14	3	4	2	2	2	9	4	2	8	2	6	2	3	2	4	12	5	1	1	2	4	1	1	1	2	0	0	0	1	3	1	1	5	2	0	1	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	4	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south32_active	80	846	402	790	604	205	132	385	98	70	85	250	54	131	37	70	23	28	37	25	33	37	19	16	23	54	43	13	18	2	39	10	8	13	10	7	7	9	5	12	7	7	8	8	2	12	8	12	2	4	1	1	0	5	3	1	6	2	3	1	2	0	2	10	2	0	1	1	3	1	1	0	0	0	0	0	1	1	0	0	5	2	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	1864	900	1356	1050	348	295	585	188	159	152	410	103	220	90	103	64	62	58	42	61	57	37	26	42	82	66	19	27	18	64	18	22	20	24	20	12	23	11	21	10	13	16	20	7	18	10	20	3	3	2	2	7	7	6	2	15	3	3	3	6	1	5	13	6	2	1	1	5	5	4	1	1	0	0	0	1	2	2	1	5	0	1	1	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	4	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	858	448	864	707	201	139	385	101	71	79	260	53	139	45	64	27	32	34	20	35	32	20	11	25	59	42	13	14	3	35	6	10	13	14	11	8	14	5	13	4	7	7	13	4	17	6	17	2	3	1	2	2	4	4	2	13	3	2	2	4	0	3	9	3	0	1	1	3	4	3	0	0	0	0	0	1	0	1	0	5	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	1862	916	1435	1119	375	260	558	189	141	165	464	126	221	91	117	68	63	63	46	66	65	40	26	48	79	60	21	35	15	62	18	19	22	21	16	14	19	9	27	5	11	20	25	7	19	7	20	3	4	2	4	9	5	6	3	14	5	3	5	7	0	4	12	4	2	1	1	4	6	5	1	0	1	0	3	1	2	5	0	2	0	1	3	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	4	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	877	457	908	749	212	127	368	105	63	92	294	69	136	46	82	32	38	40	19	36	33	22	11	28	55	35	16	17	2	30	6	7	12	11	8	8	11	2	16	3	7	11	17	4	17	3	17	2	3	0	4	3	2	2	3	13	4	2	4	5	0	4	8	1	0	0	1	3	5	2	0	0	1	0	3	1	0	4	0	2	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	1782	909	1369	1072	365	267	524	153	142	152	420	118	217	93	127	76	64	66	49	53	60	43	31	46	75	68	29	36	12	63	15	23	26	18	18	14	19	11	31	4	11	23	25	7	13	5	18	4	4	2	6	10	6	5	3	8	3	1	6	7	0	2	6	3	3	1	1	2	5	5	1	0	1	0	4	1	0	4	0	2	0	2	3	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	856	424	868	719	194	126	345	87	62	84	256	64	137	48	95	36	35	39	18	29	32	24	11	29	54	41	18	17	2	30	6	9	16	8	9	8	9	3	17	3	5	16	15	4	10	1	15	2	1	0	6	4	6	1	2	8	2	1	6	5	0	2	3	1	1	0	0	1	4	2	0	0	1	0	3	0	0	4	0	2	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	1829	888	1306	988	363	258	529	164	126	154	365	116	193	95	118	70	63	68	47	44	58	45	29	35	59	56	34	41	15	59	16	21	19	11	13	13	13	12	27	2	11	20	20	8	16	5	9	5	5	2	6	7	5	4	2	5	4	1	6	7	2	5	7	2	2	1	2	1	4	3	2	0	1	0	5	1	0	4	0	2	0	2	2	4	2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	870	409	792	656	180	124	345	76	55	86	219	67	131	51	90	39	28	44	17	23	31	20	10	22	37	34	21	21	6	29	8	10	8	6	6	7	5	4	14	2	7	16	12	2	10	1	7	3	1	1	6	4	5	1	1	4	2	1	5	3	1	3	6	2	2	0	0	1	1	0	0	0	1	0	3	0	0	4	0	2	0	1	0	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	1822	846	1316	951	341	263	521	161	136	146	382	96	196	98	139	71	54	70	38	44	59	49	25	29	68	53	32	46	12	66	18	17	16	11	12	15	12	11	24	4	12	18	16	9	11	5	10	6	7	3	5	6	11	2	3	6	3	1	4	4	3	3	8	1	3	4	3	1	3	1	3	1	1	1	3	1	0	2	0	3	0	2	1	4	3	1	2	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	841	375	833	636	173	122	352	64	55	75	253	54	139	60	96	38	23	43	12	24	35	21	9	16	45	40	17	27	5	44	12	9	8	7	5	8	5	6	15	1	6	16	9	3	6	2	6	3	2	1	5	5	11	1	2	4	1	0	3	0	1	1	7	1	3	2	0	1	0	0	0	0	1	1	1	0	0	1	0	2	0	1	0	1	3	0	2	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	1833	863	1350	960	356	271	525	193	128	153	407	103	215	111	119	48	47	64	37	47	56	40	26	39	84	74	27	47	14	62	23	19	11	17	13	17	20	11	20	3	10	19	21	7	13	7	6	6	5	4	4	5	12	3	4	8	2	3	2	6	6	5	6	3	2	5	2	1	3	0	4	1	1	1	2	0	1	1	0	1	0	1	1	3	3	1	2	2	0	0	1	1	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south38_active	80	846	393	846	648	182	128	330	79	46	82	271	61	158	64	73	24	25	36	12	25	37	18	15	21	56	57	13	31	6	42	13	11	3	11	4	9	11	8	14	0	5	17	12	2	7	3	1	4	3	3	3	4	7	2	1	5	1	1	1	0	3	2	5	1	2	2	0	1	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	1	3	0	2	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south39_all	80	1842	864	1462	1016	403	283	549	200	141	153	438	92	212	108	141	53	43	63	43	49	58	37	29	40	91	86	18	35	16	43	27	16	12	22	15	16	15	10	23	6	16	17	26	7	12	7	10	7	7	5	2	7	15	4	3	12	1	3	0	6	6	2	4	3	1	6	1	3	1	0	4	1	1	1	2	1	1	1	0	1	1	1	2	0	1	0	1	3	0	0	1	0	0	0	0	1	0	0	0	3	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south39_active	80	864	397	946	668	222	134	330	98	65	80	289	48	155	63	85	29	24	33	20	27	34	14	19	15	65	70	10	23	6	34	13	7	6	14	4	6	9	8	18	2	8	15	17	2	7	2	4	4	6	4	1	6	8	3	1	9	1	1	0	0	4	1	3	1	1	2	0	3	0	0	3	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	3	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south40_all	80	1896	880	1475	1091	417	282	617	184	146	162	417	98	192	105	147	52	51	68	50	54	61	39	32	44	88	82	21	39	20	58	25	20	12	25	16	20	14	9	20	8	16	20	30	6	21	8	9	6	6	5	2	7	16	3	2	8	2	3	0	4	5	2	10	3	0	3	1	4	1	1	3	1	2	1	0	1	1	0	1	0	2	1	1	0	0	0	0	3	1	0	0	0	0	0	0	1	0	0	0	3	3	0	1	1	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south40_active	80	909	406	948	709	232	126	352	93	68	92	280	48	132	52	89	30	28	35	23	29	40	17	20	18	52	67	13	20	6	44	13	6	4	17	6	10	9	6	15	6	8	15	21	3	13	5	3	3	6	4	1	6	9	2	0	5	1	1	0	0	4	1	9	1	0	1	1	4	0	1	3	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
