label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159
0.03	north1_all	80	6248	2005	2328	1274	675	702	464	484	333	270	508	476	264	168	356	148	285	131	123	101	205	93	187	123	138	105	49	41	99	40	105	69	33	30	49	71	30	28	12	33	26	32	17	17	11	13	24	19	15	16	5	23	7	4	4	12	8	16	3	9	19	1	6	8	3	5	1	5	3	2	4	7	3	3	4	2	2	0	1	0	7	3	8	1	0	2	5	2	0	1	1	0	3	0	2	1	0	0	1	0	2	1	1	0	1	0	1	0	2	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	1	0	1	0	0	0	0	0	2	0
0.03	north1_active	80	3624	899	1447	728	332	367	243	280	163	126	312	303	144	92	223	67	189	79	57	52	126	36	99	89	77	62	29	16	55	18	77	43	10	15	27	40	13	17	6	21	14	22	6	9	5	6	18	9	8	10	3	20	4	2	2	5	5	10	3	8	11	0	2	4	1	3	1	2	2	1	3	6	3	0	1	0	1	0	0	0	7	0	5	0	0	1	5	1	0	1	1	0	3	0	2	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	2	0
0.03	north2_all	80	6437	2075	2542	1310	682	767	469	520	352	289	554	494	279	180	418	141	295	139	141	107	218	91	197	108	140	129	53	38	105	35	108	81	31	32	47	56	27	24	16	34	37	41	12	16	13	17	36	20	17	24	6	23	11	3	7	10	9	15	4	11	18	1	8	7	6	4	1	5	2	10	1	8	4	3	4	6	2	1	1	0	4	7	8	0	0	1	3	1	0	2	1	1	2	0	1	3	0	0	1	0	2	2	1	0	1	0	1	0	2	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	north2_active	80	3765	976	1615	749	307	413	223	309	188	142	336	313	147	98	267	69	185	79	66	53	126	39	111	72	76	77	28	13	57	15	80	52	14	19	22	32	12	15	8	23	20	28	4	8	5	9	29	10	8	13	5	17	5	1	1	6	5	11	3	6	9	0	3	3	3	2	1	3	1	9	1	5	3	0	2	2	1	1	0	0	3	4	5	0	0	1	3	1	0	1	1	1	2	0	1	2	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	north3_all	80	6707	2106	2680	1360	695	788	486	508	381	299	538	514	259	169	428	137	290	132	140	114	222	100	211	118	152	126	51	44	107	34	92	93	26	39	48	57	23	22	12	35	36	42	15	11	14	15	40	19	17	23	3	19	10	5	10	6	8	11	4	14	17	2	7	5	8	3	3	3	3	9	2	11	5	4	3	5	1	2	2	0	5	7	4	1	0	0	4	1	0	4	1	1	3	0	2	4	0	0	0	0	3	2	1	0	2	0	1	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	north3_active	80	3966	1018	1710	789	313	436	239	304	203	142	321	327	147	86	278	63	186	69	63	64	126	45	130	82	94	83	27	16	71	17	57	61	15	24	25	40	10	14	4	22	21	25	7	6	7	9	30	9	6	13	2	9	5	2	2	4	5	7	3	8	9	1	3	4	5	2	2	1	1	8	1	9	3	0	2	2	1	1	1	0	2	4	0	0	0	0	4	1	0	0	1	1	2	0	2	3	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	north4_all	80	6745	2115	2739	1392	733	817	512	478	379	279	568	508	259	177	435	124	289	135	153	114	212	91	224	112	143	107	60	47	93	43	96	81	27	43	45	56	20	24	14	37	26	45	10	6	13	11	36	14	12	24	7	27	8	8	10	10	11	10	5	14	14	1	8	7	8	3	2	7	7	11	2	10	5	2	2	5	1	2	1	1	7	6	3	1	0	1	2	0	0	4	0	1	2	1	2	3	0	0	0	1	7	1	1	0	1	0	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	north4_active	80	3964	1057	1737	812	325	465	249	281	201	125	362	341	144	89	276	64	182	64	76	63	126	42	151	73	86	67	33	13	57	16	55	53	17	26	31	42	8	12	6	21	16	30	6	3	7	7	25	4	5	15	3	17	4	3	2	4	6	6	4	6	8	1	5	5	5	3	1	3	5	10	1	7	2	0	2	2	1	1	1	0	4	4	0	0	0	0	2	0	0	0	0	1	1	0	2	3	0	0	0	0	7	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north5_all	80	6663	2131	2784	1429	695	799	493	457	352	262	586	489	253	183	437	123	280	153	148	114	197	91	204	129	136	100	67	48	102	46	99	87	24	37	42	56	21	21	15	53	26	38	9	8	11	8	24	13	9	27	11	23	3	7	10	8	9	7	4	16	7	5	5	4	4	5	2	5	8	6	3	10	4	1	3	2	2	2	1	2	9	3	6	1	3	2	2	0	0	3	0	0	1	1	1	1	0	0	0	1	7	0	0	0	2	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	north5_active	80	3914	1055	1805	839	320	456	239	248	180	113	391	323	137	90	275	59	177	77	81	59	121	39	135	83	89	70	36	18	70	18	50	54	14	16	26	45	10	10	3	28	17	25	5	3	8	5	12	4	4	19	8	17	2	2	5	1	5	2	3	8	4	1	5	2	2	4	1	2	6	5	1	8	1	0	3	2	2	1	1	1	7	0	2	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	7	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_all	80	6685	2085	2752	1430	679	794	511	460	342	237	622	481	257	172	453	127	255	141	154	111	183	87	203	138	129	99	68	53	73	46	97	88	30	32	59	53	27	23	18	52	34	40	11	22	11	7	24	14	11	31	14	23	5	7	8	9	11	8	2	12	6	6	4	6	4	6	1	6	8	9	2	9	3	2	3	1	2	2	1	4	9	2	6	1	3	6	1	0	0	0	1	0	0	1	0	3	0	0	0	3	8	0	1	0	2	1	0	1	0	0	2	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	north6_active	80	3976	1017	1790	852	316	446	254	253	186	111	420	322	127	90	302	51	162	70	92	57	109	38	124	86	85	67	34	20	46	23	50	50	16	11	42	39	13	10	5	29	22	23	5	7	9	5	12	7	2	20	8	21	3	2	5	3	8	2	1	7	4	0	3	4	1	5	1	3	6	8	0	6	0	1	3	0	1	2	1	1	9	0	2	0	1	4	0	0	0	0	0	0	0	0	0	2	0	0	0	2	7	0	0	0	2	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	6626	2094	2703	1377	669	805	521	487	348	231	582	493	263	198	446	137	231	153	167	124	183	88	180	147	107	102	72	55	88	37	76	89	28	26	68	53	36	25	22	47	42	38	21	22	12	14	20	16	16	31	13	19	7	8	9	11	14	7	5	14	4	6	3	5	6	6	3	4	8	11	3	8	3	1	2	1	2	4	0	5	6	1	4	0	3	5	2	1	0	0	2	0	0	2	0	4	0	0	1	3	8	0	1	0	1	3	0	1	0	0	2	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	3953	1018	1757	788	320	458	258	270	182	97	397	313	127	95	307	50	131	94	99	66	100	39	112	98	72	64	39	25	59	22	42	52	16	10	47	39	21	10	8	25	30	23	7	7	9	9	5	11	6	18	8	15	3	3	6	3	9	1	3	7	2	0	2	2	2	3	1	3	6	10	1	5	0	1	2	0	1	4	0	2	6	0	2	0	1	4	0	1	0	0	1	0	0	0	0	3	0	0	0	2	7	0	0	0	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	6709	2143	2696	1331	690	786	535	475	356	240	560	477	257	184	441	144	255	141	156	131	186	86	196	166	100	113	58	51	79	34	83	75	37	26	63	65	36	23	21	36	41	43	20	23	11	15	25	16	14	22	9	24	7	9	8	10	16	7	10	20	6	6	4	6	5	3	4	7	5	15	2	6	2	1	2	3	2	3	2	5	6	4	2	4	2	4	2	2	0	0	2	0	2	1	2	4	0	0	1	2	4	0	1	0	0	3	0	0	0	0	1	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	4016	1067	1695	753	316	438	277	275	184	111	374	302	135	86	301	50	133	82	81	76	110	37	122	107	61	69	29	23	47	19	45	37	19	12	40	46	22	10	8	19	32	26	8	8	6	10	8	12	5	12	4	16	3	4	4	6	10	1	8	13	3	3	1	3	2	1	1	6	4	14	1	2	1	1	2	1	0	3	0	3	6	2	0	0	0	4	0	2	0	0	1	0	2	0	2	3	0	0	0	2	3	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	6789	2134	2663	1354	718	764	519	537	366	262	561	511	271	187	418	136	275	146	156	132	217	81	183	158	107	114	62	49	102	36	107	90	39	24	61	60	39	31	24	33	31	35	18	14	15	18	20	13	9	19	9	21	9	10	10	11	12	8	10	18	6	3	4	4	6	6	5	6	3	16	2	7	4	1	3	5	1	5	2	2	4	4	0	6	1	0	1	2	2	0	2	0	4	1	2	4	0	0	1	0	0	0	1	3	0	2	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	4034	1076	1653	788	330	445	270	296	181	124	373	338	149	81	265	53	153	89	83	71	134	41	127	107	63	67	34	21	63	16	65	53	19	13	42	34	19	13	9	16	23	29	7	3	7	10	9	10	5	11	4	13	4	5	6	6	6	3	8	13	4	3	1	2	4	2	1	6	3	13	2	5	2	0	3	4	0	3	0	2	3	2	0	0	0	0	0	2	2	0	2	0	4	0	2	3	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	6760	2109	2598	1345	703	724	492	538	369	297	560	512	277	180	443	143	309	144	129	117	241	73	208	146	119	128	56	42	118	33	124	96	52	34	39	64	34	23	16	39	27	38	13	13	17	20	26	10	8	14	7	21	10	7	11	13	8	12	10	15	8	6	5	4	5	4	3	6	2	16	2	6	5	2	4	5	1	5	2	1	2	4	0	7	2	0	4	2	3	1	2	0	4	0	2	3	2	0	2	1	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	4023	1069	1574	774	321	417	255	298	189	144	381	344	167	82	266	60	194	75	65	59	154	42	147	92	73	73	27	17	76	15	79	63	24	18	22	36	16	10	4	19	19	28	3	5	8	11	17	7	6	8	4	11	5	4	6	9	5	8	9	12	5	5	1	3	3	2	1	6	2	10	2	4	3	0	3	4	0	2	0	1	1	2	0	0	1	0	1	1	3	0	1	0	4	0	2	2	2	0	1	1	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	6627	2111	2505	1303	673	728	499	470	383	255	603	496	219	180	414	129	269	132	145	110	161	93	164	164	145	114	57	45	104	45	100	119	46	21	48	50	20	24	14	26	44	18	17	21	21	8	23	17	8	25	11	18	7	9	10	10	8	7	5	16	6	4	4	10	7	6	6	4	4	9	4	7	1	4	2	3	1	1	3	3	3	1	5	1	1	1	0	0	1	2	0	3	1	2	0	10	0	2	0	1	3	0	0	1	4	2	0	0	0	1	0	0	0	0	1	0	0	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	3840	1014	1494	776	315	383	240	272	191	126	406	313	133	91	265	63	163	66	89	58	118	46	110	99	79	75	31	21	54	19	54	70	16	10	27	25	12	12	8	8	29	11	9	13	9	7	16	9	3	17	5	12	2	6	6	5	2	7	0	11	4	2	1	8	3	4	4	1	4	8	2	2	0	4	1	2	1	0	0	2	3	0	2	1	0	1	0	0	0	1	0	3	0	1	0	10	0	1	0	1	2	0	0	1	4	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	6714	2138	2574	1310	653	757	542	482	375	258	612	528	242	166	457	149	288	136	143	104	190	100	163	152	148	110	54	46	104	43	94	139	40	21	48	45	25	24	22	30	39	30	18	20	22	11	24	14	6	32	14	21	8	7	13	9	7	2	5	16	5	7	4	6	5	6	4	5	3	12	3	11	3	3	3	2	2	3	2	4	3	2	5	1	1	1	1	0	1	0	1	3	4	4	0	10	0	2	0	1	4	0	0	2	1	2	0	0	0	2	0	0	0	0	0	0	0	1	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	3889	1043	1577	785	318	410	269	256	180	133	403	347	134	89	297	66	177	74	88	54	122	48	117	93	102	68	27	22	60	21	54	78	12	13	28	18	15	14	12	14	27	21	9	13	8	6	18	8	2	21	5	12	4	3	7	6	2	2	1	11	4	2	1	4	2	4	1	3	3	10	1	5	0	3	1	1	1	0	0	3	3	1	2	1	0	1	0	0	1	0	1	3	3	0	0	10	0	1	0	1	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	6776	2056	2588	1383	667	780	538	496	375	255	579	488	248	163	449	135	274	141	150	92	204	96	169	159	137	117	43	45	101	43	95	140	28	27	46	52	26	20	22	36	33	38	22	18	19	19	26	16	11	26	10	22	9	7	12	10	6	10	6	27	8	6	4	5	7	10	1	5	6	11	2	13	2	2	4	1	5	4	1	2	3	7	5	2	7	2	2	1	1	0	1	3	4	4	1	10	0	0	0	2	4	0	0	1	2	2	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	3913	1003	1586	826	309	425	259	258	184	132	377	314	136	90	314	60	168	80	91	46	115	51	113	97	101	69	24	20	69	18	53	87	6	16	28	28	13	11	11	20	23	25	11	10	9	12	21	7	7	19	5	9	4	5	7	8	1	6	2	23	6	2	1	4	3	10	0	2	4	9	1	6	0	1	3	0	3	0	1	1	2	7	1	2	5	2	1	0	1	0	1	3	3	0	0	10	0	0	0	1	1	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	6749	2069	2584	1397	668	790	553	511	371	254	598	526	262	171	458	133	305	144	145	84	271	90	174	162	127	113	50	43	114	38	121	119	24	25	44	62	27	15	27	42	28	41	18	20	17	20	18	15	10	18	9	34	12	9	12	10	4	10	4	32	6	7	4	3	5	11	2	6	4	5	3	10	2	5	5	1	6	5	1	1	3	7	5	1	8	2	2	1	2	0	1	3	3	4	1	1	1	0	0	2	4	0	0	2	2	1	0	0	1	3	0	0	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	3910	1029	1637	820	308	433	271	257	186	127	405	341	147	90	311	57	218	91	88	36	163	46	118	97	92	71	24	19	84	17	78	77	8	14	27	40	15	10	13	29	18	25	11	8	8	9	16	7	7	11	3	22	9	5	8	5	2	5	2	29	3	2	2	3	3	11	0	4	2	3	0	8	0	4	3	0	4	0	1	1	1	7	2	1	5	2	1	0	1	0	1	3	3	0	0	0	0	0	0	1	1	0	0	1	2	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	6699	2077	2609	1383	680	772	521	506	381	277	620	517	275	170	427	110	323	154	141	83	293	80	175	166	126	120	53	53	111	42	114	94	22	28	37	60	24	26	22	45	37	34	18	22	14	25	17	14	9	13	7	38	13	12	10	9	6	14	6	28	8	6	2	2	4	15	2	8	6	6	4	7	2	4	4	3	6	4	1	4	3	8	4	3	7	1	1	2	1	0	0	1	1	5	1	1	3	0	0	2	2	1	0	1	1	0	1	2	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	3830	1046	1616	804	326	422	248	256	185	137	410	339	156	76	283	50	229	94	84	30	170	48	126	101	80	83	24	25	81	19	82	68	13	16	23	42	13	13	11	32	23	18	9	11	7	10	12	7	7	8	3	24	10	7	5	4	4	7	5	25	5	2	1	2	3	14	0	5	3	4	0	6	0	3	3	2	4	0	1	3	1	7	3	2	5	1	1	0	0	0	0	1	1	5	0	0	1	0	0	1	2	0	0	1	1	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	6599	2160	2618	1336	680	731	495	526	372	284	620	565	267	178	441	113	316	143	154	90	273	81	188	135	135	125	57	50	123	49	120	88	29	30	50	59	23	27	16	34	34	42	19	21	10	22	14	11	6	9	9	44	12	14	10	7	5	15	6	13	6	8	2	2	1	14	5	6	6	6	4	2	1	3	3	4	2	1	1	3	5	1	4	3	2	2	1	4	1	0	0	1	1	5	0	1	3	3	0	2	1	1	0	1	1	0	1	2	1	1	1	0	0	0	1	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north16_active	80	3819	1103	1626	790	323	386	239	279	174	143	399	369	144	65	277	57	224	85	92	36	169	46	134	85	82	85	33	21	85	27	83	64	19	19	33	41	15	13	8	20	17	21	5	11	4	8	8	7	1	5	5	31	8	8	3	2	3	9	4	10	4	5	2	1	0	13	1	5	4	4	0	2	0	3	1	4	2	0	1	2	3	0	3	2	1	2	0	0	0	0	0	1	1	5	0	0	1	3	0	1	1	0	0	1	0	0	1	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north17_all	80	6623	2227	2694	1352	680	724	474	518	382	275	571	541	235	172	420	145	309	132	142	100	254	77	189	133	148	122	69	42	116	41	114	91	32	32	42	66	19	34	11	28	39	39	14	20	12	21	21	11	5	15	8	32	15	10	13	8	3	17	9	10	7	10	2	4	1	10	6	5	4	6	3	1	1	3	3	4	1	5	0	3	6	2	5	3	1	3	2	3	1	0	1	2	2	5	0	3	3	4	0	1	1	2	0	1	1	0	1	2	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north17_active	80	3841	1138	1673	804	325	381	233	289	181	139	355	356	119	59	257	70	217	78	84	47	157	40	123	85	87	78	48	18	85	27	73	59	22	19	26	51	11	19	6	13	24	25	3	9	6	8	10	6	0	6	5	24	8	6	6	1	2	9	7	8	4	6	2	2	0	9	3	4	3	4	0	0	0	1	1	4	0	0	0	2	4	0	3	2	0	3	1	0	0	0	0	1	2	5	0	0	1	3	0	1	1	0	0	1	0	0	1	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north18_all	80	6660	2152	2695	1346	674	709	482	486	373	271	534	539	222	175	449	150	282	134	163	113	198	74	165	113	139	119	58	35	117	47	87	81	35	34	40	74	19	28	10	25	44	43	17	14	13	20	22	10	8	16	8	28	14	11	8	9	3	20	9	5	7	11	3	8	1	6	8	5	5	9	2	2	1	3	2	3	2	4	0	1	4	3	5	4	0	4	3	3	0	1	1	2	2	2	0	2	1	4	0	0	2	3	0	3	1	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
