label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92
0.03	south33_all	80	6310	6678	2166	2730	808	732	1229	610	595	420	482	314	413	157	253	111	101	137	79	70	66	37	41	75	49	71	32	30	28	16	13	13	11	18	17	11	7	5	12	16	12	7	4	5	5	3	1	1	13	2	5	4	1	3	2	1	0	0	2	0	6	0	0	4	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	3071	4302	1160	1741	363	344	809	366	368	213	319	172	242	83	154	61	57	86	38	40	42	18	15	51	27	50	15	16	17	9	9	6	7	8	8	8	3	4	9	10	9	6	2	1	4	2	1	0	6	1	4	2	1	1	1	0	0	0	1	0	6	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	6245	6530	2191	2711	827	713	1288	624	596	374	484	296	444	153	230	120	114	118	85	69	47	36	42	82	50	80	36	32	20	16	20	11	10	19	17	10	11	10	13	11	12	5	4	9	4	3	1	2	13	2	3	2	2	2	0	1	0	0	2	0	3	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	3049	4191	1154	1738	373	347	824	356	364	187	319	151	253	75	161	70	61	72	39	37	26	13	20	55	28	57	19	15	8	10	9	6	7	9	9	8	5	6	9	3	9	4	1	2	4	2	0	1	7	1	3	1	1	1	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	6240	6405	2201	2595	818	686	1338	652	589	381	440	275	423	141	221	112	105	135	90	68	43	37	45	90	46	96	36	27	17	18	21	10	12	14	21	10	11	10	18	14	10	3	4	6	6	3	3	3	13	4	4	2	3	1	0	4	0	0	2	0	2	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south35_active	80	3047	4126	1189	1647	398	344	833	377	364	189	262	137	252	66	139	62	56	80	40	36	21	16	22	40	26	72	19	13	5	11	9	7	9	7	8	8	6	6	10	8	6	1	1	1	6	3	2	1	10	1	4	1	0	1	0	1	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south36_all	80	6234	6485	2179	2609	792	692	1341	644	621	389	459	281	411	130	231	123	105	144	97	61	55	46	45	100	43	86	35	26	22	19	25	10	8	17	22	11	9	10	18	13	3	4	1	6	6	4	3	3	6	4	3	0	4	0	0	4	0	2	1	0	2	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south36_active	80	3030	4162	1181	1667	367	352	850	378	380	208	267	143	262	55	157	72	55	82	47	37	31	24	24	47	25	57	21	17	6	12	10	7	4	12	10	8	6	3	11	10	1	2	0	1	6	4	2	1	5	0	3	0	1	0	0	1	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south37_all	80	6228	6659	2190	2593	781	689	1290	612	654	420	457	283	435	130	244	126	93	137	94	54	58	45	46	102	48	98	29	23	23	19	19	8	13	15	25	10	7	11	20	15	5	7	3	4	5	6	2	1	5	3	3	0	4	0	1	3	0	2	0	0	1	0	0	0	2	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south37_active	80	3030	4287	1206	1657	355	350	793	359	419	253	269	147	283	60	159	68	52	70	45	34	32	24	22	45	27	79	19	15	10	12	8	5	6	10	14	6	4	4	12	11	1	4	2	0	5	5	2	0	5	0	3	0	2	0	1	1	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south38_all	80	6287	6729	2184	2567	782	659	1294	588	667	422	507	293	456	134	239	125	88	151	83	57	59	54	46	80	53	87	29	24	26	21	16	10	13	15	26	12	7	11	10	14	9	7	3	8	4	4	0	1	0	3	2	0	2	0	1	1	0	3	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	3071	4381	1225	1652	352	325	800	356	407	259	319	168	310	66	152	67	47	81	38	40	34	33	24	36	35	64	17	13	15	14	6	7	5	10	17	7	3	6	7	11	4	5	2	4	4	2	0	0	0	0	2	0	2	0	1	1	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	6269	6768	2187	2563	796	701	1334	610	588	411	508	291	497	143	253	124	90	140	73	68	61	48	45	67	50	85	31	30	21	22	16	9	15	15	19	12	6	11	8	13	9	6	3	11	5	4	1	1	0	3	0	1	2	1	1	0	0	2	1	0	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	3053	4404	1221	1637	363	362	841	337	340	258	326	178	349	74	159	59	51	70	34	42	36	29	23	23	31	60	19	16	13	14	6	6	6	7	10	7	2	8	5	5	4	5	2	6	4	2	0	0	0	1	0	1	2	1	1	0	0	2	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	6305	6638	2142	2641	804	702	1346	591	557	398	501	308	548	160	253	120	102	146	71	72	56	49	44	81	52	80	27	33	19	25	17	12	16	10	18	15	4	10	8	10	11	4	4	9	4	2	1	2	0	3	1	1	1	1	0	0	0	1	1	0	0	0	0	3	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
0.03	south40_active	80	3089	4291	1192	1703	362	372	843	319	330	244	298	195	385	82	152	52	58	89	33	42	31	26	27	36	32	43	13	20	10	17	5	7	6	2	6	7	1	7	6	2	8	3	1	6	1	1	0	1	0	2	0	1	1	1	0	0	0	1	1	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
