label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91
0.03	south33_active	80	24492	10480	1620	856	471	475	346	302	861	512	573	330	254	207	76	108	326	92	227	104	146	22	33	22	101	22	25	18	25	51	14	10	3	7	4	7	12	16	14	4	8	4	13	1	17	4	7	2	0	2	0	0	4	2	2	0	1	2	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	26295	11595	3177	2173	1436	1155	912	739	1074	761	676	501	382	309	226	219	374	175	254	156	172	61	70	61	121	41	52	45	42	49	26	22	15	22	20	18	21	21	15	11	14	9	13	4	18	10	10	5	2	5	0	1	4	6	3	1	2	3	1	1	0	2	0	1	0	3	2	0	0	1	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south34_active	80	22786	9895	1549	854	446	477	342	286	809	496	510	332	236	191	68	108	315	84	212	100	134	18	34	21	98	25	28	14	23	38	8	9	5	7	5	4	15	16	12	6	11	5	11	2	18	7	8	1	0	3	0	0	4	5	2	0	1	1	1	0	0	0	0	1	0	3	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	25459	11049	3130	2121	1467	1170	879	773	988	727	673	481	380	284	242	211	385	148	258	146	177	61	73	55	133	36	51	46	43	36	21	23	14	19	17	17	26	14	9	11	17	7	7	5	16	10	6	7	2	5	0	1	2	8	3	3	3	4	1	3	0	4	2	2	0	2	2	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1
0.03	south35_active	80	21844	9350	1467	810	444	475	329	312	720	480	499	320	240	173	67	106	316	62	207	95	134	19	35	14	103	21	31	15	26	26	4	11	6	8	4	2	17	10	7	6	15	4	5	3	14	6	4	1	0	3	0	0	2	7	0	2	2	1	1	0	0	2	2	1	0	2	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south36_all	80	24554	10680	3081	2044	1543	1196	867	740	967	695	656	475	381	296	240	199	380	137	244	146	181	64	81	62	112	38	48	30	43	35	23	18	14	19	13	20	27	11	10	14	19	6	11	6	14	10	6	7	3	4	5	2	1	10	3	3	2	4	1	3	0	2	2	2	4	1	2	1	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
0.03	south36_active	80	20810	8955	1394	765	468	454	326	294	713	471	487	301	235	170	59	89	320	58	195	93	142	23	37	18	88	23	30	9	27	25	9	10	5	8	3	2	16	7	7	9	17	2	9	2	10	6	3	2	0	2	2	0	1	7	0	2	2	1	1	0	0	2	2	1	4	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
0.03	south37_all	80	24369	10891	3108	2035	1570	1207	876	763	964	656	656	464	372	289	220	196	353	146	217	134	169	69	80	68	120	38	52	35	40	38	27	22	14	13	14	18	21	24	7	15	15	4	9	9	17	4	6	5	4	3	8	2	2	7	3	5	2	3	1	4	0	2	7	1	6	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
0.03	south37_active	80	20587	9158	1376	778	498	440	321	294	718	449	485	305	221	168	54	88	294	58	177	88	126	25	38	24	97	18	35	12	23	27	8	15	3	4	3	3	15	22	5	8	15	2	5	1	12	2	4	1	1	1	3	0	1	3	0	4	2	1	1	0	0	2	7	0	6	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
0.03	south38_all	80	24972	10803	3119	2141	1564	1250	895	773	985	636	685	455	384	317	202	205	341	137	203	129	186	76	69	67	111	41	61	40	41	60	32	28	14	13	12	14	25	32	9	12	14	3	17	9	18	1	7	5	5	4	8	1	4	6	5	4	2	1	1	3	0	3	5	0	6	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south38_active	80	21153	9058	1409	804	490	452	326	301	747	428	512	306	220	175	54	100	292	55	167	90	139	24	31	25	95	19	39	9	28	42	12	17	4	5	5	4	19	30	5	6	14	0	9	1	15	1	4	2	1	2	3	0	2	3	3	3	0	1	1	0	0	3	5	0	6	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south39_all	80	26176	11189	3120	2151	1536	1247	864	770	989	646	739	493	348	305	187	198	325	144	207	124	158	84	56	68	108	45	58	36	36	53	32	40	19	16	13	13	28	40	16	8	20	4	13	9	13	2	9	7	3	4	7	1	4	10	5	2	2	0	2	3	0	2	5	0	6	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	22380	9432	1439	825	486	485	326	314	767	443	542	339	203	169	63	94	273	56	179	82	124	23	28	24	87	15	35	6	21	37	11	24	4	7	5	5	22	39	7	4	20	1	5	1	11	2	5	2	1	2	3	0	2	9	3	2	0	0	1	1	0	1	5	0	6	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	27075	11483	3127	2120	1554	1242	900	765	1065	679	794	510	348	311	192	208	382	152	217	140	181	87	52	67	115	42	55	34	40	53	28	41	21	22	14	12	34	34	21	11	20	5	16	8	16	6	9	9	1	3	2	2	3	13	5	2	2	0	1	3	0	3	0	1	2	1	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	23376	9808	1494	804	469	507	333	324	841	474	610	352	211	172	73	103	326	61	186	95	154	25	29	21	94	14	39	8	24	36	9	23	8	13	5	4	25	32	9	6	20	2	9	2	12	6	4	1	0	2	0	1	2	11	3	2	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
