label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139
0.03	south22_all	80	5982	4866	1914	1276	2326	786	1448	583	504	382	622	390	258	226	202	259	315	139	121	132	122	135	164	78	79	111	154	41	92	76	44	92	37	57	40	37	18	25	29	45	19	22	13	24	21	7	35	18	8	11	14	9	7	5	3	9	7	7	9	6	4	4	6	6	3	11	3	4	5	3	3	1	2	4	6	2	6	1	7	1	3	3	0	1	2	1	7	0	2	0	0	5	2	0	3	1	1	0	0	0	2	0	1	1	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south22_active	80	1451	3559	691	345	1953	261	1203	315	202	78	476	248	65	71	75	194	258	45	56	35	73	68	119	14	27	84	132	8	68	51	19	84	6	48	14	21	8	21	15	42	6	12	6	20	17	2	30	15	3	7	6	5	3	1	3	3	2	4	3	1	4	4	5	4	0	9	0	2	0	2	2	0	1	4	2	1	2	0	7	1	1	2	0	0	2	0	6	0	2	0	0	5	0	0	1	1	0	0	0	0	0	0	0	1	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south23_all	80	5954	4515	1944	1270	2137	786	1255	588	500	378	586	364	264	231	192	258	251	119	136	135	115	137	166	85	77	91	138	50	84	69	47	93	41	55	32	33	15	22	26	40	18	24	9	25	16	10	30	17	9	10	13	12	8	6	5	7	7	7	6	8	7	2	6	3	6	10	2	2	5	3	3	2	4	7	5	2	7	0	2	3	3	3	0	2	0	1	6	0	1	0	1	0	4	0	2	0	1	0	0	0	2	0	1	2	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	1479	3222	671	306	1757	239	1009	308	197	87	452	214	65	71	71	184	201	42	61	36	59	64	113	18	23	64	117	14	60	48	20	80	9	35	7	17	8	19	13	36	4	9	2	17	12	4	26	13	2	5	6	9	2	2	4	2	2	2	3	1	6	2	5	3	2	9	0	1	0	1	2	0	2	7	2	0	3	0	2	1	1	2	0	1	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	5987	4463	1914	1275	2193	804	1224	606	474	349	570	363	279	223	182	249	250	139	140	114	108	132	171	84	76	107	114	63	77	63	47	90	43	60	31	33	19	28	28	45	21	25	12	18	20	14	24	17	10	12	13	12	7	6	2	7	6	9	5	8	9	2	11	0	6	6	5	3	4	4	4	2	4	8	4	2	7	1	1	3	2	2	1	2	1	0	2	2	1	0	1	2	2	0	3	0	1	0	0	0	0	1	0	1	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	1470	3177	643	308	1803	249	980	302	186	89	430	202	85	69	60	175	198	50	65	34	62	62	121	21	23	72	96	23	53	42	18	79	15	41	5	18	7	24	14	38	4	12	4	9	15	5	20	15	1	5	7	9	1	2	1	3	2	4	1	1	5	2	9	0	2	5	2	1	0	1	3	0	1	8	1	0	4	0	1	1	1	2	1	2	1	0	1	1	1	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	6034	4806	1935	1292	2482	795	1366	671	487	343	615	344	280	201	179	275	318	152	143	103	117	110	184	75	69	107	137	69	81	71	45	116	34	67	21	30	28	28	21	52	17	32	10	18	21	13	33	15	8	9	8	12	8	7	2	5	6	6	7	6	8	3	9	2	5	2	5	5	2	2	5	3	3	12	1	3	6	1	4	2	1	1	1	2	1	0	1	2	1	0	1	22	2	0	2	0	1	0	0	0	1	1	0	1	0	1	0	2	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	1458	3554	685	346	2126	273	1139	370	198	90	495	197	94	62	66	205	268	51	67	32	69	53	138	20	20	76	118	32	60	51	18	102	12	45	4	19	11	21	7	45	3	14	4	9	14	6	30	12	2	2	5	9	3	4	1	2	3	3	1	0	3	2	6	2	3	1	2	4	0	0	5	0	1	12	0	0	2	0	4	0	1	1	1	2	1	0	1	1	1	0	0	22	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	6041	5117	1917	1300	2754	791	1562	703	465	374	671	347	277	204	203	290	355	147	143	90	111	108	193	73	68	111	145	71	76	77	49	145	33	72	27	39	25	34	25	51	15	25	13	14	17	12	33	14	10	13	9	11	12	7	3	5	3	5	8	9	12	8	10	2	3	2	4	7	3	3	4	3	2	11	2	2	3	2	3	3	1	0	1	1	1	1	1	3	1	1	0	22	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	2	0	1	0	0	1	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	1454	3897	741	387	2384	269	1341	389	195	107	527	216	88	72	85	227	305	53	79	25	72	56	150	22	19	79	129	41	59	58	23	130	13	53	8	29	9	17	14	45	5	14	6	8	12	7	30	9	4	7	6	7	5	4	2	2	3	2	1	0	7	7	7	2	2	1	2	5	0	2	4	0	0	11	0	0	2	0	3	1	0	0	1	1	1	0	1	2	1	0	0	22	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	6056	5397	1881	1330	2965	814	1745	718	470	365	718	335	281	187	210	318	418	141	142	93	106	101	198	77	70	130	158	70	80	90	45	144	31	79	25	49	35	44	23	57	15	25	15	9	18	11	32	11	14	16	10	17	11	8	9	8	5	6	9	11	11	9	13	6	3	4	5	7	5	5	3	2	2	8	2	1	3	2	3	1	1	0	1	0	1	1	2	2	0	1	0	22	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south27_active	80	1374	4196	768	399	2607	291	1514	411	206	97	592	232	79	68	95	260	371	49	74	27	66	56	162	26	24	92	146	43	65	72	20	130	10	64	6	39	19	28	13	52	4	14	6	7	13	7	27	8	7	10	7	13	4	5	5	2	3	2	1	2	9	7	11	5	2	3	2	6	1	3	2	0	1	8	0	0	2	1	3	1	0	0	0	0	1	0	2	1	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south28_all	80	5998	5342	1870	1284	2990	807	1806	697	461	394	700	392	282	206	210	316	409	127	164	103	92	103	203	84	78	121	184	68	66	98	40	135	36	66	36	60	29	44	25	31	21	23	15	9	29	15	22	14	14	16	11	18	13	10	10	7	7	8	8	11	11	10	9	7	4	5	3	6	5	4	4	2	2	1	2	1	1	2	1	2	2	2	1	5	2	2	1	1	2	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south28_active	80	1377	4142	763	389	2641	296	1584	387	194	96	578	273	72	77	103	250	363	50	85	30	62	58	169	25	23	92	172	41	51	82	19	118	11	52	8	53	19	27	17	25	3	13	6	5	23	8	17	11	7	11	8	14	4	6	6	2	4	3	1	3	9	9	7	6	3	4	1	5	1	3	2	1	1	1	0	0	1	1	1	2	1	1	0	5	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south29_all	80	5940	5361	1903	1285	2810	816	1671	671	457	391	751	426	287	219	190	365	407	125	164	109	112	121	219	85	85	130	183	70	90	97	45	100	34	53	33	54	29	50	24	43	25	18	15	14	35	15	29	15	15	15	11	19	13	9	13	5	9	8	7	13	9	6	7	9	3	5	3	8	5	3	2	1	1	5	1	1	1	2	2	2	2	3	1	6	2	1	1	1	4	1	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south29_active	80	1345	4178	776	371	2448	299	1442	371	189	93	625	306	72	84	87	297	365	45	82	30	77	68	181	24	28	98	166	39	71	80	21	84	10	42	6	49	20	36	15	37	4	9	7	8	29	7	23	11	5	9	9	16	1	5	7	2	4	4	1	5	7	5	5	8	1	3	2	6	1	2	0	1	1	5	0	1	1	1	1	2	1	2	0	5	1	0	1	1	3	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south30_all	80	5932	5349	1891	1301	2772	797	1561	677	458	402	775	430	288	230	186	378	389	129	158	106	139	119	200	87	77	119	210	73	89	98	39	123	31	53	29	53	19	41	25	36	22	17	12	16	31	17	34	12	18	14	11	19	15	12	10	3	7	6	5	9	6	4	7	7	4	4	2	5	2	1	2	3	0	4	1	3	0	1	2	2	2	3	3	6	1	1	1	0	4	0	0	5	1	0	1	0	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	1344	4141	775	375	2434	299	1345	399	185	88	635	305	78	81	79	305	347	39	75	30	102	70	165	25	20	92	186	37	65	83	21	106	10	38	6	45	9	30	14	33	3	9	4	10	25	10	28	9	6	8	7	18	2	6	5	2	4	3	1	4	5	4	5	7	1	2	1	4	1	1	0	1	0	4	0	3	0	0	1	2	1	2	0	5	0	0	1	0	3	0	0	5	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	5993	5457	1913	1280	2935	850	1692	653	443	413	783	446	251	207	206	360	382	155	124	116	155	109	187	76	81	128	189	69	79	73	49	166	39	67	27	47	26	48	34	51	14	26	23	27	29	23	26	33	9	16	9	17	5	12	11	7	6	13	6	8	3	8	3	5	3	6	4	2	3	6	7	2	2	12	0	5	2	3	7	1	1	4	2	2	0	1	0	0	4	0	0	4	2	1	0	2	1	1	0	0	1	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1
0.03	south31_active	80	1454	4294	780	376	2598	337	1448	372	190	96	650	272	73	82	92	287	336	51	55	24	108	67	155	36	29	99	164	33	61	56	23	149	9	48	9	38	11	38	21	46	3	7	9	18	22	13	22	30	4	7	4	10	0	4	7	6	4	7	1	4	2	8	2	1	2	3	4	1	0	3	3	1	2	11	0	2	2	1	6	1	0	3	2	1	0	0	0	0	2	0	0	4	1	0	0	2	1	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south32_all	80	5963	5386	1982	1288	2963	817	1563	637	462	415	769	435	266	202	191	368	408	135	137	109	152	95	183	76	84	133	222	63	67	67	53	130	38	71	25	54	25	38	25	58	19	24	21	25	26	26	30	28	7	23	10	17	7	12	13	5	10	13	6	10	4	16	10	7	5	7	4	4	2	3	5	1	1	14	0	4	4	2	3	1	2	4	2	2	0	2	0	1	5	0	0	4	3	1	1	1	1	1	0	0	1	9	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
0.03	south32_active	80	1429	4177	775	353	2617	321	1325	355	181	97	628	265	72	71	86	295	363	44	51	28	112	61	150	34	33	103	203	29	49	54	27	114	7	51	7	44	12	32	14	53	5	5	8	14	18	14	26	26	3	8	4	10	1	5	7	3	8	9	2	5	3	15	7	1	3	5	4	3	1	0	3	0	1	14	0	0	4	1	3	1	1	3	2	1	0	1	0	0	2	0	0	4	1	0	1	1	1	0	0	0	0	9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
0.03	south33_all	80	5978	5338	1955	1263	2950	850	1586	659	476	420	742	485	255	215	185	372	413	143	145	114	154	83	163	80	71	134	190	65	78	72	40	155	33	87	20	55	20	31	28	61	17	18	17	25	21	15	31	30	10	21	8	19	8	4	12	6	10	9	7	7	2	24	9	5	6	6	3	5	3	2	3	3	2	8	2	2	6	1	4	0	2	4	2	1	0	1	0	1	5	0	0	0	2	1	2	1	0	1	0	0	0	0	0	2	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south33_active	80	1432	4127	778	365	2573	321	1362	364	188	104	601	307	62	79	71	291	362	50	48	33	112	57	128	30	28	102	173	30	56	58	19	142	5	69	8	47	12	24	17	56	4	6	7	10	17	9	28	27	1	8	4	12	1	2	6	4	9	3	2	2	1	21	7	1	3	3	2	4	1	0	3	2	1	8	1	0	6	1	4	0	1	3	2	1	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south34_all	80	5931	5385	1953	1267	2989	794	1610	674	474	407	719	434	266	231	192	369	406	133	158	107	155	85	162	72	66	121	169	57	81	73	51	178	30	86	17	56	16	29	24	58	22	17	11	21	29	14	29	21	11	14	10	28	9	7	7	5	8	11	4	5	5	17	9	3	5	5	1	4	4	4	4	2	3	5	2	1	6	1	5	0	2	2	2	1	0	2	0	1	3	0	0	0	2	1	2	1	0	1	0	0	0	0	0	2	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
0.03	south34_active	80	1444	4164	758	390	2630	303	1403	384	195	93	580	276	72	86	74	287	355	42	58	28	108	55	129	25	25	79	147	25	56	55	26	168	6	76	8	48	7	23	17	54	6	7	4	8	26	9	26	19	0	6	5	20	2	3	3	3	6	5	1	1	3	14	6	1	2	3	0	4	1	3	4	2	1	5	1	0	6	1	5	0	1	2	2	1	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
0.03	south35_all	80	5974	5483	1921	1257	2961	833	1650	670	477	405	693	427	262	229	186	353	394	143	144	109	157	99	152	66	64	119	124	59	104	76	49	149	29	76	19	45	22	38	26	52	21	21	9	24	27	9	23	25	13	11	16	20	8	9	3	5	6	11	3	2	4	17	5	9	5	5	2	4	4	4	3	2	2	3	3	2	3	1	5	0	0	1	2	1	0	1	0	0	2	0	0	0	1	1	1	1	0	1	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	3	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south35_active	80	1422	4315	775	392	2610	307	1427	375	199	92	565	298	84	84	73	278	337	47	58	27	96	61	125	28	22	76	102	29	78	59	26	141	10	67	7	34	7	27	19	48	5	13	5	10	24	4	18	22	1	8	8	15	2	5	1	3	4	5	1	0	3	15	3	8	2	3	1	4	1	3	3	2	0	3	1	1	3	0	5	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south36_all	80	5933	5470	1896	1296	2975	849	1678	667	485	372	676	391	268	232	186	316	371	138	135	110	168	109	160	72	74	116	139	63	102	86	56	148	26	68	33	46	31	37	24	55	23	25	17	22	25	10	28	26	13	5	12	19	10	12	2	8	6	10	3	0	6	14	4	12	4	4	4	2	2	5	4	3	1	4	2	1	4	3	11	2	0	2	1	4	1	1	1	3	1	0	0	0	1	0	1	1	0	1	0	1	1	0	0	1	2	0	0	2	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south36_active	80	1386	4298	756	396	2637	323	1453	377	223	85	539	271	98	84	73	250	308	43	64	29	102	65	133	25	28	73	111	37	79	64	29	142	11	59	11	33	11	26	19	50	8	14	14	10	23	5	24	24	1	4	7	16	3	8	1	5	4	6	1	0	4	11	2	9	1	3	1	2	0	3	4	1	0	4	0	1	4	0	11	1	0	1	1	4	1	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south37_all	80	5978	5270	1937	1303	2980	874	1580	675	504	348	652	412	257	230	187	282	420	142	127	113	154	120	170	78	85	123	137	56	94	107	52	105	26	49	38	46	32	36	19	56	23	28	19	16	28	13	27	28	10	7	13	22	10	11	1	5	5	3	6	0	9	13	4	11	5	4	4	3	1	2	8	3	1	5	1	1	5	4	10	4	1	2	0	6	1	0	2	3	0	0	2	0	2	0	1	1	1	0	0	1	1	0	0	1	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south37_active	80	1366	4090	769	417	2636	320	1348	378	220	80	524	309	86	84	76	227	354	46	66	29	87	72	144	25	37	84	116	33	77	85	29	98	10	39	8	31	12	23	16	50	8	16	15	8	26	7	22	27	1	6	8	20	4	9	1	2	4	3	1	0	7	11	2	8	1	4	2	2	0	0	7	0	0	4	0	1	4	1	10	3	0	1	0	6	1	0	2	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south38_all	80	6016	5171	1945	1291	2941	886	1600	620	499	328	676	396	272	231	191	275	488	142	123	130	144	120	208	78	87	132	162	59	89	112	57	132	29	49	44	59	34	28	21	58	20	19	18	10	23	12	33	29	11	11	9	18	5	10	2	10	1	8	7	1	10	11	5	6	5	5	4	4	2	3	9	4	2	7	0	0	4	5	7	6	1	3	1	5	1	0	2	3	0	0	2	0	2	0	2	1	1	0	0	1	3	0	0	1	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south38_active	80	1424	4008	776	414	2584	313	1376	340	210	89	546	290	83	89	85	216	431	46	59	26	84	76	179	21	37	96	142	32	73	91	26	121	10	32	11	45	13	18	15	52	9	9	14	5	22	9	29	28	1	10	6	16	3	8	2	4	1	6	1	0	8	9	3	3	1	4	2	3	1	0	7	1	0	6	0	0	3	1	7	5	0	2	0	5	1	0	2	3	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south39_all	80	6097	5214	1940	1309	2971	863	1589	635	495	341	709	408	276	228	201	263	495	143	124	124	150	114	203	68	80	130	167	54	78	104	60	105	33	55	46	60	32	37	29	67	17	22	16	10	27	18	31	22	12	10	11	24	6	8	10	7	2	6	9	3	10	6	3	3	3	6	2	3	1	4	7	2	3	4	0	0	3	3	7	6	1	2	1	5	0	0	3	3	2	0	2	0	1	0	1	0	1	0	0	5	3	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	1465	4058	766	420	2618	304	1363	350	206	86	581	296	86	98	93	205	439	43	56	29	92	70	169	14	32	94	151	31	63	78	29	89	12	40	15	44	9	22	20	59	5	8	7	6	23	11	27	19	3	8	6	20	2	5	9	2	2	3	2	0	8	5	2	2	0	4	2	2	1	0	5	1	1	3	0	0	2	1	7	5	0	2	0	5	0	0	3	3	2	0	1	0	0	0	1	0	0	0	0	4	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	5981	5454	1974	1331	2856	852	1620	629	488	361	677	398	270	234	215	314	492	138	131	121	150	112	207	67	80	117	159	59	85	78	49	122	31	62	44	51	35	40	32	88	13	22	16	10	27	17	31	28	13	17	11	25	5	6	11	7	3	7	6	4	10	5	8	3	2	4	4	3	2	2	4	1	3	3	0	1	3	3	0	5	2	2	1	1	0	1	1	0	2	0	0	0	0	1	1	0	0	0	1	5	3	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	1423	4262	777	426	2526	307	1404	354	223	86	558	278	83	96	92	255	433	45	59	23	95	71	176	21	29	89	146	31	72	57	22	104	13	46	17	36	9	28	20	81	2	13	6	6	22	7	28	23	3	12	3	23	1	3	9	3	1	3	2	0	8	3	8	2	0	2	3	3	1	0	3	1	1	3	0	0	3	2	0	4	0	1	0	1	0	0	1	0	2	0	0	0	0	0	1	0	0	0	1	4	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
