label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91
0.03	south33_active	80	9759	1390	595	445	298	231	294	226	164	230	58	276	144	82	104	290	86	22	25	18	144	74	54	89	17	16	14	2	93	7	12	43	2	5	4	7	2	5	13	2	3	20	10	2	4	6	2	1	1	2	3	0	1	1	0	0	0	0	0	1	1	0	1	4	0	0	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south34_all	80	12042	3071	1687	1227	894	693	541	481	359	348	242	377	236	171	162	334	148	88	72	71	176	103	74	108	44	34	27	24	108	17	20	57	8	14	9	10	5	12	19	6	8	16	9	2	6	5	5	1	3	1	9	1	2	2	1	0	2	0	1	2	0	0	1	4	0	0	0	2	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
0.03	south34_active	80	9651	1398	579	430	294	235	280	228	157	202	64	269	148	94	106	298	88	27	25	21	161	73	59	98	20	21	13	5	105	8	8	51	2	7	4	8	3	4	14	4	2	16	7	1	5	4	2	1	0	0	9	0	1	1	0	0	2	0	0	1	0	0	1	4	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south35_all	80	12166	3030	1739	1208	881	681	561	453	340	383	252	384	252	180	165	294	146	86	79	67	204	113	80	114	40	39	30	26	91	11	20	56	11	13	10	9	7	10	12	5	9	14	5	3	4	5	5	1	2	4	8	2	2	3	1	0	2	1	0	1	0	0	0	4	0	2	1	2	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south35_active	80	9784	1393	613	409	296	242	288	217	144	217	77	280	157	104	107	257	85	37	21	17	185	86	66	100	18	21	16	8	87	5	8	51	1	5	5	8	3	2	9	3	2	13	3	0	3	4	2	1	0	2	8	1	1	1	0	0	2	0	0	0	0	0	0	4	0	1	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	12135	3021	1743	1193	854	671	611	466	335	367	248	389	263	179	185	301	136	87	76	65	199	97	75	113	36	39	28	22	91	14	22	56	14	14	10	11	8	14	6	7	7	12	4	3	5	5	2	0	3	4	6	3	2	3	1	0	2	2	0	1	0	0	0	0	0	2	1	2	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south36_active	80	9716	1389	619	410	278	223	302	213	130	196	74	284	172	102	116	264	83	39	21	22	185	73	60	99	12	21	17	8	86	7	8	51	4	4	4	10	3	0	4	6	2	9	2	0	4	4	1	0	0	3	6	2	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	12193	2995	1766	1191	833	662	624	462	354	368	238	358	267	153	206	305	118	77	76	60	160	100	84	115	33	38	25	29	81	12	15	55	16	13	9	6	8	13	5	7	7	10	5	3	4	2	2	1	1	4	5	5	3	2	0	1	0	2	0	2	0	0	0	2	0	2	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	9738	1387	651	428	262	214	294	215	134	213	63	255	171	91	127	263	76	37	20	19	146	77	64	100	12	20	12	10	73	5	5	47	4	1	4	6	1	0	4	6	3	6	4	0	3	2	1	0	0	3	5	4	1	0	0	1	0	0	0	0	0	0	0	2	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	12178	2940	1721	1232	859	647	627	460	346	361	254	369	259	167	203	337	127	80	72	68	177	95	83	119	35	34	25	27	58	17	15	76	19	11	10	5	11	13	10	8	8	15	5	5	4	1	2	1	1	4	1	4	3	1	0	1	0	4	0	1	0	0	0	2	0	2	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	9688	1348	623	421	283	196	291	208	135	204	63	295	169	94	132	295	87	35	15	25	168	79	61	103	15	20	12	7	50	5	5	67	5	1	4	4	2	1	9	7	4	11	4	0	3	1	1	0	0	3	0	3	1	0	0	1	0	3	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	12172	2922	1744	1262	870	679	598	465	336	372	249	375	248	162	200	372	127	86	78	63	182	82	95	129	33	38	21	26	67	13	14	85	14	10	9	8	16	12	10	8	10	12	6	5	2	2	3	2	0	3	4	3	3	1	0	2	0	3	0	1	0	0	0	2	0	1	1	1	1	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	9702	1341	614	438	282	197	280	222	134	219	64	300	154	90	130	324	86	37	16	22	171	67	74	114	17	22	10	8	60	2	3	76	4	1	4	5	6	4	9	7	6	9	4	0	1	2	1	0	0	3	3	3	1	0	0	1	0	3	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	12132	2881	1747	1240	887	668	597	455	369	353	250	368	227	178	194	327	140	93	73	61	214	91	90	120	33	39	18	19	72	16	16	72	11	6	6	14	15	12	21	7	8	13	4	8	2	2	4	2	1	4	4	3	1	1	0	1	1	3	0	0	0	1	1	1	0	1	2	1	1	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south40_active	80	9686	1294	602	415	298	209	276	219	163	203	64	294	137	98	129	285	100	39	12	17	199	71	75	105	13	20	10	6	64	6	3	66	3	0	2	10	5	7	19	6	5	12	2	1	1	1	1	0	0	3	3	3	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
