label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99
0.03	south31_all	80	13395	11087	2530	1912	1242	981	1208	595	498	494	467	343	446	730	245	306	154	266	104	89	117	74	75	45	42	29	37	49	37	33	43	24	33	14	49	24	44	17	31	12	10	19	4	8	5	3	14	9	5	6	6	5	1	2	4	1	4	0	2	3	0	1	7	1	0	1	6	0	0	1	1	0	2	1	0	1	0	0	2	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	9435	9812	634	902	364	250	885	188	148	277	263	204	347	643	168	250	32	213	30	21	60	32	22	13	16	14	11	27	13	19	34	13	20	9	42	21	40	7	25	4	5	15	0	8	2	0	14	7	4	6	4	2	1	1	3	1	2	0	1	1	0	0	6	0	0	1	6	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	12461	10190	2519	1850	1232	939	1130	596	505	461	467	331	404	679	230	310	136	240	106	96	108	62	69	41	50	24	34	47	29	36	39	21	30	22	43	22	45	16	28	12	7	21	2	7	6	5	13	7	2	4	5	3	4	4	3	0	3	0	1	3	0	3	6	1	1	1	6	0	0	1	1	0	3	1	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south32_active	80	8562	8786	652	820	349	243	793	180	136	244	257	186	301	592	150	244	41	193	29	27	56	28	18	12	21	13	7	23	9	18	29	7	13	15	36	20	42	6	24	3	3	16	1	5	3	1	13	6	1	4	3	1	4	4	1	0	1	0	0	1	0	1	5	0	0	1	6	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south33_all	80	12511	10138	2497	1892	1211	939	1138	630	497	441	440	333	389	681	219	312	123	252	104	90	107	58	54	44	50	31	33	38	27	38	32	19	25	21	40	13	41	14	41	10	11	22	1	9	4	7	5	10	2	6	6	7	4	4	3	0	5	3	2	3	4	3	6	1	1	0	4	0	0	1	1	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
0.03	south33_active	80	8563	8695	647	833	373	239	774	195	127	239	239	167	285	596	143	245	35	201	33	25	63	23	8	17	21	19	8	20	6	21	20	5	9	15	35	11	37	3	36	3	7	17	1	7	2	2	5	7	1	6	3	5	4	4	1	0	3	3	2	1	3	1	5	0	0	0	4	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
0.03	south34_all	80	12394	10308	2473	1815	1235	931	1208	606	489	450	447	344	412	653	222	358	126	204	106	91	125	57	58	49	45	34	30	40	26	33	34	17	19	20	24	10	27	10	24	7	10	11	2	13	5	9	4	7	0	10	3	5	5	5	4	0	3	3	2	0	4	4	0	0	1	0	3	0	1	1	0	0	3	1	1	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
0.03	south34_active	80	8505	8890	627	816	387	228	837	195	121	226	236	170	313	578	139	287	38	158	35	26	86	20	9	18	17	18	9	18	7	18	24	4	8	15	21	9	23	2	22	2	6	9	1	9	2	4	2	5	0	10	1	5	5	5	2	0	2	3	2	0	3	1	0	0	0	0	3	0	0	0	0	0	1	0	1	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
0.03	south35_all	80	12904	10958	2406	1834	1229	939	1252	591	509	466	424	345	411	662	222	330	135	218	108	82	131	63	60	55	47	36	27	34	31	33	30	17	21	17	40	13	43	14	25	9	10	11	6	11	6	8	7	7	1	8	2	5	2	1	2	0	3	4	2	0	5	1	0	0	0	0	3	1	1	1	0	0	1	1	1	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
0.03	south35_active	80	9064	9643	582	859	379	208	901	198	122	254	223	182	318	602	131	267	33	171	44	27	95	26	12	20	23	20	6	19	12	20	19	4	9	12	36	12	41	5	21	2	6	8	3	8	2	4	5	5	0	7	0	5	2	1	2	0	2	3	2	0	3	0	0	0	0	0	3	1	0	0	0	0	0	0	1	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
0.03	south36_all	80	13223	11374	2430	1842	1240	926	1292	589	530	486	438	367	456	655	209	354	132	228	122	90	121	72	66	55	46	41	30	50	34	38	39	16	16	17	44	17	36	16	26	12	12	11	7	12	4	7	7	3	1	7	1	5	2	1	3	1	2	4	2	0	1	1	0	4	0	1	3	2	1	1	0	0	2	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south36_active	80	9442	10127	573	886	373	213	943	215	127	263	232	205	359	601	126	298	29	170	51	28	90	33	19	21	22	25	7	25	14	24	27	3	9	10	40	14	35	7	23	4	7	8	2	10	2	4	5	3	0	6	0	4	2	1	2	1	1	3	2	0	0	0	0	4	0	1	3	2	0	0	0	0	1	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south37_all	80	13115	11293	2401	1827	1232	929	1220	587	541	485	433	363	474	576	206	317	140	227	130	94	106	66	68	60	47	46	32	39	36	37	44	20	19	21	39	18	34	17	42	13	9	8	6	3	5	8	12	6	1	3	0	4	10	1	3	1	1	1	0	1	2	1	0	4	0	1	3	2	1	0	2	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	9367	10042	568	885	347	221	904	208	129	267	227	212	368	515	121	267	31	176	62	32	79	26	21	23	22	26	8	25	15	22	33	7	8	11	36	15	32	8	34	4	6	5	2	3	2	5	10	6	0	2	0	2	10	1	2	1	1	0	0	1	1	0	0	4	0	1	3	2	0	0	2	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	13098	11090	2399	1853	1212	917	1194	610	538	449	407	347	512	567	206	316	141	238	133	94	118	76	66	54	47	47	40	43	30	46	42	20	24	20	37	17	35	16	43	10	12	13	6	3	5	11	13	6	1	0	1	5	9	2	7	1	2	1	0	3	2	1	0	4	0	1	0	1	0	0	2	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	9315	9822	567	895	344	232	858	219	128	240	213	179	394	505	140	257	35	188	52	34	83	26	19	16	17	22	9	28	11	31	32	7	9	11	35	11	32	8	36	3	8	11	2	3	1	6	11	5	0	0	0	3	9	2	5	1	1	0	0	1	1	0	0	4	0	1	0	1	0	0	2	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	12940	10963	2339	1889	1235	940	1201	602	522	462	408	341	479	534	204	289	143	224	140	97	140	75	68	52	48	44	43	38	31	50	34	25	19	25	22	20	23	13	32	6	17	13	4	1	6	11	16	9	1	0	1	3	9	6	7	2	2	0	2	3	1	1	2	1	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	9172	9634	540	920	349	241	891	212	129	236	223	175	369	474	133	228	36	179	57	30	92	26	17	16	18	16	10	26	13	37	24	7	5	11	17	13	19	5	25	4	8	9	1	1	2	6	13	8	0	0	0	2	9	6	6	2	1	0	2	1	1	0	2	1	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	12763	10578	2323	1878	1211	950	1217	628	530	450	394	320	474	563	218	312	141	197	127	94	159	80	68	42	53	44	40	30	28	62	20	23	17	22	29	14	37	9	17	8	18	11	6	0	4	7	13	9	4	5	1	5	2	7	11	3	2	0	2	2	1	2	3	1	0	3	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south40_active	80	8979	9258	548	882	328	254	887	206	133	227	216	139	368	495	135	242	33	158	41	26	107	31	14	15	25	15	6	17	13	48	10	7	4	8	25	8	34	3	12	5	7	6	2	0	1	2	11	7	3	4	0	3	2	7	10	3	1	0	2	0	1	0	2	1	0	3	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
