label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114
0.03	south27_all	80	3552	999	633	731	326	514	288	256	155	125	117	262	87	86	91	65	47	40	57	65	31	27	32	26	19	17	10	26	19	22	17	13	10	16	9	7	6	4	5	5	4	11	3	1	8	4	3	7	3	1	4	1	1	3	0	3	2	0	3	1	3	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south27_active	80	2120	463	320	406	147	301	157	143	68	54	48	180	34	36	34	34	18	17	39	44	19	14	17	13	9	10	4	8	12	18	10	7	3	11	6	3	4	3	3	4	0	8	1	0	5	2	1	5	1	1	4	1	0	1	0	3	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	3562	975	648	736	342	508	275	264	145	122	121	240	88	72	82	62	40	40	56	70	29	29	26	26	19	16	12	23	22	21	9	15	13	18	11	5	11	8	9	7	4	4	3	3	6	4	4	8	5	2	4	2	1	2	0	3	2	1	2	0	2	0	2	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south28_active	80	2116	443	324	399	162	307	145	162	66	51	51	148	35	30	32	32	15	17	40	49	20	18	12	11	5	10	7	9	19	14	6	7	6	13	6	3	5	6	4	5	0	2	2	0	3	3	1	4	2	2	4	2	1	0	0	3	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	3599	988	668	700	345	497	271	272	132	116	125	225	90	77	78	78	45	43	58	69	33	31	30	29	17	15	11	23	23	20	9	13	13	17	10	5	25	11	6	8	6	4	2	2	3	4	3	4	7	3	4	3	1	3	0	2	1	2	2	1	3	0	3	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south29_active	80	2116	445	338	382	161	312	147	164	54	50	59	141	32	32	32	39	15	20	40	40	23	22	15	14	4	9	7	10	17	13	6	7	8	12	6	4	11	8	2	5	1	2	1	0	3	4	1	1	4	3	3	3	1	0	0	2	1	2	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	3707	990	682	734	375	489	281	289	130	105	126	240	86	67	67	88	48	43	56	65	42	29	37	29	25	15	17	24	22	19	11	8	11	16	9	5	28	12	4	9	7	5	2	4	2	4	4	4	11	7	7	2	3	2	0	1	0	2	0	1	1	1	2	1	0	1	3	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	2194	437	332	417	180	295	148	169	56	39	69	145	30	26	32	45	20	16	34	33	27	18	19	13	8	10	10	11	16	8	6	5	6	11	6	3	12	8	1	4	2	4	1	0	1	4	0	1	6	7	6	2	2	0	0	1	0	2	0	1	0	1	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	4130	1025	722	744	366	600	280	324	165	129	111	304	92	69	69	71	57	65	57	41	43	37	41	17	29	19	11	17	23	24	14	14	15	16	9	12	22	6	11	10	3	17	3	2	7	2	3	9	2	5	3	0	0	3	2	9	2	3	0	3	3	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	1	2	0	1	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1
0.03	south31_active	80	2576	442	329	445	172	378	156	200	69	59	57	198	34	27	34	34	32	37	31	33	21	14	21	9	16	8	5	9	11	11	6	10	11	10	5	7	10	3	7	7	0	12	2	1	5	1	1	5	0	3	2	0	0	1	1	4	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south32_all	80	3876	995	721	750	351	549	296	295	164	128	107	277	86	70	69	66	57	50	53	41	36	30	40	14	34	11	9	21	29	19	14	11	13	17	4	9	23	8	12	8	4	14	3	4	10	2	5	6	2	3	3	0	2	5	2	6	2	3	0	2	2	1	0	0	2	0	0	1	1	0	0	1	0	1	0	0	1	1	0	1	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
0.03	south32_active	80	2364	427	325	442	154	337	170	180	71	57	53	185	34	30	30	34	31	31	25	31	19	9	23	6	16	7	4	10	17	11	6	7	8	7	3	5	13	3	5	6	1	12	2	3	5	1	3	4	0	1	2	0	1	2	0	3	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south33_all	80	3775	1021	728	707	331	494	267	274	174	131	117	243	85	69	67	69	60	41	50	41	35	31	38	16	28	16	10	23	29	21	12	11	9	28	6	8	23	6	11	1	3	7	6	3	7	5	6	6	2	1	3	2	3	3	4	5	2	1	1	2	1	1	0	0	2	1	1	1	1	0	0	1	0	1	1	1	0	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1
0.03	south33_active	80	2248	425	348	400	146	296	148	171	81	55	59	167	34	30	28	36	34	21	24	31	21	11	19	11	13	10	5	12	17	11	8	5	6	12	4	3	15	3	5	1	1	7	4	3	3	2	4	4	0	0	2	2	2	1	0	3	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south34_all	80	3785	1042	710	717	330	469	267	249	165	136	109	226	78	68	64	65	56	43	54	46	28	32	33	20	24	17	11	24	30	18	12	10	10	25	6	6	23	7	6	4	3	7	6	5	5	4	7	6	2	2	3	3	3	6	6	2	1	0	1	2	0	1	0	0	1	2	2	2	1	0	0	2	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south34_active	80	2212	473	340	402	150	290	136	154	83	56	54	146	35	25	24	35	30	22	24	33	18	14	17	9	8	10	7	11	20	11	10	5	6	9	4	1	19	4	2	4	1	5	3	3	1	1	4	4	0	1	1	2	2	1	2	2	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	3793	1042	696	692	341	475	252	228	166	138	118	262	83	82	56	72	56	52	52	61	26	32	32	23	23	20	12	18	22	19	12	11	9	23	9	7	16	7	5	7	2	5	6	4	2	5	8	4	1	5	4	5	2	6	6	1	1	1	1	3	0	1	1	0	1	2	2	2	0	0	0	2	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
0.03	south35_active	80	2207	498	346	399	151	284	129	142	78	58	61	174	40	35	23	40	26	27	21	44	14	16	12	11	10	10	7	10	12	10	9	5	6	10	4	0	15	5	3	5	1	2	4	2	1	3	4	2	0	5	1	3	2	2	2	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	3703	1021	663	719	346	485	243	252	161	140	112	250	90	88	56	83	52	53	63	65	30	30	42	29	18	20	12	15	23	18	12	13	10	22	9	7	23	6	10	7	2	6	5	4	2	2	3	4	2	5	3	5	2	5	4	1	2	1	2	2	0	1	1	0	0	2	1	1	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south36_active	80	2179	516	305	423	163	287	116	149	70	60	55	167	40	36	30	46	22	28	33	43	15	17	14	13	8	10	6	7	12	10	6	6	5	9	3	1	17	6	5	4	1	1	3	1	1	2	1	2	1	5	1	2	1	1	2	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	3686	1000	647	746	361	501	281	261	157	135	113	268	90	89	64	86	43	49	64	76	39	36	41	26	22	18	16	16	24	18	13	15	8	19	7	8	18	7	9	5	3	7	5	3	3	2	3	5	2	4	3	4	2	2	1	1	3	2	1	2	0	2	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south37_active	80	2204	484	302	444	173	286	148	150	66	54	50	185	43	34	37	52	17	25	37	51	20	24	12	14	8	7	6	6	12	11	5	6	3	7	2	4	12	4	4	2	2	2	3	0	1	2	0	2	1	4	2	2	1	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	3859	993	652	754	347	500	306	294	162	136	109	255	98	92	75	81	50	49	70	73	39	30	34	23	18	15	18	19	22	13	16	14	12	21	4	7	24	5	9	5	4	11	5	2	5	1	3	4	2	6	3	4	2	1	0	2	3	1	2	2	2	2	0	0	0	0	0	0	0	1	0	0	0	1	2	1	0	0	0	0	0	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	2320	460	313	460	171	296	146	164	72	60	53	169	51	37	40	52	25	24	46	47	23	17	13	15	7	6	8	10	12	8	8	6	5	12	1	4	16	2	3	3	3	4	2	0	3	1	0	2	1	3	2	2	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	4058	1007	670	811	350	595	325	283	150	140	110	240	92	85	78	77	48	46	64	75	38	34	39	26	23	16	20	19	35	10	24	15	9	22	5	7	18	5	4	7	4	21	4	7	6	2	3	5	1	7	4	1	1	1	0	9	2	2	1	1	4	1	0	0	0	0	0	0	0	1	0	1	0	1	1	2	0	0	0	1	0	0	3	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	2395	462	335	502	168	370	159	161	71	56	56	152	48	33	36	52	25	20	37	48	22	21	18	13	9	10	10	8	18	7	16	7	5	12	1	6	11	2	1	6	3	17	1	2	3	1	1	1	0	4	3	0	1	0	0	8	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	4261	1044	693	841	364	626	309	329	142	146	126	325	95	86	70	74	61	39	79	76	36	39	33	23	22	16	18	16	37	9	26	11	11	20	8	7	38	6	4	9	5	41	8	7	5	2	4	4	2	9	4	6	0	0	0	11	2	1	1	1	4	1	1	0	0	1	0	1	1	3	0	1	0	1	3	2	0	0	0	1	0	1	4	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	2564	475	345	501	180	400	149	199	67	63	65	222	50	41	31	45	32	19	49	42	22	22	17	11	9	8	11	7	17	6	19	6	6	13	3	6	31	3	1	6	3	37	3	2	3	1	1	1	1	5	1	3	0	0	0	9	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	3	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
