label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110
0.03	south28_all	80	2523	1374	608	1097	382	447	693	183	135	109	246	244	92	94	66	83	50	92	94	43	76	28	111	43	16	18	54	32	57	15	12	7	13	12	8	24	9	9	11	3	6	4	4	7	8	16	4	19	7	3	1	2	6	5	5	2	3	6	1	0	1	0	1	0	1	1	1	2	1	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0
0.03	south28_active	80	1350	737	285	696	161	275	456	87	57	49	171	163	48	50	27	31	29	48	60	24	50	15	68	25	8	6	32	21	47	12	9	5	4	7	6	18	2	5	7	2	0	4	3	1	5	12	1	11	2	0	0	0	4	0	3	2	2	1	1	0	0	0	0	0	0	1	0	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0
0.03	south29_all	80	2482	1283	626	1055	359	448	636	190	140	124	239	238	93	88	67	73	53	93	95	37	70	32	96	38	20	23	51	28	56	13	12	9	11	9	8	31	12	9	7	3	10	4	8	6	6	17	2	13	12	5	3	4	5	5	5	1	6	6	0	0	0	1	0	1	2	1	0	2	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
0.03	south29_active	80	1267	695	287	659	157	275	429	86	61	56	158	151	52	48	31	21	29	46	61	17	48	18	52	24	8	9	32	17	42	7	10	4	3	6	4	20	4	4	3	2	1	4	5	1	3	14	1	5	5	0	1	1	3	0	3	1	2	1	0	0	0	0	0	1	1	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south30_all	80	2447	1212	623	988	328	425	542	183	125	121	215	196	91	86	56	79	58	62	76	36	69	30	73	30	27	19	41	25	45	13	11	11	12	11	8	26	16	9	2	5	11	4	12	6	6	16	2	15	13	7	3	4	5	0	3	0	6	4	1	1	0	2	1	1	2	0	0	2	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
0.03	south30_active	80	1206	647	282	632	132	256	356	87	59	53	127	116	50	49	25	25	33	32	50	19	41	14	33	21	11	7	22	17	30	9	8	2	5	8	4	17	8	5	1	4	2	2	6	2	4	14	1	7	3	0	1	1	3	0	2	0	2	1	0	0	0	0	0	1	1	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south31_all	80	2594	1333	615	1074	365	478	636	181	161	113	188	247	79	100	56	68	55	70	99	38	85	27	98	24	31	18	51	20	49	32	21	12	11	16	9	31	7	6	6	10	10	6	5	6	3	3	4	14	4	4	2	1	7	2	1	1	2	0	1	4	1	4	0	1	0	1	1	0	0	3	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	2	2	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south31_active	80	1351	703	309	709	186	284	364	82	78	51	116	139	43	64	25	28	26	45	65	16	64	15	55	15	15	10	32	16	37	20	12	2	6	5	8	15	4	4	3	7	3	5	1	3	2	3	2	11	4	1	0	0	4	0	0	1	1	0	0	4	0	2	0	1	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	2643	1345	602	1049	361	467	607	184	156	127	187	239	75	98	59	73	60	74	100	43	75	29	86	33	29	19	47	21	43	29	17	10	11	9	3	21	9	6	8	11	8	5	8	5	5	9	4	9	1	2	3	2	5	12	1	5	3	1	2	1	1	4	0	2	0	2	1	0	0	1	1	1	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	2	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south32_active	80	1377	720	312	673	187	280	323	81	71	57	113	133	43	58	28	28	30	53	69	21	49	18	44	22	14	11	29	14	30	20	7	5	6	3	2	9	5	4	5	9	4	4	5	3	4	5	2	7	1	1	1	0	4	10	0	3	2	1	1	0	0	2	0	1	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	2719	1335	589	1082	378	454	589	187	173	138	213	229	82	98	60	81	54	69	108	47	81	27	103	36	27	25	42	18	46	28	13	7	15	15	4	24	11	8	9	7	5	6	12	6	5	13	3	7	7	3	2	2	4	11	2	12	3	3	3	1	0	4	0	1	0	2	1	0	0	1	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	11	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south33_active	80	1396	697	299	709	186	274	356	87	81	62	138	123	47	55	27	40	31	45	74	24	55	14	60	24	10	13	22	10	30	19	5	6	9	6	0	18	4	5	6	5	2	4	7	4	3	9	2	6	7	1	1	0	4	11	1	7	2	3	1	0	0	3	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	2710	1376	602	1212	384	474	639	206	165	132	219	242	86	99	61	86	63	79	125	55	106	25	96	39	23	23	40	20	42	27	11	8	12	14	8	23	13	10	12	6	3	6	12	5	3	16	3	10	10	2	2	1	4	13	1	11	2	3	3	1	2	2	0	1	0	1	1	0	0	0	0	3	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south34_active	80	1401	734	296	780	189	287	386	97	75	58	142	133	50	51	27	46	35	50	84	36	72	15	53	25	8	9	17	11	31	15	7	7	6	6	2	16	5	5	8	3	2	2	8	3	2	12	2	8	10	1	1	0	4	11	1	6	2	3	1	0	0	2	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	2638	1372	607	1203	374	477	680	191	168	130	191	239	92	104	62	83	60	81	126	52	114	22	84	30	18	28	42	25	38	26	9	5	11	15	9	33	16	12	9	4	2	6	10	5	2	16	3	10	13	2	0	1	7	4	2	8	2	4	2	0	2	2	0	1	0	1	1	1	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south35_active	80	1362	721	289	785	174	293	412	84	79	64	124	144	51	53	32	46	32	49	78	35	89	11	54	15	6	10	15	18	26	15	6	4	7	8	2	23	6	3	7	2	0	2	5	4	1	12	1	5	12	1	0	0	6	2	1	5	1	4	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	2629	1374	635	1240	367	498	677	185	147	112	189	282	91	98	61	66	56	88	119	57	102	20	105	35	22	25	50	25	40	17	13	10	11	15	11	33	16	11	8	3	5	5	12	4	2	3	3	10	14	2	5	2	9	4	3	7	1	2	1	0	6	0	0	1	0	0	0	1	0	0	0	2	2	0	0	4	2	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	1352	743	299	805	173	311	393	79	65	53	129	194	51	44	27	35	30	56	57	37	74	9	63	20	9	12	28	18	30	9	8	6	7	6	4	24	5	3	7	2	3	1	9	4	1	3	2	5	11	0	3	1	6	2	2	3	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	1	2	0	0	4	2	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	2618	1322	653	1239	348	526	725	168	142	125	202	282	88	95	58	63	59	78	123	56	88	22	117	35	22	20	43	29	59	20	12	12	14	16	7	39	9	12	9	4	6	5	11	7	5	0	4	12	16	1	5	2	8	3	2	7	1	1	1	0	4	0	1	1	0	0	0	1	0	0	0	0	2	1	0	4	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	1351	711	300	822	170	321	441	65	62	55	127	198	47	47	24	32	29	52	73	36	68	12	77	17	9	10	27	18	48	10	5	6	6	7	4	24	3	5	7	3	4	2	6	5	2	0	3	4	11	0	3	1	5	2	1	6	0	1	1	0	4	0	0	1	0	0	0	0	0	0	0	0	2	0	0	4	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	2728	1333	628	1232	330	526	715	174	146	136	216	281	91	103	61	60	59	70	134	46	108	29	111	46	20	16	45	26	55	26	12	13	13	18	10	30	8	11	9	5	7	8	12	6	6	3	6	14	17	2	5	4	7	5	4	6	1	1	1	0	7	0	1	3	0	1	0	2	0	4	0	0	3	1	0	4	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	1424	720	289	836	158	321	461	66	65	58	145	190	47	50	19	31	32	38	74	29	75	14	79	29	9	9	30	16	47	16	6	7	5	8	6	18	3	8	5	4	5	3	8	3	2	2	2	10	13	0	3	1	5	3	3	5	0	0	1	0	7	0	0	2	0	0	0	1	0	4	0	0	3	0	0	4	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	2706	1300	665	1220	341	527	687	184	156	144	213	263	94	108	64	62	67	54	124	41	111	32	88	41	16	14	40	18	65	37	7	15	13	18	8	29	7	14	8	8	6	8	6	8	6	4	6	12	22	3	2	5	9	6	3	4	2	1	3	0	4	2	2	2	1	6	0	1	0	5	0	0	1	1	1	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	1411	686	310	832	152	319	449	83	65	60	143	171	44	50	21	31	35	29	74	25	81	13	66	29	5	8	31	11	48	21	2	6	5	10	6	18	4	8	4	5	4	4	4	3	2	3	1	8	13	0	2	1	7	4	2	3	1	0	3	0	4	2	1	1	1	4	0	1	0	5	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	2673	1329	649	1167	346	489	634	181	145	136	230	252	83	125	63	66	68	78	126	52	124	37	77	41	23	18	40	15	54	35	6	12	10	17	10	18	11	11	8	9	3	11	4	5	2	6	8	16	17	5	1	4	7	4	5	0	2	1	2	0	5	2	2	2	1	9	1	1	0	6	1	0	2	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south40_active	80	1411	723	320	776	157	313	403	89	60	60	150	160	38	64	17	34	37	49	86	33	91	15	57	27	10	7	30	10	35	23	3	4	3	11	6	10	5	6	5	5	2	5	4	0	0	4	2	12	9	1	1	0	7	3	2	0	1	0	2	0	5	2	1	1	1	7	1	1	0	5	1	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
