label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113
0.03	south27_all	80	3476	2804	1214	1902	942	827	656	612	359	448	313	203	146	215	117	125	115	92	189	60	109	72	46	35	109	37	39	33	83	26	49	74	21	16	16	14	19	21	7	6	8	12	3	4	8	15	3	1	8	11	6	5	5	13	2	0	0	1	3	2	6	2	5	3	1	2	5	1	0	1	1	1	1	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	2	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south27_active	80	1557	1606	644	1214	561	477	388	395	206	291	183	128	73	132	67	75	70	44	129	25	65	39	21	20	73	13	17	16	58	17	22	56	11	11	5	6	10	14	5	3	5	3	2	3	3	9	1	1	4	5	1	3	4	5	1	0	0	1	1	1	4	2	1	2	0	2	5	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south28_all	80	3521	2774	1231	1925	926	820	629	580	361	464	333	209	146	203	121	149	113	89	215	67	97	77	51	29	71	41	37	33	78	33	43	86	18	16	18	21	24	31	8	8	8	15	3	3	10	11	2	4	6	8	6	4	5	8	1	2	1	1	3	1	2	2	6	3	0	6	5	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	2	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south28_active	80	1589	1578	635	1254	547	487	351	381	206	293	191	122	71	124	69	83	59	37	154	34	51	42	25	19	43	17	18	19	49	21	23	64	9	7	4	10	12	24	5	3	5	9	1	3	5	6	1	2	3	4	1	2	3	7	1	1	0	1	1	1	1	2	1	2	0	6	5	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	3523	2708	1243	1965	962	804	654	549	369	427	301	230	139	198	108	150	110	81	230	70	93	84	58	34	62	32	33	32	95	42	38	83	11	20	13	28	19	40	8	9	10	19	6	6	10	5	3	6	6	4	7	6	4	10	1	2	1	1	3	2	2	2	3	2	0	7	0	1	0	1	2	1	1	0	0	0	0	0	1	1	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south29_active	80	1599	1526	610	1277	557	481	381	350	210	263	165	137	65	128	62	93	59	33	167	37	53	50	27	24	37	18	15	14	70	29	18	62	6	9	4	13	10	31	2	4	6	13	1	5	6	3	2	4	4	1	4	3	2	6	1	1	0	1	1	1	1	1	0	2	0	7	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	3522	2776	1230	1897	929	817	645	556	353	429	283	232	144	185	103	162	102	67	221	66	77	87	54	31	78	31	30	37	79	45	37	68	8	20	14	30	16	41	9	11	10	22	5	4	13	1	3	7	4	2	5	7	2	13	1	2	2	0	4	1	3	5	1	2	0	9	0	1	4	1	2	0	0	1	0	0	0	0	1	1	0	1	0	1	3	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
0.03	south30_active	80	1619	1634	619	1204	520	513	387	353	196	274	150	134	64	122	62	91	51	31	156	42	47	54	27	20	45	21	14	22	51	32	16	50	5	8	7	16	10	33	4	6	7	17	0	2	9	1	2	5	3	0	3	4	1	8	1	1	1	0	4	0	1	3	0	2	0	9	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	3521	2892	1188	1809	843	870	640	566	420	451	306	244	141	147	114	146	121	91	216	91	81	69	47	30	118	29	39	31	73	29	40	54	18	32	19	23	11	15	11	9	6	12	6	5	8	7	7	9	1	7	4	4	4	11	3	2	4	4	3	1	6	2	0	1	3	1	4	3	0	0	0	1	0	1	1	1	2	1	1	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south31_active	80	1555	1695	597	1153	479	533	377	358	236	285	177	128	70	85	65	87	66	39	151	53	49	32	20	15	74	15	15	14	49	18	26	32	7	22	14	12	8	10	5	3	4	5	0	2	3	7	4	2	1	3	3	0	2	8	1	0	1	0	3	0	5	2	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south32_all	80	3491	2880	1223	1853	789	858	642	592	391	461	294	236	143	159	105	148	124	85	230	81	108	64	46	30	115	27	40	28	79	30	45	58	16	28	18	17	10	14	10	7	7	20	7	8	8	4	5	13	5	9	3	4	3	10	2	2	1	4	0	1	1	0	0	0	3	5	4	3	0	0	1	1	0	0	0	1	2	1	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south32_active	80	1570	1719	613	1199	432	520	372	368	222	296	167	131	69	95	61	84	65	41	154	50	73	36	19	11	74	16	17	10	56	21	27	41	6	18	10	6	6	6	5	2	4	5	1	3	3	4	4	4	2	5	3	0	1	7	1	0	1	1	0	0	1	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south33_all	80	3512	2975	1207	1798	823	853	638	573	363	407	297	235	145	179	121	140	120	74	218	67	121	69	40	39	140	27	28	25	69	35	43	48	11	25	13	13	16	31	10	6	7	29	8	7	9	2	5	11	7	5	5	6	4	17	1	3	1	2	0	2	3	1	0	1	3	5	1	1	1	0	1	1	0	0	0	1	4	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south33_active	80	1575	1756	635	1149	459	557	371	359	197	268	172	122	65	108	70	78	60	33	127	42	78	38	19	16	90	15	12	10	48	23	27	31	2	20	6	7	10	21	6	2	4	13	2	3	7	2	3	4	2	3	3	1	1	13	0	1	1	1	0	1	3	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south34_all	80	3461	2937	1217	1799	852	883	635	547	319	407	263	252	151	193	121	153	133	78	192	66	106	72	35	41	145	36	31	22	67	35	38	37	12	37	23	23	20	42	11	8	4	28	9	10	11	4	7	11	7	4	5	6	3	16	0	2	1	5	1	2	4	2	0	1	2	6	0	0	6	0	1	0	0	2	0	0	3	0	0	0	5	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south34_active	80	1573	1753	641	1178	464	568	370	328	178	271	152	141	69	116	71	90	72	36	119	36	69	38	21	19	97	22	14	11	41	21	19	26	3	29	12	16	10	30	9	2	1	15	3	3	9	2	4	5	2	3	3	1	0	13	0	1	1	4	1	1	3	0	0	1	0	1	0	0	5	0	1	0	0	0	0	0	2	0	0	0	5	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south35_all	80	3411	2942	1224	1756	866	885	609	565	313	401	273	227	159	192	136	149	142	81	180	64	99	72	39	44	134	44	30	30	55	44	33	35	17	37	20	27	16	45	9	7	6	17	7	6	10	6	5	8	8	2	4	6	5	13	1	3	2	4	1	2	4	3	1	1	1	5	0	0	8	0	0	0	1	2	0	0	5	0	0	0	7	0	1	0	1	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	1523	1787	629	1125	482	555	356	341	171	262	163	129	69	116	75	81	87	37	117	33	67	40	23	19	93	29	13	15	30	30	19	26	6	28	12	17	8	37	7	0	2	13	3	1	9	3	2	5	3	2	1	1	1	12	0	1	1	4	1	1	3	0	1	1	0	1	0	0	5	0	0	0	0	0	0	0	3	0	0	0	6	0	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	3372	2910	1219	1789	885	867	597	585	339	431	295	224	158	188	138	140	143	82	196	67	86	59	40	39	118	39	38	20	57	42	33	42	24	41	21	25	10	34	7	5	7	15	7	7	10	11	7	6	7	4	4	5	6	13	1	2	4	4	1	1	2	3	1	0	1	2	1	0	9	0	0	0	1	2	0	0	3	0	0	1	7	0	1	0	1	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
0.03	south36_active	80	1505	1768	621	1134	507	531	366	366	179	273	172	122	78	113	77	74	90	40	139	35	53	31	25	15	84	21	16	10	34	26	19	31	11	29	14	17	4	24	5	0	4	11	3	2	8	7	3	4	2	2	3	0	2	12	0	0	3	3	1	1	1	0	1	0	0	2	0	0	6	0	0	0	0	0	0	0	1	0	0	0	6	0	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
0.03	south37_all	80	3377	2901	1177	1927	895	826	588	601	370	476	320	226	156	186	138	131	124	82	205	73	109	52	29	39	97	48	36	19	48	33	34	54	20	27	18	23	12	27	13	6	11	16	9	9	10	10	6	3	9	4	6	4	5	6	3	1	3	1	1	0	3	2	1	0	1	2	2	1	3	1	0	0	1	1	0	0	3	0	0	3	7	0	1	0	2	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
0.03	south37_active	80	1507	1785	576	1237	514	508	344	390	186	292	197	135	75	121	65	60	76	40	140	43	67	27	16	17	59	27	19	10	34	22	22	38	10	17	12	16	8	16	6	1	7	10	5	5	8	6	2	3	1	1	5	0	2	3	1	0	2	0	1	0	2	0	1	0	1	2	0	0	1	1	0	0	0	0	0	0	1	0	0	1	6	0	1	0	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
0.03	south38_all	80	3468	2796	1147	1928	894	827	630	609	384	509	345	217	152	172	128	139	122	83	193	79	98	43	28	43	87	47	37	23	56	32	36	48	19	29	19	21	14	19	12	4	13	13	11	8	13	9	7	1	9	3	7	6	6	7	3	3	4	1	2	0	5	0	0	0	1	2	2	1	4	1	0	1	1	0	0	0	0	2	0	3	1	1	0	0	2	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south38_active	80	1560	1668	569	1238	516	519	379	411	201	313	210	138	87	110	59	74	75	41	130	49	52	25	16	15	56	21	19	11	41	19	27	31	9	19	10	12	9	10	5	1	8	9	6	5	9	4	2	1	1	0	7	1	2	3	1	1	3	0	1	0	4	0	0	0	1	2	0	0	2	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south39_all	80	3471	2808	1118	1986	884	814	597	557	384	488	338	212	153	175	129	162	111	86	181	89	95	48	33	39	93	51	39	32	67	41	31	64	15	24	18	22	21	16	14	6	8	13	10	8	8	5	4	2	7	3	7	6	3	8	2	2	2	0	4	0	5	0	0	1	1	1	1	3	1	1	0	1	0	0	0	0	0	2	0	2	0	2	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	1616	1654	564	1273	516	507	350	346	203	294	212	127	80	108	60	87	64	42	121	52	52	26	19	19	61	24	22	16	50	25	22	47	5	17	8	16	15	10	6	1	5	9	5	5	5	1	2	2	1	1	7	2	0	5	1	1	1	0	3	0	4	0	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	3482	2760	1138	1933	842	800	602	556	374	479	324	189	156	189	130	166	121	93	197	80	105	47	41	38	105	51	36	34	76	39	40	60	16	24	19	20	16	28	10	7	8	18	7	6	11	5	4	8	8	6	11	7	6	6	2	2	2	1	3	0	2	0	0	1	1	1	2	3	1	2	0	2	1	0	0	0	0	2	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	1600	1615	563	1288	484	470	347	324	195	300	184	111	83	107	62	94	74	48	134	41	65	28	25	15	68	23	18	18	46	26	27	43	2	18	9	14	12	18	6	1	3	11	4	3	7	2	1	8	2	4	11	2	3	4	0	1	1	1	2	0	2	0	0	1	0	1	2	1	1	1	0	0	1	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
