label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122
0.03	south25_all	80	5475	2360	1725	3803	943	686	688	466	488	290	342	340	228	158	174	143	101	122	203	100	101	73	46	56	52	68	59	31	66	93	30	27	21	90	22	14	10	18	14	10	11	61	13	20	14	10	5	5	30	10	5	3	5	0	4	2	4	3	4	2	2	2	1	1	2	0	1	9	1	2	2	5	2	1	1	2	1	0	2	1	1	0	0	2	5	0	0	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0
0.03	south25_active	80	2458	858	949	3471	588	317	403	228	346	59	234	241	126	36	99	66	40	95	159	64	71	33	12	17	12	44	17	8	52	81	15	17	8	82	14	8	3	9	9	4	4	55	7	17	7	6	1	1	28	9	1	2	1	0	0	1	0	1	3	0	1	2	0	0	1	0	0	8	1	2	1	4	2	1	0	1	0	0	2	0	1	0	0	2	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south26_all	80	5374	2393	1684	4056	980	657	659	445	484	312	334	343	210	169	190	144	105	141	185	102	93	72	58	57	53	59	57	29	75	103	35	24	18	101	20	11	12	17	12	11	10	49	12	18	12	15	5	6	32	9	6	5	2	0	7	3	4	3	4	0	7	5	1	2	2	0	1	8	1	2	1	5	1	1	1	2	0	0	5	3	1	0	0	0	4	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0
0.03	south26_active	80	2377	878	911	3717	604	285	388	201	342	58	236	248	120	37	117	73	42	103	142	66	64	35	17	17	11	37	13	6	63	86	15	16	6	92	12	6	4	8	9	4	4	42	6	15	7	13	1	1	30	8	3	2	1	0	0	2	0	1	3	0	7	5	1	1	1	0	0	8	1	1	0	4	1	1	0	1	0	0	5	1	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south27_all	80	5369	2432	1660	4119	994	661	633	448	485	302	318	344	200	159	189	144	110	164	153	94	92	67	64	48	52	68	52	26	74	119	29	26	21	66	23	14	19	11	8	12	7	47	13	19	6	20	5	6	28	10	8	5	1	1	6	2	2	3	3	1	13	5	1	2	3	0	0	8	0	1	0	2	0	0	1	2	0	0	3	3	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
0.03	south27_active	80	2388	899	884	3781	604	289	375	195	344	48	214	241	116	34	117	82	46	119	112	59	62	31	23	15	7	51	9	5	65	109	12	13	6	61	11	7	4	6	7	4	2	40	8	14	2	18	2	2	27	9	3	2	1	1	0	2	0	1	1	0	13	5	1	1	1	0	0	8	0	0	0	1	0	0	0	2	0	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south28_all	80	5365	2443	1758	4180	959	654	636	433	472	304	340	357	222	175	174	116	132	175	146	92	98	62	67	42	54	72	37	25	72	111	34	18	25	68	15	19	19	13	8	16	10	41	12	16	8	19	4	7	21	5	7	8	3	3	4	2	2	13	3	3	12	3	3	1	3	1	0	1	0	2	1	1	0	0	0	2	0	0	4	2	0	0	0	0	0	1	0	1	0	0	1	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	2337	888	942	3835	570	282	387	187	325	45	228	256	118	38	102	66	53	126	107	53	68	25	24	11	9	54	7	4	65	98	12	10	7	63	4	10	6	7	5	5	2	37	8	12	5	17	2	1	20	2	2	3	2	2	0	1	0	9	1	0	12	3	3	1	0	1	0	1	0	1	1	1	0	0	0	2	0	0	4	1	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	5348	2399	1851	4062	977	680	624	438	484	289	347	365	234	168	170	113	149	171	159	87	86	66	58	46	57	71	33	25	70	98	27	19	25	78	15	26	21	14	14	16	13	65	17	11	10	13	2	8	31	9	9	7	6	5	2	3	2	13	3	4	12	6	2	1	4	1	0	0	0	1	1	0	2	2	0	2	1	0	2	1	1	0	0	1	0	1	0	1	0	0	1	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
0.03	south29_active	80	2338	872	1006	3707	579	315	373	211	340	54	215	253	119	40	96	64	64	126	118	45	57	31	20	9	11	52	3	5	60	88	8	9	9	73	1	13	7	7	8	6	1	62	9	9	7	12	1	1	29	4	2	3	4	2	0	0	1	9	2	1	11	5	2	0	0	1	0	0	0	1	1	0	0	1	0	2	0	0	2	1	1	0	0	1	0	1	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south30_all	80	5373	2413	1819	3895	981	705	614	433	495	295	363	350	250	178	170	120	146	166	197	79	84	73	52	49	56	72	37	30	76	88	30	20	23	79	17	19	17	16	16	19	15	71	18	13	6	8	2	9	31	7	9	5	7	5	0	3	5	14	4	6	11	8	4	2	4	1	0	0	1	1	1	0	3	2	0	2	1	2	1	0	1	0	0	1	0	0	0	1	2	0	1	3	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1
0.03	south30_active	80	2360	878	1005	3546	579	325	367	204	350	63	221	243	124	40	96	61	53	124	149	40	52	39	14	8	14	44	7	10	61	78	8	9	11	72	1	7	9	10	7	7	3	70	6	11	5	6	0	1	29	3	2	2	4	2	0	0	3	10	4	1	10	4	3	0	0	1	0	0	0	1	1	0	0	1	0	2	0	2	1	0	1	0	0	1	0	0	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
0.03	south31_all	80	5200	2291	1635	2841	941	670	622	441	418	278	311	256	224	167	152	125	108	117	137	91	66	75	51	63	39	67	48	46	63	60	24	19	28	60	24	16	21	19	17	12	15	23	9	16	8	13	3	6	4	4	6	6	6	4	4	2	4	4	2	1	6	4	4	2	1	3	1	2	0	1	0	2	0	1	0	5	0	2	0	1	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	1977	720	784	2483	512	274	340	189	250	65	189	156	110	38	69	51	40	73	93	46	37	24	15	12	10	44	14	9	42	46	8	9	7	57	14	3	4	13	11	0	3	21	5	12	6	11	1	3	3	3	1	0	4	0	1	0	0	3	2	1	6	4	1	0	0	2	1	2	0	0	0	1	0	1	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	5152	2274	1612	2733	934	650	592	416	386	278	310	256	199	153	146	118	104	126	127	83	68	69	51	53	41	58	45	45	62	67	23	20	30	40	21	14	19	13	11	11	12	30	9	11	7	18	4	6	9	7	6	7	7	4	5	4	2	3	2	1	5	3	3	3	1	3	1	1	0	1	0	1	0	0	0	5	0	2	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	1893	696	755	2348	510	231	311	171	233	67	177	165	93	33	60	47	35	81	83	47	38	25	16	11	11	37	13	8	42	53	9	9	8	33	11	5	4	8	7	1	3	26	6	8	2	15	1	3	9	5	0	0	6	1	2	0	0	1	1	1	4	2	2	1	0	2	1	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	5270	2353	1659	3124	932	678	595	415	427	277	315	281	213	143	163	137	109	129	134	92	69	73	68	51	41	58	39	41	65	71	27	24	24	48	17	14	15	18	11	13	11	30	6	10	8	12	3	7	20	3	9	3	5	8	5	5	1	6	2	2	4	4	1	2	0	4	1	1	0	2	0	1	0	1	0	3	1	3	1	1	1	0	2	0	4	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	2042	775	836	2778	524	280	342	166	267	60	186	179	108	26	74	63	34	91	89	54	40	25	28	14	10	35	15	9	48	56	10	7	5	42	9	4	3	9	4	1	3	28	5	8	1	9	1	3	20	2	3	0	5	3	2	2	0	2	0	2	3	1	1	1	0	2	1	1	0	1	0	0	0	1	0	2	0	0	1	0	1	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	5298	2423	1702	3638	940	689	632	432	461	270	310	302	217	159	169	132	112	142	121	102	74	65	69	52	46	59	33	32	73	80	33	24	21	63	20	16	14	25	11	12	6	27	7	10	8	10	7	8	24	5	8	2	9	6	2	5	1	6	3	3	4	4	1	1	1	5	1	0	0	2	1	1	1	1	0	1	1	2	1	1	1	0	1	0	4	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	2249	846	893	3321	535	315	373	184	300	47	191	200	123	31	87	61	36	96	82	66	46	24	29	15	13	42	12	7	59	67	10	10	7	56	9	7	3	12	2	1	5	23	5	8	2	7	5	4	23	4	5	0	8	3	1	2	0	3	0	1	3	1	1	1	0	2	1	0	0	2	0	0	0	1	0	0	0	0	1	0	1	0	0	0	4	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	5463	2463	1740	4138	951	708	656	468	503	290	319	327	223	156	181	145	113	162	140	98	83	69	69	53	49	61	33	33	80	82	34	26	20	70	17	15	13	25	15	14	8	28	8	16	6	7	7	11	20	8	7	1	9	7	5	5	2	6	2	3	14	7	0	0	1	4	2	1	3	3	1	0	2	1	0	1	2	1	3	0	1	0	0	0	5	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	2437	901	955	3807	549	337	406	189	331	50	204	215	136	29	106	74	40	112	101	62	52	26	25	16	14	47	9	7	64	74	9	13	6	65	8	7	2	12	4	1	5	25	3	12	3	4	5	5	19	7	5	0	8	3	3	3	0	3	0	1	13	4	0	0	0	0	1	1	2	2	0	0	0	1	0	0	0	0	3	0	1	0	0	0	5	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	5426	2435	1750	4256	947	701	625	461	488	277	331	322	227	167	178	160	105	168	141	101	92	71	67	69	58	55	33	33	78	55	33	32	22	112	22	17	14	26	20	13	9	24	11	15	8	9	4	8	12	10	7	5	9	2	4	3	2	5	1	5	17	5	1	0	1	4	2	1	3	2	4	1	2	7	0	2	1	0	4	0	0	0	0	0	4	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south36_active	80	2446	892	962	3912	538	332	377	195	324	52	220	208	138	37	108	76	43	120	102	55	59	25	22	18	12	45	8	7	64	49	10	15	11	108	10	9	3	13	9	2	6	20	5	11	3	8	4	4	11	8	6	1	7	0	2	1	1	4	0	1	16	4	0	0	0	0	1	1	2	1	0	0	0	7	0	1	0	0	4	0	0	0	0	0	4	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south37_all	80	5330	2412	1811	4234	955	690	602	458	515	299	356	334	219	171	178	152	97	171	170	110	93	66	69	61	51	49	35	35	76	60	30	30	25	94	24	21	12	18	23	10	12	48	13	15	8	11	5	11	16	10	5	5	5	2	7	3	2	3	3	6	16	9	2	0	0	3	1	1	3	2	3	1	1	7	1	4	1	0	3	0	1	0	0	0	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south37_active	80	2384	874	1023	3866	559	325	379	187	350	63	237	224	125	34	102	74	43	125	124	57	61	23	24	11	11	39	8	8	62	51	12	14	12	91	13	12	4	8	12	2	6	43	6	13	3	9	3	5	14	8	3	1	3	0	4	1	1	3	3	3	15	6	1	0	0	0	0	1	2	1	0	0	0	7	1	3	0	0	3	0	1	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south38_all	80	5237	2426	1830	4156	1004	665	613	470	498	293	376	348	217	183	176	152	105	173	180	112	98	70	65	57	62	54	38	31	53	61	31	35	27	93	17	24	12	16	22	9	16	76	17	14	10	12	6	9	24	5	7	5	4	1	5	2	1	3	3	6	7	10	2	1	0	2	1	1	1	3	4	1	1	7	1	3	1	0	1	0	1	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south38_active	80	2316	855	1020	3766	623	306	399	202	352	71	244	253	125	41	96	77	47	122	131	62	65	25	19	12	13	43	11	8	42	50	17	15	15	89	9	15	5	5	14	3	7	71	10	13	2	10	3	5	23	4	4	1	1	0	2	0	1	2	3	3	5	8	1	1	0	0	0	1	0	2	1	0	0	7	1	3	0	0	1	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south39_all	80	5180	2349	1813	4033	1014	673	639	443	502	294	359	360	237	184	176	150	110	175	171	107	95	66	63	58	59	56	36	31	48	69	33	28	25	68	12	21	12	11	14	11	13	81	14	15	10	12	6	7	31	2	10	7	4	1	7	5	0	3	4	6	3	8	2	1	1	3	1	1	1	3	2	0	0	29	1	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	2319	839	980	3671	634	311	405	203	362	70	227	266	138	37	88	81	46	130	130	61	58	25	21	13	11	42	10	5	36	59	20	10	13	64	7	13	4	1	10	2	4	74	8	14	4	7	3	3	30	1	5	1	1	0	2	0	0	1	4	3	0	5	2	1	0	1	0	0	0	2	1	0	0	29	1	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	5268	2386	1799	3872	1025	689	607	460	513	275	368	364	221	191	183	157	105	178	165	105	119	70	58	54	57	64	34	31	41	90	34	23	31	71	22	25	15	11	20	14	13	66	12	23	8	13	3	5	23	11	7	6	15	2	5	7	0	4	2	5	4	5	1	2	2	3	3	1	4	2	1	0	2	29	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	1	3	0	0	0	0	1	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
0.03	south40_active	80	2337	852	959	3520	620	335	367	213	378	63	227	264	125	38	95	89	34	133	123	60	76	27	17	16	15	48	11	3	32	74	19	10	19	67	14	13	5	2	17	4	3	63	8	20	4	7	2	3	22	2	3	0	12	1	0	0	0	2	2	2	2	3	1	1	1	2	2	0	3	1	1	0	1	29	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
