label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97
0.03	south31_active	80	5533	2651	3096	1536	1283	379	674	781	305	227	141	168	84	183	84	62	56	41	81	50	22	26	32	58	38	16	11	9	29	19	17	6	24	17	6	6	12	5	1	4	6	5	11	8	2	3	8	3	2	2	1	1	0	2	4	0	0	0	0	0	0	1	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
0.03	south32_all	80	10019	4748	4903	2487	2100	813	1130	1227	542	440	285	299	186	288	200	133	125	93	123	90	62	60	68	95	66	27	39	25	50	31	29	10	28	26	9	9	19	9	7	4	16	13	17	8	6	7	8	7	3	3	2	0	0	7	4	2	1	0	0	1	0	1	1	1	0	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
0.03	south32_active	80	5725	2700	3130	1558	1312	402	671	787	296	229	133	157	89	186	98	55	68	41	78	44	22	32	38	59	36	15	14	8	25	22	14	6	24	17	4	5	11	8	3	4	8	7	12	6	3	3	7	4	2	2	1	0	0	2	4	0	0	0	0	0	0	1	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south33_all	80	10147	4692	4838	2457	2115	839	1167	1269	537	429	288	294	180	310	201	137	116	89	122	77	66	51	66	105	65	26	31	23	44	31	36	13	20	26	7	7	19	13	9	6	10	9	12	6	6	4	7	8	6	4	0	1	1	6	1	3	1	0	0	3	1	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
0.03	south33_active	80	5832	2679	3107	1540	1296	423	689	812	305	237	141	159	87	194	102	55	55	40	74	34	22	25	38	69	35	15	15	8	21	23	25	8	18	20	4	4	10	9	5	4	4	5	9	4	3	1	5	5	4	2	0	0	0	2	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south34_all	80	10191	4730	4864	2548	2063	870	1180	1228	545	412	297	261	182	324	218	119	116	102	131	71	70	48	59	95	55	28	27	23	42	34	47	15	14	26	9	6	20	14	9	11	10	6	11	3	6	4	5	6	5	5	0	2	1	2	2	3	0	0	0	3	2	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south34_active	80	5817	2718	3152	1583	1294	448	720	782	318	228	138	135	89	208	132	54	59	41	85	33	28	28	37	68	27	12	12	8	22	23	29	8	9	23	5	5	11	8	6	8	6	3	7	3	3	1	3	4	4	3	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south35_all	80	10013	4823	4850	2535	2019	878	1220	1252	541	434	300	256	177	318	223	132	134	107	117	69	74	44	48	101	58	31	21	27	48	29	50	15	14	37	15	8	21	16	10	13	8	2	14	3	6	5	5	5	8	2	0	2	1	0	2	4	0	0	0	2	3	0	1	0	2	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south35_active	80	5725	2802	3153	1567	1327	445	787	789	309	243	145	132	86	194	149	68	66	52	80	31	26	26	30	70	32	12	10	10	30	14	32	6	7	27	7	6	9	9	6	9	5	1	10	3	2	3	3	3	5	1	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south36_all	80	9765	4801	4774	2640	1990	862	1223	1201	524	434	320	262	182	334	208	138	123	103	120	89	73	46	44	106	40	34	21	27	47	36	65	12	18	35	15	13	15	14	11	11	10	1	17	4	5	4	5	5	8	2	2	1	1	2	3	3	0	0	0	0	2	1	1	0	2	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
0.03	south36_active	80	5578	2824	3063	1682	1318	445	793	741	301	230	156	134	92	218	133	67	58	53	85	41	32	27	27	71	20	13	10	11	32	18	33	5	8	25	9	7	8	7	6	7	7	1	13	3	1	3	3	2	3	2	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south37_all	80	9748	4807	4809	2536	1983	847	1216	1203	499	452	297	275	199	311	207	131	131	100	123	88	73	53	53	111	50	35	23	29	43	29	57	14	18	41	17	14	17	9	8	6	9	4	14	4	4	4	3	6	8	1	2	1	1	5	4	2	2	0	0	0	2	1	2	1	1	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0
0.03	south37_active	80	5588	2806	3099	1621	1289	424	808	753	273	253	149	148	99	196	123	63	58	52	80	37	29	27	28	78	23	16	9	12	25	14	26	8	8	28	10	8	10	6	5	3	8	2	11	3	0	3	3	2	3	1	0	0	0	3	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
0.03	south38_all	80	9776	4833	4767	2578	2085	881	1184	1189	484	445	304	274	186	317	190	130	125	99	127	97	61	63	56	107	60	32	29	27	38	34	53	10	19	39	11	13	13	7	6	7	7	5	8	4	3	4	3	6	3	1	2	0	2	5	4	2	3	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0	0	0	1	0
0.03	south38_active	80	5569	2813	3141	1649	1334	457	771	766	262	264	144	150	87	204	96	60	54	49	79	44	24	35	27	77	31	13	12	12	23	20	25	6	10	28	6	6	11	5	3	4	5	3	6	3	0	1	2	2	0	1	0	0	0	3	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0
0.03	south39_all	80	9875	4860	4686	2527	2113	866	1129	1209	494	405	326	278	184	334	182	125	117	105	119	85	53	73	66	96	66	33	30	22	54	38	47	12	18	54	11	12	11	10	9	6	8	7	6	13	2	5	3	4	4	1	0	0	2	5	4	3	5	0	0	0	0	3	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0
0.03	south39_active	80	5655	2803	3051	1592	1341	442	700	811	261	250	156	150	81	215	94	46	57	54	72	42	19	40	35	70	37	12	12	11	39	23	23	6	10	41	6	3	10	5	4	4	4	4	3	13	0	2	2	2	0	1	0	0	0	3	3	1	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0
0.03	south40_all	80	9735	4734	4496	2496	2072	851	1127	1208	464	401	298	255	180	324	203	120	113	118	108	87	53	65	56	82	66	38	29	20	61	40	36	15	15	54	12	11	7	18	6	9	9	6	8	14	2	6	3	3	2	2	0	3	3	1	1	4	4	1	0	0	0	3	2	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	1	0
0.03	south40_active	80	5510	2722	2897	1557	1307	423	702	773	230	233	142	121	81	210	115	48	56	57	63	44	23	39	24	54	38	13	8	9	44	25	17	7	12	34	7	2	6	11	2	6	5	4	6	14	0	3	2	1	0	1	0	2	0	1	1	2	4	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0
