label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40
0.03	south22_active	80	8368	1525	2428	738	262	283	287	81	144	92	41	77	88	23	9	35	6	7	6	18	11	5	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	13381	2966	3704	1222	503	472	521	166	234	161	95	124	115	33	24	50	13	13	15	12	11	5	2	1	2	3	0	2	5	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south23_active	80	8173	1543	2452	695	245	263	326	82	141	95	42	67	78	22	19	35	4	10	9	11	8	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	13253	2960	3651	1289	511	473	512	177	240	155	78	136	93	36	32	46	10	14	19	15	10	3	1	1	1	2	0	1	5	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south24_active	80	8031	1518	2436	711	238	253	322	91	157	92	35	88	66	20	20	30	2	10	11	13	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	13226	2999	3668	1290	513	480	537	180	236	159	80	120	91	33	33	43	12	13	18	11	11	1	3	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south25_active	80	8076	1525	2429	706	237	273	355	94	164	98	40	78	60	18	21	31	3	9	11	10	9	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south26_all	80	13267	3033	3676	1274	560	520	512	183	221	161	69	121	84	32	25	28	12	13	16	11	10	1	2	0	1	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0
0.03	south26_active	80	8200	1526	2397	703	262	289	328	103	151	106	34	76	55	18	12	17	5	5	14	9	9	1	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0
0.03	south27_all	80	13486	3082	3858	1206	527	507	505	177	250	175	76	133	89	35	22	24	14	19	14	11	7	1	3	1	6	0	0	0	2	0	1	0	0	1	0	1	0	0	0	0	0
0.03	south27_active	80	8460	1542	2563	685	250	277	322	99	159	106	49	76	46	17	11	16	8	9	11	8	6	1	2	0	5	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0
0.03	south28_all	80	13489	3011	3739	1221	502	504	509	174	220	174	79	126	91	32	26	24	16	18	14	13	4	2	1	1	7	1	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south28_active	80	8525	1540	2460	723	240	269	309	85	129	105	50	60	51	17	11	12	7	11	11	9	4	2	1	0	5	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south29_all	80	13604	3042	3921	1234	498	514	523	182	235	173	89	138	85	26	28	29	17	15	12	10	9	1	1	2	6	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	8518	1542	2587	722	222	274	331	90	134	103	49	79	47	11	11	16	10	10	9	6	8	1	1	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	13396	3134	3858	1261	537	493	541	190	247	159	83	175	84	30	27	31	17	16	10	13	10	2	1	2	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	8273	1633	2510	743	253	256	340	88	151	98	49	94	43	14	13	19	11	9	9	10	9	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	13269	3118	3731	1285	518	515	478	168	221	189	96	130	102	45	30	25	12	17	24	11	2	0	4	5	1	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1
0.03	south31_active	80	8194	1621	2419	747	231	279	297	83	136	125	60	85	64	32	19	19	7	11	12	10	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south32_all	80	12571	3047	3656	1225	497	489	477	166	220	172	95	104	99	45	38	24	9	21	18	14	3	0	3	5	2	0	1	0	2	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south32_active	80	7685	1568	2393	695	212	270	295	83	142	106	58	67	60	31	20	17	5	14	9	12	1	0	2	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south33_all	80	11866	2929	3366	1172	503	459	456	178	213	152	78	105	91	40	30	19	11	21	18	6	4	0	6	4	1	1	2	2	1	1	1	0	0	0	0	0	0	0	1	0	0
0.03	south33_active	80	7187	1477	2169	660	218	251	295	86	127	92	45	70	56	23	15	12	5	14	11	3	2	0	4	3	0	1	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south34_all	80	11497	2868	3042	1095	511	436	449	160	220	136	78	88	86	35	31	18	7	16	12	10	5	0	4	1	1	1	3	2	1	0	1	0	0	0	0	0	0	0	1	0	0
0.03	south34_active	80	6919	1392	1929	599	235	235	282	75	132	84	47	59	52	14	14	11	3	9	10	8	4	0	3	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south35_all	80	11315	2795	2945	1057	518	411	428	170	196	110	78	93	91	32	23	18	7	9	15	10	4	2	5	0	0	1	2	2	3	1	1	1	0	0	0	0	0	0	0	1	0
0.03	south35_active	80	6718	1342	1830	571	247	223	263	82	110	71	41	66	58	14	11	12	3	4	14	8	3	0	3	0	0	1	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	11250	2789	3053	1068	523	429	436	152	180	123	73	89	80	34	28	21	9	18	10	9	3	3	4	0	0	0	1	0	2	1	0	1	0	0	0	0	0	0	0	1	0
0.03	south36_active	80	6696	1329	1863	573	256	242	257	64	103	79	35	69	49	15	14	15	5	8	9	7	2	1	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	11488	2809	3150	1111	514	391	432	154	197	138	74	130	72	40	37	28	9	17	8	4	4	6	1	0	0	1	1	0	2	1	0	1	0	0	0	0	0	0	0	1	0
0.03	south37_active	80	6898	1382	1976	583	242	206	266	66	100	84	36	101	46	22	24	17	4	9	7	3	3	2	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	12207	2899	3306	1132	522	416	463	153	213	153	77	153	95	44	37	30	9	15	7	9	6	9	2	1	0	1	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0
0.03	south38_active	80	7481	1449	2059	600	244	220	288	64	116	93	39	125	68	24	23	20	4	5	6	8	5	5	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south39_all	80	12953	2910	3465	1189	502	437	486	165	212	166	79	161	91	42	34	33	8	9	7	7	8	8	3	6	1	1	2	0	0	0	0	1	1	0	1	0	0	0	0	0	0
0.03	south39_active	80	8083	1490	2243	660	235	232	306	72	121	102	39	126	63	21	16	19	3	3	5	6	7	5	1	2	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south40_all	80	13545	2922	3599	1234	509	476	488	179	199	176	82	178	94	40	31	37	8	8	11	12	12	6	4	6	1	1	5	1	0	0	0	1	1	0	2	0	0	0	0	0	0
0.03	south40_active	80	8430	1515	2372	688	237	272	318	86	114	111	39	145	62	21	11	18	3	3	9	11	10	4	1	2	0	1	5	1	0	0	0	0	1	0	1	0	0	0	0	0	0
