label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115
0.03	south27_all	80	1247	1016	550	343	438	737	163	359	291	93	117	97	157	132	46	56	39	84	37	34	28	29	28	29	33	8	32	27	41	14	8	8	25	23	11	4	7	3	18	10	3	4	8	3	6	2	1	4	5	3	3	3	2	1	3	0	2	4	0	2	3	2	3	3	0	1	0	0	1	2	0	0	1	2	0	10	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south27_active	80	607	587	331	178	303	477	73	224	195	43	65	50	120	86	20	31	17	56	19	18	12	10	16	19	20	3	19	14	29	7	6	2	11	16	3	3	1	2	10	7	1	2	5	2	6	1	1	2	3	2	3	2	1	1	3	0	1	0	0	1	3	1	2	3	0	1	0	0	0	1	0	0	0	2	0	9	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south28_all	80	1230	998	557	332	479	705	149	356	266	85	112	89	160	110	49	49	37	93	39	39	18	31	22	27	32	7	32	26	40	11	6	10	25	17	12	4	5	3	17	9	1	3	4	3	8	3	1	1	4	4	2	2	3	3	2	0	1	5	0	2	3	1	2	3	1	1	0	0	1	3	0	0	2	2	0	0	3	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south28_active	80	586	566	322	171	331	488	62	203	172	41	64	51	121	71	24	25	18	57	24	22	10	12	15	14	21	1	21	14	24	4	4	3	10	15	4	2	0	2	8	7	0	1	3	2	6	3	0	0	3	2	2	1	3	3	2	0	0	2	0	1	3	0	2	2	1	1	0	0	0	2	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south29_all	80	1182	993	555	326	504	752	154	363	315	101	106	93	157	100	49	43	42	106	34	34	26	23	14	27	27	12	32	26	36	7	4	11	21	13	10	1	6	3	19	11	5	3	1	3	9	4	1	0	1	4	2	2	3	4	2	1	3	6	0	0	2	2	0	1	1	1	0	0	0	1	0	0	2	0	0	0	2	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south29_active	80	552	556	324	161	331	518	75	205	186	55	67	54	110	62	28	23	19	67	22	17	18	10	10	15	17	5	23	17	21	2	3	4	9	11	5	0	1	1	10	10	3	1	1	2	7	2	0	0	1	2	2	1	3	3	2	0	0	4	0	0	2	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south30_all	80	1218	968	542	331	499	692	132	324	313	91	99	86	135	103	38	45	44	102	35	34	28	20	15	30	31	13	32	23	37	13	5	7	18	18	8	4	5	3	21	12	8	5	3	0	10	5	2	1	0	3	2	3	3	5	0	1	4	6	0	1	2	1	0	1	2	1	1	0	0	2	0	0	1	0	0	2	2	1	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	549	594	302	157	326	512	65	199	180	47	61	50	92	59	21	21	22	65	23	18	16	12	10	17	22	7	24	16	20	7	3	5	12	16	6	2	1	1	16	10	6	3	3	0	8	2	1	1	0	1	2	3	3	3	0	0	0	5	0	0	1	0	0	0	1	1	0	0	0	2	0	0	0	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	1235	955	555	350	427	725	147	305	354	94	117	81	171	110	48	57	37	95	42	44	30	32	27	29	27	8	25	19	24	9	9	12	24	17	10	2	9	4	23	3	10	5	4	6	8	1	0	3	3	2	1	9	2	2	0	2	7	0	0	2	6	0	3	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south31_active	80	552	565	336	177	269	496	68	202	210	54	77	46	99	69	28	30	22	52	21	27	18	25	19	21	17	4	15	8	18	6	1	5	15	17	5	1	3	1	18	1	7	1	1	3	5	0	0	2	1	1	1	9	2	1	0	1	2	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	1229	976	555	338	424	775	137	344	383	90	114	78	163	117	47	56	37	85	43	43	34	28	24	33	25	7	22	25	20	12	8	15	20	18	12	4	10	3	17	4	7	3	5	8	7	4	0	2	3	2	1	9	1	2	1	1	7	0	1	1	6	0	3	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south32_active	80	555	589	323	165	271	552	60	233	245	47	74	46	93	69	29	29	18	56	22	26	20	16	17	21	17	4	13	14	13	7	1	5	10	17	8	1	5	2	15	2	4	0	2	3	5	1	0	1	2	1	1	9	1	1	0	1	2	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	1202	993	554	353	461	729	142	338	315	81	106	94	159	115	58	51	42	79	44	38	28	21	24	33	26	13	25	22	17	10	6	12	22	26	11	4	7	4	19	2	8	3	5	8	4	4	1	3	2	2	2	7	0	1	1	0	2	0	2	1	4	0	3	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	555	610	321	153	286	505	67	240	205	40	67	58	104	77	36	26	23	49	22	23	13	10	13	21	18	6	12	14	11	5	1	3	9	22	11	1	4	3	12	1	1	0	2	3	2	1	1	2	2	1	0	7	0	1	0	0	1	0	0	1	3	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	1259	985	537	326	477	666	135	358	309	82	117	113	183	115	56	51	45	80	39	27	25	24	27	34	27	13	25	20	18	9	6	7	24	32	11	5	8	5	21	5	5	2	5	3	2	4	1	3	3	2	2	3	0	1	1	0	2	0	2	1	4	0	1	1	0	0	1	0	0	0	0	0	1	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	580	613	320	149	302	449	70	240	186	38	74	68	122	79	33	23	22	45	21	16	11	9	15	18	19	6	12	14	12	3	1	0	11	21	11	1	5	3	15	5	1	1	2	0	1	2	1	2	2	0	0	3	0	0	0	0	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	1277	997	526	326	488	713	128	332	265	73	111	117	183	112	55	49	48	84	38	28	22	25	25	40	29	17	27	19	16	9	6	8	30	22	9	4	9	7	19	9	4	3	3	3	3	1	1	4	2	1	2	5	0	2	1	1	2	0	1	1	3	1	0	1	1	0	1	1	1	0	0	0	2	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	603	610	309	164	308	481	69	209	162	36	70	79	127	79	30	22	26	52	20	16	12	11	15	20	17	6	14	15	11	3	2	0	13	12	9	1	6	4	13	8	0	2	1	1	1	1	1	3	0	0	0	4	0	1	0	0	2	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	1249	968	518	331	477	700	123	309	272	68	106	106	158	133	44	54	44	74	31	35	24	31	24	34	30	13	31	20	13	12	5	6	31	21	8	6	8	7	17	13	4	5	3	2	3	4	1	11	3	1	3	6	0	3	1	2	3	1	0	1	1	1	3	1	1	2	1	2	1	1	0	1	2	0	1	4	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	577	568	295	181	291	463	66	185	161	33	60	63	104	96	21	25	22	44	17	17	12	11	12	21	17	6	17	12	11	7	2	0	15	7	7	1	6	4	16	11	2	3	1	2	1	3	1	10	0	0	3	5	0	2	0	1	2	0	0	1	1	0	3	0	0	2	0	1	1	0	0	0	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	1208	956	486	335	451	717	125	284	259	74	107	81	162	143	45	55	43	83	31	44	21	43	28	30	16	15	36	30	17	21	11	7	36	8	6	4	13	9	17	11	8	5	2	4	4	6	1	24	4	0	5	6	0	4	1	2	2	1	0	2	2	1	3	1	1	2	2	2	1	6	1	1	2	1	1	4	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	573	550	258	184	268	485	64	177	173	36	56	49	101	107	22	29	20	56	16	22	12	11	14	17	4	4	22	13	14	12	5	1	18	1	5	0	9	5	14	9	6	2	0	3	1	5	1	14	0	0	5	4	0	3	0	1	1	0	0	0	0	0	3	0	0	2	2	1	1	5	0	0	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	1146	902	496	325	454	666	128	268	246	75	107	82	158	126	45	46	36	74	42	52	17	38	29	18	12	15	32	29	20	21	11	7	43	10	7	7	11	6	21	8	10	6	4	5	2	5	3	23	3	1	6	4	0	4	1	3	2	1	0	2	2	0	3	0	0	2	2	2	0	6	2	1	1	2	1	1	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south38_active	80	544	511	271	171	276	457	64	162	158	39	58	49	87	93	21	28	21	45	29	29	8	9	15	11	3	5	17	9	16	12	5	1	25	2	5	2	8	4	17	5	8	3	1	4	1	4	2	13	0	1	6	1	0	3	0	2	1	0	0	0	0	0	3	0	0	2	2	1	0	5	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south39_all	80	1118	863	483	324	423	576	140	266	211	77	113	71	144	123	48	48	38	88	45	51	21	34	27	19	14	16	26	29	24	23	9	8	35	20	8	6	10	5	16	3	10	8	6	3	2	3	3	19	2	1	6	3	0	4	1	2	3	0	0	2	2	0	4	0	0	0	2	1	2	11	2	1	1	2	0	1	1	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south39_active	80	516	492	257	168	267	394	67	174	134	45	63	44	83	90	21	27	21	57	34	27	10	8	13	12	6	7	14	13	16	10	4	2	31	11	6	2	8	3	12	1	7	3	1	2	1	2	2	6	0	1	6	0	0	3	0	1	1	0	0	0	0	0	3	0	0	0	2	1	2	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south40_all	80	1151	830	498	310	385	558	130	268	236	88	125	78	138	93	41	47	37	72	47	38	21	22	18	22	10	17	17	26	20	20	7	7	28	25	12	5	5	3	12	4	6	6	4	3	4	3	4	6	2	1	3	3	0	2	0	2	3	1	0	2	0	0	1	0	2	0	1	0	2	9	1	0	4	3	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south40_active	80	522	476	267	158	243	367	58	180	149	56	67	49	77	61	15	28	18	47	34	23	10	6	9	15	5	11	8	13	13	10	3	3	24	18	8	2	4	2	10	2	5	2	1	3	2	2	2	2	0	1	3	0	0	2	0	1	2	1	0	1	0	0	0	0	2	0	0	0	2	9	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
