label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149
0.03	north20_active	80	1636	5969	640	1241	331	1170	310	197	1348	108	349	245	505	149	105	200	152	121	94	32	98	52	43	31	22	16	98	35	16	25	85	45	17	7	20	42	21	21	24	15	28	33	15	18	6	9	25	9	20	7	13	26	5	12	2	3	1	3	8	1	2	2	5	9	16	2	3	4	2	1	1	1	3	17	1	1	5	3	3	0	4	0	1	4	2	0	1	0	0	2	1	7	0	0	1	1	1	1	1	0	3	0	0	3	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	15942	3252	4123	3200	2212	1745	2247	660	503	846	787	885	285	310	342	198	474	185	170	173	188	166	275	219	107	289	88	91	113	138	60	49	53	106	85	38	52	37	34	28	22	29	58	27	22	21	22	18	10	16	16	7	16	13	9	18	18	10	7	14	10	10	9	5	3	15	8	2	5	16	6	1	2	1	1	3	1	12	0	4	2	2	4	4	11	2	0	0	9	3	3	1	1	5	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south21_active	80	13442	822	3245	2648	1784	1382	2003	249	140	692	640	781	92	178	257	45	417	74	80	81	120	116	235	182	45	262	54	58	87	109	12	23	27	90	75	7	38	23	14	14	5	20	46	15	12	11	9	10	4	6	11	2	6	6	3	9	16	4	0	11	5	5	7	4	3	13	5	0	1	13	1	0	1	0	0	3	0	7	0	2	1	1	1	4	11	2	0	0	8	0	2	0	1	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	16124	3224	4212	3460	2236	1721	2314	643	519	886	779	864	295	326	341	194	485	194	172	186	185	169	285	223	104	299	86	113	124	132	59	61	56	128	86	41	55	34	36	35	23	27	62	24	23	21	22	17	10	13	15	10	22	13	12	17	12	10	7	19	11	8	10	5	5	14	9	2	4	13	4	4	3	3	4	6	1	8	0	2	1	1	7	3	10	6	0	0	7	1	2	1	2	5	0	1	0	3	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
0.03	south22_active	80	13682	772	3388	2868	1800	1389	2052	263	152	726	639	754	99	179	249	49	425	79	82	83	123	122	243	189	41	271	51	74	104	105	13	25	35	114	72	6	40	19	18	18	5	17	49	15	13	13	8	10	2	5	8	2	7	8	4	8	10	5	0	18	6	5	7	4	4	14	6	0	1	10	1	0	2	2	0	4	0	4	0	1	0	1	1	3	10	5	0	0	6	0	2	0	2	5	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south23_all	80	14981	3267	3899	3123	2201	1629	2090	629	516	875	707	788	291	316	307	199	431	192	153	169	180	176	268	215	103	257	85	112	131	114	50	73	54	104	56	40	50	34	34	31	18	32	62	25	20	26	25	14	15	13	13	13	20	11	9	13	12	6	5	22	12	9	3	1	5	12	9	2	4	10	2	5	4	3	3	7	2	7	0	0	0	1	7	0	0	4	0	0	6	1	2	2	1	3	0	0	0	3	1	1	1	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
0.03	south23_active	80	12408	820	3043	2523	1713	1271	1793	250	141	711	560	675	90	163	202	61	370	73	72	68	109	122	222	165	40	236	39	74	108	89	11	30	32	90	43	6	33	19	15	18	5	19	53	13	10	16	5	8	6	4	6	2	7	6	3	6	10	3	0	21	6	5	2	1	3	12	5	1	0	8	0	0	2	2	0	5	1	4	0	0	0	1	1	0	0	3	0	0	6	0	2	0	1	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south24_all	80	13421	3279	3588	2863	1987	1516	1849	610	483	899	673	735	291	300	275	210	417	177	149	160	178	159	191	180	103	211	94	108	128	94	44	67	51	97	46	34	46	39	26	25	19	39	56	25	15	29	23	12	15	10	16	16	17	12	7	11	4	5	8	18	11	5	5	3	9	12	8	5	1	9	1	6	4	3	5	5	2	6	0	0	2	4	5	0	0	5	0	1	0	0	2	1	1	1	0	0	0	3	1	1	1	0	0	1	2	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
0.03	south24_active	80	10786	862	2681	2244	1482	1152	1547	223	118	717	523	617	83	144	167	65	354	51	65	53	107	107	156	129	39	186	43	69	98	66	12	25	30	83	30	4	26	20	12	15	2	20	45	13	7	18	4	9	5	5	6	3	5	7	1	6	3	2	0	17	6	3	3	2	5	10	5	2	0	6	0	1	1	2	1	3	1	6	0	0	0	1	1	0	0	4	0	0	0	0	2	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
0.03	south25_all	80	12253	3289	3301	2539	1841	1472	1696	583	521	816	640	634	286	274	257	211	374	186	140	161	171	181	199	163	107	209	77	91	97	85	52	55	47	49	56	25	42	42	25	29	20	44	44	28	14	26	23	14	19	13	18	16	9	9	10	7	5	3	4	13	12	5	7	3	9	9	7	8	5	6	2	2	3	1	7	6	1	3	2	1	4	3	2	0	2	2	1	1	0	1	3	1	1	1	1	0	3	1	1	1	1	0	0	1	2	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south25_active	80	9503	937	2391	1923	1313	1061	1364	198	114	636	473	513	75	130	153	62	303	51	63	51	103	110	160	109	38	175	32	53	67	56	11	22	27	35	39	3	27	21	12	18	5	22	36	14	6	16	9	10	11	5	8	3	3	7	2	5	1	0	0	11	6	3	2	2	6	7	2	4	0	4	1	1	0	1	1	2	1	3	2	1	0	0	0	0	1	2	1	0	0	1	1	0	0	0	1	0	2	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south26_all	80	12372	3307	3243	2564	1882	1495	1635	580	532	820	631	679	290	277	257	225	379	185	153	156	175	167	198	163	100	217	73	90	103	85	48	56	47	48	59	25	41	41	30	35	25	39	35	26	17	22	21	16	20	16	16	16	6	11	8	10	9	4	4	10	14	6	9	4	6	10	5	7	6	6	3	4	3	3	7	6	1	2	3	2	4	4	1	0	5	3	2	3	0	1	4	0	1	1	1	0	4	1	0	2	1	0	0	2	2	1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south26_active	80	9574	921	2346	1976	1361	1078	1330	187	122	638	478	542	84	143	151	68	308	58	75	43	108	98	159	120	25	181	36	46	68	55	9	15	30	33	43	7	31	22	11	17	8	18	27	12	7	13	10	7	12	6	7	3	2	7	1	6	2	2	0	6	9	4	2	3	4	6	2	4	0	4	2	1	0	3	2	1	1	2	2	1	0	0	0	0	4	3	1	1	0	1	1	0	0	0	1	0	2	0	0	0	1	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south27_all	80	12452	3237	3248	2585	1913	1474	1734	553	534	789	654	711	283	282	276	208	413	189	167	164	172	161	212	190	73	191	76	93	96	96	48	48	52	47	69	34	33	46	31	45	34	33	24	29	20	25	23	22	17	17	25	12	7	12	10	12	10	2	5	9	13	5	10	2	4	11	6	6	7	5	4	4	3	3	5	5	1	1	3	3	4	1	3	2	5	3	2	2	1	2	5	0	1	0	1	0	6	1	0	1	0	0	0	2	0	1	0	1	1	1	0	1	2	1	0	0	0	1	0	0	0	0	0	0	1	0	2	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south27_active	80	9616	895	2375	1994	1426	1057	1431	179	119	601	504	569	80	154	165	58	339	59	79	50	108	96	170	151	18	161	39	52	64	72	8	13	27	36	50	10	25	26	13	16	10	21	20	14	11	14	12	8	11	5	14	1	2	8	2	5	2	2	0	6	9	4	2	2	3	8	2	3	1	4	2	0	0	3	1	0	0	1	2	2	0	0	0	0	4	3	1	1	0	2	2	0	0	0	1	0	4	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south28_all	80	13665	3244	3435	2885	2033	1596	1897	554	515	823	672	800	279	316	309	221	426	185	159	154	173	154	223	204	74	196	82	101	114	101	45	52	58	52	71	38	36	43	40	42	34	34	24	28	16	20	21	25	13	13	26	10	10	10	7	12	14	3	6	12	11	5	8	3	5	12	6	5	6	7	3	4	3	7	4	6	1	0	1	5	0	1	3	3	5	4	3	2	1	3	2	0	0	0	2	0	4	1	0	1	0	0	0	2	0	0	0	1	1	1	0	0	2	1	0	0	0	1	1	0	0	1	0	1	1	0	2	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south28_active	80	10967	839	2603	2299	1529	1198	1617	194	133	633	536	661	98	181	189	57	362	65	68	51	116	95	180	168	25	174	46	63	85	78	11	13	32	39	55	11	31	27	13	12	5	29	18	16	8	10	12	10	5	2	14	2	4	4	2	5	9	2	0	9	9	3	2	2	3	8	3	2	1	6	1	0	0	7	2	2	0	0	0	3	0	0	0	1	4	4	2	1	0	2	1	0	0	0	2	0	3	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	2	0	0	0	0	1	1	0	0	0	0	1	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south29_all	80	14702	3175	3768	3097	2194	1600	2132	569	513	913	762	887	263	306	325	233	492	191	182	159	171	160	256	216	73	207	91	102	118	123	43	60	55	63	81	46	40	50	40	32	35	36	26	24	19	19	17	22	14	15	32	18	8	10	7	12	12	4	10	16	7	6	8	5	8	16	11	5	6	6	2	4	4	6	3	5	1	2	0	5	0	1	4	5	1	7	2	1	1	2	2	1	1	0	1	0	4	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	3	2	1	0	0	1	1	0	0	1	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south29_active	80	12155	770	2971	2544	1713	1230	1874	204	147	720	615	765	105	187	210	52	433	68	87	62	112	108	221	182	29	181	49	65	94	97	13	20	29	48	65	12	35	35	18	6	6	30	18	13	9	10	11	8	4	4	18	5	3	6	2	6	10	2	0	15	6	3	3	2	6	12	8	2	1	6	1	1	0	6	2	2	0	2	0	4	0	0	0	2	0	7	2	0	0	1	2	1	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	0	0	1	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south30_all	80	15963	3242	4057	3376	2304	1711	2235	604	535	924	827	937	285	319	332	222	544	192	177	150	169	176	295	236	88	211	94	104	153	125	41	64	45	85	109	44	54	54	37	36	30	44	54	28	21	20	14	14	14	11	25	17	7	10	7	14	14	5	11	38	7	7	6	6	16	16	12	7	8	4	3	4	5	6	3	5	3	2	1	6	0	2	2	5	1	7	2	1	0	1	1	1	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	10	1	0	0	0	1	2	1	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	13534	739	3301	2834	1856	1349	1983	235	163	743	660	816	129	197	215	48	471	68	89	64	121	125	264	202	35	184	55	70	128	98	15	22	29	65	94	15	51	36	16	10	3	37	46	15	10	12	9	6	4	4	13	7	2	7	2	9	13	2	0	36	6	1	3	3	13	11	7	2	1	4	2	1	1	5	3	2	0	2	1	3	0	0	0	4	0	7	2	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	2	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	15538	3231	4114	3170	2124	1670	2104	641	537	979	725	892	337	311	339	215	524	184	159	150	177	174	233	200	94	210	84	94	113	98	57	43	73	87	106	58	50	41	34	18	32	40	50	15	23	17	21	24	19	13	27	11	10	9	5	8	7	14	9	23	7	9	6	14	7	13	1	7	3	12	4	2	4	9	2	3	2	5	3	2	2	1	5	11	5	2	2	2	5	0	2	0	2	3	0	0	1	2	1	0	1	1	0	1	0	0	1	0	1	1	1	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	13035	799	3283	2608	1699	1328	1878	249	143	799	574	781	140	174	211	67	456	65	75	70	123	121	205	163	36	176	54	60	84	80	18	15	46	70	87	14	36	23	13	7	7	32	40	7	11	10	12	16	10	6	19	3	4	6	1	7	3	4	2	19	5	4	3	3	3	12	1	3	0	12	1	1	1	9	0	1	1	4	3	1	0	0	1	11	5	2	1	0	3	0	1	0	2	3	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	16329	3153	4369	3327	2283	1717	2355	648	553	1021	757	954	349	318	346	209	523	180	156	151	187	183	245	206	94	191	111	98	125	107	51	44	70	72	102	60	57	42	34	19	36	40	48	21	33	18	28	20	15	13	19	8	13	10	11	8	6	14	8	31	7	8	6	13	8	20	1	9	6	11	4	3	4	6	5	2	2	7	2	2	1	2	5	8	5	3	1	2	5	0	2	0	9	5	0	2	0	0	2	0	1	1	2	0	0	0	1	0	2	1	1	1	1	0	1	0	0	0	2	1	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	13880	726	3551	2792	1834	1378	2128	268	159	867	605	838	146	195	222	62	456	57	80	74	128	122	215	171	33	162	70	66	99	90	17	12	43	60	83	18	42	29	16	8	6	30	39	12	22	11	15	13	10	6	10	2	5	6	5	5	3	3	0	29	3	3	3	3	6	20	0	5	1	11	0	1	1	6	2	0	1	6	2	1	0	0	1	8	5	3	1	0	3	0	1	0	9	5	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	15510	3120	4056	3131	2196	1660	2205	617	570	988	733	884	337	331	317	207	515	180	162	158	179	157	247	175	97	157	112	99	124	97	49	39	76	59	87	49	56	37	37	27	28	34	45	19	33	17	22	27	12	12	19	5	12	6	15	7	8	11	6	31	5	4	5	11	7	22	2	7	4	10	5	5	1	3	4	4	2	8	2	5	1	3	3	3	6	4	1	1	4	0	2	0	9	3	1	2	0	0	2	0	1	0	2	2	1	0	1	0	1	1	2	0	1	0	0	0	0	1	2	1	0	0	0	0	0	0	1	1	0	1	0	2	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	13041	796	3245	2604	1740	1294	1957	249	168	816	578	762	139	203	201	54	450	56	76	74	119	97	210	143	35	130	69	62	100	80	14	10	42	48	67	16	39	22	17	11	5	23	37	12	23	10	11	17	6	4	12	1	4	4	6	3	3	2	0	30	1	2	3	3	5	22	0	3	1	10	0	1	0	3	2	1	0	7	2	1	0	0	2	3	6	4	1	0	2	0	1	0	9	3	0	2	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	14140	3118	3855	2941	2030	1511	2002	642	547	881	704	800	329	329	299	210	453	162	162	158	157	164	237	168	95	167	108	91	120	81	52	48	64	60	64	47	59	55	23	30	26	27	39	25	26	21	27	19	11	13	17	9	15	5	18	10	12	14	8	22	6	4	6	4	5	19	5	7	9	4	5	5	1	4	4	5	2	7	3	4	3	3	1	2	2	4	0	1	2	0	4	0	11	3	1	2	0	2	1	0	3	0	2	2	1	1	0	0	1	1	1	1	1	0	0	0	0	1	2	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	11537	802	3016	2365	1583	1149	1731	238	151	718	531	661	119	189	196	45	387	43	74	61	92	100	193	137	32	141	55	54	101	65	17	13	32	41	44	16	40	34	10	11	4	17	34	14	17	7	14	11	2	4	8	3	3	3	6	3	6	3	1	22	0	2	4	2	3	18	0	3	4	3	1	1	0	3	2	1	0	7	2	1	1	1	1	2	2	4	0	0	1	0	3	0	11	3	0	2	0	2	0	0	2	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	12858	3206	3511	2787	1843	1489	1680	625	520	828	635	720	308	299	289	219	378	168	165	140	158	156	245	175	92	164	101	110	122	97	43	49	61	75	71	33	48	52	18	30	20	35	44	27	11	20	24	22	13	14	13	10	13	5	14	12	15	9	8	19	8	6	6	3	8	19	5	6	9	5	4	3	1	5	2	5	4	4	2	5	2	4	2	2	1	3	0	2	0	1	3	0	4	2	1	0	1	2	1	0	7	0	0	2	2	1	1	0	0	2	1	3	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	10140	866	2657	2160	1381	1092	1386	213	125	639	463	589	94	155	185	54	319	38	73	44	92	93	200	143	31	130	46	63	100	73	14	16	31	53	51	10	29	32	7	8	4	24	35	11	3	7	11	12	3	3	6	4	2	3	4	4	6	3	2	17	3	4	4	1	5	16	0	1	3	4	1	0	0	3	0	2	1	4	1	1	1	1	1	2	1	3	0	0	0	0	2	0	4	1	0	0	0	2	0	0	5	0	0	0	2	1	0	0	0	1	0	3	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	12810	3319	3533	2695	1815	1446	1716	622	516	765	640	729	305	306	280	213	382	172	177	140	149	156	217	168	96	174	101	111	112	100	35	55	63	78	78	36	51	65	24	27	22	43	47	37	14	24	20	22	14	17	16	15	12	11	16	13	17	11	9	9	11	10	4	3	8	17	6	5	7	6	5	4	1	7	3	4	6	9	2	6	2	4	3	2	0	1	0	3	0	1	5	0	4	3	0	0	1	3	0	0	7	0	0	0	2	1	1	0	0	2	1	3	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	10069	868	2666	2044	1375	1059	1419	213	116	585	477	604	89	165	181	53	314	42	75	35	82	98	170	135	34	141	45	71	93	74	10	20	28	57	58	9	33	40	10	11	6	32	37	16	4	11	9	14	3	4	8	7	2	6	4	4	6	4	3	6	5	5	3	2	5	14	2	0	3	3	1	1	0	5	1	2	1	8	1	1	1	1	2	2	0	1	0	0	0	0	4	0	4	0	0	0	0	2	0	0	5	0	0	0	2	1	0	0	0	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	14254	3300	3695	2961	1996	1622	1905	627	527	858	700	813	304	318	322	198	432	191	176	141	157	175	234	176	97	198	112	99	107	105	38	51	56	87	78	33	47	54	33	34	18	47	65	40	15	31	19	18	21	14	13	15	12	13	16	13	12	6	5	8	9	14	2	3	8	11	5	4	5	8	5	3	1	4	2	2	4	8	3	4	2	4	4	2	0	1	0	4	1	2	2	2	2	3	1	0	1	2	4	0	4	0	1	0	1	0	1	0	0	1	0	2	1	1	2	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	11553	812	2874	2376	1533	1243	1621	230	137	680	540	700	101	172	226	60	366	66	80	47	77	120	191	147	38	156	61	64	89	77	14	15	22	65	59	11	34	35	11	15	8	34	54	21	4	10	8	8	11	3	4	7	3	7	5	3	4	3	4	5	5	7	1	2	5	7	3	0	0	5	0	2	0	3	1	1	1	7	2	0	2	2	3	2	0	1	0	2	0	1	2	2	2	0	1	0	0	1	2	0	3	0	0	0	1	0	0	0	0	1	0	2	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	15517	3290	4005	3200	2143	1718	2087	636	556	972	743	894	320	315	348	189	472	192	179	143	161	180	268	166	102	203	102	85	130	111	43	38	66	86	86	37	46	65	34	38	25	36	52	34	18	30	14	19	18	16	12	18	10	15	13	9	7	6	3	9	8	8	3	4	7	7	5	2	4	12	6	4	1	4	1	0	3	9	2	5	2	2	4	2	2	0	2	4	1	2	2	3	0	3	1	2	2	4	4	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	4	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	13011	809	3206	2621	1705	1371	1806	245	150	803	598	779	108	183	243	42	403	75	81	51	83	126	226	133	38	173	61	54	103	84	13	13	32	67	72	11	35	45	13	19	11	26	43	21	8	10	5	8	12	3	5	9	3	9	6	2	4	3	3	6	3	3	0	2	5	4	3	0	0	9	0	2	0	3	1	0	0	8	2	1	1	1	3	2	2	0	1	2	0	1	2	3	0	0	1	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	16388	3234	4181	3300	2323	1903	2226	651	566	999	744	902	311	318	373	208	484	194	180	140	168	185	300	207	94	246	86	87	121	109	51	40	57	95	94	37	44	62	26	38	22	37	46	20	19	27	17	17	14	13	16	16	12	16	13	9	10	5	3	19	8	6	5	6	1	10	6	3	6	17	7	4	1	4	0	1	2	5	2	4	2	4	2	1	2	0	2	4	1	1	0	3	0	1	1	2	1	3	4	0	0	1	1	0	0	0	1	0	0	0	0	0	1	1	7	0	0	0	0	0	1	0	0	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south39_active	80	14043	763	3389	2765	1886	1551	1954	258	156	838	607	786	116	180	247	47	433	78	91	59	96	129	262	168	42	220	57	55	96	85	18	13	28	75	77	12	34	44	10	19	9	25	42	14	6	5	7	9	9	4	11	8	3	10	5	2	8	1	2	15	4	2	2	2	0	4	2	1	1	14	0	1	0	4	0	0	0	5	2	1	1	2	1	1	2	0	1	3	0	1	0	3	0	0	1	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south40_all	80	16154	3172	4308	3414	2268	1830	2230	661	585	969	748	879	306	300	377	197	493	176	192	134	182	192	271	221	91	247	89	76	125	112	49	46	69	105	94	36	52	57	25	32	26	51	44	15	17	29	17	15	10	13	22	16	12	16	12	7	12	3	5	31	12	3	9	4	6	9	5	4	5	16	4	3	0	8	0	2	2	6	7	2	2	5	3	1	4	0	2	2	0	0	0	1	0	13	1	2	1	2	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	7	0	0	0	0	0	0	0	0	1	0	0	3	0	2	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south40_active	80	13912	787	3521	2874	1860	1453	1961	266	156	800	618	764	111	172	244	42	432	73	99	64	112	134	238	176	42	223	58	45	97	85	14	15	37	81	76	11	40	40	11	17	8	41	39	10	7	11	10	10	6	5	15	8	3	12	4	2	10	1	0	26	5	1	6	1	4	3	1	3	2	15	0	0	0	8	0	1	0	6	7	2	1	2	1	1	4	0	1	1	0	0	0	1	0	12	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	3	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
