label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114
0.03	south26_all	80	37558	11500	8471	5335	3205	2675	2138	1660	1961	2411	1650	1009	1269	636	471	1225	463	335	305	374	278	300	466	209	258	144	244	119	130	79	162	98	101	108	185	56	38	39	93	70	64	35	27	33	48	28	13	23	25	7	13	9	13	22	6	2	5	9	3	8	3	5	3	3	2	6	1	4	3	9	0	5	6	5	1	1	0	0	1	0	0	1	2	3	0	1	0	0	0	1	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south26_active	80	22306	5810	4651	2837	1483	1255	1027	778	1116	1447	957	533	815	308	201	798	238	153	153	213	141	162	295	94	161	68	155	64	67	42	114	45	53	61	125	27	17	24	55	42	29	20	11	10	29	17	8	14	15	3	6	5	5	17	4	2	1	5	1	2	1	4	2	2	2	2	0	1	3	1	0	3	5	4	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	35273	11245	8163	5069	3134	2619	2107	1648	1886	2288	1553	962	1205	645	481	1218	437	327	307	386	258	254	446	209	256	137	197	108	127	87	140	105	91	89	193	58	40	41	89	45	65	46	22	29	44	21	14	28	27	8	9	11	12	25	3	3	5	6	2	7	2	12	3	3	2	8	2	3	3	4	1	3	4	4	0	1	0	0	2	1	0	2	2	2	0	0	0	0	0	1	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south27_active	80	20628	5638	4428	2666	1447	1220	966	756	1066	1292	913	513	750	323	205	785	224	141	162	224	135	133	308	100	154	62	124	56	68	41	94	50	41	50	120	30	18	29	46	33	29	24	10	7	28	10	8	15	20	3	6	6	5	19	1	2	2	4	1	2	1	12	1	2	2	5	0	1	3	1	0	1	3	3	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	34665	11021	8100	4927	3090	2556	2091	1588	1808	2224	1526	902	1190	598	494	1067	426	316	305	398	240	263	437	187	246	138	183	106	132	95	130	100	80	95	140	50	49	39	76	54	63	40	22	24	36	23	11	30	30	10	10	13	7	18	2	4	6	7	3	5	1	11	6	3	2	12	5	2	1	3	2	1	2	5	4	1	0	0	2	1	0	1	1	1	0	0	0	0	0	3	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	20146	5535	4342	2520	1396	1204	981	704	1013	1240	911	481	702	299	212	654	198	146	160	229	119	155	286	84	153	66	119	48	66	45	82	46	30	63	74	26	20	24	40	29	32	20	9	7	20	9	4	16	22	3	3	8	2	10	1	2	3	6	0	2	1	10	3	2	2	11	3	1	1	1	0	0	2	3	4	0	0	0	1	0	0	1	0	0	0	0	0	0	0	3	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	35353	11050	8328	4929	3023	2530	2075	1524	1788	2330	1526	882	1188	601	480	1054	406	327	299	422	236	277	433	196	216	150	186	100	152	95	121	109	83	106	123	55	48	37	70	59	67	37	20	24	30	18	14	24	31	10	9	10	13	22	3	7	11	5	14	4	0	14	4	5	2	14	5	1	2	3	4	2	4	1	4	1	0	0	3	1	0	1	0	3	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south29_active	80	20791	5490	4477	2510	1362	1172	959	661	958	1315	893	480	678	314	208	658	189	156	155	239	120	160	266	87	134	70	114	38	79	46	76	56	40	70	66	29	19	22	37	31	39	18	8	10	17	6	6	8	22	2	3	6	10	13	1	3	6	3	3	1	0	13	2	1	0	12	3	0	1	2	2	2	1	0	4	0	0	0	1	0	0	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	37286	11308	8539	5112	3168	2514	2126	1609	1839	2420	1559	918	1330	596	465	1092	447	337	312	418	219	307	418	198	238	152	208	96	168	85	129	103	73	102	113	58	51	43	68	60	67	38	28	32	30	16	15	20	28	12	22	12	16	16	4	7	20	4	17	4	0	7	4	5	4	16	8	3	3	5	4	3	6	2	4	1	1	0	1	0	1	0	0	3	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south30_active	80	22300	5660	4642	2649	1444	1179	1013	709	1012	1509	921	490	779	306	202	713	210	161	159	233	113	190	228	97	138	75	130	29	86	45	72	54	41	62	75	33	21	21	43	33	31	18	11	15	11	4	9	7	19	1	4	4	10	10	2	4	9	2	4	0	0	6	2	0	2	14	8	1	2	4	3	2	3	1	4	0	0	0	0	0	0	0	0	2	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	40906	12192	9052	5490	3312	2637	2237	1733	2187	2438	1806	1079	1427	694	522	1353	462	367	359	445	280	339	505	224	262	141	242	116	145	116	127	100	94	114	138	49	52	71	149	55	69	37	24	43	45	21	29	18	40	12	29	12	17	19	12	10	16	10	1	4	6	10	7	1	3	3	0	4	1	3	3	2	1	0	3	2	1	2	4	3	2	2	4	1	1	1	0	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0
0.03	south31_active	80	24741	6476	5113	2903	1628	1285	1096	914	1274	1570	1091	585	885	351	237	902	234	170	183	257	143	196	303	137	176	77	133	70	73	59	65	56	60	72	90	37	24	59	104	39	52	18	13	23	34	12	16	11	22	6	22	6	12	15	7	6	5	5	0	2	2	6	0	0	1	2	0	3	0	3	1	1	1	0	0	2	0	0	0	1	1	2	3	1	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south32_all	80	40893	12111	9083	5455	3335	2660	2229	1771	2195	2502	1758	1062	1428	686	503	1259	465	362	343	413	286	331	488	221	290	149	228	112	157	120	119	102	89	108	149	47	48	59	155	52	61	36	25	46	40	18	23	13	31	15	38	9	22	26	11	9	18	9	7	4	5	13	6	1	2	5	2	1	4	0	2	3	1	0	3	1	1	1	4	2	2	1	4	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	24819	6408	5084	2867	1631	1329	1079	901	1260	1596	1084	570	903	335	232	823	243	162	162	233	145	187	303	139	195	80	129	68	83	70	80	50	54	71	98	34	21	49	121	33	43	21	13	24	27	12	14	8	11	7	21	4	17	18	5	4	8	7	7	2	2	7	0	0	0	3	0	1	1	0	1	1	1	0	0	0	1	0	0	1	1	1	4	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	40918	12189	9032	5382	3381	2681	2191	1811	2081	2533	1855	1001	1413	678	495	1258	467	371	323	450	319	362	443	218	284	158	212	110	179	112	143	100	98	104	127	55	42	54	120	76	57	34	23	38	34	17	21	15	41	13	23	8	23	15	11	12	11	7	17	3	3	13	4	1	1	11	2	4	6	0	2	4	1	1	1	2	2	1	0	2	3	1	5	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	24964	6310	5120	2843	1643	1325	1067	900	1229	1620	1153	526	898	325	226	845	253	176	158	255	173	198	270	127	202	73	117	54	108	61	83	46	55	69	87	31	13	40	83	55	39	18	9	24	17	9	13	9	23	6	8	3	14	6	6	7	8	4	8	1	2	7	2	0	0	8	0	1	3	0	1	1	0	0	0	1	2	0	0	1	2	1	5	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	40713	12001	8867	5356	3387	2664	2123	1767	2007	2507	1847	961	1424	640	481	1319	435	380	298	412	303	337	443	204	266	171	200	117	167	103	164	95	104	88	124	54	37	57	100	81	57	33	25	48	32	18	21	21	32	12	20	9	26	11	8	11	15	5	18	5	0	11	6	3	2	9	3	3	5	5	3	4	1	1	0	2	2	1	1	2	2	0	2	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	24649	6132	4988	2786	1599	1264	1034	841	1210	1574	1100	506	886	320	227	927	233	189	153	230	166	183	283	111	185	81	118	54	100	60	103	44	56	55	90	27	14	40	78	61	35	20	6	36	15	10	13	14	20	4	6	4	17	4	4	6	7	4	8	2	0	6	5	0	0	6	1	0	3	4	0	2	0	0	0	1	2	0	1	1	2	0	2	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	39070	11762	8571	5191	3286	2622	2077	1680	1901	2358	1769	905	1303	604	473	1258	434	367	296	437	304	320	428	195	240	170	203	116	149	90	177	101	84	81	114	58	32	56	93	80	62	39	25	53	32	23	24	18	28	10	10	8	26	6	9	11	20	4	18	5	3	7	8	4	2	7	3	3	4	5	3	2	1	1	0	1	2	2	1	0	1	0	2	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	23372	5879	4772	2646	1566	1238	997	768	1119	1410	1036	472	783	327	225	871	227	195	159	262	158	162	282	106	160	79	122	53	88	46	114	57	40	48	76	23	18	33	65	65	40	24	9	35	18	10	14	11	21	4	2	4	15	2	7	6	13	2	7	2	1	4	5	0	0	6	1	0	3	4	0	1	0	0	0	1	2	0	1	0	1	0	2	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	37212	11212	8268	5081	3233	2615	2046	1618	1882	2263	1674	938	1248	601	470	1123	420	325	285	410	295	301	429	161	252	168	201	117	130	89	151	80	67	89	148	56	25	54	83	56	69	39	27	43	37	25	25	21	19	7	13	10	25	4	12	6	18	9	14	5	5	6	6	3	2	7	1	2	5	5	5	1	0	0	0	1	0	2	4	0	1	1	1	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south36_active	80	22036	5452	4562	2568	1494	1241	975	758	1089	1317	970	489	749	312	223	759	216	164	142	234	153	152	270	83	154	79	123	59	77	44	92	43	26	51	98	29	17	29	53	45	45	21	12	29	24	11	12	15	10	4	6	8	14	1	9	3	11	7	10	2	2	4	3	0	0	6	1	1	3	4	2	1	0	0	0	0	0	0	4	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south37_all	80	35186	10814	7949	4872	3134	2557	1997	1555	1830	2123	1541	917	1170	567	489	1099	407	318	300	404	269	273	406	161	252	165	208	113	116	75	137	82	63	91	154	63	28	48	59	46	66	33	23	30	38	24	23	24	19	9	14	13	24	6	13	5	11	8	13	5	7	8	6	3	2	1	1	3	4	0	6	2	0	1	1	2	0	1	4	0	0	1	0	2	2	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south37_active	80	20610	5201	4319	2464	1432	1203	921	718	989	1243	874	488	698	290	232	713	213	151	135	240	136	139	250	81	151	85	128	58	65	40	82	49	24	56	101	34	22	24	34	33	41	18	14	15	29	12	8	15	8	6	6	10	20	3	8	3	10	5	11	3	3	4	3	1	0	1	0	3	1	0	4	1	0	0	0	0	0	0	4	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south38_all	80	35203	10793	8014	4905	3188	2518	2027	1566	1850	2041	1535	915	1199	586	487	1066	387	303	319	390	260	293	441	200	232	157	216	108	116	72	133	73	77	110	147	71	33	41	66	44	60	36	20	27	47	15	23	24	33	12	17	15	15	8	18	6	5	10	19	7	6	9	3	2	1	2	1	3	2	0	5	3	2	1	3	3	2	0	3	1	0	1	0	2	0	3	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0
0.03	south38_active	80	20591	5181	4333	2521	1440	1202	954	718	1002	1163	861	493	682	279	231	654	197	138	131	233	135	149	269	98	124	80	118	55	65	36	74	39	31	72	99	48	21	18	32	26	27	20	12	18	35	6	8	14	16	7	9	9	14	3	6	4	4	6	17	5	2	6	2	1	0	2	0	3	0	0	5	1	0	0	0	0	2	0	3	1	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0
0.03	south39_all	80	35098	10891	8007	4928	3149	2449	2034	1565	1800	1949	1521	931	1229	606	471	1087	381	322	314	356	265	319	432	216	213	155	217	113	119	76	137	103	74	115	97	72	35	43	53	43	71	26	26	30	41	13	17	26	40	10	20	13	25	11	18	8	8	6	22	6	4	5	3	2	2	5	2	4	2	1	4	4	2	1	3	3	2	0	3	1	0	1	0	2	0	2	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1
0.03	south39_active	80	20516	5325	4346	2485	1376	1147	966	723	990	1143	849	514	714	307	207	683	184	150	130	216	147	170	280	108	113	72	120	61	60	39	71	61	35	76	71	42	20	22	30	18	39	13	13	16	33	6	7	16	24	5	12	7	19	5	6	6	7	2	19	4	2	2	3	1	0	5	0	4	0	1	3	2	0	0	0	0	2	0	3	1	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	36288	11135	8321	5025	3164	2469	2044	1622	1818	2131	1634	975	1346	614	432	1075	365	318	345	375	268	331	508	217	216	140	227	117	131	78	133	108	75	103	99	77	41	57	55	47	87	25	26	34	37	16	11	23	38	8	20	7	31	10	16	7	11	6	11	4	4	7	4	1	4	6	2	4	1	1	3	2	3	0	2	2	2	1	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1
0.03	south40_active	80	21226	5558	4579	2592	1442	1165	985	763	1009	1293	887	529	792	309	201	701	174	151	152	217	141	205	320	116	128	70	134	61	69	35	63	59	34	66	71	39	20	33	28	15	47	12	15	16	27	6	6	15	23	3	13	2	24	3	4	5	9	2	9	3	1	3	3	0	0	6	0	3	0	1	2	1	1	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
