label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118
0.03	south25_active	80	17425	5149	7026	3432	4551	1190	2956	1393	911	1138	434	978	297	481	486	714	727	244	291	357	363	88	78	192	177	183	137	43	58	96	72	74	84	18	28	71	25	25	30	53	17	25	21	6	34	18	6	20	20	6	4	10	5	4	3	4	1	9	5	8	1	2	1	1	3	1	1	7	6	0	2	0	0	0	1	1	1	2	0	0	0	1	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0
0.03	south26_all	80	30962	10670	11400	6049	7113	2658	4927	2521	1638	1862	955	1623	649	787	795	1091	1092	426	483	627	600	201	215	339	274	296	227	90	101	145	107	133	134	55	51	115	47	46	72	74	42	45	38	19	62	27	17	20	36	13	11	17	8	8	15	8	3	13	8	11	2	5	2	6	1	4	1	5	5	3	2	4	3	0	2	2	1	1	1	0	0	1	13	0	3	0	0	2	1	0	1	0	1	1	0	3	0	0	0	0	2	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0
0.03	south26_active	80	17342	5165	6895	3377	4425	1229	3033	1442	917	1169	445	1017	290	451	441	755	696	231	266	378	369	102	87	216	166	180	130	47	48	91	72	79	82	20	28	77	25	25	42	52	21	26	20	5	48	16	10	13	23	7	3	11	5	3	10	4	0	9	6	8	1	1	1	2	1	1	1	4	5	0	2	0	0	0	0	0	0	1	0	0	0	1	12	0	3	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0
0.03	south27_all	80	31003	10693	11525	6121	7185	2706	4772	2449	1621	1930	929	1588	646	785	796	1018	1043	447	490	607	600	200	208	370	285	250	239	100	97	156	115	121	118	58	51	120	49	55	69	61	38	40	36	25	59	25	17	30	20	14	13	11	9	8	27	7	2	24	11	6	1	6	2	8	1	8	1	6	1	3	14	2	4	0	2	1	1	2	1	0	0	0	7	0	4	1	0	2	1	0	0	0	0	1	0	3	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
0.03	south27_active	80	17391	5135	6908	3471	4437	1264	2993	1371	872	1235	432	959	300	446	440	685	648	242	271	396	335	88	88	248	177	155	147	58	56	98	74	75	79	20	26	79	27	30	46	38	20	23	17	9	47	13	10	22	9	8	5	4	5	4	19	3	0	21	7	2	0	1	1	3	1	6	1	4	1	0	6	0	1	0	0	0	0	2	0	0	0	0	6	0	3	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south28_all	80	31579	10686	11358	6203	7072	2744	4767	2462	1682	2022	917	1574	638	802	780	1075	928	447	514	631	601	191	180	388	279	256	241	106	93	126	116	125	107	58	51	88	41	96	82	71	36	42	25	29	50	21	18	18	15	9	11	13	12	7	35	5	2	20	12	9	1	7	3	7	2	8	2	4	5	2	14	3	3	1	2	1	0	2	1	0	0	0	6	0	4	1	0	2	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0
0.03	south28_active	80	17739	5132	6902	3501	4333	1315	2961	1372	920	1242	434	922	284	426	430	710	607	242	281	405	347	87	72	247	184	166	149	62	50	83	76	89	68	27	21	50	20	58	53	45	17	27	8	14	38	11	8	14	9	4	2	5	7	4	26	3	0	13	8	3	0	2	2	4	0	6	2	3	4	0	6	0	1	1	1	1	0	2	0	0	0	0	6	0	3	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
0.03	south29_all	80	31557	10797	11387	6209	7274	2727	4663	2497	1654	1982	912	1594	624	801	785	1124	961	442	496	609	668	182	159	418	258	261	225	109	94	155	142	136	93	57	50	81	36	105	79	59	30	51	29	35	34	24	14	43	13	5	8	7	12	11	37	4	2	21	7	16	2	8	4	6	8	8	4	4	6	0	14	2	3	1	4	1	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0
0.03	south29_active	80	17903	5204	6889	3512	4372	1343	2965	1397	871	1181	415	989	284	411	432	748	639	237	281	396	388	76	63	273	159	169	152	55	50	93	93	93	54	27	17	49	16	58	50	36	15	36	16	15	25	14	4	18	8	3	2	3	9	6	29	3	0	14	3	6	2	4	3	4	4	6	4	2	3	0	6	0	3	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0
0.03	south30_all	80	31305	10689	11026	5997	7116	2650	4632	2564	1646	1907	906	1543	614	813	804	1133	941	440	500	573	686	188	153	415	237	276	212	107	87	144	137	151	95	51	52	82	40	95	70	60	26	73	30	38	28	23	10	36	16	7	7	6	10	11	21	4	1	15	3	12	3	7	4	6	9	7	3	8	7	0	12	1	3	1	3	2	2	0	1	3	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0
0.03	south30_active	80	17677	5147	6642	3326	4295	1284	2865	1457	879	1077	429	928	270	415	448	729	620	232	269	357	441	81	59	285	146	192	141	46	38	83	87	95	60	27	18	51	20	55	44	41	14	51	20	18	23	13	3	11	9	1	1	2	6	6	13	3	0	1	2	5	2	4	3	3	4	4	3	5	4	0	2	0	3	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0
0.03	south31_all	80	27781	10074	10130	5569	6343	2368	4115	2219	1534	1671	937	1341	626	740	675	1069	924	428	442	469	549	233	176	317	260	242	187	94	98	177	129	153	85	56	41	102	38	80	54	58	29	73	15	25	40	18	13	29	28	22	19	9	9	5	22	7	6	11	21	11	7	4	5	4	3	2	4	2	0	1	2	0	0	2	2	2	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	14976	4622	5849	2954	3831	1137	2516	1208	762	938	435	790	295	387	357	644	570	233	239	299	373	96	74	181	149	171	94	32	50	112	77	96	46	27	14	68	18	56	35	33	13	55	9	10	25	10	4	17	22	16	11	6	2	1	16	4	2	1	16	8	5	1	2	2	0	1	0	1	0	0	1	0	0	1	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	28589	10363	10557	5882	6756	2403	4386	2338	1604	1724	930	1407	615	769	759	1180	980	452	468	486	592	222	184	347	276	258	197	109	110	194	117	143	89	63	45	110	43	88	48	64	29	79	19	25	42	24	8	39	32	15	19	7	6	8	16	7	5	14	18	12	5	5	5	3	4	3	0	6	4	0	1	0	0	1	2	4	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	15566	4835	6145	3216	4141	1153	2650	1343	834	1012	423	830	293	411	438	715	613	271	252	320	395	96	77	201	160	177	117	39	54	132	69	89	49	31	17	76	22	67	30	36	16	62	6	9	21	15	3	28	22	11	11	3	1	3	12	4	3	7	14	9	3	2	1	3	2	1	0	4	3	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	29823	10551	11055	6186	6915	2521	4516	2512	1597	1766	916	1526	624	794	806	1222	1074	479	492	481	607	218	182	363	272	284	211	121	101	234	118	161	105	58	51	108	41	105	50	60	34	56	20	28	54	23	6	34	38	16	16	9	5	8	17	7	6	16	10	16	4	5	4	8	3	3	2	8	10	0	3	1	3	1	1	4	1	0	1	0	2	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south33_active	80	16659	4989	6543	3374	4202	1212	2771	1433	866	1028	423	944	308	445	488	768	708	290	273	305	382	97	82	208	170	199	121	49	50	175	68	110	59	30	22	70	21	87	37	36	20	42	9	11	32	16	5	26	27	11	8	0	2	5	16	3	5	11	4	9	1	2	1	8	2	1	1	6	8	0	1	0	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south34_all	80	31036	10723	11446	6264	7296	2626	4648	2606	1615	1887	935	1610	636	811	793	1189	1087	469	505	520	552	209	176	359	263	294	220	110	99	231	136	153	95	64	53	89	44	108	58	65	26	64	19	25	51	17	8	37	33	16	13	13	7	8	18	8	7	17	6	19	3	8	5	8	3	1	4	10	11	0	5	5	4	1	0	3	0	0	1	1	2	1	0	2	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	south34_active	80	17556	5148	6843	3408	4536	1289	2909	1504	885	1108	430	1000	309	459	479	743	690	284	285	336	326	92	77	203	160	191	139	46	51	162	70	114	57	33	26	54	22	91	44	40	15	50	9	9	23	12	6	29	21	10	7	4	4	5	15	3	6	12	2	10	1	6	2	8	2	0	3	8	8	0	3	2	2	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	south35_all	80	31273	10785	11571	6103	7337	2679	4626	2604	1594	1909	886	1536	636	816	739	1060	1068	483	514	537	528	206	181	383	239	300	212	112	97	211	127	132	105	52	47	74	53	97	72	65	30	52	17	31	44	20	13	25	33	15	10	14	7	7	20	8	6	17	6	15	2	11	4	8	2	2	6	8	7	1	5	7	4	0	0	3	1	0	0	2	1	2	1	3	1	0	0	0	0	0	1	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	south35_active	80	17687	5256	6997	3305	4587	1315	2869	1466	844	1089	410	919	288	471	439	654	690	290	315	327	311	90	81	211	145	196	123	52	48	143	56	95	72	29	21	42	21	77	57	42	15	40	14	12	25	15	6	19	23	8	5	8	5	6	17	4	5	13	2	8	1	9	3	7	1	1	4	8	5	0	3	4	2	0	0	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	south36_all	80	31349	10801	11481	6133	7268	2621	4592	2518	1558	1925	862	1536	659	786	709	1030	975	452	505	510	536	204	186	357	244	267	197	96	98	212	140	134	96	46	45	69	51	71	59	69	27	63	17	25	37	23	15	32	25	10	9	12	9	4	17	5	6	14	4	15	7	10	5	7	2	2	6	3	1	1	3	6	3	0	0	2	1	0	0	2	1	2	1	2	1	0	0	0	1	0	2	0	3	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south36_active	80	17682	5291	6964	3372	4612	1285	2936	1424	838	1088	396	906	292	442	415	617	596	271	311	298	315	81	78	180	139	170	116	43	44	139	65	85	69	27	23	41	22	50	45	45	9	43	10	11	16	14	6	25	15	3	7	9	4	3	11	4	5	8	2	10	5	8	3	6	2	1	4	3	0	0	2	4	1	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south37_all	80	31256	10828	11539	6091	7379	2577	4479	2556	1580	1941	877	1574	651	807	739	1043	981	483	488	490	573	203	184	334	269	239	217	93	105	247	135	120	124	50	45	79	46	57	53	73	26	57	24	22	29	29	14	19	31	11	6	9	11	5	22	3	4	8	8	12	7	10	7	5	3	4	4	4	1	1	1	5	1	0	1	2	1	0	0	1	0	2	1	1	1	0	1	0	1	0	2	0	4	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south37_active	80	17483	5323	7011	3391	4723	1256	2791	1441	881	1127	397	929	287	430	429	668	637	285	291	250	334	90	79	171	149	138	123	40	51	141	76	73	85	28	24	50	20	33	37	46	6	32	11	13	15	17	4	13	22	4	5	9	6	3	12	2	2	4	6	9	5	10	5	4	2	2	2	3	1	0	1	4	1	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south38_all	80	31360	10775	11443	6036	7310	2576	4542	2561	1606	1865	850	1562	676	810	763	1115	978	496	503	515	610	228	192	328	289	220	235	107	91	239	135	149	113	56	52	94	41	84	55	70	25	49	33	22	41	41	22	20	27	16	8	5	12	8	22	6	3	7	10	4	8	5	8	2	4	4	3	2	3	1	1	0	0	1	2	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south38_active	80	17526	5229	6854	3416	4646	1238	2908	1447	906	1107	391	956	302	434	443	716	621	281	296	245	348	107	77	173	162	126	118	46	46	141	87	103	70	33	32	65	19	55	31	46	7	20	18	14	20	20	13	13	20	10	6	3	4	4	13	2	1	3	6	3	6	5	5	2	2	1	1	0	3	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	31204	10639	11564	6161	7360	2554	4461	2568	1639	1909	842	1495	677	821	835	1116	1000	497	486	566	630	248	186	321	263	226	237	107	76	248	133	155	105	72	54	110	48	87	50	77	24	48	34	19	33	39	26	18	29	24	10	8	15	8	24	7	8	6	12	3	6	3	6	2	6	3	4	5	7	0	2	0	0	1	2	0	0	0	0	0	0	1	0	0	2	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south39_active	80	17522	5171	6986	3466	4681	1210	2757	1447	918	1135	385	889	303	436	478	712	642	279	286	310	368	112	69	191	149	141	128	47	42	155	94	104	69	41	29	79	23	57	26	53	4	23	17	14	16	16	17	13	20	16	4	4	5	4	17	1	2	2	7	2	3	3	4	2	4	1	2	0	6	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	30818	10581	11633	6137	7146	2562	4451	2489	1640	1871	828	1442	684	842	848	1176	986	513	490	545	617	233	178	326	262	237	195	116	84	226	139	159	81	67	64	91	58	111	58	78	31	43	27	15	29	39	27	23	17	25	15	10	14	10	18	10	7	8	12	6	7	0	8	1	5	5	3	5	7	0	2	0	3	3	2	0	0	1	0	4	0	0	3	0	8	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	17389	5145	7025	3420	4489	1249	2819	1376	899	1103	400	872	314	471	486	736	611	281	277	321	381	101	69	208	164	155	100	58	45	144	83	110	48	36	36	58	28	76	34	58	12	28	15	10	10	18	17	15	9	18	7	4	4	5	16	2	2	4	7	5	3	0	6	1	3	3	2	0	5	0	1	0	2	1	1	0	0	0	0	4	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
