label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115
0.03	south26_all	80	33574	21570	7237	6813	4723	3025	2939	3199	1547	2247	2475	1677	840	776	671	1079	444	398	379	404	270	240	204	175	175	179	391	196	120	116	83	84	64	101	66	52	47	73	48	44	66	22	28	27	26	19	28	20	32	16	27	20	30	21	10	5	10	5	7	9	15	10	3	5	0	2	4	38	6	5	1	4	2	3	1	1	2	4	0	2	0	2	1	0	1	1	0	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	21540	17246	2650	4546	2823	1319	1738	2406	540	1714	2094	1363	317	379	312	901	163	120	169	264	50	111	55	55	67	105	355	149	56	56	26	35	16	71	34	17	11	44	23	35	53	16	10	11	13	12	15	8	31	9	15	19	27	18	4	2	5	1	3	7	8	7	3	5	0	1	1	36	5	2	1	3	0	3	0	1	0	2	0	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	33729	21349	7248	6825	4767	3037	2878	3190	1628	2234	2460	1641	854	742	663	1096	423	380	371	398	275	228	222	185	178	185	386	179	117	103	84	91	64	101	62	55	54	61	50	48	56	32	24	24	17	25	30	17	36	16	18	20	20	18	8	7	10	5	12	9	5	10	0	3	0	9	3	39	6	6	2	1	2	3	2	1	3	3	1	2	1	2	2	0	1	0	0	2	1	0	1	1	0	0	0	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	21690	17042	2630	4576	2851	1308	1711	2413	566	1735	2072	1349	322	365	304	932	153	108	168	255	51	106	69	66	69	107	357	140	49	52	23	40	17	74	31	19	12	35	29	39	44	16	8	12	9	17	18	4	24	10	11	17	17	14	5	5	5	1	9	6	3	8	0	3	0	8	1	38	4	3	1	0	0	3	0	1	0	2	0	0	1	1	0	0	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	33397	21592	7290	6866	4755	3014	2892	3113	1574	2201	2318	1827	816	753	663	1120	446	386	358	413	286	248	190	174	177	194	357	187	126	100	85	81	66	94	60	58	58	56	48	27	36	24	30	27	18	29	30	17	38	12	15	24	18	16	11	8	8	8	15	7	4	10	3	1	1	9	1	50	9	4	2	1	1	3	2	0	4	3	2	4	1	1	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	21439	17383	2700	4550	2859	1299	1686	2376	517	1699	1923	1494	292	392	306	961	173	107	154	267	49	121	57	60	71	113	325	145	59	44	20	32	18	67	31	22	6	30	26	19	26	7	15	11	12	18	17	6	19	8	10	22	17	12	5	5	4	4	10	5	2	9	1	1	0	7	0	49	7	2	1	0	0	3	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	33293	21727	7339	6860	4651	3073	2849	3139	1604	2131	2404	1847	863	762	661	1217	454	410	385	470	271	250	198	193	188	200	331	212	125	92	96	84	72	89	65	70	53	59	52	68	40	39	28	29	20	33	29	15	34	14	16	35	21	15	9	7	7	11	15	5	4	3	3	1	5	10	1	19	9	3	2	1	1	0	2	0	3	3	3	3	1	1	1	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	21407	17453	2743	4526	2854	1273	1643	2442	513	1644	2013	1496	303	388	318	1045	175	116	165	310	46	123	56	66	73	123	298	185	51	41	25	40	22	56	34	28	7	40	29	53	25	22	16	15	13	18	18	6	15	6	10	32	21	13	3	4	3	8	10	3	2	3	1	1	4	8	0	18	7	2	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	33305	21624	7382	6875	4593	3052	2852	3172	1538	2227	2411	1900	860	779	680	1212	477	402	381	470	277	248	204	198	190	187	351	240	123	86	91	82	79	79	70	67	57	58	35	88	52	37	30	28	28	27	22	11	33	21	10	33	24	26	11	8	7	11	7	8	4	19	4	3	7	4	2	26	6	0	1	2	1	0	2	2	2	3	3	3	1	1	1	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	21378	17381	2755	4462	2889	1267	1643	2436	494	1693	2048	1550	289	410	337	1044	176	114	171	318	51	123	50	63	69	116	315	202	49	34	25	41	26	45	39	25	8	39	17	74	28	25	16	13	19	10	13	6	17	7	5	30	22	22	3	2	2	9	4	7	3	18	1	1	5	2	0	25	5	0	1	2	0	0	1	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	33354	21512	7385	6867	4717	2974	2767	3320	1553	2084	2327	1833	740	803	642	1024	447	413	386	438	285	217	241	183	173	187	476	265	113	118	79	83	79	121	64	53	39	58	82	88	54	33	18	23	24	24	21	22	34	20	16	16	28	23	11	6	10	5	6	5	9	3	6	2	2	4	4	1	7	1	0	1	2	1	1	1	0	2	2	0	0	1	1	1	1	0	1	2	1	0	2	0	0	0	1	0	0	0	1	3	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south31_active	80	21404	17376	2745	4544	2814	1287	1621	2544	535	1594	1958	1484	259	422	320	857	164	125	186	294	44	94	61	67	67	107	442	215	41	60	13	39	18	91	35	21	6	35	57	79	42	21	4	11	11	6	12	11	28	12	9	9	24	20	6	0	2	2	1	2	9	3	3	2	0	4	1	0	7	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	2	0	0	0	1	0	0	0	0	3	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south32_all	80	33266	21405	7347	6878	4686	2967	2795	3272	1526	2206	2277	1796	793	815	634	1059	452	416	405	407	283	236	231	197	173	189	488	286	118	111	77	92	85	117	67	53	39	61	71	116	57	48	19	25	32	24	27	22	29	28	14	19	30	16	11	5	10	5	6	6	6	6	6	3	3	9	5	6	11	2	0	2	2	1	1	8	0	3	1	0	0	2	1	1	1	0	1	1	0	0	2	0	0	0	0	0	0	0	1	3	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south32_active	80	21370	17317	2671	4587	2835	1270	1633	2528	510	1701	1924	1438	269	423	313	884	187	117	190	268	48	109	60	69	64	107	455	240	41	54	16	44	23	97	34	16	5	37	57	107	43	31	5	9	17	14	15	9	24	18	9	15	25	13	6	0	0	1	2	2	6	6	3	1	0	8	1	0	7	0	0	0	0	1	0	7	0	0	1	0	0	0	1	1	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	3	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south33_all	80	33469	21580	7305	6858	4595	2944	2895	3262	1591	2213	2385	1774	795	781	646	1106	443	421	416	369	268	240	244	195	181	178	469	286	118	125	71	83	83	118	71	45	43	54	53	115	56	57	16	24	30	24	25	26	25	26	20	23	37	17	12	3	11	7	5	7	6	9	7	4	2	9	3	7	11	2	2	3	1	1	2	9	1	3	1	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	21540	17410	2656	4519	2811	1266	1701	2514	558	1651	2021	1392	276	391	321	931	178	126	180	251	49	113	66	72	67	94	434	245	42	62	16	45	21	95	36	13	7	32	45	103	41	35	3	7	18	16	11	11	20	15	10	19	31	11	8	0	2	1	2	4	4	9	3	1	0	8	1	1	7	1	0	1	0	1	1	7	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	33343	21616	7331	6893	4615	2969	2885	3267	1598	2254	2262	1728	802	746	645	1155	461	416	416	388	270	255	252	196	195	184	391	291	111	122	74	90	72	86	68	48	39	54	40	110	41	56	20	29	34	27	21	25	29	15	20	26	29	15	7	4	14	5	6	9	10	11	7	5	3	11	2	7	8	2	3	2	0	1	3	8	1	2	1	1	2	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	21461	17416	2671	4532	2857	1243	1688	2552	534	1693	1918	1340	284	364	319	966	200	130	184	261	46	113	70	65	70	97	353	244	45	56	20	45	19	63	29	17	5	31	33	99	26	33	4	12	23	15	11	12	24	9	9	21	24	9	5	0	7	0	5	5	8	10	4	2	2	10	0	1	2	1	0	1	0	1	1	7	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	33322	21687	7270	7015	4615	2956	2823	3288	1592	2220	2348	1729	795	772	659	1131	468	423	408	400	265	255	237	188	201	179	302	298	108	116	75	72	68	91	64	53	38	53	46	85	50	44	19	28	42	25	21	21	29	15	24	21	33	13	9	5	10	4	7	7	11	7	5	5	6	7	1	2	5	2	4	1	0	1	3	2	1	0	1	1	2	1	0	0	1	0	0	2	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	21324	17452	2720	4594	2795	1215	1608	2608	506	1664	2032	1351	276	378	329	932	199	135	167	270	50	109	64	52	71	104	260	255	45	57	20	30	17	61	29	21	7	32	32	74	38	23	5	10	26	11	16	10	26	8	11	15	25	9	2	0	7	1	6	4	9	6	2	2	4	7	0	2	2	1	0	1	0	1	1	0	1	0	1	1	1	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	33526	21655	7374	7007	4735	2982	2799	3302	1520	2210	2402	1772	757	771	662	1150	480	436	400	433	258	247	230	184	212	196	298	245	95	113	84	78	73	78	56	52	44	62	51	106	46	45	23	31	31	17	23	15	39	14	24	15	41	12	11	8	8	3	6	7	9	5	3	4	8	7	2	1	4	3	3	0	0	6	4	2	0	1	1	1	2	0	0	0	1	0	0	2	2	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south36_active	80	21473	17398	2783	4586	2845	1213	1644	2628	461	1687	2070	1400	276	404	320	952	200	138	157	303	46	95	63	54	79	120	254	202	34	54	22	27	25	46	29	24	10	42	29	97	36	24	7	12	18	5	19	7	32	10	10	9	37	10	1	0	6	1	5	5	8	3	2	3	4	7	0	1	2	0	0	0	0	5	1	1	0	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	33489	21607	7363	6789	4736	3056	2815	3269	1524	2122	2448	1789	761	769	681	1107	459	443	384	399	269	259	218	179	186	196	278	255	94	125	79	76	66	82	56	60	50	65	51	109	45	46	24	36	34	19	29	14	37	17	15	29	30	8	12	6	12	4	4	7	6	3	3	3	8	3	2	9	5	3	3	0	0	6	2	5	0	1	1	1	1	1	0	0	0	0	0	2	2	1	0	0	0	2	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	3	1	0	0	0	0
0.03	south37_active	80	21467	17337	2792	4434	2793	1277	1675	2612	463	1597	2109	1445	279	397	328	923	178	138	163	283	47	115	62	53	71	125	236	219	30	68	18	20	23	48	33	24	12	47	23	98	35	24	8	16	23	8	25	5	29	10	10	23	24	7	3	1	9	1	4	6	6	2	2	2	4	3	0	8	3	0	0	0	0	5	0	4	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
0.03	south38_all	80	33317	21629	7404	6871	4759	3001	2792	3229	1526	2160	2498	1763	783	736	678	1151	457	456	372	402	258	250	213	168	183	191	308	250	91	133	91	80	75	77	50	51	46	72	44	110	49	55	21	34	29	24	25	17	21	18	13	28	26	16	11	9	8	5	4	8	7	1	5	3	6	9	3	8	1	4	2	0	0	7	1	4	3	1	0	1	1	2	0	1	0	0	0	3	1	1	0	1	0	1	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	1	3	1	0	0	0	0
0.03	south38_active	80	21432	17355	2758	4553	2787	1247	1671	2545	487	1595	2131	1406	293	388	339	968	186	142	150	281	44	104	68	52	70	118	261	212	31	74	22	27	21	47	30	24	13	53	23	100	38	31	8	15	19	16	21	8	14	12	10	23	20	12	4	2	4	2	4	5	6	0	3	1	3	8	0	7	1	0	0	0	0	6	0	4	2	1	0	0	0	1	0	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
0.03	south39_all	80	32944	21656	7352	6833	4709	3050	2742	3212	1539	2204	2364	1597	826	762	691	1213	458	443	404	381	251	256	202	179	162	192	354	258	101	126	91	91	69	80	55	52	57	74	35	93	53	54	23	31	37	26	16	17	15	18	13	27	12	17	8	8	7	5	3	6	11	2	3	8	5	13	2	10	3	2	3	0	0	1	0	3	3	0	1	1	1	3	2	1	1	0	1	1	0	0	0	2	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	3	1	0	0	0	0
0.03	south39_active	80	21256	17440	2690	4614	2800	1269	1613	2511	494	1641	2005	1261	312	385	353	1036	181	138	175	247	52	111	64	54	66	115	308	220	42	70	19	31	20	55	35	19	15	44	18	84	45	32	8	11	22	17	11	8	11	7	12	23	9	14	4	2	4	2	3	3	8	0	2	6	4	12	0	9	1	1	0	0	0	1	0	3	2	0	0	0	0	2	1	1	1	0	1	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
0.03	south40_all	80	32816	21696	7302	6937	4734	3082	2626	3228	1538	2213	2490	1632	816	767	728	1227	447	448	413	417	234	261	193	185	161	202	352	225	96	129	84	94	82	93	56	51	56	69	30	82	47	52	24	30	33	29	16	18	15	17	17	36	4	20	9	7	9	7	4	7	12	4	4	11	4	14	2	8	3	2	2	0	1	3	0	4	4	0	1	2	0	2	2	1	1	0	1	1	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	3	0	0	0	0	0
0.03	south40_active	80	21285	17487	2644	4650	2833	1257	1545	2497	490	1632	2133	1300	303	397	377	1061	173	143	188	271	47	113	64	48	69	114	310	187	39	73	16	44	24	68	30	21	14	41	19	74	42	38	6	12	19	19	10	7	12	8	12	33	2	14	4	2	5	4	3	3	8	2	2	9	4	13	0	8	1	1	0	0	1	3	0	4	2	0	0	0	0	2	1	1	1	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0
