label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93
0.03	south32_all	80	53437	21540	12543	5193	8164	3396	2248	3060	2614	1198	1519	1760	925	599	751	715	657	368	239	387	278	175	197	237	133	94	132	88	97	61	55	77	69	24	33	24	33	47	29	18	12	11	13	5	2	16	11	8	4	7	10	0	0	3	16	2	2	0	2	4	5	0	1	3	1	1	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	33154	12832	7429	2434	5194	1765	1074	1883	1622	562	891	1115	540	278	431	402	407	195	113	238	155	73	121	141	67	48	68	42	55	25	30	39	39	13	16	10	21	27	15	7	7	8	5	1	2	9	1	5	0	6	4	0	0	2	14	1	0	0	1	2	3	0	1	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	53695	21634	12570	5221	8013	3462	2231	3139	2525	1182	1535	1756	911	593	748	741	707	367	260	379	271	164	209	197	128	108	115	90	97	57	58	65	63	24	22	25	46	58	29	19	13	16	15	7	4	10	11	8	3	8	5	1	0	4	17	2	2	0	1	4	3	1	2	3	1	4	1	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south33_active	80	33449	12950	7424	2451	5033	1808	1068	1904	1515	551	906	1101	528	285	428	441	428	193	118	226	144	77	126	122	59	54	58	48	51	23	32	29	37	13	14	9	30	31	14	10	8	12	8	3	3	2	0	3	0	6	2	0	0	1	14	1	0	0	1	3	0	1	1	2	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	53292	21448	12431	5303	7931	3349	2227	3039	2492	1185	1522	1701	909	591	719	734	684	375	253	397	263	150	187	195	140	106	108	96	97	58	58	63	64	27	20	26	46	63	24	16	15	17	16	10	6	5	9	6	3	6	6	3	0	8	17	4	2	0	5	5	4	1	3	2	1	3	1	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south34_active	80	33007	12678	7342	2499	4945	1744	1067	1756	1467	551	904	1052	528	291	412	428	427	203	121	231	145	75	106	124	64	44	55	60	51	24	31	40	42	14	11	11	31	39	12	9	8	12	9	3	4	0	2	1	1	5	3	2	0	2	13	3	0	0	2	2	1	1	2	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	52918	21650	12386	5185	7804	3327	2254	2998	2425	1234	1543	1707	923	585	702	729	720	355	261	405	272	171	152	199	137	100	105	108	98	57	57	73	62	31	22	24	49	46	21	15	13	21	19	11	12	3	13	5	3	3	7	4	0	7	13	4	1	0	4	5	5	1	2	2	2	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south35_active	80	32416	12926	7398	2404	4787	1753	1077	1732	1378	588	914	1060	509	288	399	466	454	190	130	229	154	92	82	133	62	45	53	69	55	24	26	50	39	16	13	10	33	33	10	6	9	15	12	5	9	0	5	1	2	2	4	3	0	2	10	3	0	0	1	2	2	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	52426	21560	12176	5155	7753	3308	2275	2859	2451	1239	1518	1675	971	585	722	714	709	349	260	413	264	173	167	203	148	100	98	102	106	42	64	77	64	43	35	24	45	51	23	13	14	20	20	10	15	6	13	3	5	4	5	5	2	7	3	5	4	1	4	6	3	3	2	2	4	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south36_active	80	32219	12777	7303	2401	4746	1715	1067	1629	1389	604	886	1052	527	290	427	438	441	187	136	243	157	91	102	125	77	48	52	62	66	21	33	51	46	20	18	13	24	37	13	5	9	11	11	5	12	0	5	2	3	2	4	4	0	2	0	5	0	1	1	4	2	1	1	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	52413	21791	12216	5047	7682	3283	2256	2906	2465	1248	1468	1750	956	584	749	756	659	363	230	414	277	187	188	215	135	103	105	100	101	42	63	82	66	40	42	27	32	48	28	16	18	19	21	9	11	8	11	8	6	5	7	5	2	3	0	5	5	4	1	3	3	3	1	1	4	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south37_active	80	32438	13105	7369	2289	4754	1698	1048	1716	1441	628	861	1102	513	286	442	470	414	182	115	255	168	93	108	122	78	55	53	50	59	19	32	53	42	18	21	17	16	36	17	7	9	7	11	7	9	3	4	6	4	4	4	2	0	2	0	3	1	3	0	2	2	0	1	1	4	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	52264	21797	12312	5064	7834	3272	2256	2968	2530	1244	1385	1827	915	595	771	737	657	379	236	436	287	181	201	236	144	107	91	93	108	42	56	94	68	37	44	23	42	56	29	17	22	19	16	10	11	12	5	16	6	6	10	4	3	1	5	6	4	5	1	3	2	4	0	0	4	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south38_active	80	32628	13034	7445	2315	4860	1689	1042	1793	1482	620	817	1197	489	282	447	462	406	193	120	255	173	91	126	127	87	58	49	49	60	24	29	63	40	16	22	17	24	45	17	9	15	4	9	8	5	5	1	13	3	5	6	1	1	0	5	4	1	3	0	2	2	1	0	0	4	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	52615	21750	12188	5094	7850	3226	2208	3130	2526	1238	1474	1741	896	589	724	710	684	382	255	472	287	169	217	238	132	109	88	93	102	51	64	83	71	37	40	27	37	47	24	19	24	17	11	11	8	9	6	16	3	5	11	5	2	3	9	7	2	5	2	4	5	2	0	2	1	0	4	1	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	32909	13043	7271	2355	4884	1667	1059	1920	1486	610	851	1163	481	285	396	444	453	212	127	287	172	90	122	128	72	54	43	45	58	24	31	53	41	18	20	19	20	37	13	10	16	3	6	8	3	7	0	11	2	3	8	2	2	2	8	4	1	3	1	2	4	1	0	2	1	0	3	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	52203	21694	12231	5036	8042	3237	2213	3156	2488	1258	1457	1769	910	596	704	664	691	364	273	509	272	181	216	192	132	97	80	86	98	58	57	79	76	34	32	26	40	42	21	18	25	18	10	10	7	13	16	19	4	7	16	3	3	2	9	3	0	4	1	2	5	2	0	3	1	0	4	1	0	0	1	3	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	32492	13011	7251	2404	5042	1680	1049	1952	1453	624	822	1153	507	275	410	410	457	215	137	326	163	97	123	97	73	47	45	43	56	30	22	52	53	16	17	16	22	34	10	12	17	6	3	7	2	8	10	11	2	2	12	1	2	2	8	2	0	3	1	0	4	2	0	3	1	0	3	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
