label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41
0.03	north6_all	80	7841	2852	1266	2186	734	442	562	606	307	125	85	133	94	73	19	28	41	26	8	7	4	5	6	4	5	3	1	0	2	1	7	1	1	0	7	0	0	0	0	0	0	0
0.03	north6_active	80	4338	1469	554	1437	437	258	342	398	197	70	37	76	57	51	9	13	32	16	5	2	1	3	5	1	2	0	0	0	1	1	6	0	0	0	7	0	0	0	0	0	0	0
0.03	north7_all	80	7876	2823	1291	2193	740	485	572	608	312	122	89	131	103	84	19	24	38	29	9	9	6	8	4	4	4	3	2	0	2	1	2	2	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	4342	1443	591	1413	411	272	335	396	196	72	39	67	63	51	12	10	29	21	6	3	2	7	2	2	2	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	7873	2786	1313	2174	732	496	551	611	309	121	92	138	96	86	30	19	38	28	11	12	6	9	2	3	4	2	2	0	2	0	3	2	0	0	0	0	0	0	0	1	0	0
0.03	north8_active	80	4298	1463	598	1431	400	274	329	404	203	66	49	77	51	55	15	10	29	17	5	4	2	7	1	2	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0
0.03	north9_all	80	7824	2789	1321	2123	711	499	542	627	289	119	96	122	96	78	32	21	32	26	11	10	7	10	2	1	5	1	2	0	2	2	2	1	0	1	0	0	0	1	0	1	0	1
0.03	north9_active	80	4291	1447	605	1376	392	269	337	396	187	63	55	69	54	49	15	11	25	11	4	4	4	8	1	1	2	0	0	0	1	2	2	0	0	1	0	0	0	0	0	1	0	0
0.03	north10_all	80	7754	2830	1322	2161	710	507	531	608	262	127	93	123	90	69	33	17	48	29	10	10	6	8	2	3	4	2	3	1	0	2	2	0	0	1	0	0	1	1	0	1	0	1
0.03	north10_active	80	4267	1467	603	1371	391	291	345	394	161	62	57	75	52	43	14	7	35	10	4	5	2	6	2	2	2	0	0	1	0	2	2	0	0	1	0	0	0	0	0	1	0	0
0.03	north11_all	80	7758	2906	1258	2120	673	453	512	542	271	108	76	110	112	63	29	20	23	29	6	8	5	7	8	4	2	1	3	3	0	0	1	0	3	0	1	0	1	0	0	0	1	0
0.03	north11_active	80	4268	1489	649	1382	376	261	319	354	152	57	41	70	68	36	11	17	18	21	4	4	3	4	6	0	2	1	2	2	0	0	0	0	2	0	0	0	1	0	0	0	0	0
0.03	north12_all	80	7725	2861	1323	2141	665	508	542	593	265	96	76	118	101	58	24	21	28	28	10	11	6	10	5	2	2	2	2	1	0	0	1	1	3	0	0	0	1	0	0	0	1	0
0.03	north12_active	80	4226	1515	664	1445	368	299	342	385	158	53	39	78	69	35	9	17	19	15	7	3	5	5	3	0	2	2	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0
0.03	north13_all	80	7740	2833	1342	2106	705	487	580	597	270	102	72	116	110	57	29	22	22	24	12	10	5	11	6	2	1	3	1	1	0	1	0	1	3	0	0	0	1	0	0	0	1	0
0.03	north13_active	80	4242	1469	647	1386	392	281	369	397	163	50	36	76	78	36	9	17	16	9	8	3	4	6	4	0	1	3	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0
0.03	north14_all	80	7779	2893	1323	2188	718	491	592	636	257	101	77	117	121	50	28	25	22	23	12	7	5	12	4	0	3	2	1	2	1	2	1	1	0	0	0	0	0	0	0	0	1	0
0.03	north14_active	80	4247	1523	627	1429	400	283	373	408	147	55	40	73	88	30	11	17	12	11	8	2	3	5	3	0	1	2	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	7723	2972	1320	2176	788	461	533	574	231	98	79	107	126	52	31	25	23	23	6	4	7	8	3	0	3	1	1	1	1	3	1	0	0	0	0	1	0	0	0	0	0	0
0.03	north15_active	80	4193	1563	622	1375	453	275	334	370	130	54	38	61	79	32	13	16	14	14	4	1	3	3	2	0	1	1	0	1	1	3	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	7711	2976	1296	2128	841	467	543	608	248	106	73	89	100	57	26	20	23	20	9	6	8	9	3	3	4	2	1	1	2	2	1	0	1	0	0	1	0	0	0	0	0	0
0.03	north16_active	80	4147	1599	597	1344	490	272	335	379	149	57	35	49	53	36	11	12	14	13	6	3	2	3	3	3	2	0	0	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	7668	2998	1311	2053	888	477	570	572	251	115	73	100	97	66	25	15	28	14	8	6	10	5	1	3	4	2	2	1	2	1	4	0	1	1	1	1	0	0	0	0	0	0
0.03	north17_active	80	4141	1597	614	1312	517	279	360	364	155	61	31	56	51	40	17	9	19	7	4	3	4	2	1	3	3	0	0	1	2	1	3	0	0	1	1	0	0	0	0	0	0	0
0.03	north18_all	80	7669	2906	1291	2012	859	449	580	582	267	129	69	99	94	53	31	13	34	14	9	5	6	5	2	3	3	2	3	2	2	1	3	0	1	1	1	0	0	0	0	0	0	0
0.03	north18_active	80	4175	1559	595	1303	496	261	350	359	157	70	31	49	47	31	17	5	25	5	5	2	2	2	1	3	2	0	0	1	1	1	2	0	0	1	1	0	0	0	0	0	0	0
0.03	north19_all	80	7733	2899	1300	2088	835	494	565	515	308	136	62	110	111	57	28	10	40	26	6	5	6	6	5	2	4	1	2	2	1	1	5	0	0	1	1	2	0	0	0	0	0	0
0.03	north19_active	80	4221	1555	622	1364	484	286	353	326	187	73	22	66	60	32	16	5	34	14	3	2	3	5	2	2	2	0	0	1	0	1	2	0	0	1	1	0	0	0	0	0	0	0
0.03	north20_all	80	7776	2890	1281	2122	804	505	586	541	298	144	66	101	112	57	24	20	42	30	12	9	7	8	4	4	1	0	1	2	2	2	2	0	0	0	0	2	0	0	0	0	0	0
0.03	north20_active	80	4267	1565	590	1360	470	309	382	347	182	77	25	64	67	33	13	9	30	17	4	4	2	4	1	4	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	7627	2912	1295	2083	763	496	576	664	277	132	100	119	95	51	24	21	43	19	6	12	5	10	5	0	1	1	0	0	1	2	1	0	1	2	1	0	0	0	0	0	0	0
0.03	south21_active	80	4192	1552	634	1398	418	280	363	477	162	71	54	71	56	24	10	12	33	12	4	7	2	7	4	0	0	0	0	0	1	1	0	0	1	2	0	0	0	0	0	0	0	0
0.03	south22_all	80	7505	2941	1294	2169	758	502	587	665	265	136	86	105	104	57	22	22	34	20	6	12	4	14	1	0	0	1	0	2	0	1	1	2	1	2	1	0	0	0	0	0	0	0
0.03	south22_active	80	4129	1586	643	1454	417	274	365	487	155	81	52	58	64	32	10	13	18	13	3	6	1	11	1	0	0	0	0	2	0	1	0	2	1	2	0	0	0	0	0	0	0	0
0.03	south23_all	80	7659	2916	1265	2184	771	504	597	603	268	129	70	103	108	61	28	28	30	33	7	7	7	17	6	0	0	1	1	3	1	1	1	2	0	2	1	0	0	0	0	0	0	0
0.03	south23_active	80	4160	1578	632	1450	431	284	356	425	165	79	38	55	65	39	13	16	17	11	4	5	4	12	2	0	0	0	1	2	1	1	0	2	0	2	0	0	0	0	0	0	0	0
0.03	south24_all	80	7743	2829	1292	2159	780	484	576	590	278	119	70	102	98	58	31	22	38	33	10	5	8	17	7	1	0	1	1	5	1	0	1	2	1	2	0	0	0	0	0	0	0	0
0.03	south24_active	80	4266	1495	636	1407	430	262	350	401	176	69	39	50	57	33	16	11	21	13	5	2	5	13	3	0	0	0	1	3	1	0	0	2	0	2	0	0	0	0	0	0	0	0
0.03	south25_all	80	7854	2842	1273	2124	788	469	595	572	260	105	73	121	92	53	27	20	33	37	12	4	6	9	9	1	1	0	2	6	1	0	6	2	1	2	0	0	0	0	0	0	0	0
0.03	south25_active	80	4376	1498	626	1348	432	252	373	373	165	58	40	67	61	30	13	8	21	16	6	1	4	6	4	0	1	0	1	4	1	0	6	2	0	2	0	0	0	0	0	0	0	0
0.03	south26_all	80	7889	2870	1260	2118	796	463	548	573	252	113	84	127	96	53	23	13	36	34	10	2	7	12	6	2	1	1	1	5	0	0	6	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	4378	1496	611	1332	453	256	336	362	155	62	44	74	60	30	12	5	20	17	5	0	5	6	5	0	1	0	0	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	7825	2927	1317	2095	780	488	563	562	264	111	82	133	106	71	20	12	47	33	7	4	7	7	4	1	3	1	1	4	0	1	6	0	0	1	0	0	2	0	0	1	0	0
0.03	south27_active	80	4363	1538	640	1329	457	274	351	376	170	59	40	84	67	44	10	6	32	21	4	3	4	3	2	0	2	0	0	3	0	1	6	0	0	0	0	0	2	0	0	1	0	0
0.03	south28_all	80	7724	2958	1354	2064	739	483	595	570	276	126	83	106	104	76	25	16	51	31	5	6	7	8	2	1	3	2	1	4	0	1	0	0	0	1	0	0	2	0	1	1	0	0
0.03	south28_active	80	4281	1568	668	1346	440	268	370	375	177	65	33	75	58	43	10	12	38	15	2	5	4	2	1	0	2	1	0	2	0	1	0	0	0	0	0	0	2	0	1	1	0	0
0.03	south29_all	80	7629	2855	1378	2051	761	496	610	551	299	130	72	99	99	75	22	20	60	30	11	9	6	11	3	1	2	2	3	4	0	1	1	0	0	1	0	0	3	0	1	1	0	0
0.03	south29_active	80	4210	1537	651	1310	442	264	370	375	208	65	25	67	59	40	7	12	39	15	4	8	3	8	1	0	1	1	1	2	0	1	0	0	0	0	0	0	2	0	1	1	0	0
0.03	south30_all	80	7505	2749	1361	1998	741	472	573	540	275	119	72	102	79	70	29	20	45	25	12	5	11	15	3	0	2	2	3	4	0	0	1	0	0	0	0	0	3	0	1	1	0	0
0.03	south30_active	80	4105	1429	645	1280	424	250	357	355	182	58	30	62	43	34	8	11	28	15	5	5	5	9	1	0	1	1	1	3	0	0	0	0	0	0	0	0	2	0	1	1	0	0
0.03	south31_all	80	7645	2843	1287	2173	746	519	551	722	290	100	76	122	111	73	20	23	37	47	10	4	9	13	7	3	1	0	1	2	0	1	1	1	4	0	0	0	1	0	0	0	0	0
0.03	south31_active	80	4325	1469	611	1379	422	278	353	518	169	36	36	73	65	51	11	11	26	35	3	1	6	7	3	1	0	0	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	7647	2834	1302	2135	738	493	612	716	287	109	80	114	115	76	21	19	40	39	6	4	8	15	5	3	2	0	1	3	0	0	2	2	1	0	0	0	1	0	0	0	0	0
0.03	south32_active	80	4314	1451	601	1337	435	264	395	522	176	45	37	59	75	54	14	12	26	28	1	2	5	9	3	1	0	0	1	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	7619	2828	1311	2163	768	508	586	695	280	120	75	107	102	73	23	22	37	30	7	3	10	19	3	2	5	0	2	4	0	0	2	2	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	4200	1430	593	1438	465	284	379	485	181	53	33	55	69	49	13	15	24	21	1	2	7	8	2	1	0	0	2	3	0	0	1	2	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	7749	2917	1310	2242	793	502	599	601	301	112	80	102	105	60	22	17	28	24	7	2	11	14	4	0	4	0	4	3	0	1	1	2	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	4227	1488	587	1520	495	287	392	432	207	61	40	55	73	42	10	13	18	15	2	1	9	7	1	0	0	0	3	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	7823	2929	1310	2175	816	497	569	644	299	100	82	94	105	54	23	20	32	28	7	4	12	11	3	0	3	0	4	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	4271	1508	612	1457	490	274	343	422	204	59	40	52	73	39	11	13	23	16	3	2	9	4	0	0	0	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	7936	2958	1319	2229	794	460	585	681	280	103	77	89	101	52	20	26	31	23	7	5	10	6	5	2	1	1	3	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	4355	1529	613	1484	448	251	352	468	187	56	40	48	74	36	8	13	21	14	5	2	7	3	1	1	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	7851	2974	1304	2126	782	436	618	702	287	106	71	91	82	61	23	25	44	36	11	9	8	6	5	6	1	2	1	1	2	2	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south37_active	80	4317	1566	602	1408	413	228	364	490	191	58	33	58	57	37	14	9	25	23	5	5	4	2	1	3	0	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	7740	2881	1252	2133	741	451	577	626	284	107	72	107	79	56	28	31	41	36	12	8	10	7	3	7	2	4	0	1	3	1	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south38_active	80	4223	1502	591	1377	388	249	352	436	193	53	35	70	53	33	14	14	20	17	5	4	5	5	1	4	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	7713	2879	1195	2162	738	487	594	601	273	119	74	119	83	58	32	24	33	36	13	8	7	8	3	9	3	4	0	1	4	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south39_active	80	4241	1500	586	1411	406	260	395	400	183	58	36	81	55	33	17	15	16	14	5	6	3	6	2	3	2	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	7750	2821	1206	2156	749	507	574	617	288	116	89	113	93	66	29	23	26	29	7	6	8	12	6	7	4	6	0	2	4	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south40_active	80	4298	1452	588	1401	415	289	373	407	194	58	43	68	60	42	15	13	18	6	3	5	4	10	4	3	3	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
