label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43
0.03	south35_active	80	4730	4030	2232	512	490	361	175	197	139	149	143	87	47	36	20	40	21	10	11	4	6	3	3	2	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	8764	6114	3295	1025	931	617	345	340	254	206	198	142	78	68	40	67	44	15	19	14	14	10	4	5	2	7	2	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	4536	3836	1978	472	478	318	172	206	146	127	117	80	48	33	21	44	23	7	10	6	8	6	3	1	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	8810	6252	3517	1021	949	608	343	347	254	215	185	143	77	63	36	69	46	19	25	13	16	9	6	3	2	6	1	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	4569	3956	2156	476	495	299	163	210	143	131	100	80	46	26	19	48	24	9	15	6	9	6	4	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	8911	6535	3823	1040	969	614	325	359	246	227	230	147	67	61	39	85	43	21	20	12	10	9	8	6	2	6	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	4633	4136	2405	501	520	286	153	216	139	132	139	86	42	24	22	63	23	11	15	4	7	5	6	2	0	4	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	9102	6961	4163	1059	997	644	346	337	238	246	227	169	61	70	46	94	34	25	18	14	9	8	14	7	2	6	1	0	0	0	1	2	0	1	0	0	0	0	0	0	1	0	0	0
0.03	south39_active	80	4793	4433	2652	503	550	299	149	211	143	141	143	106	36	29	21	76	19	14	14	9	5	3	5	3	2	3	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	9261	7142	4381	1070	959	664	347	350	236	267	249	161	60	62	46	100	31	25	15	14	10	5	11	6	3	7	0	0	0	1	1	3	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south40_active	80	4893	4498	2779	507	531	324	144	201	136	150	163	110	28	28	18	76	14	15	13	8	5	2	3	3	3	5	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
