label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174	Otu175	Otu176	Otu177	Otu178	Otu179	Otu180	Otu181	Otu182	Otu183	Otu184	Otu185	Otu186	Otu187	Otu188	Otu189	Otu190	Otu191
0.03	north16_all	80	3667	1609	221	176	806	595	546	288	461	339	222	77	41	148	199	184	158	100	204	137	14	102	13	99	105	16	12	44	31	9	50	4	51	58	24	53	12	17	12	11	29	10	7	18	15	15	13	8	1	15	19	27	11	44	18	14	21	14	7	9	5	19	2	2	1	21	0	8	7	2	3	9	4	1	4	22	0	2	1	8	1	7	1	23	12	3	0	0	11	0	0	0	2	0	0	2	0	5	1	0	4	0	0	0	0	1	0	1	0	0	1	2	0	4	1	0	0	0	0	2	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	3415	1476	128	96	768	562	533	245	443	310	198	56	17	136	192	177	146	97	203	131	5	95	6	95	103	9	8	39	26	3	50	0	49	53	21	53	10	14	7	9	28	7	6	16	14	13	13	7	0	12	18	27	11	32	17	13	19	14	6	9	5	18	2	1	0	19	0	7	6	1	1	8	4	1	3	21	0	0	1	8	1	7	1	23	11	3	0	0	11	0	0	0	1	0	0	2	0	5	0	0	3	0	0	0	0	1	0	0	0	0	0	2	0	4	1	0	0	0	0	2	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	4168	1828	250	211	779	698	505	275	440	375	247	57	20	153	251	245	176	163	148	142	15	87	19	51	128	14	19	37	52	9	49	12	77	67	19	42	14	17	14	23	52	11	16	9	22	21	15	26	23	13	13	17	11	6	13	7	12	8	0	1	16	14	12	3	2	8	2	1	13	1	7	0	0	19	5	0	1	2	0	5	4	0	4	9	3	1	8	0	0	0	1	4	1	0	0	18	2	0	1	5	0	0	0	0	0	0	0	12	1	0	0	0	1	0	3	0	1	0	0	0	0	0	0	0	3	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	3899	1711	144	142	729	663	484	239	423	361	228	40	10	144	244	239	167	159	143	140	8	82	8	50	125	9	10	30	46	5	47	7	69	64	13	40	9	16	13	12	44	10	15	7	22	19	15	25	23	12	13	17	9	5	13	6	11	7	0	0	16	13	12	2	1	8	1	1	12	1	7	0	0	18	5	0	1	2	0	5	4	0	3	9	3	1	8	0	0	0	1	4	1	0	0	18	2	0	0	5	0	0	0	0	0	0	0	11	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	3902	1920	214	218	732	668	492	236	490	283	235	65	24	141	215	230	128	130	103	87	22	91	7	62	71	28	18	37	28	8	49	13	66	45	14	39	18	14	23	36	39	11	6	8	9	16	40	20	13	5	31	12	1	32	9	7	5	1	11	16	14	2	4	0	0	9	1	5	3	2	3	20	1	3	0	1	10	1	0	4	1	3	3	10	0	1	4	2	0	0	0	9	0	1	2	1	1	5	0	0	0	0	0	2	0	1	1	0	1	2	0	12	2	0	0	0	0	0	1	2	1	0	0	2	0	0	0	1	6	0	0	1	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	3717	1790	125	140	702	642	466	184	479	264	218	42	11	135	204	220	125	126	98	82	11	83	3	54	64	19	15	32	22	2	47	6	58	44	11	35	16	12	15	33	32	11	4	5	9	13	39	19	13	5	31	10	0	32	9	7	4	1	11	14	14	2	3	0	0	8	0	5	3	2	2	20	0	3	0	1	10	0	0	4	0	3	2	10	0	1	4	1	0	0	0	8	0	1	2	1	1	4	0	0	0	0	0	2	0	1	1	0	1	2	0	12	2	0	0	0	0	0	1	2	1	0	0	2	0	0	0	1	6	0	0	1	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	3905	1712	193	216	791	665	492	187	379	419	206	55	25	260	152	178	219	203	157	95	21	84	12	100	101	18	11	37	48	4	63	7	37	37	7	50	18	13	4	12	63	11	6	19	31	17	37	25	18	16	16	13	8	32	15	4	3	18	10	3	7	12	19	12	1	7	2	0	9	3	5	3	7	25	1	5	16	0	4	19	3	0	2	12	5	0	6	0	2	0	0	4	0	12	1	0	0	3	0	0	1	0	0	7	0	1	0	4	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	11	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	3667	1600	119	109	738	620	466	148	346	396	172	33	15	246	140	176	213	194	152	84	7	71	4	95	96	12	7	25	45	2	62	4	35	28	4	49	17	10	2	8	63	10	3	16	31	17	37	23	17	16	16	11	6	31	15	4	3	18	9	3	6	11	19	11	1	7	0	0	9	0	4	3	4	25	1	5	16	0	4	18	3	0	2	12	5	0	6	0	1	0	0	4	0	12	1	0	0	3	0	0	1	0	0	5	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	3729	1541	181	185	835	717	490	194	332	352	139	56	32	197	185	129	152	185	129	123	19	158	10	100	78	9	9	30	25	3	62	7	36	35	31	60	13	7	15	12	21	6	10	21	11	7	48	14	4	12	15	38	7	30	11	17	5	3	2	9	8	7	8	0	1	13	1	1	8	1	11	0	0	24	0	25	0	1	3	1	6	1	2	1	1	1	2	2	1	1	7	1	3	10	3	1	0	4	0	3	5	0	1	1	0	2	3	0	1	12	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	3400	1379	91	114	789	687	470	156	312	304	106	36	20	187	179	119	147	181	117	109	11	151	3	100	76	5	6	22	20	2	61	3	35	34	25	58	6	6	11	11	20	3	8	15	11	4	47	13	4	12	13	37	7	29	11	17	5	2	2	3	8	7	8	0	1	13	1	1	8	0	8	0	0	24	0	23	0	1	2	1	6	1	2	1	1	1	2	0	1	1	7	1	3	10	0	0	0	4	0	3	4	0	0	1	0	2	3	0	0	12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	4697	1834	233	217	674	522	367	240	383	297	314	55	30	244	153	116	139	171	149	81	18	105	14	85	97	19	18	57	72	14	64	7	25	50	18	41	25	13	14	19	37	12	7	9	24	12	35	27	4	9	17	9	5	33	23	14	19	12	2	16	1	3	8	1	0	7	2	6	6	0	3	17	3	5	0	2	23	1	3	11	6	3	0	7	1	0	0	1	4	0	1	2	2	3	0	1	13	4	1	1	0	0	0	1	1	1	0	5	0	0	0	4	0	2	0	3	3	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south21_active	80	4490	1710	140	134	623	485	346	191	366	278	273	32	15	238	142	99	133	162	140	77	5	99	7	81	84	15	12	51	57	6	61	1	22	47	12	37	15	11	8	19	36	9	4	7	23	12	28	26	4	7	16	9	5	29	23	13	19	11	1	16	1	2	8	1	0	1	0	6	6	0	2	17	3	5	0	2	22	0	3	11	5	3	0	7	1	0	0	1	4	0	1	2	2	3	0	1	9	4	1	0	0	0	0	0	1	1	0	5	0	0	0	4	0	2	0	3	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	4645	2037	229	217	655	723	352	259	336	381	204	66	29	250	108	172	121	179	133	154	17	114	17	83	79	13	23	35	32	7	73	6	71	48	26	24	16	7	5	31	43	5	20	14	8	18	6	23	8	19	10	25	10	18	14	13	8	7	5	2	7	10	3	3	4	4	0	4	6	2	7	4	0	7	4	7	13	1	6	9	6	0	5	10	3	0	0	2	12	4	1	0	7	2	0	0	0	6	0	2	0	2	1	3	0	2	7	2	0	8	1	0	0	5	5	0	0	1	0	0	3	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	3	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	4455	1929	138	137	609	686	319	226	318	346	185	57	16	239	97	156	111	173	118	150	10	114	12	79	76	7	13	24	19	3	73	3	68	48	25	23	16	6	5	25	37	5	12	13	8	12	5	21	7	16	9	25	10	18	12	8	6	7	5	2	7	9	2	3	0	4	0	3	6	0	7	4	0	7	3	7	13	0	6	9	5	0	5	10	3	0	0	2	12	4	1	0	6	1	0	0	0	6	0	2	0	2	1	3	0	2	7	2	0	8	1	0	0	5	5	0	0	1	0	0	3	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	3	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	4668	2200	198	190	722	640	560	191	302	285	188	68	34	231	200	166	148	106	151	125	10	127	21	85	100	12	14	47	41	10	65	5	63	46	19	26	25	22	4	11	23	14	5	14	22	14	23	26	13	21	28	19	12	6	14	10	16	13	9	12	17	6	4	4	2	0	1	6	12	4	7	3	1	6	4	3	4	1	27	6	6	0	2	24	6	1	0	3	0	0	1	0	9	0	16	0	0	17	1	1	0	0	1	4	0	0	0	1	0	2	0	13	1	0	1	0	3	0	0	0	0	0	0	2	0	0	0	0	9	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	3	0	0	0	0	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	4444	2101	95	106	676	607	505	157	290	258	169	51	18	223	188	154	135	98	141	120	1	122	7	82	99	5	11	44	40	6	64	1	61	45	16	23	23	17	3	11	20	12	4	14	20	12	23	26	13	20	26	19	12	6	14	9	16	12	9	11	17	5	4	3	1	0	1	5	12	2	6	3	1	4	4	2	4	1	26	5	4	0	1	24	1	1	0	0	0	0	1	0	9	0	16	0	0	17	1	1	0	0	1	4	0	0	0	1	0	2	0	13	1	0	1	0	3	0	0	0	0	0	0	2	0	0	0	0	9	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	4307	1730	218	203	716	629	420	230	365	284	184	61	37	217	113	153	176	165	113	148	17	83	18	87	45	13	11	21	46	7	57	5	34	61	33	36	21	11	8	28	21	4	11	15	4	17	28	4	10	30	38	18	1	6	16	11	26	3	5	5	20	2	5	7	1	11	2	0	8	2	4	8	0	1	1	3	0	1	7	0	5	13	0	0	2	1	0	1	11	0	5	1	3	0	1	0	5	4	2	0	0	0	0	2	0	12	1	1	0	0	0	4	0	0	0	2	0	0	0	1	0	0	3	0	0	0	1	0	0	0	0	2	2	4	0	0	0	0	0	0	1	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	4073	1612	121	126	675	605	393	199	346	260	168	44	14	189	102	149	168	148	110	143	8	68	8	83	43	7	6	20	44	5	54	1	31	61	28	34	17	7	4	24	21	4	7	10	4	15	20	3	8	29	37	18	1	4	15	10	26	3	5	5	18	2	5	7	0	11	0	0	4	2	4	8	0	1	1	3	0	1	7	0	0	12	0	0	1	1	0	1	11	0	5	1	3	0	1	0	5	4	1	0	0	0	0	2	0	12	0	0	0	0	0	4	0	0	0	2	0	0	0	1	0	0	3	0	0	0	1	0	0	0	0	2	2	4	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	3813	1525	192	188	673	553	475	156	397	292	222	67	17	209	173	135	150	118	96	86	17	95	11	110	99	16	11	34	56	4	51	12	52	36	22	34	7	16	5	26	21	14	6	6	35	8	8	25	8	20	14	7	7	7	13	16	1	2	3	0	14	20	0	6	0	9	0	1	4	2	0	7	0	5	4	17	7	0	0	16	9	1	1	2	1	0	4	0	0	9	0	0	0	0	0	5	0	1	2	2	6	3	1	10	1	3	0	0	0	0	0	1	0	0	0	0	0	0	7	12	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	south25_active	80	3542	1402	89	103	610	516	450	127	371	266	191	45	8	194	163	123	143	108	87	74	6	89	3	104	95	10	4	33	45	1	51	7	49	35	19	32	6	12	3	25	19	8	4	6	34	7	7	23	6	12	14	6	7	6	12	15	1	2	1	0	14	20	0	5	0	9	0	1	4	0	0	6	0	5	4	17	7	0	0	15	6	0	0	1	0	0	4	0	0	9	0	0	0	0	0	5	0	1	2	2	6	3	1	10	1	2	0	0	0	0	0	0	0	0	0	0	0	0	7	12	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south26_all	80	3433	1446	191	176	580	534	535	212	343	312	158	48	42	177	219	145	161	104	132	71	18	144	7	83	61	11	13	49	31	3	39	3	64	47	16	32	20	10	13	13	43	8	8	3	32	12	14	19	7	6	28	17	8	7	7	4	2	6	6	13	9	2	11	2	3	16	1	4	9	2	1	1	0	8	1	4	5	0	15	0	1	0	0	4	5	7	2	0	0	0	0	10	2	4	0	2	3	4	0	5	1	0	1	3	0	0	5	0	3	1	0	0	0	0	2	0	1	0	1	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	3123	1288	90	88	543	497	510	175	318	286	141	31	19	169	214	132	144	101	115	65	12	131	1	73	57	7	6	45	24	1	38	1	56	47	15	30	17	10	9	3	42	4	6	2	32	12	7	17	6	5	26	13	7	2	7	2	1	6	2	13	9	2	11	1	3	16	0	2	8	0	1	1	0	8	1	4	5	0	15	0	0	0	0	4	4	6	2	0	0	0	0	10	2	4	0	2	3	4	0	5	1	0	0	3	0	0	5	0	0	0	0	0	0	0	2	0	1	0	1	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	3048	1313	190	192	650	441	479	203	445	336	186	46	32	143	148	170	109	110	107	65	16	91	10	86	63	16	9	20	16	7	31	11	29	37	4	48	13	18	7	20	26	5	16	8	17	2	17	24	2	10	6	7	3	18	15	41	3	2	16	16	2	4	18	3	0	4	2	1	15	0	0	20	0	1	0	4	23	1	2	1	1	0	1	0	1	0	5	0	0	0	8	5	0	1	2	1	3	4	0	0	1	1	0	5	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south27_active	80	2756	1142	109	88	597	409	457	167	428	306	164	28	15	129	144	161	105	93	102	57	7	88	1	81	58	12	3	11	7	3	27	2	28	33	3	44	10	13	5	17	23	5	8	6	16	1	16	21	0	8	6	4	3	18	13	41	2	1	15	16	2	3	18	3	0	4	1	0	15	0	0	19	0	0	0	3	23	0	1	1	1	0	0	0	0	0	5	0	0	0	8	5	0	0	1	1	3	3	0	0	1	0	0	5	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south28_all	80	2604	1119	180	131	857	486	596	135	422	396	154	38	28	183	234	218	127	142	166	63	16	81	18	67	58	12	10	12	15	7	32	8	42	34	13	36	5	11	7	7	18	6	8	12	19	5	33	14	13	12	16	12	0	2	33	25	2	14	7	8	7	0	2	0	1	0	2	0	7	3	2	17	1	3	0	1	0	0	0	0	1	8	0	0	3	3	0	1	0	1	2	0	2	0	0	4	0	5	0	0	0	1	1	0	1	4	2	3	0	2	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	1	0	4	0	10	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	2246	932	80	60	833	420	562	104	404	383	118	18	11	173	226	202	117	127	159	57	7	79	9	53	37	5	8	9	13	1	26	4	40	34	11	34	5	8	3	4	15	4	6	5	18	4	25	13	9	9	16	11	0	1	33	25	1	14	4	8	7	0	2	0	0	0	1	0	7	2	2	16	0	3	0	1	0	0	0	0	1	7	0	0	3	3	0	1	0	1	2	0	2	0	0	4	0	5	0	0	0	1	0	0	0	3	2	3	0	2	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	4	0	10	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	2244	869	149	139	835	493	548	131	397	342	119	47	21	106	212	236	151	144	189	42	14	173	14	43	94	15	15	20	13	5	22	5	26	16	7	56	10	13	7	13	31	2	4	18	80	7	12	15	10	8	20	14	4	16	20	13	3	12	3	2	12	14	10	0	0	15	0	6	1	2	2	10	0	3	1	7	1	0	3	1	1	0	0	0	9	3	8	1	2	0	3	3	16	0	0	0	0	1	0	1	14	0	0	2	0	0	0	0	1	2	0	6	0	2	0	0	0	0	0	6	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	1874	688	64	61	800	442	534	101	384	332	84	28	8	84	200	232	139	133	184	31	1	164	6	41	89	10	6	16	9	2	19	0	23	12	2	50	8	8	4	12	30	0	4	14	78	7	12	13	8	8	20	9	3	14	20	13	2	11	0	0	11	14	10	0	0	13	0	4	1	1	0	9	0	3	0	7	1	0	2	1	1	0	0	0	9	1	8	0	2	0	2	3	16	0	0	0	0	1	0	1	14	0	0	2	0	0	0	0	0	2	0	6	0	2	0	0	0	0	0	6	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	1697	617	103	106	523	287	422	77	323	294	76	29	10	94	179	147	76	128	88	64	7	66	5	59	76	10	7	7	14	4	19	5	29	13	10	32	8	2	5	7	18	7	3	1	30	3	15	10	4	4	18	11	4	5	27	18	3	4	0	1	4	3	2	2	1	11	1	0	3	0	1	13	0	4	0	0	0	1	1	1	0	0	1	4	0	4	2	0	0	1	1	0	11	0	0	0	5	0	0	0	1	0	0	0	0	11	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	1398	502	44	46	485	259	404	57	316	285	51	14	5	73	176	145	65	123	87	42	3	61	3	52	75	3	0	6	9	2	10	1	25	13	7	28	5	2	3	4	13	2	1	1	30	2	15	9	4	4	17	10	1	4	26	18	3	3	0	0	4	2	2	2	0	11	1	0	3	0	1	13	0	4	0	0	0	0	1	1	0	0	1	4	0	4	2	0	0	1	1	0	11	0	0	0	5	0	0	0	1	0	0	0	0	11	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	3934	1707	179	189	707	687	523	217	317	396	210	50	34	251	237	145	164	154	133	92	25	92	15	102	60	12	12	18	32	9	54	14	42	54	13	32	23	7	6	22	22	13	9	9	38	18	60	17	10	10	23	54	1	13	8	17	12	11	9	20	1	1	7	1	3	1	1	1	21	2	6	0	3	6	3	7	0	2	5	6	1	2	0	3	10	1	2	1	0	0	1	13	1	0	0	2	0	3	0	0	1	0	0	0	1	0	0	0	0	7	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	8	0	0	6	5	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south31_active	80	3586	1575	100	102	672	655	498	176	296	378	183	29	20	239	226	129	159	149	128	90	11	82	6	94	56	9	7	12	27	9	50	10	41	53	13	30	12	6	6	19	22	11	8	5	35	16	59	17	7	9	22	53	0	12	8	16	8	10	8	19	1	0	7	1	1	0	0	1	21	2	5	0	3	6	2	7	0	0	3	6	1	2	0	3	10	0	2	1	0	0	1	13	1	0	0	2	0	3	0	0	1	0	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	8	0	0	6	5	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
