label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136
0.03	south23_all	80	1821	1753	908	425	443	466	208	163	130	118	200	219	111	96	154	62	57	43	148	115	31	27	30	49	33	31	31	25	32	16	24	24	41	61	4	17	16	10	8	7	6	10	4	8	13	4	4	4	3	4	7	2	10	4	9	14	27	4	12	2	4	2	0	3	6	0	2	3	1	2	1	0	0	2	2	2	0	0	4	4	0	1	1	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	798	1047	547	204	248	267	88	70	50	56	118	145	54	50	114	26	29	17	96	88	11	10	16	34	19	16	13	14	19	12	13	13	28	39	3	5	7	4	6	5	0	9	4	3	8	1	1	1	2	1	5	0	2	1	7	9	20	0	11	0	2	1	0	1	3	0	2	2	1	1	0	0	0	1	1	2	0	0	2	2	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	1754	1774	1002	426	449	489	205	159	125	131	221	186	114	93	160	57	64	50	126	113	44	29	31	49	31	29	34	27	27	12	22	26	44	57	5	12	13	11	8	12	5	6	3	10	18	4	8	7	6	5	4	3	9	6	8	13	24	4	6	3	2	3	0	2	3	4	1	3	1	1	2	0	0	3	2	1	0	0	3	4	0	0	1	1	0	0	0	0	2	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	774	1066	590	201	251	296	83	71	50	68	124	120	54	46	112	23	31	26	77	87	22	12	15	31	13	15	18	13	12	8	10	14	36	40	3	4	4	4	3	10	1	5	2	4	10	1	2	4	4	4	4	0	2	1	7	7	17	0	4	1	2	0	0	0	3	4	1	1	1	0	0	0	0	2	1	1	0	0	1	2	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	1677	1739	965	432	470	480	200	146	132	115	221	151	117	79	164	59	49	55	109	106	44	32	29	52	20	27	28	19	24	16	21	23	42	44	8	8	11	11	9	13	5	11	5	8	25	5	7	8	6	6	3	4	13	5	8	6	30	2	4	7	2	3	1	2	3	4	3	1	1	1	2	2	0	3	1	1	0	0	3	5	0	0	0	5	0	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south25_active	80	744	1080	555	201	255	294	77	65	55	59	126	87	59	40	112	24	23	30	68	73	21	15	9	29	8	14	18	12	11	11	9	12	35	30	3	2	5	5	5	10	3	9	3	2	18	3	2	7	3	5	3	0	6	1	4	3	22	0	3	4	2	0	1	0	3	4	2	0	1	0	0	1	0	2	1	1	0	0	1	2	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south26_all	80	1664	1756	953	436	535	476	195	142	142	112	232	154	118	72	169	54	60	49	121	114	46	36	30	57	18	24	22	15	28	16	18	23	40	42	6	5	11	10	14	12	5	13	3	8	23	4	8	10	6	8	2	5	7	4	7	11	18	2	5	6	1	2	1	2	5	4	2	1	0	0	4	3	1	3	0	1	0	3	0	3	1	1	1	4	2	0	0	0	1	0	2	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south26_active	80	761	1113	548	204	313	286	78	64	58	53	133	75	60	30	107	27	30	28	76	80	27	15	11	31	7	13	14	7	16	10	5	10	29	29	2	1	5	5	6	8	4	10	1	2	17	3	2	10	2	6	2	1	7	1	2	6	17	0	3	4	1	0	1	0	3	4	1	0	0	0	3	2	1	2	0	1	0	3	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south27_all	80	1646	1737	973	416	538	493	203	127	146	108	247	158	115	76	163	62	75	57	126	107	44	35	39	53	18	26	21	16	25	17	18	25	40	36	6	11	16	7	12	12	11	20	4	6	19	6	7	9	4	4	3	5	8	2	8	14	19	4	5	5	0	3	4	1	2	1	2	3	1	0	3	3	1	2	0	1	1	4	1	3	1	1	1	4	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south27_active	80	753	1093	556	175	305	309	92	51	69	48	146	76	59	32	99	33	38	31	90	63	20	15	19	31	9	12	14	7	13	8	6	15	27	24	2	6	8	4	6	6	10	15	1	3	17	3	3	9	1	2	2	1	6	1	3	10	17	4	3	3	0	1	3	0	0	1	1	1	0	0	3	2	1	1	0	1	0	3	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south28_all	80	1711	1746	967	411	536	470	205	143	138	114	222	166	113	85	141	53	75	50	126	107	42	33	36	63	18	30	23	19	24	17	18	23	32	32	11	11	15	9	12	7	10	24	5	8	21	8	8	7	5	4	7	5	7	2	8	14	18	6	3	2	0	2	5	0	2	0	2	2	1	0	6	1	1	1	0	0	1	6	1	0	1	1	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	776	1088	554	172	302	291	99	60	66	55	134	82	64	39	75	25	39	26	90	62	20	13	22	40	12	14	12	9	15	7	9	16	22	23	4	6	7	7	7	4	9	17	1	4	12	5	4	5	2	2	3	1	5	1	3	10	13	6	0	2	0	1	4	0	0	0	1	1	0	0	4	1	1	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	1733	1731	911	388	497	450	209	140	146	114	209	149	106	90	135	52	66	58	112	96	51	36	34	63	21	27	24	24	26	14	14	25	24	22	11	12	9	5	7	5	8	21	6	9	25	8	7	4	7	5	6	4	5	1	4	5	6	8	4	1	0	2	5	0	0	1	0	2	1	1	3	1	0	0	0	3	1	3	2	0	0	5	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	774	1056	520	161	280	284	96	60	63	52	118	75	55	43	72	23	33	28	76	55	24	16	20	39	8	10	11	9	16	4	7	17	19	13	6	5	4	3	6	2	8	13	1	4	16	4	5	2	3	2	2	1	3	0	2	5	1	7	0	1	0	1	4	0	0	0	0	1	0	0	1	1	0	0	0	3	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	1756	1596	857	401	456	377	209	170	144	121	193	132	92	95	124	49	59	54	99	85	44	33	31	50	21	28	22	20	24	17	12	20	10	18	13	10	7	6	8	6	5	24	5	8	23	5	5	7	7	4	4	1	4	1	4	4	9	4	4	1	0	2	5	1	0	1	0	1	0	1	3	1	2	0	0	3	2	2	2	0	0	6	1	0	0	0	0	1	0	0	3	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	771	945	461	162	243	230	96	68	56	55	108	70	45	47	72	15	33	23	59	50	21	13	16	31	7	9	8	9	16	5	7	16	5	7	8	4	2	3	6	4	3	15	1	4	14	3	3	3	3	2	1	0	3	0	3	3	2	3	1	1	0	0	3	1	0	0	0	1	0	0	1	1	2	0	0	3	0	0	2	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	1786	1625	974	381	450	447	204	155	156	119	180	186	127	91	144	63	61	54	142	120	42	43	39	62	14	23	23	18	27	10	12	42	41	44	6	14	9	8	2	14	11	17	3	5	12	7	5	9	4	8	5	5	4	2	3	3	6	2	1	5	3	1	3	3	1	3	3	7	6	1	3	0	1	1	1	3	0	0	1	2	0	0	0	3	1	1	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	786	979	576	174	274	271	87	62	73	50	106	119	67	47	95	31	30	29	106	80	16	24	20	41	5	11	11	9	17	5	7	29	17	21	0	9	1	1	2	7	9	16	2	3	10	1	1	4	2	5	4	3	3	2	2	2	4	2	0	3	2	0	2	1	0	3	2	3	5	0	1	0	1	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	1740	1609	1012	391	452	451	192	147	154	125	179	170	130	100	126	52	59	45	139	122	41	39	37	59	19	19	21	19	21	9	15	41	39	35	9	15	10	9	5	14	15	18	2	5	14	7	1	8	4	8	6	4	1	5	4	2	10	4	1	3	4	1	3	3	2	1	2	5	2	1	2	0	0	1	0	3	0	1	0	2	0	0	0	3	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	762	985	601	182	267	295	89	55	69	49	109	113	68	50	86	24	23	23	92	80	15	18	18	34	6	11	11	8	14	6	9	29	20	21	4	10	3	2	3	6	9	16	1	3	8	2	1	5	2	4	5	1	1	2	3	1	8	4	0	2	3	0	3	1	1	0	2	3	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	1782	1660	1019	386	492	445	186	148	146	126	184	154	118	99	153	54	62	39	133	119	39	35	31	48	25	19	23	23	23	7	20	34	43	44	8	16	8	10	6	11	19	17	3	7	14	5	4	8	6	6	4	7	4	4	3	6	16	4	1	2	3	0	1	4	2	1	2	3	1	1	0	1	0	1	0	0	0	2	1	1	0	0	1	3	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south33_active	80	815	1008	609	178	279	286	88	53	63	55	118	101	67	47	98	22	25	18	79	83	15	16	14	32	10	10	10	8	18	3	11	24	23	30	5	9	4	2	3	4	14	14	2	5	8	2	2	5	3	3	4	1	3	1	2	4	8	3	0	2	3	0	1	1	1	0	2	1	1	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	1782	1720	980	394	474	442	189	166	147	119	195	142	119	92	179	54	50	39	136	99	39	34	30	45	29	24	21	22	23	7	24	27	38	40	12	11	8	9	8	10	20	17	4	6	12	6	3	5	8	8	5	5	3	4	6	7	15	6	3	4	2	0	1	4	3	1	0	4	0	1	0	1	0	0	0	0	0	2	1	2	1	0	1	3	2	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south34_active	80	829	1048	587	186	262	282	94	74	58	48	135	92	70	43	115	20	23	16	89	62	17	15	14	29	12	11	8	8	16	3	12	18	25	25	7	4	6	2	3	4	15	8	3	5	4	3	1	4	3	2	5	0	2	0	6	5	8	3	2	2	2	0	1	1	3	0	0	2	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	1773	1748	949	395	463	431	200	168	137	111	212	155	113	96	193	49	65	41	132	114	36	41	25	45	30	21	16	27	29	15	21	25	31	44	14	12	11	13	8	9	17	13	4	6	11	6	3	16	11	6	1	6	6	4	5	7	14	6	5	5	1	1	0	2	3	1	1	2	0	1	0	1	0	0	1	4	0	1	2	1	1	0	1	1	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south35_active	80	814	1042	561	197	241	270	97	72	48	49	152	99	71	54	126	17	35	13	83	75	15	18	11	27	13	9	10	12	15	6	12	18	22	33	7	4	7	4	1	5	12	2	3	5	6	3	1	12	4	1	1	1	4	0	5	6	8	3	3	2	1	1	0	1	3	1	0	1	0	0	0	0	0	0	0	4	0	1	2	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	1762	1812	941	406	453	455	200	171	131	104	201	171	110	96	220	49	77	53	126	146	43	47	22	55	25	21	17	26	31	13	26	28	25	55	15	8	13	12	6	5	9	15	6	3	12	5	3	16	9	7	2	8	5	4	6	10	9	5	5	4	0	1	0	1	2	2	1	2	0	1	1	0	0	1	1	5	0	1	3	1	1	0	0	0	2	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	781	1094	562	204	250	292	90	74	50	47	136	105	67	59	133	21	47	21	80	76	19	26	8	32	11	8	12	12	14	4	13	17	17	42	6	2	6	5	2	2	4	6	3	3	9	2	1	12	3	2	1	3	4	0	5	8	8	2	3	1	0	1	0	0	2	2	0	1	0	1	0	0	0	0	0	4	0	1	2	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	1704	1815	905	417	460	458	211	166	136	108	217	175	93	111	203	54	76	54	119	151	49	40	21	49	21	22	21	22	30	17	22	32	37	55	15	10	14	10	7	9	6	11	4	3	15	4	3	17	7	4	2	8	6	3	7	5	8	4	6	5	1	4	2	0	1	2	1	1	0	1	1	0	0	2	1	5	1	0	3	1	1	0	0	0	0	0	0	0	0	1	0	1	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	743	1111	560	212	272	296	92	66	52	52	153	105	52	66	111	23	45	21	79	84	23	19	8	24	11	7	16	12	15	8	11	19	31	30	5	3	6	5	2	6	2	5	2	2	9	2	2	13	4	2	0	3	4	0	5	4	6	1	3	1	0	2	1	0	0	2	0	1	0	1	0	0	0	1	0	4	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	1679	1769	922	390	419	468	201	162	132	110	203	150	95	111	204	60	68	53	132	134	37	40	27	51	16	24	25	16	33	16	20	34	51	75	14	12	12	6	6	7	5	14	10	2	11	1	6	9	3	4	2	8	5	2	3	4	5	2	5	2	1	3	2	1	1	2	0	1	1	1	1	3	0	2	1	1	1	0	2	2	1	0	0	1	0	1	0	0	0	1	0	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	739	1098	555	190	259	305	81	65	59	54	147	87	56	61	111	29	43	29	94	73	16	20	12	24	10	6	16	5	22	7	8	22	40	40	5	6	4	4	1	4	1	9	4	0	7	0	2	7	2	1	0	4	3	0	1	3	3	1	3	1	0	1	1	1	0	1	0	1	0	1	0	2	0	1	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	1693	1785	950	386	427	475	203	153	128	124	202	146	95	98	163	65	57	44	148	111	47	40	32	42	22	22	30	16	33	15	18	32	49	60	14	9	11	4	5	13	7	14	8	3	12	3	7	10	6	5	3	5	5	2	2	4	9	1	4	2	2	4	3	1	1	3	0	2	1	1	2	3	0	1	1	0	1	0	1	2	1	2	0	2	0	1	0	2	0	0	1	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	2	0	0	0	1	0	0	0	0	1	0	0	0	0
0.03	south39_active	80	763	1131	577	178	266	305	85	63	59	55	139	79	57	53	90	28	33	19	85	71	24	19	13	19	13	8	17	9	25	5	10	22	34	27	5	4	5	0	2	6	4	8	3	0	6	1	3	5	5	2	1	2	2	2	0	2	8	1	3	1	1	2	1	1	0	1	0	1	0	1	1	2	0	1	0	0	0	0	1	2	1	1	0	1	0	0	0	1	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south40_all	80	1745	1755	948	377	425	478	217	171	124	115	207	171	98	82	161	58	56	45	152	102	40	42	32	50	20	24	25	16	40	17	18	23	28	46	11	9	9	5	9	12	9	17	10	3	8	3	8	8	7	6	1	4	4	3	4	7	11	3	3	0	3	4	3	4	1	5	0	3	1	0	1	3	0	1	1	0	1	2	0	2	0	3	1	2	0	1	0	3	0	1	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	2	0	0	0	1	0	0	0	0	1	0	0	0	0
0.03	south40_active	80	798	1107	565	163	260	300	94	75	60	51	138	90	61	43	102	28	31	22	81	64	23	19	15	26	11	10	14	5	28	3	12	14	15	25	5	4	6	1	5	4	4	8	2	1	3	1	2	2	5	2	1	2	2	3	1	3	11	2	3	0	2	4	1	2	0	3	0	2	0	0	1	2	0	0	0	0	0	2	0	2	0	1	0	1	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0
