label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48
0.03	north15_active	80	8404	13666	2101	1835	1919	2891	371	2571	941	371	363	191	666	99	360	120	122	189	29	11	38	41	14	67	2	3	18	5	5	3	10	2	2	0	3	4	1	0	0	0	1	0	0	0	3	0	0	0	0
0.03	north16_all	80	34830	20932	7983	5073	3749	3734	1557	3022	1229	735	630	440	668	195	394	172	125	204	63	40	41	68	18	55	10	21	7	9	6	9	7	5	4	2	3	6	1	1	0	0	1	0	0	0	3	0	0	0	0
0.03	north16_active	80	8429	13694	2080	1873	1926	2853	361	2669	871	381	390	193	588	106	355	125	86	186	28	10	31	64	10	53	4	9	3	7	5	4	5	3	3	0	3	6	1	0	0	0	1	0	0	0	3	0	0	0	0
0.03	north17_all	80	35100	20635	7963	5109	3650	3781	1579	2981	1249	728	614	430	703	199	417	173	124	207	61	48	46	93	24	39	13	21	10	6	8	10	6	3	4	3	3	3	1	1	0	0	2	0	0	0	3	0	0	0	0
0.03	north17_active	80	8549	13417	2119	1901	1897	2888	354	2628	906	395	381	201	614	105	373	133	83	187	28	13	36	86	17	36	4	11	8	4	7	6	5	2	3	1	3	3	0	0	0	0	2	0	0	0	3	0	0	0	0
0.03	north18_all	80	35029	20512	8005	5190	3626	3765	1575	2944	1315	697	643	396	692	194	425	160	115	203	62	40	45	102	29	55	13	20	15	6	9	7	4	3	3	3	10	2	1	0	0	0	2	0	0	0	3	0	0	0	0
0.03	north18_active	80	8540	13400	2120	1965	1897	2901	355	2582	953	368	415	176	610	93	378	119	78	182	24	11	36	96	16	50	5	13	13	5	8	3	2	1	2	1	9	2	0	0	0	0	2	0	0	0	3	0	0	0	0
0.03	north19_all	80	35139	20415	7943	5254	3586	3864	1580	2993	1342	689	631	350	687	197	406	169	109	240	56	39	52	95	35	54	13	18	13	4	16	6	3	2	1	3	13	0	1	0	1	0	1	0	0	0	0	0	0	0	0
0.03	north19_active	80	8654	13361	2151	1976	1888	2960	364	2640	969	365	415	162	605	90	361	120	66	219	22	8	43	89	23	46	4	12	12	3	14	3	1	1	0	1	12	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	north20_all	80	34988	20611	7987	5280	3629	3981	1549	3270	1385	683	631	356	697	224	395	180	112	238	64	37	38	76	40	55	14	14	12	6	11	4	3	2	1	1	13	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	8569	13513	2164	1940	1880	3105	379	2910	1010	345	417	160	621	116	353	121	64	218	30	9	28	73	23	46	1	7	11	5	10	2	1	1	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	35260	16559	7869	5002	3361	3076	1541	1984	1003	639	469	357	409	204	234	131	95	125	54	38	35	46	31	29	10	11	9	1	13	4	1	0	3	2	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0
0.03	south21_active	80	8053	8113	1711	1158	1194	1865	377	1484	597	251	207	98	312	67	176	62	39	91	16	14	21	37	12	21	3	2	6	1	7	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	35290	17846	7938	5026	3467	3277	1554	2260	1140	697	535	378	429	214	255	149	91	154	62	34	30	122	27	36	12	9	9	4	11	6	7	0	6	1	4	2	0	0	0	1	0	0	0	1	1	0	0	0	0
0.03	south22_active	80	7750	9994	1713	1439	1412	2204	385	1815	748	298	275	115	352	87	199	81	50	127	22	11	15	111	14	30	4	1	7	3	8	3	5	0	3	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	35454	19494	8108	5011	3645	3660	1527	2562	1269	717	568	373	510	221	295	165	106	249	56	29	49	143	27	31	13	7	10	5	7	9	9	0	5	1	3	2	0	2	0	1	0	0	0	1	1	0	0	0	0
0.03	south23_active	80	7705	12176	1864	1701	1713	2658	348	2141	928	335	333	126	437	104	251	102	57	222	22	11	26	131	14	26	4	3	9	3	4	8	6	0	3	0	3	2	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	35204	20455	8133	5038	3808	3897	1541	2702	1388	720	604	383	566	213	296	153	96	257	63	27	47	138	32	42	13	11	13	8	11	10	10	0	4	1	3	3	0	2	0	1	5	0	0	1	1	0	0	0	0
0.03	south24_active	80	8250	13401	2029	1854	1951	2926	381	2299	1030	339	371	142	483	116	253	100	54	231	29	9	28	128	14	38	4	4	13	5	7	8	7	0	3	0	3	2	0	2	0	0	5	0	0	0	0	0	0	0	0
0.03	south25_all	80	35009	20795	8114	5124	3893	3978	1547	2942	1412	744	604	378	617	218	319	167	106	263	54	30	47	101	35	65	19	14	16	9	12	8	5	0	2	1	8	1	0	2	0	1	5	0	0	0	1	1	0	0	0
0.03	south25_active	80	8399	13830	2145	1934	2053	3019	397	2567	1047	381	384	149	526	120	279	98	62	240	28	8	26	95	13	60	5	5	15	5	9	6	2	0	2	0	8	0	0	2	0	0	5	0	0	0	0	0	0	0	0
0.03	south26_all	80	35037	20476	8081	5085	3809	4145	1566	2930	1406	751	651	381	569	216	314	170	90	211	64	34	41	63	29	107	21	16	10	9	17	5	1	2	3	2	9	2	1	2	0	2	5	0	0	0	0	1	0	0	0
0.03	south26_active	80	8413	13568	2127	1882	1995	3202	377	2571	1059	382	420	167	483	112	272	104	49	190	33	10	24	58	11	102	6	6	9	5	14	2	1	2	3	2	8	1	1	2	0	2	5	0	0	0	0	0	0	0	0
0.03	south27_all	80	34845	20406	8147	5081	3745	4142	1603	2997	1339	732	642	387	587	210	374	157	114	204	74	39	33	63	31	106	20	16	13	8	14	4	4	4	4	2	9	1	1	1	1	2	0	1	0	0	0	1	0	0	0
0.03	south27_active	80	8353	13539	2179	1883	1905	3222	382	2663	1020	385	409	163	499	110	327	87	69	190	36	9	20	59	14	101	6	8	11	5	12	1	4	3	3	2	8	1	1	0	1	2	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	34946	20197	8026	5109	3632	3972	1583	3026	1382	706	607	379	671	220	413	165	139	164	70	40	52	57	28	76	21	11	10	7	12	2	3	6	2	2	9	1	1	1	1	2	0	1	0	0	0	0	0	0	0
0.03	south28_active	80	8534	13252	2203	1897	1840	3105	362	2687	1055	377	379	173	561	123	369	97	97	147	38	15	36	51	14	73	6	5	9	5	11	0	3	5	1	2	8	1	1	0	1	2	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	34945	20262	7947	5151	3730	4002	1566	3082	1428	706	597	367	795	225	437	141	138	186	62	38	48	68	31	54	19	10	12	9	6	2	5	5	21	1	0	0	0	1	2	0	0	1	0	2	0	0	0	0	0
0.03	south29_active	80	8548	13289	2158	1919	1870	3123	379	2754	1091	383	365	162	690	123	397	74	91	168	32	12	33	60	19	50	7	6	9	8	5	1	5	3	18	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	34918	20252	7820	5219	3750	3922	1533	3100	1453	706	582	363	746	246	389	155	139	209	57	40	52	75	25	33	17	9	17	9	8	5	4	6	21	1	0	1	0	1	1	0	0	0	0	2	0	0	0	0	0
0.03	south30_active	80	8635	13261	2130	1924	1894	3043	382	2774	1089	389	354	164	645	141	342	86	91	189	24	13	34	64	18	31	8	5	14	7	8	1	4	5	19	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	35568	18753	7843	4947	3543	3584	1565	2561	1163	689	596	373	562	211	338	131	96	146	45	41	57	95	29	52	17	8	11	16	4	8	17	4	3	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	7584	11492	1777	1561	1729	2570	351	2210	833	351	336	152	474	110	267	62	62	121	15	11	32	85	13	48	8	3	8	11	4	0	17	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	35351	19769	7840	5009	3657	3837	1555	2770	1302	666	606	372	610	211	382	147	93	149	54	39	56	112	40	70	13	10	14	19	5	10	18	4	9	3	2	1	1	0	1	2	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	8131	12850	1978	1724	1872	2861	346	2459	962	339	352	154	525	111	324	78	66	118	18	12	36	104	25	68	7	4	10	17	5	0	18	2	7	1	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	35117	20156	7896	5127	3755	3912	1588	3073	1322	668	634	355	676	255	400	157	115	166	67	34	46	138	43	57	5	12	26	17	6	9	18	4	9	3	7	2	1	0	2	2	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	8381	13352	2087	1857	1951	2936	384	2766	978	356	400	153	595	129	349	98	87	138	31	12	36	127	29	54	2	5	23	15	6	3	17	2	8	1	6	1	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	35075	20380	7954	5132	3728	3924	1601	3045	1412	711	633	331	722	253	415	180	128	152	64	33	48	114	42	50	9	16	32	12	10	10	2	3	10	2	5	3	1	1	2	2	0	0	0	0	1	0	0	0	0
0.03	south34_active	80	8437	13427	2145	1880	1924	2989	392	2713	1012	373	424	149	645	125	357	115	96	129	34	11	32	103	24	46	4	5	28	10	9	5	1	2	10	1	5	2	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	35013	20365	7944	5139	3783	3799	1618	3011	1346	759	632	342	652	234	421	175	124	186	70	40	41	61	39	44	6	13	27	9	13	9	7	1	4	3	5	3	1	1	1	0	0	0	0	0	1	0	0	0	0
0.03	south35_active	80	8322	13424	2129	1924	1910	2864	385	2675	961	436	416	165	578	106	357	115	90	161	40	11	27	51	21	40	3	5	25	6	12	6	6	0	4	1	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	35180	20479	7968	5207	3823	3828	1572	2918	1337	750	676	363	654	228	375	168	130	186	56	49	54	76	37	23	11	13	21	11	28	8	12	2	3	2	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1
0.03	south36_active	80	8441	13530	2145	1928	1951	2952	352	2561	1001	424	440	174	589	106	315	120	98	162	35	13	40	67	18	19	5	7	17	6	26	5	12	2	3	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1
0.03	south37_all	80	35011	20522	8018	5159	3804	3874	1541	2937	1326	769	653	365	578	241	411	152	134	254	58	51	41	62	33	37	12	13	18	11	37	5	23	2	4	2	0	0	2	0	0	1	0	0	1	0	1	0	0	0	1
0.03	south37_active	80	8494	13601	2142	1934	1978	3005	351	2590	1004	438	395	166	528	113	342	111	102	228	29	8	30	55	17	34	8	8	14	6	35	2	23	2	3	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1
0.03	south38_all	80	35110	20598	7961	5272	3809	3886	1565	2887	1367	701	617	372	677	266	377	141	160	241	54	48	51	105	30	30	16	13	15	10	33	3	18	3	1	1	1	0	3	0	0	1	0	0	1	0	0	0	0	0	1
0.03	south38_active	80	8554	13542	2085	1972	1977	3075	352	2569	1040	375	389	162	626	127	322	106	109	222	31	6	38	97	17	24	8	11	11	7	31	0	18	3	0	1	1	0	3	0	0	1	0	0	0	0	0	0	0	0	1
0.03	south39_all	80	35173	20346	7972	5151	3852	3849	1541	2947	1399	731	575	361	653	246	359	145	178	208	50	40	49	92	23	45	16	14	14	6	32	1	17	2	1	0	3	1	3	0	0	0	0	0	2	0	0	0	0	0	1
0.03	south39_active	80	8596	13300	2069	1898	1985	2996	379	2621	1054	402	356	155	595	126	308	98	116	188	23	4	30	85	13	38	8	10	12	5	31	0	16	2	0	0	3	1	3	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south40_all	80	35209	20229	7897	5188	3788	3858	1571	3026	1394	711	571	368	743	240	412	159	175	226	51	44	50	92	22	44	10	15	18	14	9	2	4	1	0	0	3	1	4	0	0	0	0	0	1	0	0	0	0	0	1
0.03	south40_active	80	8600	13192	2035	1916	1869	2982	421	2705	1024	376	342	155	658	133	356	104	112	200	26	11	28	86	9	38	3	10	15	13	8	0	2	1	0	0	3	1	3	0	0	0	0	0	1	0	0	0	0	0	0
