label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84
0.03	south36_all	80	19900	4211	2599	1646	1224	949	644	662	585	889	687	469	230	224	205	125	94	178	87	110	82	90	59	58	33	54	26	38	20	32	24	18	14	11	12	12	9	17	6	10	6	7	5	5	6	1	1	0	4	0	5	1	1	3	0	0	1	0	3	0	2	2	1	0	0	0	0	0	0	1	0	0	1	0	2	0	0	3	0	0	0	0	0	0	0
0.03	south36_active	80	16612	1555	1120	631	298	276	176	354	348	767	555	364	102	134	115	40	22	134	41	86	48	76	26	21	7	41	14	17	4	26	15	11	7	8	3	8	6	14	4	7	4	6	2	4	4	1	0	0	1	0	3	0	0	3	0	0	1	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	3	0	0	0	0	0	0	0
0.03	south37_all	80	19243	4178	2582	1672	1249	977	707	638	597	830	674	476	243	246	208	128	102	170	93	96	73	94	58	60	30	51	27	36	17	29	28	18	9	11	15	14	18	14	7	8	4	8	5	6	4	0	1	1	3	1	1	1	1	3	0	1	0	0	1	0	2	2	1	2	0	0	0	0	0	1	0	0	1	0	2	0	0	3	0	0	0	0	0	0	0
0.03	south37_active	80	15932	1531	1085	621	312	281	191	307	349	700	551	371	105	154	118	43	25	126	38	72	40	77	31	24	7	39	19	17	6	20	18	8	4	8	9	9	15	10	5	5	2	7	2	4	2	0	0	0	1	0	0	0	0	3	0	1	0	0	0	0	2	1	0	2	0	0	0	0	0	0	0	0	1	0	2	0	0	3	0	0	0	0	0	0	0
0.03	south38_all	80	18703	4225	2620	1649	1225	965	715	643	575	807	720	465	228	240	207	139	111	176	90	90	81	96	64	52	36	44	32	35	13	30	25	19	13	13	16	8	20	15	9	9	3	18	5	1	2	0	0	1	2	2	2	2	2	2	0	1	0	1	0	0	2	2	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0
0.03	south38_active	80	15384	1569	1083	607	313	280	199	310	328	677	604	343	98	149	110	39	32	123	39	67	49	76	34	22	10	33	18	17	6	18	16	12	9	8	11	4	17	10	7	5	2	16	2	0	0	0	0	0	0	1	1	0	1	2	0	1	0	0	0	0	2	1	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0
0.03	south39_all	80	19524	4264	2646	1718	1211	970	721	685	601	820	792	498	218	231	224	143	110	173	79	84	84	89	63	43	39	31	37	24	20	33	24	20	12	15	20	13	19	10	16	12	4	17	3	3	4	3	1	2	1	3	2	1	3	1	4	2	1	1	1	0	0	1	0	3	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	16222	1612	1120	668	330	314	183	362	375	688	669	382	95	157	138	38	34	122	36	60	52	67	32	17	11	22	22	11	12	22	14	11	7	11	12	5	17	7	14	9	2	13	2	2	1	1	0	1	0	2	2	0	3	1	1	1	1	0	1	0	0	1	0	3	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	20008	4228	2604	1734	1205	969	691	719	597	819	778	490	213	226	246	140	115	148	70	93	89	91	58	37	40	33	36	27	23	31	20	18	11	16	18	11	13	8	16	9	4	17	6	4	5	5	1	1	2	3	2	1	3	2	4	1	1	1	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south40_active	80	16757	1645	1112	686	318	302	165	382	370	692	652	372	93	137	154	42	43	98	36	73	59	73	24	17	11	18	20	8	11	23	11	10	7	11	6	6	11	7	14	8	2	13	4	4	1	3	0	1	0	2	2	0	3	2	1	0	1	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
