label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86
0.03	south34_active	80	12790	6469	6282	5617	1697	3815	1436	1738	1769	930	481	512	351	309	397	491	164	136	237	222	86	102	117	118	148	48	39	18	29	23	14	41	14	9	12	14	10	11	9	3	4	8	4	3	4	1	2	2	5	3	2	6	1	2	0	0	0	1	1	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
0.03	south35_all	80	27235	13195	11110	9374	3524	5989	2545	2882	2933	1601	955	937	679	573	647	755	290	277	387	300	179	184	219	160	230	97	83	59	56	48	36	62	29	24	19	18	19	18	13	11	11	12	9	7	12	4	7	2	8	5	2	4	1	3	1	3	0	0	2	0	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1
0.03	south35_active	80	12766	6429	6325	5809	1662	3772	1398	1715	1882	937	472	506	363	300	379	491	155	121	242	204	93	94	143	102	137	56	42	21	25	20	14	40	14	8	11	12	6	9	9	3	5	5	5	6	6	0	5	1	4	4	2	3	1	2	1	0	0	0	1	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
0.03	south36_all	80	27163	13175	11048	9460	3473	6219	2587	2784	3067	1615	949	956	639	627	644	679	310	289	384	309	183	163	236	156	236	105	71	71	57	40	32	64	30	23	21	22	13	28	13	14	13	8	7	8	16	5	5	2	3	4	0	4	0	3	1	4	1	0	0	0	3	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1
0.03	south36_active	80	12709	6471	6236	5932	1652	3956	1445	1658	1911	975	470	493	331	331	389	427	158	136	231	212	93	90	154	93	147	64	37	30	30	17	13	39	18	8	8	13	5	14	10	4	5	1	5	6	10	1	3	1	1	3	0	3	0	2	1	0	1	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
0.03	south37_all	80	27250	13111	11027	9431	3477	6103	2615	2771	3012	1641	918	959	628	603	601	652	305	296	402	322	185	165	232	164	217	114	70	72	49	40	41	58	29	28	29	24	8	30	12	13	16	7	11	10	21	8	5	2	2	5	1	3	1	2	1	5	3	0	0	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south37_active	80	12837	6439	6269	5927	1663	3884	1456	1635	1893	975	458	500	325	317	347	410	164	133	231	206	86	94	153	86	129	73	41	30	24	16	17	39	19	10	15	13	4	13	9	3	8	1	10	7	15	4	3	1	1	3	0	2	1	1	1	3	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	27327	13099	10874	9579	3507	5977	2691	2944	3067	1645	980	987	621	637	600	626	320	293	413	313	188	168	261	181	215	113	61	64	50	42	44	58	30	32	34	21	11	25	9	8	15	8	10	6	22	7	6	2	2	3	2	4	1	4	2	5	3	0	2	0	0	0	1	1	0	0	0	1	1	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south38_active	80	12830	6441	6150	6011	1656	3741	1515	1771	1885	988	454	521	319	350	359	395	176	129	237	212	96	103	157	94	120	71	32	26	24	14	19	36	17	10	19	10	7	12	6	3	6	1	9	3	16	5	3	1	2	2	1	3	1	2	1	4	1	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	27658	13073	10688	9490	3474	5875	2605	2940	3004	1731	966	955	617	643	670	616	330	310	443	313	186	170	241	185	228	104	62	51	44	45	39	46	29	30	38	27	16	16	12	5	13	8	8	6	25	10	4	3	7	5	2	2	1	5	10	4	2	1	2	0	0	0	1	1	0	0	0	1	1	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south39_active	80	12919	6401	6088	5854	1598	3604	1455	1755	1848	1063	466	543	323	354	426	396	179	139	280	195	96	100	140	101	141	63	33	25	20	18	20	29	15	11	22	15	9	9	7	2	5	2	7	2	22	7	0	2	7	3	1	1	1	4	9	4	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south40_all	80	27753	13154	10724	9288	3479	5734	2528	3049	2934	1732	981	980	623	626	718	652	339	302	445	283	174	179	235	203	209	93	53	45	51	51	36	49	24	30	34	23	17	17	12	3	8	7	8	5	21	7	3	3	7	6	2	2	4	5	10	1	2	1	3	0	0	0	1	1	0	0	1	0	2	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south40_active	80	12876	6409	6144	5713	1612	3517	1397	1835	1802	1055	491	557	322	333	464	398	183	141	278	172	95	103	125	106	135	55	26	20	21	24	20	31	15	12	20	11	10	10	5	2	1	2	6	3	18	4	0	1	7	3	2	1	4	4	9	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0
